,제목,가수,가사
135,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,"['월요일엔 아마 바쁘지 않을까', '화요일도 성급해 보이지 안 그래', '수요일은 뭔가 어정쩡한 느낌', '목요일은 그냥 내가 왠지 싫어', '우 이번 주 금요일', '우 금요일에 시간 어때요', '주말까지 기다리긴 힘들어', '시간아 달려라 시계를', '더 보채고 싶지만', 'mind control', '일분 일초가 달콤해', '이 남자 도대체 뭐야', '사랑에 빠지지 않곤 못 배기겠어', '온 종일 내 맘은 저기', '시계바늘 위에 올라타', '한 칸씩 그대에게 더 가까이', '우 이번 주 금요일', '우 금요일에 시간 어때요', '딱히 보고 싶은 영화는 없지만', '딱히 먹고 싶은 메뉴는 없지만', '주말까지 기다리긴 힘들어', '시간아 달려라 시계를', '더 보채고 싶지만', 'mind control', '일분 일초가 달콤해', '이 남자 도대체 뭐야', '사랑에 빠지지 않곤', '못 배기겠어', '온 종일 내 맘은 저기', '시계바늘 위에 올라타', '한 칸씩 그대에게 더 가까이', '나 뭔가에 홀린 것 같아', '이 여잔 도대체 뭐야', '사랑해주지 않고는 못 배기겠어', '돌아오는 이번 주', '금요일에 만나요', '그 날 내 맘을 더 가져가줘요', '더 가까이 더 가까이 와요', '더 가까이']"
136,비밀의 화원,아이유,"['바람을 타고 날아오르는', '새들은 걱정 없이', '아름다운 태양 속으로', '음표가 되어 나네', '향기 나는 연필로 쓴 일기처럼', '숨겨두었던 마음', '기댈 수 있는 어깨가 있어', '비가 와도 젖지 않아', '어제의 일들은 잊어', '누구나 조금씩은 틀려', '완벽한 사람은 없어', '실수투성이고 외로운 나를 봐', '난 다시 태어난 것만 같아', '그대를 만나고부터', '그대 나의 초라한 마음을', '받아준 순간부터 랄라라릴라', '하루하루 조금씩 나아질 거야', '그대가 지켜보니', '힘을 내야지 행복해져야지', '뒤뜰에 핀 꽃들처럼', '점심을 함께 먹어야지', '새로 연 그 가게에서', '새 샴푸를 사러 가야지', '아침 하늘빛의 민트향이면 어떨까', '난 다시 꿈을 꾸게 되었어', '그대를 만나고부터', '그대 나의 초라한', '마음을 받아준 순간부터 랄라라릴라', '월요일도 화요일도 봄에도', '겨울에도 해가 질 무렵에도', '비둘기를 안은 아이같이', '행복해줘 나를 위해서', '난 다시 태어난 것만 같아', '그대를 만나고부터', '그대 나의 초라한 마음을', '받아준 순간부터 랄라라릴라', '난 다시 꿈을 꾸게 되었어', '그대를 만나고부터', '그대 나의 초라한 마음을', '받아준 순간부터 랄라라릴라']"
137,"아주, 천천히",비비 (BIBI),"['눈빛만으로 알 수가 있지', '어떤 세상을 살아왔는지', '처음 내민 너의 따뜻한 손길에', '내 마음이 전부 녹아내', '우린 서로 앞을 주저하고', '현실 속에 무너져 가던', '이런 나를 잊어가게 해', ""I'm telling the truth"", '너에게 가는 중', '이젠 나를 봐줘', '내가 다가갈게 천천히', '아주 천천히', '손짓만으로 알 수가 있지', '너가 얼마나 착한 애인지', '우리가 지나왔던 시간들이', '이제야 날 버티게 해', '우린 서로 앞을 주저하고', '현실 속에 무너져 가던', '이런 나를 잊어가게 해', ""I'm telling the truth"", '너에게 가는 중', '이젠 나를 봐줘', '내가 다가갈게 천천히', '아주 천천히']"
138,기억해 줘요,다비치,"['어느 하루의 햇살처럼', '따뜻한 봄이 내게 오듯', '그대 나에게 온 그날이 생각나', '그때가 문득 생각나', '슬퍼서 아파서 미워서 그리워서', '그 언젠가 꿈속에 그대 찾아와 줄 건가요', '여전히 그대를 기다리는 슬픈 나를', '기억해 줘요', '계절을 따라 지나가듯', '오늘도 나는 이곳에서', '오늘 하루도 그댈 생각하면서', '글썽이는 날 알까요', '슬퍼서 아파서 미워서 그리워서', '그 언젠가 꿈속에 그대 찾아와 줄 건가요', '여전히 그대를 기다리는 슬픈 나를', '기억해 줘', '추억이 참 많아서', '더욱 그리운 걸까', '그대 이름을 혼자 되뇌어본다', '바람이 불어와 눈물을 마르게 해', '내 마음이 닿을 때까지 멈추지 않겠지만', '언젠가 우리가 다시 만날 그날 위해', '기다릴게요']"
139,운이 좋았지,권진아,"['나는 운이 좋았지', '다른 사람들은', '그렇게 어려운 이별을 한다는데', '나는 운이 좋았지', '말 한마디로', '끝낼 수 있던 사랑을 했으니까', '나는 운이 좋았지', '서서히 식어간 기억도', '내게는 없으니', '나는 운이 좋았지', '한없이 사랑한 날도', '우리에겐 없던 것 같으니', '나는 운이 좋았지', '스친 인연 모두', '내게 많은 것들을 가르쳐줬으니', '후회는 하지 않아', '덕분에 나는', '조금 더 나은 사람이 되었으니까', '참 많이도 아팠지', '혼자서 울음을 삼킨 날도 정말 많았지', '이젠 웃어 보일게', '긴 터널이 다 지나가고', '단단한 마음을 갖게 됐으니', '아주 자잘한 후회나 여운도', '내게 남겨 주지 않았으니', '나는 운이 좋았지', '내 삶에서 나보다도', '사랑한 사람이 있었으니', '내게 불었던 바람들 중에', '너는 가장 큰 폭풍이었기에', '그 많던 비바람과', '다가올 눈보라도', '이제는 봄바람이 됐으니', '나는 운이 좋았지', '나는 운이 좋았지', '나는 운이 좋았지', '넌 내게 전부였지', '나는 운이 좋았지', '내 삶에서 나보다도', '사랑한 사람이 있었으니']"
140,만약에,태연 (TAEYEON),"['만약에 내가 간다면', '내가 다가간다면', '넌 어떻게 생각할까', '용길 낼 수 없고', '만약에 니가 간다면', '니가 떠나간다면', '널 어떻게 보내야 할지', '자꾸 겁이 나는 걸', '내가 바보 같아서', '바라볼 수 밖에만', '없는 건 아마도', '외면할지도 모를', '니 마음과 또 그래서', '더 멀어질 사이가 될까봐', '정말 바보 같아서', '사랑한다 하지', '못하는 건 아마도', '만남 뒤에 기다리는 아픔에', '슬픈 나날들이', '두려워서인가봐', '만약에 니가 온다면', '니가 다가온다면', '난 어떻게 해야만 할지', '정말 알 수 없는 걸', '내가 바보 같아서', '바라볼 수 밖에만', '없는 건 아마도', '외면할지도 모를', '니 마음과 또 그래서', '더 멀어질 사이가 될까봐', '정말 바보같아서', '사랑한다 하지', '못하는 건 아마도', '만남 뒤에 기다리는 아픔에', '슬픈 나날들이', '두려워서인가봐', '내가 바보 같아서', '사랑한다 하지 못하는 건 아마도', '만남 뒤에 기다리는 아픔에', '슬픈 나날들이', '두려워서인가봐']"
141,My Way,이수 (엠씨더맥스),"['흐르는 물결이', '내 발목에 감겨 나가면', '깊은 곳에 숨겨둔 아픈 기억', '모두 살아나고', '어디에 기대 살아갈까', '나를 스쳐가는', '그 모든 것들이 상처인데', '그댈 그린 밤들이', '내게 욕심이란 걸 맘 아프게 알아', '나를 택한 운명이', '행여 그댈 맴돌아 붙잡지 못하게', '이제 그대 곁에서 떠나가', '내뱉는 숨마다', '가시 돋친 고통이어서', '깊은 곳에 숨겨둔 사랑 또한', '그저 지워 내고', '어디에 기대 살아갈까', '나를 스쳐가는', '그 모든 것들이 상처인데', '그댈 그린 밤들이', '내게 사치라는 걸 맘 아프게 알아', '나를 택한 운명이', '행여 그댈 맴돌아 붙잡지 못하게', '이제 그대 곁에서 떠나가', '언젠가 그대 곁에', '다시 돌아갈 수 있다면', '그때가 언제라도', '나를 잊지 않았다면', '그댈 그린 날들이', '내게 마지막 남은 기쁨이었단 걸', '내가 택한 운명이', '다른 무엇이 아닌 그대뿐이라는 걸', '이제 그대 곁에서 영원히']"
142,내 생에 아름다운,케이윌,"[""Don't walk away I'm falling down"", ""Don't walk away I'm falling down"", '깊어져만 가는', '밤하늘 별빛은 여전히', '그 자리 그대를 기다리죠', '한참을 말하지 않아도', '그대 두 눈 들여다보면', '나는 알아요 그대를 느끼죠', '햇살 안은 밤하늘 수평선 멀리', '그대의 별 되어 늘 그대를 지킬게요', '내 생에 가장 아름다운 시간들', '나 그댈 위해 간직해온', '짙은 숨결 그대에게', '닿기를 바래요', ""Don't walk away I'm falling down"", ""Don't walk away I'm falling down"", '점점 멀어지는', '한동안 그대 외로이', '힘없이 지나간 나날들', '나는 아파요 그대를 느끼죠', '햇살 안은 밤하늘 수평선 멀리', '그대의 별 되어 늘 그대를 지킬게요', '내 생에 가장 아름다운 시간들', '나 그댈 위해 간직해온', '짙은 숨결 전해지길', '바래요 오직 나 그대가', '내 맘 흐르는 하늘을 바라봐줘요', '한걸음 다가와 멀어지진 말아줘요', '하루하루 같은 이곳에 남겨져', '나 그대에게 머물게요', '내 생에 가장 아름다운', '그대와 영원히']"
143,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),"['어떻게 보면 참', '전쟁 같았다 우리', '행복한 나날의', '수만큼 아프게 했던', '날들도 많았고', '울렸던 날도 많았어', '길었던 시간을 지켜줬던', '너야', '너를 너무 사랑해서', '그게 멀어지게 한 걸까', '어리숙한 내 잘못인가', '사랑이 식었다고', '솔직히 말해도 돼', '가슴 뛰는 설렘이', '네게', '온 거라고 나보다', '좋은 사람이', '너에게 생긴 거라고', '다른 핑계겠지', '우린 안 맞는다고', '질리게 들었어', '네 맘이 떠나간 후로', '혹시나 우리가', '괜찮은 시절에 만나', '잘해줬다면은', '우리 조금은 다를까', '너를 너무 사랑해서', '그게 멀어지게 한 걸까', '철이 없는 내 욕심인가', '사랑이 식었다고', '솔직히 말해도 돼', '가슴 뛰는 설렘이', '네게', '온 거라고 나보다', '좋은 사람이', '너에게 생긴 거라고', '아침이 까맣도록 취해', '잊으려 날 망가뜨려도', '남아 있는 너', '나보다 더 어디 가', '좋아서 떠난 거니', '인정하려 해봐도', '미워', '내가 좀 더 잘나서', '성공할 때쯤', '네 앞에 서 볼게', '그때 넌 홀로이기를']"
144,이 별,길구봉구,"['함께였었던 너 지금 어느 별에 있니', '난 아직도 이별에 있어', '흩어져가는 하늘에 나를 태워 보면', '볼 수 있을까 너 있는 곳에', '혹시 너도 나를 찾고서 있는지', '마치 시간이 멈춘 듯이', '너를 기다리고만 있어', 'oh you’re my star', 'oh you’re my star in the sky', '너의 밤하늘 속에 내가 있다면', '그 수 많은 별들 중에', '한 점이라도 채워지면', '그걸로 좋아 이별이 된대도', '함께였었던 너 지금 어느 별에 있니', '난 아직도 이별에 있어', '환하게 웃어주던', '니 마지막 모습이 그리워', '꿈에서 라도 만날까', '너를 품에 안고 잠들어', 'oh you’re my star', 'oh you’re my star in the sky', '너의 밤하늘 속에 내가 있다면', '그 수 많은 별들 중에', '한 점이라도 채워지면', '그걸로 좋아 이별이 된대도', '너를 잊지 않을게', 'oh you’re my star', 'oh you’re my star in the sky', '너의 밤하늘에도 내가 있다면', '그 수 많은 별들 중에', '한 점이라도 채워지면', '그걸로 좋아 이별이 된대도']"
145,살다가,SG 워너비,"['살아도 사는 게 아니래', '너 없는 하늘에', '창 없는 감옥 같아서', '웃어도 웃는 게 아니래', '초라해 보이고', '우는 것 같아 보인대', '사랑해도 말 못 했던 나', '내색조차 할 수 없던 나', '나 잠이 드는 순간조차', '그리웠었지', '살다가 살다가 살다가 너 힘들 때', '나로 인한 슬픔으로', '후련할 때까지', '울다가 울다가 울다가 너 지칠 때', '정 힘들면 단 한 번만 기억하겠니', '살다가', '웃어도 웃는 게 아니래', '초라해 보이고', '우는 것 같아 보인대', '사랑해도 말 못 했던 나', '내색조차 할 수 없던 나', '나 잠이 드는 순간조차', '그리웠었지', '살다가 살다가 살다가 너 힘들 때', '나로 인한 슬픔으로', '후련할 때까지', '울다가 울다가 울다가 너 지칠 때', '정 힘들면 단 한 번만 기억하겠니', '우린 마지못해 웃는 거겠지', '우린 마지못해 살아가겠지', '내 곁에 있어도 나의 곁에 있어도', '눈물나니까', '살다가 살다가 살다가 너 힘들 때', '나로 인한 슬픔으로', '후련할 때까지', '태워도 태워도 태워도 남았다면', '남김없이 태워도 돼', '후련할 때까지', '나 살다가', '나 살다가']"
146,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),"['넌 어땠는지 아직 여름이 남아', '왠지 난 조금 지쳤던 하루', '광화문 가로수 은행잎 물들 때', '그제야 고갤 들었었나 봐', '눈이 부시게 반짝이던 우리 둘은', '이미 남이 되었잖아', '네 품 안에서 세상이 내 것이었던', '철없던 시절은 안녕', '오늘 바보처럼 그 자리에 서 있는', '거야', '비가 내리면 흠뻑 젖으며', '오지 않는 너를 기다려', '나는 행복했어', '그 손 잡고 걷던 기억에 또 뒤돌아', '봐', '네가 서 있을까 봐', '난 모르겠어 세상 살아가는 게', '늘 다른 누굴 찾는 일 인지', '커피 향 가득한 이 길 찾아오며', '그제야 조금 웃었던 나야', '처음이었어 그토록 날 떨리게 한', '사람은 너 뿐이잖아', '누구보다 더 사랑스럽던 네가 왜', '내게서 떠나갔는지', '오늘 바보처럼 그 자리에 서 있는', '거야', '비가 내리면 흠뻑 젖으며', '오지 않는 너를 기다려', '나는 행복했어', '그 손 잡고 걷던 기억에 또 뒤돌아', '봐', '네가 서 있을까 봐', '그 자리에서 매일 알아가', '조금씩 변해가는 내 모습은', '먼 훗날엔 그저 웃어줘', '난 행복해', '오늘 여긴 그 때처럼 아름다우니', '괜히 바보처럼 이 자리에 서 있는', '거야', '비가 내리면 흠뻑 젖으며', '오지 않는 너를 기다려', '나는 행복했어', '광화문 이 길을 다시 한번 뒤돌아 봐', '네가 서 있을까 봐']"
