,가수,제목,가사
188,권진아,그냥 사랑할래,쉿 말은 조금만 뭘 그렇게 이것저것 따지고만 있어 그냥 쉽게 생각해 사랑은 그냥 순간 좋은 게 좋은 거잖아 사랑하고파 너도 알잖아 원하는 게 뭔지 안 그래도 복잡한 세상에 단순한 뭔가가 필요해 자꾸 나한테 뭐라고 하지 마 그럼 넌 얼마나 진지했는데 그래 실망했으면 미안한데 이게 나야 싫음 관둬 그냥 사랑할래 난 너 아니어도 돼 그냥 사랑할래 그냥 사랑할래 그러게 누가 온몸을 던지래 이제 와서 왜 이러는데 어 그래그래 그때 그 순간은 설렌 거 맞아 지금은 잘 모르겠네 사랑해볼래 사랑해볼까 사랑이 뭔데 네가 말하는 사랑은 뭐길래 벌써부터 이렇게 지루해 자꾸 나한테 뭐라고 하지 마 그럼 넌 얼마나 진지했는데 그래 실망했으면 미안한데 이게 나야 싫음 관둬 그냥 사랑할래 자꾸 나한테 많은 걸 바라지마 대체 얼마나 진지했는데 그래 난 아직 어리고 예쁘고 하고 싶은 게 많은 걸 그냥 사랑할래
189,하현상,나의 낮 나의 밤,알고 있을까 너로 조금씩 물들어가는 마음을 너를 생각하는 게 어느새 내겐 익숙한 습관이 됐어 기쁘거나 괜스레 자꾸 웃음이 날 때 어김없이 나 널 생각해 나의 낮 나의 밤 나의 세상이 된 너 너를 떠올릴 때면 나는 가슴이 따듯해 이렇게 내 곁에 너를 바라볼 때면 기분 좋은 꿈을 꾼 것처럼 난 문득 행복해져 언제 어디에 있든 너의 맘에도 내가 있으면 좋겠다 아프거나 아무 일 없이 울고 싶은 날 네 곁에 내가 서 있을게 나의 낮 나의 밤 나의 세상이 된 너 너를 떠올릴 때면 나는 마음이 포근해 이렇게 내 곁에 너를 바라볼 때면 너를 처음 만난 그때처럼 난 문득 행복해져 조금은 알 것 같아 항상 힘겨웠던 날들과 길었던 기다림 어쩌면 영원히 기억될 이 시간들 그 끝에는 네가 있음을 나의 낮 나의 밤 나의 전부가 된 너 너와 함께 있으면 나는 가슴이 벅차서 이렇게 내 곁에 너를 품에 안으면 세상 모든 것이 내 것처럼 난 너로 행복해져 난 너로 가득해져
190,캔,멍하나,정신 없이 마구 쏟아졌던 소나기는 어느새 걷히고 이 가슴에 멍 하나 있는게 그게 씻기질 않아 대수롭지 않게 생각했어 그냥 작은 멍 하나 뿐인데 숨 조차 쉬질 못하겠어 너무 아파 혼자 울었어 얼마나 많이 또 아팠을까 그 눈물모아 삼킨 자국마저 감춰보려 했던 그런 널 나는 또 모질게도 너를 계속 울리기만했어 작은 멍이 들도록 아프도록 내 가슴에 난 그대라는 멍 하나가 있어 그 사람에게 나는 아픔만 줬던 철 없는 사랑 미안해 다시 한번 용서해줘 내 가슴에 멍 지울 수 있도록 마지막 부탁이야 그래야 너도 떠날 수 있잖아  대수롭지 않게 생각했어 그냥 작은 멍 하나 뿐인데 숨 조차 쉬질 못하겠어 너무 아파 혼자 울었어 얼마나 많이 또 아팠을까 그 눈물모아 삼킨 자국마저 감춰 보려했던 그런 널 나는 또 모질게도 너를 계속 울리기만했어 작은 멍이 들도록 아프도록 내 가슴에 난 그대라는 멍 하나가 있어 그 사람에게 나는 아픔만 줬던 철 없는 사랑 미안해 다시 한번 용서해줘 내 가슴에 멍 지울 수 있도록 마지막 부탁이야 그래야 너도 떠날 수 있잖아 아파하면서도 나를 사랑하는 그대여 나를 잊지 말아줘요 아프도록 내 가슴에 난 그대라는 멍 하나가 있어 그 사람에게 나는 아픔만 줬던 철 없는 사랑 미안해 다시 한번 용서해줘 내 가슴에 멍 지울 수 있도록 마지막 부탁이야 그래야 너도 떠날 수 있잖아
191,이문세,사랑은 늘 도망가,눈물이 난다 이 길을 걸으면 그 사람 손길이 자꾸 생각이 난다 붙잡지 못하고 가슴만 떨었지 내 아름답던 사람아 사랑이란게 참 쓰린 거더라 잡으려 할수록 더 멀어 지더라 이별이란게 참 쉬운 거더라 내 잊지 못할 사람아 사랑아 왜 도망가 수줍은 아이처럼 행여 놓아버릴까봐 꼭 움켜쥐지만 그리움이 쫓아 사랑은 늘 도망가 잠시 쉬어가면 좋을텐데 바람이 분다 옷깃을 세워도 차가운 이별의 눈물이 차올라 잊지 못해서 가슴에 사무친 내 소중했던 사람아 사랑아 왜 도망가 수줍은 아이처럼 행여 놓아버릴까봐 꼭 움켜쥐지만 그리움이 쫓아 사랑은 늘 도망가 잠시 쉬어가면 좋을텐데 기다림도 애태움도 다 버려야하는데 무얼 찾아 이 길을 서성일까 무얼 찾아 여기인가 사랑아 왜 도망가 수줍은 아이처럼 행여 놓아버릴까봐 꼭 움켜쥐지만 그리움이 쫓아 사랑은 늘 도망가 잠시 쉬어가면 좋을텐데 잠시 쉬어가면 좋을텐데
192,환희,기억속의 먼 그대에게 (팥의 전사 호빵왕자),하지만 오랜 뒤에 난 혼자 울고 있었어 네게 주었던 아픔을 되돌려 받으며 용서해줘 너의 사랑을 몰랐었던 나의 자만이 이제와 후회하고 있는 걸 그땐 정말 나는 몰랐었어 너의 사랑이 나에게는 얼마나 소중했었는지 내멋대로 너를 보냈었지 눈물 흘리며 애원하던 너를 냉정하게 뒤돌아서며 미련조차 난 없었어 그게 멋있는 이별이라 믿고 널 보내며 하지만 오랜 뒤에 난 혼자 울고 있었어 네게 주었던 아픔을 되돌려 받으며 용서해줘 너의 사랑을 몰랐었던 나의 자만이 이제와 후회하고 있는 걸 돌아보면 나의 기억 속엔 너는 언제나 웃고 있어 상처 받은 가슴을 안고 네가 원한 이별이었기에 너는 말없이 날 보내줬었지 눈물 섞인 너의 목소릴 등 뒤로 남겨둔 채로 그렇게 난 쉽게 널 떠났는데 워 하지만 오랜 뒤에 난 혼자 울고 있었어 네게 주었던 아픔을 되돌려 받으며 용서해줘 너의 사랑을 몰랐었던 나의 자만이 이제와 후회하고 있는 걸 하지만 오랜 뒤에 난 혼자 울고 있었어 네게 주었던 아픔을 되돌려 받으며 용서해줘 너의 사랑을 몰랐었던 나의 자만이 이제와 후회하고 있는 걸
193,정준일,그랬을까,이별이 없는 만남은 없는 걸까 헤어짐 없는 사랑은 끝내 없는 걸까 아픔 없는 인생이란 없는 걸까 영원히 행복하기만 할 순 없는 걸까 가지 말았어야만 했던 시작하지 말아야 했던 사랑 우린 서로를 모르고 사랑이란 걸 모르고 사랑한다 억지 부리던 시절 끝을 알았더라면 달랐을까 꿈꾸지 않는 세상이 있다는 게 그래도 되는 세상도 행복하다는 게 너를 통해 나는 세상을 배웠어 네가 가르쳐 주었던 세상을 배웠어 네가 떠나던 그 날에 세상도 울었어
194,지아,원하고 원해도,더는 사랑하면 안 되는데 더는 다가가면 안 되는데 더는 마음 주면 안 되는데 눈을 떠보면 어느새 내 앞에 그대 마지막 사랑 내가 아니게 될까 봐 그게 겁이나 숨어 지내왔죠 그것뿐이죠 사랑 원하고 원해도 쉽게 변하고 변해도 내사랑은 내 가슴은 그대죠 허락한 적 없는 사랑 나 혼자서 시작해요 언젠간 내 마음 알겠죠 그대 나 땜에 혹시 눈물 흘리게 될까 봐 상처 될까 봐 힘껏 밀어내도 그대뿐이죠 사랑 원하고 원해도 쉽게 변하고 변해도 내사랑은 내 가슴은 그대죠 허락한 적 없는 사랑 나 혼자서 시작해요 언젠간 내 마음 알겠죠 오늘도 한걸음 한 뼘 자리에서 숨죽이며 바라보는 내 사랑이 보이나요 하고 싶은 말 하나죠 듣고 싶은 말 하나죠 사랑해요 나보다 더 사랑해 매일매일 하루만 더 나 그렇게 기다리면 언젠가 그날이 오겠죠
195,MINO (송민호),Sunrise,"Sunrise woo woo Sunrise Sunrise  외로워 힘들어 불 끄고 누워서 네 생각에 잠겨 언제까지 아파 나도 모르겠어  취했어 설렘에 필름이 나가서 난 지나간 이별에 숙취만 남아 나빠 나란 놈은  유난히도 짙은 추억들에 밀려서 낯설고도 기쁜 이 감정이 무뎌질까 두려워했나 모르겠어  하지만 새벽녘이 되면 어김없이 찾아오는 고통에 잠 깨어 어둠 뒤집어쓴 채로 아침이 오기만을 기다려  She is sunrise my rise (My everything, Baby you're my everything) She is sunrise my rise (My everything, Baby you're my everything) She is sunrise (My everything, Baby you're my everything)  Sunrise my rise (My everything, Baby you're my everything) She is sunrise my rise (My everything, Baby you're my everything)  She is sunrise (My everything, Baby you're my everything) Sunrise (My everything, Baby you're my everything)  (My everything, Baby you're my everything) (My everything, Baby you're my everything)"
196,박지윤,넌,넌 내게 너무 커서 내 삶 어디에서도 네가 보여 네가 보여  넌 내게 너무 넓어서 내 삶 어디에서도 네가 보여 네가 보여  그 커다란 네 품에서 보는 세상이 얼마나 낭만적인지 낭만적인지  네가 보여 (바다를 바라볼 때) 네가 보여 (하늘을 바라볼 때) 네가 보여 (바다를 바라볼 때) 네가 보여  그 커다란 네 품에서 보는 세상이 얼마나 낭만적인지 낭만적인지  네가 보여 (바다를 바라볼 때) 네가 보여 (하늘을 바라볼 때) 네가 보여 (바다를 바라볼 때) 네가 보여  널 떠나고서야 네가보여 왜 이제서야 수많은 사람들 그 모든 사이로 너만
197,신승훈,오늘같이 이런 창밖이 좋아,오늘같이 이런 창밖이 좋아 비가 오니까 찻집 유리창에 팔을 기대고 기다리네 그대를 우산도 없이 뛰어올거야 그대 젖은 얼굴 닦아줘야지 아니야 그대는 안올지도 몰라 눈물이 나올 것 같아 오늘같이 이런 창밖이 좋아 슬프기는 하지만 창밖을 보며 편지를 써야지 비가 내린다고 찻잔엔 눈물이 떨어지는데 그대는 오지를 않네 이 비가 그치면 그대 와줄까 비야 내려 오지마 오늘같이 이런 창밖이 좋아 슬프기는 하지만 창밖을 보며 편지를 써야지 비가 내린다고 창밖을 보며 편지를 써야지 비가 내린다고 비가 내린다고
198,김지수,Dream All Day,돌아서고 나면 뭔가 덜 말해준 것 같아 너무 예쁘고 예뻐서 너와 보낸 하룰 믿을 수 없다고 데려다주는 길이 조금만 더 멀면 안 될까 나야 차가 다 끊겨도 널 생각하며 걸어가면 되지 I'm walking in your town 나 홀로 이렇게 You're just like a flower just like a moonlight 말해줄 걸 그랬어 You steal my time away 매일 밤 이렇게 너의 집 앞에 널 데려다주고픈 온통 그 생각뿐이야 해주고 싶던 말이 조금 서툴렀던 것 같아 너무 마음만 앞서서 말했던 걸 기억도 못 하고 있죠 전활 다 하고 나면 네가 먼저 끊음 안될까 나야 조금 아쉬워도 너를 그리며 잠들면 되지 I'm walking in your dream 오늘도 이렇게 You're just like a flower just like a moonlight 말해줄 걸 그랬어 You steal my time away 매일 밤 이렇게 너의 꿈속에 날 데리고 가고픈 온통 그 생각뿐이야 So pretty your face 매일 이렇게 뭘 했는지도 모르고 하염없이 시간이 다 흐르죠 I'm walking in your town 나 홀로 이렇게 You're just like a flower just like a moonlight 말해줄 걸 그랬어 You steal my time away 매일 밤 이렇게 너의 집 앞에 널 데려다주고픈 온통 그 생각뿐이야 온통 그 생각뿐이야 온통 그 생각뿐이야
199,딘딘 (DINDIN),더는 사랑 못 할 거예요,참 흔한 이별이었다고 수도 없이 들었어도 왜 못 잊을까 왜 난 기억이 마르기 전까지 어린애처럼 아무 말도 못 하고 눈물만 흘리죠 마지못해 웃는 내 모습이 떠나기 전에 나를 바라보던 네 모습 같아서 한두 번씩 미리 알았더라면 바보처럼 이별을 아니 사랑을 안 했겠죠 널 생각하면 마음이 내 마음이 짓눌려오는데 너 아닌 다른 사람 손을 잡아봐도 그리운데 미련이라고 말하기엔 다 부서 저버린 나를 알기에 나 더는 사랑하지 못 할 거예요 우리여야만 한단 그 말이 사랑할 때면 흔히 오고 가는 표현 같았어 그 뜻을 미리 알았더라면 바보처럼 이별을 아니 사랑을 안 했겠죠 널 생각하면 마음이 내 마음이 짓눌려오는데 너 아닌 다른 사람 손을 잡아봐도 그리운데 미련이라고 말하기엔 다 부서 저버린 나를 알기에 되돌리고 싶어 널 생각하면 마음이 내 마음이 짓눌려오는데 너 아닌 다른 사람 손을 잡아봐도 그리운데 이별이라고 말하기엔 아직 너를 사랑하는 나기에 이 이별은 나 못 할 거 같아요 더는 사랑 못 할 거예요
200,리제(이지혜),고작 하루,헤어지자는 말을 하기까지가 너에게도 쉽지 않았단 걸 알아 겁이 많던 내 맘을 열기까지가 나에겐 어려웠단 걸 너도 알잖아 우리가 처음 만나 사랑을 고백했던 추억이 많은 곳에서 헤어지자는 말은 그 말은 하지 말아 줘 고작 하루가 지나갔을 뿐인데 내게 너 하나 없을 뿐인데 엉망이 됐어 왜 날 떠나가 난 헤어지기 싫어 네가 없는 내가 벌써 싫어 보고 싶어 고작 하루가 지나갔을 뿐인데 어떤 말을 해야 할지 생각이 안 나 돌아선 널 봐도 잡지 못했던 거야 조금 사랑하는 게 좀 더 이해하는 게 나에겐 어려웠나 봐 널 잊고 산다는 게 그게 더 어려운 건데 고작 하루가 지나갔을 뿐인데 내게 너 하나 없을 뿐인데 엉망이 됐어 왜 날 떠나가 난 헤어지기 싫어 네가 없는 내가 벌써 싫어 보고 싶어 고작 하루가 지나갔을 뿐인데 텅 빈 내 방에 서서 아무것도 못하고 펑펑 울고만 있어 너 없는 하루가 낯설어 오늘을 살아내도 더 아픈 내일이 다시 찾아올 텐데 그땐 어떡해야 해 내 맘은 하나도 변한 게 없는데 아직 널 사랑하고 있는데 왜 날 떠나가 사랑한다며 내가 전부였다며 너무 멀리 가지 않았다면 돌아와 줘 고작 하루쯤 참아볼게 어서 내게 와줘
201,이상우,채워지지 않는 빈자리,이젠 그리워 할수 없어요 나의 사랑을 믿을수 없어요 떠나 가버린 그대의 빈자리 다시 채워 질수 없기에 슬픈 이별도 하지 못하고 아픈 눈물도 흘리지 못하고 무심히 그대 보내야만 했던 그 순간이 미워요 너무나 사랑했기에 말없이 보고 말았던 마지막 그대의 모습 정말로 이별이었나 이제와 후회할수 없지만 차라리 울어나 볼것을 세월이 갈수록 안타까워지는 아쉬움이 싫어요  너무나 사랑했기에 말없이 보고 말았던 마지막 그대의 모습 정말로 이별이었나 이제와 후회할수 없지만 차라리 울어나 볼것을 세월이 갈수록 안타까워지는 아쉬움이 싫어요
202,쿨 (COOL),여우비,그녀가 행복한 모습으로 멀리 떠나갑니다 지금 밖에는 여우비가 내립니다 아주 먼 옛날 작은 마을에 여우를 너무도 사랑한 구름이 있었죠 하지만 그 곁에 다가갈 수 없기에 그저 바라보는 사랑으로 행복해했죠 그렇게 시간이 흘러 햇살이 맑은 어느 날 그런 사랑도 모른 채 여우는 볼 수 없는 먼곳으로 떠나야 했죠 사랑했던 그 구름처럼 내 말하지 못한 사랑에 널 이대로 보내고 내 눈물 비가 되겠지 떠나버린 사랑처럼 나 가끔은 많이 그리워 할것 같아 맑은 날에 비가 내리면 가질수 없는 사랑임을 알기에 구름은 여우를 원망하지 않았습니다 한동안 맑은 햇살을 등뒤로 조심스런 눈물로 바라볼 뿐 이였죠 나도 그녀를 미워하지 않습니다 말하지 못한 내사랑만 후회 할 뿐이죠 여우를 보낸 구름처럼 애써 환한 미소로 그녀를 보냅니다 그렇게 사랑했었던 여우가 시집가던 날 햇살도 가리지 못해 멀리서 비가 되어 눈물 짓던 사랑이었죠 사랑했던 그 구름처럼 내 말하지 못한 사랑에 널이대로 보내고 내 눈물 비가 되겠지 떠나버린 사랑처럼 나 가끔은 많이 그리워 할 것 같아 맑은 날에 비가 내리면 바라만 보는 사랑에 가끔은 행복했었지 하지만 다신 없기를 이렇게 나 아직도 보내지 못해 그저 바라만 보고 있어 널 사랑해 every day every night 우우우 내 힘들던 사랑도 이제는 쉴 수 있기를 바보같은 저 구름 처럼 나 언젠간 다시 눈물 흘릴지 몰라 여우비가 오는날에는
203,김우주,편지,다시 사랑한다고 말할까 내가 미안하다고 말할까 돌아서기엔 소중한 너 차마 볼 수 도 없던 나를 너를 기다린다고 말할까 나 자신 없지만 워 그래도 행복했다고 나 웃으며 써볼게 너를 지우려 했었어 그게 쉬울 줄 알았어 어리석게도 난 너를 지울 거라고 생각 했어 이제와 너에게 못다한 내맘쓰려 해도 너무도 늦어 버린 건 아닌지 나 받아주겠니 못난 나를 용서해 바보 같이 몰랐던 너의 그 커다란 사랑을 이제와 알았는데 다시 사랑한다고 말할까 내가 미안하다고 말할까 돌아서기엔 소중한 너 차마 볼 수 도 없던 나를 너를 기다린다고 말할까 나 자신 없지만 워 그래도 행복했다고 나 웃으며 써볼게 너무 늦은 거겠지 다친 니맘 돌리기엔 다 알지만 그래도 기다려 볼게 아니 기다려 볼래 아파했던 날들과 눈물짓던 밤들로 이렇게 버려진 나를 봐 용서해 줘야만 돼 슬프게 하진 않을게 눈에 눈물짓게도 않을게 소중한 사람 너 뿐인 걸 모르고 상처만 남겼지만 우리 다시 시작 할 수 있게 내게 기회를 줘 우워 그럴 수 있다면 제발 꼭 나에게 돌아 와줘
204,백지영,총 맞은 것처럼,총 맞은 것처럼 정신이 너무 없어 웃음만 나와서 그냥 웃었어 그냥 웃었어 그냥 허탈하게 웃으며 하나만 묻자 했어 우리 왜 헤어져 어떻게 헤어져 어떻게 헤어져 어떻게 구멍난 가슴에 우리 추억이 흘러넘쳐 잡아보려 해도 가슴을 막아도 손가락 사이로 빠져나가 심장이 멈춰도 이렇게 아플 것 같진 않아 어떻게 좀 해줘 날 좀 치료해줘 이러다 내 가슴 다 망가져 구멍난 가슴이 어느새 눈물이 나도 모르게 흘러 이러기 싫은데 정말 싫은데 정말 싫은데 정말 일어서는 널 따라 무작정 쫓아 갔어 도망치듯 걷는 너의 뒤에서 너의 뒤에서 소리쳤어 구멍난 가슴에 우리 추억이 흘러넘쳐 잡아보려 해도 가슴을 막아도 손가락 사이로 빠져나가 심장이 멈춰도 이렇게 아플 것 같진 않아 어떻게 좀 해줘 날 좀 치료해줘 이러다 내 가슴 다 망가져 총 맞은 것처럼 정말 가슴이 너무 아파 이렇게 아픈데 이렇게 아픈데 살 수가 있다는 게 이상해 어떻게 너를 잊어 내가 그런 건 나는 몰라 몰라 가슴이 뻥뚫려 채울 수 없어서 죽을 만큼 아프기만 해 총 맞은 것처럼
205,멜로망스,봄이 되어준 그대,내 마음에 찾아왔던 그대라는 떨림 그때부터 시작됐던 우리의 만남 서로의 오해와 지난 서로의 실수가 우리사랑 지켜내지 못하게 했소 내 맘 속에 찬바람 불어와 쓰러질 때 환한 미소로 따스한 봄이 되준 그대 아 지켜내지 못한 그때여 나의 전부가 되었던 그대여 시간을 향해 빌어도 오지 않을 그때 너무나도 한결같던 그대의 사랑에 나태해만 가던 나의 마음에 그대의 눈물과 늦은 나의 깨달음이 우리 사랑 지켜내지 못하게 했소 내 맘 속에 찬바람 불어와 쓰러질 때 환한 미소로 따스한 봄이 되준 그대여 아 지켜내지 못한 그때여 나의 전부가 되었던 그대여 아 지켜내지 못한 그때여 나의 사랑이 되었던 그대여
206,NCT 127,나의 모든 순간 (No Longer),너를 사랑하지 않는 그 사람이 가끔 부럽기도 했어 오늘 우는 너의 옆에서 꺼낸 말 겨우 괜찮아 괜찮아 다 소리 없이 이 계절 틈 사이 스며든 너 잠깐 쉬어가진 마요 계속 여기에 머물러요 She no longer needs me 널 원할 수록 내 현실은 무거워지고 있어 성급한 내 고백에 모든 게 어려워질까 봐 그럼에도 나는 더 참지 못해 지금 너에게 달려 가고 싶어 나의 모든 순간이 너를 원하고 있으니 우리 마음에 있는 모든 감정을 꺼내 놓을 수 있다면 오해와 이해 그 사이를 헤매는 두려움은 없었을 텐데 향기 없던 나의 하루를 채워준 너 잠깐 쉬어가진 마요 계속 여기에 머물러요 She no longer needs me 널 원할 수록 내 현실은 거칠어지고 있어 성급한 내 고백에 모든 게 어려워질까 봐 그럼에도 나는 더 참지 못해 지금 너에게 달려 가고 싶어 나의 모든 순간이 너를 원하고 있으니 세상이 너에게서 날 자꾸만 한발 짝 뒤로 물러나게 해 그런데 왜 지금 흐르는 걸까 눈물이 She no longer needs me 너를 더 원해 이 현실이 무겁고 거칠어도 널 사랑해 사랑해 전할게 내 마음 전부 다 너의 상처들은 내게 나눠줘 지금 너에게 달려 가고 있어 나의 모든 순간이 너를 원하고 있으니 믿어줘 내 모든 순간 널 향해 있음을
207,프로미스나인,Somebody to love,하루를 마치고 이불 속에 들어와 눈 감고 제일 먼저 오지 않은 내일의 널 만나  음- 넌 알까? 사실 내 일상이야 뭐 꼭 말하려 한 건 아냐  이렇게 글을 쓰고 있는 지금도 내 심장엔 꽃이 펴 내가 한 말 다 잊어 잊지 마 나 부끄럽나 봐  Hello 이제야 용기 내 인사해 날 보고 새침데기라 놀리던 너 나도 소심한 걸 Hello 손을 내줄 땐 너에게 날아갈 거야 무더운 여름 끝에서 놓지 말자 우리가 좋아  날 따라 떠나볼래 눈누난나 널 위해 노래 불러 La la la la 내 맘에 꼭 맞게 자리 잡은 너잖아 무슨 공식인데  달력 가득 수많은 별 너와 함께 만들고 싶어 별 날이 아니라도 평범한 날조차도 너와 나로 가득한 우리만의 Story  이렇게 글을 쓰고 있는 지금도 내 심장엔 꽃이 펴 내가 한 말 다 잊어 잊지 마 나 부끄럽나 봐  Hello 이제야 반갑게 인사해 날 보고 새침데기 같다 했던 너 이젠 알아봐 줘 Hello 손을 내줄 땐 너에게 날아갈 거야 무더운 여름 끝에서 놓지 말자  너를 만난 뒤로 내 시간에 네가 초침이 되어 날 끌어당기잖아 멈춰 있었던 그 날들이 지금을 위했다면 참아왔던 눈물로 새로운 꽃을 피워줄게  Hello 한 번 더 반갑게 인사해 날 보고 예쁘다 웃기만 했던 너 맘을 바라봐 줘 Hello 손을 내줄 땐 너에게 날아갈 거야 무더운 여름 끝에서 놓지 말자 우리가 좋아
208,어반자카파,놓아버려요,놓아버려요 그대 손에 꽉 움켜쥐고 있는 그것 말이에요  놓지 못하죠 마치 그대 존재 사라질까 봐 두려운 거겠죠  움켜쥔 손가락 사이 틈 사이로 새어 나가고 붙잡으려 애를 써도 더 멀어지죠  놓아버려요 이제 할 만큼 했어요 그대 그러니 더는 그러지 말고 이제는 그냥 이제는 모두  놓아버려요 평소 그대답지 않은 무모함 불안할지라도  남들 시선에 얽매여 ‘늘 좋은 사람이고 싶어’ 마지못해 그 기준에 그댈 맞추죠  놓아버려요 이제 할 만큼 했어요 그대 그러니 더는 그러지 말고 이제는 그냥 이제는 모두 놓아버려요  놓아버려요 이제 할 만큼 했어요 그대 그러니 더는 그러지 말고 이제는 그냥 이제는 모두  놓아버려요 이제 할 만큼 했어요 그대 그러니 더는 그러지 말고 이제는 그대 이제는 그냥 이제는 그대 이제는 모두 놓아버려요
209,JYJ,In Heaven (Narr. 김정은),그만 갈게 가지마 곧 돌아올 거야 그러니까 거짓말 거짓말 아니야 내가 널 이만큼 사랑하는데 그 사랑 지금 보여줄 순 없겠니 사랑해 또 다시 사랑할 순 없겠니 지금 와선 말할 수가 없어 너의 기적 그 모든 게 환상 같아 마지막 니 모습 속 서서히 기억 속에만 잠겨져 가는 것만 같아 어딘가에서 날 보고 있을까 후회해도 늦어버려 볼 수 없어 추억의 그림자의 촉촉한 내 눈물들로 그 자릴 지켜보고 있어 그 말 못 해 정말 못 해 니가 내 옆에 있을 때만큼 미안한데 그게 안돼 이젠 모든 게 떨려와 조금 더 기다리다 꿈 속을 헤매이다 결국 니 안에서 눈을 감을까 봐 가지마 더 가지마 내 곁에 있어줄 수는 없니 거짓말 다 거짓말 전혀 들리지가 않아 사랑해 널 사랑해 한 마디 보여줄 수는 없니 사랑해 널 사랑해 또 다시 사랑해 주겠니 벌써 이렇게도 지나 왔어 너의 흔적 찾아봐도 지워졌어 마지막 니 기억도 눈물의 테옆 속으로 잠겨져 가는 것만 같아 이만 끝내 나를 끝내 니가 내 옆에 있지 않다면 미안한데 이만 갈게 이제 너의 길을 따라 끝 없는 길을 따라 널 찾아 헤 메이다 결국 너를 잃고서 슬퍼만 할까 봐 가지마 더 가지마 내 곁에 있어 줄 수는 없니 거짓말 다 거짓말 전혀 들리지가 않아 사랑해 널 사랑해 한 마디 보여줄 수는 없니 사랑해 널 사랑해 또 다시 사랑해 주겠니 가지마 가지마 있어줄 수 있니 거짓말 거짓말 들리지가 않아 사랑해 사랑해 보여줄 수 있니 사랑해 사랑해 사랑해 주겠니 가지마 가지마 있어줄 수 있니 거짓말 거짓말 들리지가 않아 사랑해 사랑해 보여줄 수 있니 제발 돌아와줘 가지마 더 가지마 내 곁에 있어줄 수는 없니 거짓말 다 거짓말 전혀 들리지가 않아 사랑해 널 사랑해 한 마디 보여줄 수는 없니 사랑해 널 사랑해 또 다시 사랑해 주겠니
210,"임슬옹, Kei (러블리즈)",여자사람 친구,눈물이 나려고 하네 널 좋아하지도 않는데 너가 남자가 생긴다면 괜히 외로울 것 같아 넌 걱정이 너무 많아 우리 사이는 영원할 거야 너도 여자가 생긴다면 나는 응원해 줄 거야 그게 문제가 아닌 게 문제야 너랑 영화도 못 보고 둘이 술도 못 마시잖아 아마 나 혼자 우울하게 살며 점점 늙을 거야 넌 그걸 바라니 너 그걸 바라고 내게 이러는 거니 너를 사랑하거나 그러진 않아 그냥 너를 좋아해서 이러는 거야 너의 엄마나 아빠가 그러는 것처럼 당연한 거야 아마도 그럴 거야 갑자기 비가 내릴 때 우산 두 개 사기가 아까워 하나로 둘이 붙어 쓰는 것도 다 못하잖아 그건 행복하지 않아 솔직히 말해줬음 해 도대체 뭐가 문젠데 너 말도 안 되는 변명만 하면서 날 묶어 놓고 날 힘들게 해 그게 문제가 아닌 게 문제야 사실 난 비 오는 날을 별로 좋아하지도 않아 그냥 나는 너랑 같이 걷고 싶어 나가는 거야 너도 그걸 알잖니 너 그걸 알면서 내게 이러는 거니 너를 사랑하거나 그러진 않아 그냥 너를 좋아해서 이러는 거야 너의 엄마나 아빠가 그러는 것처럼 당연한 거야 아마도 그럴 거야 사랑보다 먼 우정보다는 가까운 우리 다 알면서 망설이는지도 몰라 네가 좀 더 내가 좀 더 확실히 말해줬으면 해 확실하게 말해줄게 네게 나도 사실 기다리고 있는 걸 익숙함에 가려진 우리 마음을 너를 사랑하는 게 맞는 것 같아 그냥 좋아하는 게 아니었나 봐 세상 많은 연인들이 그러는 것처럼 똑같은 거야 내 맘은 그런 거야
211,BGH4,4H's (천오백삼십일스무시간),여기까지가 끝인거죠  천오백삼십일 스무시간  이 시간만큼 돌아가면  우리도 남이죠 지금처럼  이젠 모든게 과거형이죠  사랑도 미움도  그대의 그 이름도  정말 사랑했었다  그말은 필요가 없죠  사랑해서 보낸다  그 말도 모두 거짓이죠  그대만 사랑했던 난  그대만 바라봤던 난  한 곳만 바라다보는 꽃이 되죠    이렇게 쉽게 변하는게  그대가 말한 사랑인가요  난 그댈 너무 사랑했었죠  잠시 내 곁에  머물다 갈줄 모르고  정말 사랑했었다  그말은 필요가 없죠  사랑해서 보낸다  그 말도 모두 거짓이죠  그대만 사랑했던 난  그대만 바라봤던 난  한 곳만 바라다보는 꽃이 되죠  그대때문에 사랑을 알고  그대때문에 미움도 알죠  사랑이란것도 미움이란것도  결국엔 다 모두 그대때문인걸요  한때는 이 사랑에  내 모든걸 걸었었죠  사랑한단 이유로  내 모든걸 다 주었죠  이제는 사랑같은건  절대 다시 않겠다는  지키지 못할 다짐만 할뿐이죠    이젠 사랑 믿지 않아요
