,가수,제목,가사
115,라디 (Ra. D),열두달,"어느새 화려한 불빛으로 물드는 거리
왠지 모를 설렘으로 가득 찬 사람들
어디선가 귀를 간지럽히는
sweet melody
다시 그때가 또 찾아왔나 봐
첫눈이 오던 날 처음 널 만났던 날
아직도 내겐 너무 마법 같았던 그날
열두 달이 모자라 늘 부족해
너와 있으면
어느새 시간이 도망가
붙잡아두고 싶은데
매일 또 매일 지루했던 나의 열두 달이
그대라서 반짝이고 있어요 이젠
첫눈이 오는 날 너를 만나게 되면
잊지 못할 만큼 널 가득 안아줄게
열두 달이 모자라
늘 부족해 너와 있으면
어느새 시간이 도망가
붙잡아두고 싶은데
매일 또 매일 지루했던 나의 열두 달이
그대라서 반짝이고 있어요
모든 계절 모든 순간들에
그대와 함께란 게
꿈이라면 깨고 싶지 않아
열두 달이 모자라
늘 부족해 너와 있으면
어느새 시간이 도망가
붙잡아두고 싶은데
매일 또 매일 지루했던 나의 열두 달이
그대라서 반짝이고 있어요 이젠"
116,이민혁,사랑하고 있나요,"기다리고 있어요
그대도 날 보나요
하지 못한 말 그 한마디에
또다시 떠올라요
후회하진 않나요
돌아갈 순 없겠죠
눈부신 우리
마주 보던 밤
그날을 기억해요
다시 못 올 순간을
우연히 널 만나서
때 묻지 않은 사랑을 하고
절대 잊지 않을게
날 웃게 해준 사람
참 아프겠지만
모른척해 볼게
이 맘을
너무 늦은 건가요
이젠 알 것 같아요
꿈에서라도
널 마주한다면
네 눈을 보며
하고 싶은 말
아직 너를 사랑해
우연히 널 만나서
때 묻지 않은 사랑을 하고
절대 잊지 않을게
날 웃게 해준 사람
참 아프겠지만
곱게 접어둘게
이 맘을
우연히 널 만난 건
늘 기다렸던 사랑이라고
절대 잊지 않을게
네 곁에 있던 시간
그 모든 추억에
날 가득 채울게
넌 날 잊겠지만
여기 서 있을게
참 고마웠었어
내 사랑이
너라서"
117,이선희,그대가 나를 사랑하신다면,"그대 정말로 나를 사랑한다면
지금처럼만 나를 사랑해주오
그대 정말로 나를 원하신다면
가슴으로만 나를 사랑해주오
그대 눈에 비친 내 모습이
하도 아파보여
그 아픔 덜어주려 내게 온다면
눈 앞에 모습 뵈지 않아
뒤돌아 서면
차츰 흐려지는 마음
내게 온다면
그대 정말로 나를 사랑한다면
그대 정말로 나를 원하신다면

그대 눈에 비친 내 모습이
하도 아파보여
그 아픔 덜어주려 내게 온다면
눈 앞에 모습 뵈지 않아
뒤돌아 서면
차츰 흐려지는 마음
내게 온다면
그대 정말로 나를 사랑한다면
지금처럼만 나를 사랑해주오
그대 정말로 나를 원하신다면
가슴으로만 나를 사랑해주오"
118,SG 워너비,이토록 아름다운,"where am i walking down
아물어 가던 기억
얄밉게 화창한 하늘 그리고 추억
따사로운 햇살 그리고 나
눈부시던 니가 그리운 나
이토록 아름다운 날엔
아름다운 거리
아름다운 그대 가득해
이토록 아름다운 날엔
아름다운 그대가
새 살 돋듯 살아나요
거리에 가득한 사람들 웃음소리
바라보며 그냥 걸었어요
그속에 우리 함께였는데
이토록 아름다운 날엔
아름다운 거리
아름다운 그대 가득해
이토록 아름다운 날엔
아름다운 그대가
또 생각나요
저기 먼곳에서 올것만 같아서
항상 기다리다 돌아가는 내게
언젠가는 말해줄까
너도 나를 기다렸다고
이토록 아름다운 날엔
아름다운 거리
나만 혼자 걷고 있어요
이토록 아름다운 날엔
아름다운 그대도
날 기억할까
언젠가 너를 만나 웃고
너를 보내 울던
그 거리에 시간들 처럼
언젠가 너와 내가 듣던
아름다운 노래도
이젠 모두 추억일까"
119,아이유,가여워,"난 하루 종일 뭘 했는지 기억 안 나고
난 손에 쥐고 있는 물건 찾으려 하고
난 오늘이 또 며칠인지 알지 못 하고
난 집에 가는 길도 낯설어
혼자 뜬 눈으로 밤을 꼬박 새워
잠 든 전화기만 바라보다가
반쪽뿐인 사랑도 반쪽뿐인 사진도
하나도 버릴 수 없는 내가 너무 가여워
너 때문에 이래 내게 왜 이러는데
깊은 눈물속에 나를 꺼내 줘

널 나 대신에 미워해 줄 친구도 없고
널 잊고 싶은 마음도 없어
가끔 비만 오면 나도 따라 울어
흐린 창에 너의 이름 쓰다가
반쪽뿐인 사랑도 반쪽뿐인 사진도
하나도 버릴 수 없는 내가 너무 가여워
너 때문에 이래 내게 왜 이러는데
깊은 눈물속에 나를 꺼내 줘
사랑이라는 건 너무 어려워
다시 해도 잘 할 자신이 없어
반쪽뿐인 사랑도 반쪽뿐인 사진도
하나도 버릴 수 없는 내가 너무 가여워
너 때문에 이래 내게 왜 이러는데
깊은 눈물속에 나를 꺼내 줘
네가 없는 나는 반쪽이니까"
120,빅마마,아파,"그 사람이 물어 우린 왜 헤어졌냐고
내가 너를 널 얼마나 사랑했었냐고
웃으면서 대답해 잊혀진 사람이라고
이젠 내 맘속엔 너뿐이라고
그 사람이 물어 이젠 행복하냐고
내 맘속에 자기밖에 이젠 없느냐고
마지못해 대답해 널 만나 행복하다고
그런 거짓말을 매일 반복해
언제쯤 잊혀질까 내 맘속 단 한사람
잊으려 애써봐도 자꾸만 생각나서
아파 아파 아파 아파
행복했던 추억마저 상처로

지켜준단 말 나 밖에 없다는 말
왜 말했어 내 맘 다열고 사랑하게 했니
나 정말 바보같아 우린 영원하다고
바보같이 그 말 지금도 믿어
언제쯤 잊혀질까 내 맘속 단 한사람
잊으려 애써봐도 자꾸만 생각나서
아파 아파 아파 아파
행복했던 추억마저 상처로
잊자 잊자 몇번씩 다짐해봐도
널 잊지 못한다고 내 가슴이 말을해도
이제는 지워질까 너라는 단 한사람
아무리 노력해도 잊혀지지가 않아
아파 아파 아파 아파
죽을만큼 내가 이리도 아파
언제쯤 잊혀질까 내 맘속 단 한사람
잊으려 애써봐도 자꾸만 생각나서
아파 아파 아파 아파
행복했던 추억마저 상처로"
121,지아,울고 불고··· (With 4Men) (Bonus Track),"너 땜에 울고 불고
온 종일 널 외쳐봐도
소용이 없나 봐
매일 밤 늘 기다려
수 백번 울고 빌어도
이렇게 나는 혼자야
바보야 뭐가 좋아 잊지를 못해
바보야 너에 비해 난 너무 못돼
더러운 내 품 안에 가두어 두기엔
깨끗한 네 사랑만 때 묻을까 겁이나
헤어져 말을 하고 돌아서 떠나 가고
끝내 그래도 기다림엔 이유 없대
서로 다른 둘이 살아가다
서로 닮은 우리 사랑하다
작은 오해들로 다투다가
결국에는 다시 남이 된 날
그 날 다 잊을래
그 날 안 잊을래
처음부터 삐걱 삐걱
맞지 않던 우리 둘
너 땜에 울고 불고
온 종일 널 외쳐봐도
소용이 없나 봐
매일 밤 늘 기다려
수 백번 울고 빌어도
이렇게 나는 혼자야
가슴이 터진 듯이
마음이 텅 빈 듯이
참지 못 하고
매일 매일 울기만 해
내 품 안에 안겨 쉬던 네가
네 품 안에 안겨 쉬던 내가
나 없이도 행복 했으면 해
너 없이는 행복 하지 못 해
모두 다 잊을래
모두 안 잊을래
처음부터 삐걱 삐걱
맞지 않던 우리 둘
전화를 걸어도 받지 않을 걸 알지만
네 번호 다 지웠어 술 취한 밤에
너처럼 전화 걸어 힘들다 할 것 같애
나도 왜 이런지 몰라
그러면 그럴 수록 너만 더 힘 들어져
왜 모르니
너 땜에 울고 불고
온 종일 널 외쳐봐도
소용이 없나 봐
매일 밤 늘 기다려
수 백번 울고 빌어도
이렇게 나는 혼자야
또 억지로 하하하
그러다가 내 눈물이 뚝뚝뚝
날 따라 넌 그러지 마라
더 좋은 남자 만나라
날 그만 떠나가라
눈물 흘려도
닦아줄 수 없으니까 울지마
너 땜에 울고 불고
온 종일 널 외쳐봐도
소용이 없나 봐 매일 밤 늘 기다려
수 백번 울고 빌어도
이렇게 나는 혼자야 Delicate love"
122,비스트,Black Paradise,"Ain't No Light 들려오는
소리는 Gunshot
검은 하늘 아래 울려 퍼지는
Scream N Shout
몸과 머리는 차갑게
Cold Like Ice
숨이 끝까지 차 올라도
Keep Runnin
손 내밀어 봐도 그 어느 누구도
잡아주지 않지만 뭐 괜찮아
멈추지 않아도 좀 다치더라도
I'll Never Down Until I Die
조금만 더 아주 조금만 더
쉬지 않고 달려 가다 보면
눈 앞에 펼쳐 질것만 같아
그렇게 믿고 있어 난
정신차려 제발 정신차려
모든 게 희미해지고
중심을 잃어도 날 부르는
네 목소리가 들려
그래도 내가 살아가는 이유
급박한 상황 속에서 찾아낸
단 하나의 여유
나보다는 널 더 지킬게
한 가닥의 빛이 있다면 그건 너
It's you
Welcome 여긴
Black Black Paradise
붉은색과 검은색
까마귀야 울어라
Ain't No Tomorrow 오늘이
마지막인 것처럼 하루를 살아가
Welcome 여긴
Black Black Paradise
붉은색과 검은색
까마귀야 울어라
Ain't No Tomorrow 오늘이
마지막인 것처럼 하루를 살아가
Don't Test Me God
이 쯤 했으니까
그만둘 때도 되지 않으셨습니까
더 이상 흘러나올 눈물도 없어
더는 시험에 들게 하지마옵소서
모두에게 공평하게 나눠진
삶이라면서
왜 나에겐 이렇게 가혹한
시간만 주어져
남들처럼 행복하게
웃을 수 없어도
Just Give Me The Reason
내게 그녀라는 이유를 줘
조금만 더 아주 조금만 더
쉬지 않고 달려 가다보면
눈 앞에 펼쳐질 것만 같아
그렇게 믿고 있어 난
정신차려 제발 정신차려
모든 게 희미해지고
중심을 잃어도 날 부르는
네 목소리가 들려
그래도 내가 살아가는 이유
급박한 상황 속에서 찾아낸
단 하나의 여유
나보다는 널 더 지킬게
한 가닥의 빛이 있다면 그건 너
It's You
Welcome 여긴
Black Black Paradise
Welcome 여긴
Black Black Paradise
붉은색과 검은색
까마귀야 울어라
Ain't No Tomorrow 오늘이
마지막인 것처럼 하루를 살아가
Welcome 여긴
Black Black Paradise
붉은색과 검은색
까마귀야 울어라
Ain't No Tomorrow 오늘이
마지막인 것처럼 하루를 살아가"
123,Various Artists,비처럼 음악처럼,[가사 준비중]
124,황치열,듣고 있니,"셀 수도 없이 널 생각해
그리운 마음 마저도 잊혀질 만큼
시린 바람이 날 스치면
쓰라린 아픔에 다시 너를 떠올려
지나간 기억에 매달려봐도
멀어진 너를 가슴에 품을 수
없다는 걸 또 한번 깨달아
듣고 있니 쏟아지는 눈물을
듣고 있니 버텨 낼 수 없는 내 맘
또 다시 하루를 견뎌내보려
매일 사랑이 울어
같은 하늘 아래 네가 있다면
지금 듣고 있니
가슴에 맺혀진 작은 한숨이
어느새 흘러 참았던 슬픔에
쏟아내려 한없이 소리쳐
듣고 있니 쏟아지는 눈물을
듣고 있니 버텨 낼 수 없는 내 맘
또 다시 하루를 견뎌내보려
매일 사랑이 울어
같은 하늘 아래 네가 있다면
지금 듣고 있니
죽을 만큼 힘들어 너를 놓으려 해도
맘은 아직 그게 안 되나 봐
듣고 있니 너를 향한 그리움
듣고 있니 눈물에 가득 찬 내 사랑
이렇게 라도 너를 떠올려
사랑 할 수 있다면
아픈 눈물 모두 행복해할게
내 맘 듣고 있니"
125,12월,"널 사랑한다, 안한다 (Prod. 리트너)","널 사랑한다 안한다
오늘도 혼자 하는 말
이게 참 뭐라고
나 혼자 이렇게
망설이는 걸까
널 사랑한다 안한다
이렇게 혼자 하는 말
사랑이 뭐라고
어린 아이처럼
굳어버리는지
내 맘을 몰라줄까봐
괜한 심술을 부려도
항상 웃으며 다가오는 너
그래 오늘은 너에게
말을 해야만 하는데
한마디도 떼지 못하는 나
널 사랑한다 안한다
그리워한다 안한다
정하지 못하는 맘
홀로 삼키는 이 맘
너는 내겐 너무나 벅차니까
또 보고싶다 말해도
맘 속에서만 울려와
말할 수 없는 그 말
홀로 삼키는 이 말
널 사랑한다 안한다
내 맘 너에게 들킬까
무심한 표정 지어도
먼저 인사를 건네 오는 너
그래 오늘은 너에게
말을 해야만 하는데
한마디도 떼지 못하는 나
널 사랑한다 안한다
그리워한다 안한다
정하지 못하는 맘
홀로 삼키는 이 맘
너는 내겐 너무나 벅차니까
또 보고싶다 말해도
맘 속에서만 울려와
말할 수 없는 그 말
홀로 삼키는 이 말
널 사랑한다 안한다
사랑한다 안한다"
126,이무진,집 밥,"바닥 위에 떨어진 옷들
흐트러진 이불 그대로 쓰러져
적막하게 옅어진 공기
내 방 어디도 아무 말 없어
사랑이 날 부서지게 해
꼭 물거품처럼
산산조각이 났어
욕심이 날 흐려지게 해
꼭 물안개처럼
멀리 흩어져
집 밥 너무 그리워
가족의 마법
본가 따뜻한 집으로
내가 쉴 수 있는 곳
내 모습을 보았네
귀찮아하며 잘 지내
I'm on my thing
어머니 아버지께 할 일이 많다며
찾아가지도 못해 A
잠시만 멈춰 돌아보면
놓친 것들이 너무 넘쳐
버린 우린 서성거릴 뿐 절대로
나가지 않아 주위를 봐 너의 집
여긴 어디에도 없어
내 집 내가 고른 침대
친구들과 페인트 칠할 때
여긴 뭘 놓지 그땐 기뻤지
여자친구를 집에 초대해
함께 밥을 먹을 때 그때 느꼈지
이게 바로 내 꿈이었다는 걸 Oh
어쩌다가 모든 게 끝나 사랑의 법칙
실수가 날 넘어지게 해
눈 가린 것처럼
걸을 수 없어
집 밥 너무 그리워
가족의 마법
본가 따뜻한 집으로
내가 쉴 수 있는 곳
내가 쉴 수 있는 곳
바닥 위에 떨어진 옷들 주워 담으며
내 조각을 채워
지친 나를 안아주는 건
가족의 손길 다정한 눈빛
지친 나를 안아주는 건"
127,김건모,헤어지던날,"헤어지던날 몹시 울었어
다른 사랑에 내가 싫어졌던거야
널 볼 수 없다는 생각에
난 두려워져 멀어져 가는 뒷모습
달려가 잡고 싶은데 새로운 시작 위해
날 떠나버린 네 마음을 이해는 할 수 있지만
내작은 자존심 때문에 혼자가 되어 버린 지금
도무지 이런날 용서할 수 없어
그래 축복 할거야 너의 새로운 그 시작이
누구보다도 행복할 수 있게
아주 먼 훗날 널 사랑하는 새 남자와
울며 보채는 아이를 그려보며

너를 보내고 혼자가 되어버린 나
어떤 의미로 어떻게 살아야 하나
견디기 힘든 절망속에서도 볼 수 있다면
차라리 미움이라도 생기길 바랄뿐인데
외로운 한잔술에 널 잊을수는 없지만
이렇게 달랠 수 밖에
단한번 거짓말이라도
날 사랑했다고 말 해줘
나여기 이렇게 널 기달릴테니
그래 축복 할거야 너의 새로운 그 시작이
누구보다도 행복할 수 있게
아주 먼 훗날 널 사랑하는 새 남자와
울며 보채는 아이를 그려보며
그래 축복 할거야 너의 새로운 그 시작이
누구보다도 행복할 수 있게
아주 먼 훗날 널 사랑하는 새 남자와
울며 보채는 아이를 그려보며"
128,토이,내가 너의 곁에 잠시 살았다는 걸,"지운 줄 알았어 너의 기억들은
친구들 함께 모여 술에 취한밤
네 생각에 난 힘 들곤해
그런채 살았어 늘 혼자였잖아
한때는 널 구원이라 믿었었어
멀어지기 전에
그것만 기억해 줄 수 있겠니
내가 너의 곁에 잠시 살았다는걸
가끔 널 거리에서 볼까봐
초라한 날 거울에 비춰 단장하곤해
아프진 않니 많이 걱정돼
행복하겠지만 너를 위해 기도할게
기억해 다른 사람만나도
내가 너의 곁에 잠시 살았다는걸
웃을 수 있었어 널 보고 있을 땐
조그만 안식처가 되어주었지
멀어지기 전엔
그것만 기억해 줄 수 있겠니
내가 너의 곁에 잠시 살았다는걸
가끔 널 거리에서 볼까봐
초라한 날 거울에 비춰 단장하곤해
아프지않니 많이 걱정돼
행복하겠지만 너를 위해 기도할게
기억해 다른 사람만나도
내가 너의 곁에 잠시 살았다는 걸
아프진 않니 많이 걱정돼
행복하겠지만 너를 위해 기도할게
기억해 다른 사람만나도
내가 너의 곁에 잠시 살았다는 걸"
