,가수,제목,가사
1335,장리인 (Zhang Li Yin),연인이여,"애써 그 오랜 시간을
숨겨왔던 내 눈물들을
다시 감추려 눈을 감아도
이내 그칠수 없이 흐르네요
내게 그대가 그래요
내가 이렇게 애를 써도
내 눈물에 흐르는 그대를 끝내
감출수가 없어진 연인이여
사랑 그 둘레에 우린 서 있어도
조금의 안위도 난 누릴수 없죠
가질 수 없는
시간앞에 또 무너져 내려
바람에 날리는 저 꽃잎 같아

그저 이 오랜 시간을
참아왔던 내 긴 한숨을
더는 멈출수 없어진 지금
이제야 토해내듯 내쉬네요
내게 그대가 그래요
내가 이렇게 애를 써도
긴 한숨에 내쉬는 사랑을 끝내
감출수가 없어진 연인이여
사랑 그 둘레에 우린 서 있어도
조금의 안위도 난 누릴수 없죠
보이지 않게
다가오는 이 사랑 안에서
다시 무너져 내려도
끝없이 돌고도는
이 계절과도 같아
사랑 그 중심에 우리는 서 있고
그리움 가득한 이 마음 그 앞에
가질 수 없는
시간앞에 나는 울고만 싶어
바람에 날리는 저 꽃잎 같은
사랑하는 이름 연인이여"
1336,녹색지대,투정,"아무일도 아닌 사사로운 일로
화 좀 내지마
너를 만나면
숨이 막혀 버릴 것만 같아
나의 뜻이 아닌 니가 원한대로
애써 봤지만
그런 모습도 너는 언제나
불만이었었지
사랑은 아무것도 바라지 않는
순수한 마음으로 모든것을
주는것으로만 알았어
그러나 너는
뭐가 제일 중요한지 조차 몰라
이제 지쳐버렸어
너와 함께 지낸 시간들을
후회하고 있어
넌 나를 진정
아직 사랑하고 있다고
여전히 내게 말을 하지만
그건 단지
너의 지나친 욕심일 뿐

니가 원한 옷과 헤어스타일로
나는 변했고
어색했지만 즐거워하는
널 볼 수 있었어
나의 호출기의 비밀번호까지
알아야 했고
믿지 못했지
내가 어딜 가든 무엇을 하든
사랑은 아무것도 바라지 않는
순수한 마음으로 모든것을
주는것으로만 알았어
그러나 너는
뭐가 제일 중요한지조차 몰라
이제 지쳐 버렸어
너와 함께 지낸 시간들을
후회하고 있어
넌 나를 진정
아직 사랑하고 있다고
여전히 내게 말을 하지만
그건 단지
너의 지나친 욕심일 뿐
그러나 너는
뭐가 제일 중요한지 조차 몰라
이제 지쳐 버렸어
너와 함께 지낸 시간들을
후회하고 있어
넌 나를 진정
아직 사랑하고 있다고
여전히 내게 말을 하지만
그건 단지
너의 지나친 욕심일 뿐"
1337,녹색지대,끝없는 사랑 (Inst.),[가사 준비중]
1338,녹색지대,조금씩,"조금씩 아주 조금씩 만이라도
나에게 사랑을 줘
당신의 아껴둔 모든것을
오늘밤 나에게 가르쳐줘
OH HONEY 난 정말 알고 싶어
사랑이 사랑이 무언지를
얄미운 나비는 아니겠지
눈물의 씨앗도 아닐꺼야
사랑의 비밀을 가르쳐줘
OH HONEY 난 무지 알고 싶어
당신의 당신의 모든 것을
조금씩 조금씩 만이라도
나에게 비밀을 가르쳐줘
아껴둔 당신의 비밀들을
수많은 사랑의 시는
읽은 들 뭐해
딱 한번의 키스 만도 못한 걸
그런 사랑 난 싫어
조금씩 조금씩 만이라도
나에게 사랑을 가르쳐줘
딱 한번 딱 한번 만이라도
불 같은 사랑을 나는 원해

OH HONEY 난 정말 알고 싶어
사랑이 사랑이 무언지를
말로만 떠드는 사랑은 싫어
맘으로 느낄수 있는 사랑
온몸이 짜릿한 그런 사랑
OH HONEY 난 무지 알고 싶어
당신의 당신의 모든 것을
불같은 뜨거운 그사랑을
달콤한 솜사탕 같은 사랑
오늘밤 나에게 가르쳐줘
수많은 사랑의 시는
읽은 들 뭐해
딱 한번의 키스 만도 못한 걸
그런 사랑 난 싫어
조금씩 조금씩 만이라도
나에게 사랑을
가르쳐줘 딱 한번
딱 한번 만이라도 불 같은
사랑을 나는 원해
이밤이 가기 전에
나에게 가르쳐줘
사랑의 모든 것을 그리고
조금 기다려야해
내가 잘 할 수 있을 때까지만
조금씩 조금씩 만이라도
나에게 사랑을 가르쳐줘
딱 한번 딱 한번 만이라도
불 같은 사랑을 나는 원해
조금씩 조금씩 만이라도
나에게 사랑을 가르쳐줘
딱 한번 딱 한번 만이라도
불 같은 사랑을 나는 원해"
1339,녹색지대,Home,"힘들었니 너무도 너 지쳐보여
오랜시간 어디서 어떻게 지냈니
그래 맘껏 울어 아무 걱정말고
편히 쉴 수 있게 내가 도와줄게
내가 힘들땐 항상 내 곁엔
나를 위해 서 있던 너
이젠 니 곁에 내가 있을게
얼마나 널 보고 싶었는데

알고있니 얼마나 사랑했는데
다시는 널 다시는 보낼 수 없어
너무 늦었다고 생각하진말아
내겐 이 순간이 나의 전부인걸
내가 힘들땐 항상 내 곁에
나를 위해 서 있던 너
이젠 니 곁에 내가 있을게
얼마나 널 보고싶었는데
세상이 내것같아 너무 행복한걸
이대로 이대로 영원히

내가 힘들땐 항상 내 곁에
나를 위해 서있던 너
이젠 니 곁에 내가 있을게
얼마나 널 보고싶었는데
널 사랑해 널 사랑해 너를"
1340,녹색지대,괜찮아,"널 언제까지 기다려야
나에게 올런지
그저 멀리서 널 바라와 왔지만
날 언제까지 힘들게 할
너일지는 몰라도
널 품에 안던 그날만은 기억해
알고 있어 친구들에게 들었어
그와 헤어졌다고
그래서 힘들어 한다고
네가 외로울 때
그땐 나를 생각해
아직 난 그대로야
지금껏 널 원해왔어
자 괜찮아 이젠 그대로
내게 와줘
날 아프게 했던 만큼
사랑해 주면 돼
난 괜찮아 정말 남은 건
너의 맘뿐
지금 그대로 나의 품에 안겨봐

알고 있어 친구들에게 들었어
그와 헤어졌다고
그래서 힘들어 한다고
네가 외로울 때
그땐 나를 생각해
아직 난 그대로야
지금껏 널 원해왔어
자 괜찮아 이젠 그대로
내게 와줘
날 아프게 했던 만큼
사랑해 주면 돼
난 괜찮아 정말 남은 건
너의 맘뿐
지금 그대로 나의 품에 안겨봐
예전 그대로 나의 품에 다시"
1341,녹색지대,무한우정,"바람처럼 살아가다
바람에 묻어 가고 싶어
내가 세상에 태어난 이율
찾는 그 날까지
그런 내가 택한 길은
험하고 외로웠었지만
함께 해준 니가 있기에
견뎌온 거였어
어둡던 과거가 나를 울게 했지만
그 어둠 속에서 너를 만났지
고독한 사람만이 그 마음 아는 걸
마주 잡은 두 손에 우리의 약속이
오오오 친구여
난 끝까지 잊지 않을 거야
오 친구여
이젠 함께 가는 삶인 거야
나는 널 위해 나는 널 위해
너는 날 위해 너는 날 위해
언제까지나
어둡던 과거가 나를 울게 했지만
그 어둠 속에서 너를 만났지
고독한 사람만이 그 마음 아는 걸
마주 잡은 두 손에 우리의 약속이
오오오 친구여
난 끝까지 잊지 않을 거야
오 친구여
이젠 함께 가는 삶인 거야
나는 널 위해 나는 널 위해
너는 날 위해 너는 날 위해
언제까지나
오오오 친구여
난 끝까지 잊지 않을 거야
오 친구여
이젠 함께 가는 삶인 거야
나는 널 위해 나는 널 위해
너는 날 위해 너는 날 위해
언제까지나"
1342,박강성 / 위일청,Sanfrancisco,"If you're going to San Francisco
Be sure to wear
some flowers in your hair
If you're going to San Francisco
You're gonna meet
some gentle people there
For those who
come to San Francisco
Summer time
will be a love in there
In the streets of San Francisco
Gentle people with flowers
in their hair
All across the nation
Such a strange vibration
People in motion
There's a whole generation
with a new explanation
People in motion, people in motion
For those who come to
San Francisco
Summer time
will be a love in there
In the streets of San Francisco
Gentle people with flowers
in their hair
If you going to San Francisco
Summer time
will be a love in there"
1343,박강성 / 위일청,장난감 병정,"언제나 넌
내 창에 기대어
초점없는 그 눈빛으로
아무 말 없이
아무 의미도 없이
저 먼 하늘만
바라보는데
사랑이 이토록 깊은 줄 몰랐어
어설픈 내 몸짓 때문에
나는 너에게
어떤 의미가 되리
지워지지 않는 의미가 되리
사랑할 수 없어
아픈 기억 때문에
이렇게
눈물 흘리며 돌아서네
움직일 수 없어
이젠 느낄 수 없어
내 잊혀져갈 기억이기에
사랑이 이토록 깊은 줄 몰랐어
어설픈 내 몸짓 때문에
나는 너에게
어떤 의미가 되리
지워지지 않는 의미가 되리

사랑할 수 없어
아픈 기억 때문에
이렇게 눈물 흘리며 돌아서네
움직일 수 없어
이젠 느낄 수 없어
내 잊혀져갈 기억이기에
사랑이 이토록 깊은 줄 몰랐어
어설픈 내 몸짓 때문에
나는 너에게
어떤 의미가 되리
지워지지 않는 의미가 되리
나는 너에게
어떤 의미가 되리
지워지지 않는
의미가 되리"
1344,박강성 / 위일청,내 삶을 눈물로 채워도,"간간히 너를 그리워 하지만
어쩌다 너를 잊기도 하지
때로는 너를 미워도 하지만
가끔은 눈시울 젖기도 하지
어쩌면 지금 어딘가 혼자서
나처럼 저 달을 볼지도 몰라
초저녁 작게 빛나는 저 별을
나처럼 보면서 울지도 몰라
루루루루 루루루루루
아마 난 평생을 못 잊을 것 같아 너를

인연이라는 만남도 있지만
숙명이라는 이별도 있지
우리의 만남이 인연이였다면
그 인연 또 한번 나 였음 좋겠어
어쩌면 우리 언젠간 또 다시
우연을 핑계로 만날지 몰라
내 삶의 전부 눈물로 채워도
널 기다리면서 살런지 몰라
루루루루 루루루루루
아마 난 평생을 못 잊을 것 같아 너를
루루루루 루루루루루
아마 난 평생을 못 잊을 것 같아 너를
루루루루 루루루루루
루루루루루 루루루루루루
루루루루 루루루루루
아마 난 평생을 못 잊을 것 같아 너를"
1345,박강성 / 위일청,Don't Forget To Remember,"Oh my heart won't believe
that you have left me
I keep telling my self
that it's true
I can get over anything
you want my love
But I can't get myself over you
Don't forget to remember me
And the love that used to be
I still remember you
I love you
In my heart lies a memory
to tell the stars above
Don't forget to remember me my love
On my wall lies a photograph
of you girl
Though I try to forget somehow
You're the mirror of my soul
so take me out of my hole
Let me try to go on living right now
Don't forget to remember me
And the love that used to be
I still remember you
I love you
In my heart lies a memory
to tell the stars above
Don't forget to remember me my love"
1346,박상규,꿈동이,"내 이름은 꿈동이 꿈속에 사는 아이
살그머니 눈감고 꿈속을 걷는아이
내 이름은 꿈동이 꿈속에 웃는아이
별 빛을 몸에 감고 꿈속을 뛰는아이
하고싶은 것 모두 듣고싶은 것 모두
갖고싶은 것 모두 내 것이 되는곳에
가려므나 꿈동아 꿈속에 보려므나
너의 숨소리 따라 이 밤이 깊어간다
내 이름은 꿈동이 꿈속에 웃는아이
별 빛을 몸에 감고 꿈속을 뛰는아이
하고싶은 것 모두 듣고싶은 것 모두
갖고싶은 것 모두 내 것이 되는곳에
가려므나 꿈동아 꿈속에 보려므나
너의 숨소리 따라 이 밤이 깊어간다"
1347,박상규,먼훗날,"아직은 네 모습 있어요 이렇게 너의 고운 미소가
그러나 먼훗날엔 잊혀질까요
아직은 생각하고 있어요 이렇게 사랑하고 있어요
그런데 먼훗날엔 잊혀질까요
실비 오는 오솔길을 걸으며 아름다운 꿈을 나눌 때
사랑했던 순간 행복한 시절 이 가슴에 밀려오는데
정녕코 잊을 수가 있을까 아직은 사랑하고 있어요
그런데 먼훗날에 잊혀질까요

실비 오는 오솔길을 걸으며 아름다운 꿈을 나눌 때
사랑했던 순간 행복한 시절 이 가슴에 밀려오는데
정녕코 잊을 수가 있을까 아직은 사랑하고 있어요
그런데 먼훗날에 잊혀질까요 잊혀질까요 잊혀질까요"
1348,박상규,친구야 친구,"여보게 친구 웃어나 보게
어쩌다 말다툼 한번
했다고 등질 수 있나
아지랑이 언덕에
푸르러간 보리 따라
솔향기 시냇가에서
가재를 잡던
아하 자네와 난
친구야 친구

여보게 친구 웃어나 보게
어쩌다 말다툼 한번
했다고 등질 수 있나
개구장이 시절엔
누가 컸나 키를 재며
동구밖 황토길에서
공차기 하던
아하 자네와 난
친구야 친구

여보게 친구 웃어나 보게
어쩌다 말다툼 한번
했다고 등질 수 있나
대보름날 동산에
둥근달이 떠오르면
두어깨 맞닿은 정에
노래 즐겁던
아하 자네와 난
친구야 친구"
1349,고재근,Love Affair,"밀려오는 달빛과 그 안에 잠든 너를
스쳐지나 가버린 아쉬웠던 순간들
이제는 널 잊어야 해
이미 지나가버린 기억
난 눈을 감으면 너를 생각해
너를 느끼고 싶어
다가가 너를 안고서
하지만 난 더이상 다가갈 수 없었어
제발 뒤돌아봐 주길
빗속에서 널 이렇게 기다려
지쳐가던 나에게 또다시 Someday
잠 못이루던 밤
너 없이 꿈꿀 수 없어
어둠 속을 헤매며 지쳐 가
모닝 커피 함께 나누며
햇살 속에 눈을 비비고
영원히 널 사랑한다고
속삭이며 입을 맞추고
순간이 언제까지 영원하길 기도했어
혼자만의 아침 오지않기를

너를 느끼고 싶어
다가가 너를 안고서
하지만 난 더이상
다가갈 수 없었어
제발 뒤 돌아 봐주길
빗속에서 널 이렇게 기다려
지쳐 가던 나에게 또다시 Someday
잠 못이루던 밤
너 없이 꿈꿀 수 없어
어둠 속을 헤매며 지쳐 가
모닝 커피 함께 나누며
햇살 속에 눈을 비비고
영원히 널 사랑한다고
속삭이며 입을 맞추고
순간이 언제까지 영원하길 기도했어
혼자만의 아침 오지않기를

모닝 커피 함께 나누며
햇살 속에 눈을 비비고
영원히 널 사랑한다고
속삭이며 입을 맞추고
순간이 언제까지 영원하길 기도했어
혼자만의 아침 오지않기를
사랑이 모두 이뤄지기를 바래"
1350,김승하,운명,"어릴적부터
내가 생각했던
그런 예감이
조금씩 맞아가고 있어
오래 사는 건
원하지도 않았어
여기까지가 바라던
나의 삶인 것 같아
이해해요
떠난 그대를
잡고 싶진 않아요
바보였어
네가 나에겐
끝이라 믿었던 걸
잠깐 기뻤던 것이
지금 너무 후회가 되요
그대를 만나지 않았다면
이 아픔 모를텐데
내가 느낄 수 있는
모든 걸 이미 다 알아
이젠 고통만이
남아 있어
너무도 뚜렷이
보여

날 떠났다는 걸
믿을 수가 없어
지금까지가 바라던
나의 삶인 것 같아
이해해요
떠난 그대를
잡고 싶진 않아요
바보였어
네가 나에겐
끝이라 믿었던 걸
잠깐 기뻤던 것이
지금 너무 후회가 되요
그대를 만나지 않았다면
이 아픔 모를텐데
내가 느낄 수 있는
모든 걸 이미 다 알아
이젠 고통만이
남아 있어
너무도 뚜렷이
보여"
1351,별,세상의 반 (Feat. HOODY),"너만은 내게 좀더 잘해준다고
너와는 헤어지지 않을 거라고
그렇게 믿었는데
모든걸 다 줬는데
어느새 또 혼자 남았어
못가게 내게서 못가게
잡으려고 애써도
잡지 못했던 난
세상의 반을 채운
여자 속에 하나뿐
더 이상 아무것도 아닌걸
알고 있었어
그래도 좋았어
그래 난 바보였어
언제나 눈물은 다 내 몫인걸
이렇게 끝나면 또 누굴 찾겠지
그러다 버림은 또 내가 받겠지
변하는 건 없다고
가슴 깊이 새겨도
슬픔은 견디기 힘들어
사랑해 난 너만 사랑해
거짓말 또 거짓말
이젠 속기 싫어
세상의 반을 채운
여자 속에 하나뿐
더 이상 아무것도 아닌걸
알고 있었어
그래도 좋았어
그래 난 바보였어
언제나 눈물은 다 내 몫인걸
몇 번이나 말했잖아
우리 지금 말장난 할 때가 아냐
날 잡아 보려해도 너 잘봐
하나 둘 이제 사랑한 날짜만큼
늘어만 가는 한숨
그리고 또 눈물만 있잖아
불러보고 울어봐도
우리 둘 인연이 짧아
어쩔 수 없으니
이쯤에서 그만하자
울지 말고 잘 가
사랑했던 날과
추억은 내가 간직할게
약속할게 bye bye
아무 잘못없이
원하면 꼭 죄가 되고
깊이 맘을 주지 않으면
더 깊어지고
누가 정한 듯
재미없는 사랑이란 걸
왜 못참고
자꾸만 또 하고 마는지
세상의 반을 채운
여자들은 모두다
나만큼 못난 가슴을 갖고
사랑을 할까
언제나 울어서 언제나 버려져서
이제는 아픔마저 운명 같아
세상의 반을 채운
여자 속에 하나뿐
더 이상 아무것도 아닌걸
알고 있었어
그래도 좋았어
그래 난 바보였어
언제나 눈물은 나만 흘렸어"
1352,이재원,A Better Day,"A Better day 왜 날 떠나갔어
Another way 아무런 말없이
아름다웠던 우리들의 추억
이제 두 번 다시 돌아오지 않아

이별이 이렇게 쉽게 다가올 거라
예감할 수 없던 나
기쁨 슬픔을 함께 나누던 우리
그렇게 헤어져야만 했던 우리
돌이킬 수 없는 지난 시간
너와 함께 했던 동안 순수했던
아름다웠던 나날들
모두가 우리를 부러워했던 나날들
아무것도 부러울 것이 없었던 시간들
그렇게 어두운 과거 속에
내가 너를 만난 건 행운이었어

A Better day 왜 날 떠나갔어
Another way 아무런 말없이
아름다웠던 우리들의 추억
이제 두 번 다시 돌아오지 않아

Yo! 그렇게 힘들고 지쳐
외로운 내 영혼에 넌 내게 다가와
너무나 차디 차가웠던 나의 손을 잡아주었어
니가 없는 너의 빈자리는
내게 이제 마음속의
깊은 곳의 허전함으로 변해
내 맘에 너무 나도 행복했던
우리들 만의 시간을 기억해
너에게 아무것도 해줄 수 없는 나를 용서해
행복해 내가 없는 다른 세상에서

A Better day 왜 날 떠나갔어
Another way 아무런 말없이
아름다웠던 우리들의 추억
이제 두 번 다시 돌아오지 않아

우리 서로 사랑했던
지난 겨울로 돌아가고 싶지만
이제는 너무도 많은 시간이 지난 것을 깨달아
너무나도 빨리 흘러가는 시간
이제 내게 다가올
또 다른 이별의 세계 뜨겁게 타고 내리는
두 뺨 위의 눈물들
희미해져 가는 추억 속의 사진들
다시 못 올 추억이라 해도 소중히 간직해줘
내게 준 우리의 아름다운 기억들을

또 다른 세상 속을 향해 향해 (오오오)
날 다시 또 시작 하게 하게 (오오오)
더 이상 너를 찾진 않아 않아 (오오오)
미련 없이 너를 잊어 잊어 (오오오)

또 다른 세상 속을 향해 향해 (오오오)
날 다시 또 시작하게 하게 (오오오)
더 이상 너를 찾진 않아 않아 (오오오)
미련 없이 너를 잊어 잊어 (오오오)

A Better day 왜 날 떠나갔어
Another way 아무런 말없이 (어~)
아름다웠던 우리들의 추억
이제 두 번 다시 돌아오지 않아

모든 역경을 헤쳐 여기까지 왔어
너에게 보여주겠어 네앞에 서있는 날 바라봐
네가 없이 살아갈 나만의 나의나의 모습.
이겨내겠어 어떤 두려움에 부딪쳐도 쓰러져도
내모습 그대로 보여준다.
나의 열정으로
그 느낌으로 어 우릴 지켜봐 지금 바라봐
다시 타오르는 jtL From jtL."
1353,강인한,그녀의 웃음 소리 뿐,"나의 마음속에
항상 들려오는
그대와 같이 걷던
그 길가의 빗소리
하늘은 맑아 있고
햇살은 따스한데
담배연기는 한숨되어
하루를 너의 생각하면서
걷다가 바라본 하늘엔
흰구름은 말이 없이
흐르고 푸르름
변함이 없건만
이대로 떠나야만 하는가
너는 무슨말을 했던가
어떤 의미도 어떤 미소도
세월이 흩어 가는걸

어느 지나간 날에
오늘이 생각날까
그대 웃으며 큰소리로
내게 물었지
그날은 지나가고
아무 기억도 없이
그저 그대의 웃음소리 뿐
하루를 너의 생각하면서
걷다가 바라본 하늘엔
흰구름은 말이 없이 흐르고
푸르름 변함이 없건만
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도 어떤 미소도
세월이 흩어 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도 어떤 미소도
세월이 흩어 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도 어떤 미소도
세월이 흩어 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도 어떤 미소도
세월이 흩어 가는걸"
1354,장나라,안 행복해,"난 너무 작고 약한데
널 막아봐도 이길 수 없는데
늘 한걸음이 모자라
언제나 가뿐 사랑이잖아
나의 가슴속엔
너란 휴지 조각만
가득 넘쳐
더는 담을 수도 없는데
나에 온몸 안에 너의 독이
퍼진 듯 아프고
너밖에 모르는 걸 이렇게
혹시 실수라도 내 생각이나
귀찮아도 지우진 말아줘
잠시 있다 가게
참 몹쓸 병인 것 같아
고칠 수 없는 너란 사람 말야
넌 바위처럼 무거워
멀리로 옮길 수도 없잖아
너와 기뻤던 일 중에 하날
버리면
나는 며칠 동안 아파
견딜 수 없어
나에 온 몸 안에 너의 독이
퍼진 듯 아프고
너밖에 모르는걸 이렇게
혹시 실수라도 내 생각이나
귀찮아도 지우진 말아줘
잠시 있다 가게
안 된다고 아무리 타일러도
사랑은 멈출 수 없나 봐
매일
너에 곁에 그 사랑과 싸워도
한 번도 널 데려올 수 없는
나여서
이젠 볼품 없는
사랑이 와도 상관없어
어차피 너 없인
나는 안 행복해
너 없인 안 행복해
너 없인 안 행복해"
1355,스윗소로우 (SWEET SORROW),간지럽게,"간지럽게
가끔은 한번쯤
부드럽게
그녀의 눈을 보며 다가가
말해봐
이렇게 난 너를 사랑한다고
촌스럽게
망설이지 말고
당당하게
그녀의 맘을 향해 달려가
얘기해봐
때론 유치한 것도 괜찮아
그녀도 원할꺼야
오늘도 말 못하면 바보
사랑은 표현이야

매일 봐도 예뻐
너무 보고 싶었어
그저께 새로 한 머리도
참 잘 어울려
꿈 속에서 만나
하루 종일 너만 생각나
아무리 생각해도
나에겐 너 밖에 없다고
쑥스럽게
말 돌리지 말고
부끄럽게
생각할 필요 전혀 없잖아
걱정마
오직 그녀만을 위한 얘긴걸
생뚱맞게
던져도 괜찮아
자신 있게
용기를 내봐 바로 이 순간
얘기해봐
집에 가서 후회하지 말고
그녀를 웃게 해봐
내 어깨는 네 꺼
네가 힘들면 난 더 아파
난 항상 네 편이야
너라면 할 수 있어
I believe you can fly
말 돌리지 말고
부끄럽게
생각할 필요 전혀 없잖아
걱정 마
오직 그녀만을 위한 얘긴걸
생뚱맞게
던져도 괜찮아
자신 있게
용기를 내봐 바로 이 순간
얘기해봐
집에 가서 후회하지 말고
간지럽게
가끔은 한번쯤
부드럽게
그녀의 눈을 보며 다가가
show your love
이렇게 난 너를 사랑한다고
촌스럽게 망설이지 말고
당당하게
그녀의 맘을 향해 달려가
얘기해봐
때론 유치한 것도 괜찮아
그녀도 원할꺼야
그래도 말 못하면 바보
사랑은 표현이야
Show your love"
1356,장혜진,당신께 말합니다,"감히 제가 당신께 묻습니다
이슬 걷힌 아침 햇살처럼
내 눈물도 당신의 손으로
걷어줄 순 없느냐고
감히 제가 당신께 바랍니다
지금 사랑 놓을 순 없냐고
눈물이 지나는 가슴이 헐거워
무엇도 삼키지 못해
그대만 담고 있다고
가여운 사랑이
당신께 말을 합니다
꺼질듯 숨을 끌며
늦은 사랑을 외치며
혼자두지 말아요
가시밭에 나를 던져도
그대 맘에서
내 모든 걸 버리지 말아줘요

감히 제가 당신께 고합니다
어젯밤엔 많이 울었다고
정말 보고픈데
연락도 안 되는 답답한 맘에
온 종일 마음 아파 울었다고
가여운 사랑이
당신께 말하고 있죠
꺼질듯 숨을 끌며
늦은 사랑을 외치며
혼자두지 말아요
가시밭에 나를 던져도
그대에 맘에서
내 전불 버리지 마요
하루면 일년이 되면 어때요
그대 볼 수 있다면
그대 날 잊지 않는다면
그걸로 충분한데
돌아와 줄꺼죠
이 눈물 멈춰줄꺼죠
가시밭길 걷는날
그대 손에 건져줄꺼죠
아프고 더 아파도
그 아무도 뺏지 못하게
아무도 그댈
손대지도 못하게 지킬께요"
1357,SAT & M,지우개 (Feat. M),"ain`t no melody
ain`t no melody
ain`t no melody
그 여자는 심장이 없어
사랑할 수 없는 여자야
예쁘지만 내게는
걷잡을 수 없는 맘
그래서 널 버렸어
그 남자는 버릇이 없어
아껴줄 수 없는 남자야
그렇게 차갑게
나를 바라보는게 싫었어
너무 싫었어
이 세상 그 어떤 사람이
너를 받아 줄 수 있을까
상관하지 마 너만 아니면 돼
이젠 니가 난 그립지 않아
이젠 더 이상 끌리지 않아
내 머리 속에서 지워버렸어
너의 모든 걸 알게 되어서
뒤늦게나마 다행스러워
내가 널 잘못 봤나봐
이젠 우린 끝이야
ain`t no melody
ain`t no melody
이 남잔 정신차려야 해
아직까지 잘못을 몰라
멋대로 맘대로
그저 맘 가는 데로
사랑을 해 왔었나봐
이 세상 그 어떤 사람이
너를 받아줄 수 있을까
상관하지 마 너만 아니면 되
이젠 니가 난 그립지 않아
이젠 더 이상 끌리지 않아
내 머리 속에서 지워버렸어
너의 모든 걸 알게 되어서
뒤늦게나마 다행스러워
내가 널 잘못 봤나봐
이젠 우린 끝이야
ain`t no melody
ain`t no melody
ain`t no melody
ain`t no melody
ain`t no melody
ain`t no melody
ain`t no melody
상처마저 죽어버렸어
흔적도 남지가않아
걱정하지 마 영원히 떠나줘
아직 너란 앤 사랑을 몰라
아직 더 많이 아파야만 해
식게 한 감정이 뜨거울 때까지
이젠 더 이상 그립지 않아
이젠 더 이상 필요치 않아
널 만나기전 그때로
다시 돌아가면 되
아직 너란 앤 사랑을 몰라
아직 더 많이 아파야만 해
식게 한 감정이 뜨거울 때까지
이젠 더 이상 그립지 않아
이젠 더 이상 필요치 않아
널 만나기전 그때로
다시 돌아가면 되
ain`t no melody
ain`t no melody
ain`t no melody
ain`t no melody"
1358,iM & 유리 & 나르샤,Be My 1004 (Feat. 나르샤),"would you be my 1004
would you make my baby
would you be my 1004
all I need is 1004 baby
나는야 왕자 너는 나의 천사
항상 나의 팔짱 끼고 다녀 항상
우리 둘 사이
한 살 먹은 나이
엄마의 사랑이 필요해 Baby
똑같은 일상
한심한 꼴상 plus
찾아온 천사 요즘
난 항상 hyper
하루하루 기뻐 음악에 미쳐
연애에 미쳐 바뻐
그리고 나 꿈을 꿔
행복에 겨워 꼴에 꿈을 꿔
오늘밤 내 마음을 받아줘
would you be my 1004
sing it Bigtone
I wanna hold you tonight
나의 마음 깊은 곳에
널 가득 안고 싶어
나의 손을 잡아줘
I wanna love you tonight
나의 마음 깊은 곳에
내 마음을 받아줘 oh
you are my angel
Would you be my baby
난 너의 lady
언제나 내게 always
넌 나의 왕자
전 세계사람
모두가 들을 수 있게
온 국민이 증인이
될 수가 있게
이 노래를 불러 하늘을 날아
니 귀에 들려 맹세하고 있어
사랑 흠 I don't know
거창한 말 나 표현 못 하지만
just you know
always I love you
이말 밖에
나 표현 못 하지만 but
진짜 내가 좋아
내 모든 걸 줘도
난 아깝지 않아 왜
얼마만큼 좋아
영원히 너와 함께 기억하오
I wanna hold you tonight
나의 마음 깊은 곳에
널 가득 안고 싶어
나의 손을 잡아줘
I wanna love you tonight
나의 마음 깊은 곳에
내 마음을 받아줘
oh you are my angel
Would you be my baby
난 너의 lady
언제나 내게 always
넌 나의
언젠가 나이가 들겠지 yes
내 아이를 갖겠지 yes
같은 침대에서 자겠지 yes
같은 하늘아래 살겠지
난 처음부터 지금까지 yes
두 눈을 감을 때까지 yes
난 그대만을 따르리 yes
그것만이 내 전부니
Can you feel it
I wanna hold you tonight
나의 마음 깊은 곳에
널 가득 안고 싶어
나의 손을 잡아줘
I wanna love you tonight
나의 마음 깊은 곳에
내 마음을 받아줘
oh you are my
would you be my 1004
would you make my baby
would you be my 1004
all I need is 1004 baby
Would you be my
Oh lady I wanna be
your prince baby
would you be my
Oh lady 넌 나에겐 so sexy
would you be my
Oh lady I wanna be
your prince baby
would you be my
Would you be my
would you make my

Would you be my
Oh lady I wanna be
your prince baby
would you be my
Oh lady 넌 나에겐 so sexy
would you be my"
