,가수,제목,가사
938,Sleepingpoet (슬리핑포엣),이별예감,"말하지 않아도 나는 알 것만 같아
너의 표정이 내게 말해
오늘만 어떻게든 오늘 하루만
지나면 괜찮을지도 몰라
말하지 않아도 나는 듣는 것 같아
이젠 퉁명한 너의 말투
니 맘이 아니 어쩌면 니 표정이
이별을 말하는지도 몰라
사랑했던 추억에 애틋했던 그 기억에
우린 서로를 가뒀는지 몰라
사랑한다는 말도 헤어지자는 말도
우린 지금 하고 있지 안잖아
커피한잔 사이로 마주보고 있는 우리
이제 서로를 보내줘야 하는데
표정 없는 얼굴로 미안하다는 말을
우린 지금 말하고 싶은 걸까
우리 처음 만났던
그때 그 모습 그 느낌 이젠
남아 있질 않아
사랑했던 추억에 애틋했던 그 기억에
우린 서로를 가뒀는지 몰라
사랑한다는 말도 헤어지자는 말도
우린 지금 하고 있지 안잖아
커피한잔 사이로 마주보고 있는 우리
이제 서로를 보내줘야 하는데
표정 없는 얼굴로 미안하다는 말을
우린 지금 말하고 싶은 걸까
우린 이별을 하고 있는 걸까"
939,정창룡,사진이라는 게 참 웃겨 (Inst.),"사진이라는 게 참 웃겨
너와 함께할 땐 참 좋았는데
찍고 또 찍고 서로 얼굴 부비며
함께 웃던 날들
헤어진 이 순간은
나를 더 힘들게만 해
그 많은 사진을 지울 자신이 없어
밤새 울며 왜 이렇게 됐을까
나 자신을 계속 자책하기만 해
수많은 기억이 사진첩 안에
다 남아있어서
지울 자신 없고 널 보낼 자신도 없어
그날의 감정 때문에
혹시 내일은 니가 다시
돌아올까 봐 억지로라도
계속 잠들고 눈을 뜨면
어느 영화 드라마처럼
기적처럼 네가 혹시
다시 돌아올까 봐
오늘 하루도 난 너를 생각해
밤새 울며 왜 이렇게 됐을까
나 자신을 계속 자책하기만 해
수많은 기억이 사진첩 안에
다 남아있어서
지울 자신 없고 널 보낼 자신도 없어
그날의 감정 때문에
너는 지금 어떨까
그 좋았던 시간을 다 지웠을까
나처럼 그 순간을 그리워할까
다시 한번 더 널 볼 수 있다면
한참 동안 우리 사진을 보다
참 예쁘게도 웃는 너의 모습에
내 어깨에 기대 사랑하다는
널 어떻게 잊어
지울 자신 없고 널 보낼 자신도 없어
그날의 감정 때문에"
940,플라 (PLA),그냥,"그냥 문득 걷다가 어느새
나도 모르게 너의 집 앞에 닿았어
난 요즘 바보 같아
온통 어리석은 생각들만 가득해
괜찮은 척 웃고 있어도
나도 이렇게 힘들 땐
니가 필요한가 봐
그 손을 잠깐 빌려줄래
잠시만 이렇게 서있을게
힘들었겠다고 괜찮을 거라고
너는 그냥 툭툭 토닥여 주면 돼
혹시 너도 그럴 때가 있을까
그냥 세상이 너의 미소에 등질때
난 때론 바보 같아
가끔 어리석은 생각들만 가득해
아무렇지 않아 보여도
나는 이렇게 힘들 때 니가 보고 싶어져
그 손을 잠깐 빌려줄래
잠시만 이렇게 안아볼게
힘들었겠다고 괜찮을 거라고
너는 그냥 툭툭 토닥여 주면 돼"
941,짙은,우리 그렇게 사랑했는데 (Inst.),"잊어달라는 너의 한마디가
나에게는 더 선명히 기억될 것만 같아
가지 말란 말 대신 사랑한단 말로
나 기다릴 수 있다고 웃으며 널 보냈지
져버린 사랑에 무너져내려도
그리움 속에서 피어나는 작은 기대들로
살아간다
우리 그렇게 사랑했는데
아무렇지 않게
나를 돌아서 멀어져 가네
잊혀지겠죠
바라보는 건 헤매이는 건
괜찮아요 나 기다릴테니
덧없는 미련에 무너져내려도
기다림 속에서 피어나는 작은 설렘으로
살아간다
우리 그렇게 사랑했는데
아무렇지 않게
나를 돌아서 멀어져 가네
잊혀지겠죠
바라보는 건 헤매이는 건
괜찮아요 나 기다릴테니
흐트러진 너와 나의 기억들
애태우며 지울수록 다시 선명해져가
돌아 갈 순 없겠죠 이젠
난 어떻게 해야할까요
서로를 바라보며 나누던
수많은 얘기도
내 맘이 머물던 그 자리도
흐려지겠죠
바라보는 건 견뎌내는건
괜찮아요 나 기다릴테니"
942,아담한이내,친구,"다시 생각해 보면
처음부터 알고 있었어
사실 난 어디서든
너를 향해 서 있는 걸
이 마음을 외면했던 게
나는 너무나도 후회돼
너무 늦은 마음이라서
홀로 하는 그 말
행복했으면 해
우리는 서로
다른 방향을 바라봐도
같은 곳으로 향하면 돼
행복했으면 해
영원히 지금처럼
이렇게 사랑이 아닌 친구로서
계속 참아내 봐도
처음으로 돌아가는 걸
결국엔 어디서든
너를 향하고 있는 걸
이 마음을 담아두기엔
네 생각으로 흘러넘쳐
너무 늦은 마음이라서
홀로 하는 그 말
행복했으면 해
우리는 서로
다른 방향을 바라봐도
같은 곳으로 향하면 돼
행복했으면 해
영원히 지금처럼
하지만 네 마음속에
내가 아주 조금 이라도 남아있다면
사실 상상이 안 돼
우리가 서로
다른 방향 다른 사람으로
서롤 채우는 그 모습이
행복했으면 해
영원히 나와 함께
결국엔 친구가 아닌 사랑으로"
943,리벤지포블루(이현수),툰드라,"계절의 변화를 모르지
같은 온도에 갇혀 있지
사람들은 변해가는데
혼자 같은 자릴 맴돌지
너의 이름은 툰드라
나무도 해도 없어
봄은 오지 않아
더 깊은 어둠 속으로
난 너를
난 너를
난 너를
난 너를
그럼에도 불구하고
그럼에도 불구하고
그럼에도 불구하고
그럼에도 불구하고
놓지 않아
좋은 사람은 나빴다는 게 드러나고
믿었던 사람에 실망하고
도대체 괜찮은 게 뭔지
도대체 무엇이 옳은지
길을 잃고 사람이 싫고
하지만 우린 모든 사람을 위해
태어나지 않았어
영영 녹지 않아도
얼어버린 채라도
영영 녹지 않아도
얼어버린 채라도
상관없어
상관없어
어둠 속을 걷자"
944,이유빈,이곳이 아닌 어딘가로,"창문에 비친 벚꽃잎이
바람에 흩날리며 떨어지네요
그대가 떠나가던 날도 오늘처럼
이렇게 비가 내렸죠
지금 그대는 어디에 있나요
이곳이 아닌 어딘가에 있나요
거울 속에 비친 슬픔이
한 마리의 새가 되어 노랠 불러요
만약 지금 그대가
있는 곳이
이곳이 아닌 어딘가에 있다면
내가 그대에게로 갈게요
그대가 내 곁에 없는 이 세상은
영원히 잠들지 않는 아픔일 뿐이야
만약 지금 그대가
있는 곳이
이곳이 아닌 어딘가에 있다면
내가 그대에게로 갈게요
이곳이 아닌 어딘가로"
945,태영,Dream,"눈부신 햇빛과
시원한 바람이 따스히 감싸고
그대가 있는 곳 Dream
아주 잠시라도
어차피 꿈이라도 난 괜찮아
행복한 기다림으로 난
I'm dreaming all day
난 언제나 그댈
기다리고 있어요 처음처럼
마침내 그대가 내 앞에 선 그 순간
눈부시게 찬란한 행복이
With you
포근한 향기와
달콤한 노래가 가득히 번지고
그대만 있다면 Dream
시간이 걸린데도
힘들다고 그래도 난 괜찮아
천천히 한 걸음만 더 난
I'm dreaming all day
난 언제나 그댈
기다리고 있어요 처음처럼
마침내 그대가 내 앞에 선 그 순간
눈부시게 찬란한 행복이
With you
기억해요 이 노래는
My dream
꼭 이뤄질 거라고
오늘보다 내일 더
빛나는 순간이 우릴
I'm dreaming all day
난 언제나 그댈
이 마음 변하지 않아 영원토록
끝내 우리가 같은 곳을 본 순간
눈부시게 찬란한 행복이
With you"
946,소울허슬,그려,"애써 괜찮은거라 날 위로 해왔던 날
이젠 다 놓아 주자
뭘 기다리고 어떤 걸 잃었는지
뒤돌아 보면 텅빈 그 날들만
오늘 널 마지막으로 그려본다
애타게 널 그려 슬퍼도 괜찮아
마지막 남겨진 사진 속 그날 들을 떠올려
예전처럼 우린 눈을 맞춘다
단 하루만 널 그려
미칠 듯한 그리움에 눈물로 그려
너무 예뻤던 그 미솔 보이며
괜찮다고 날 밀어 내고 돌아선
그 날들처럼 난 울어
마지막 기억들로 너를 지우려
어제처럼 난
내일이 되면 전부 다 잊을거라
다짐을 하며 나를 내려 놓는다
널 향한 시간들의 끝은 오늘 지금까지만
사랑 보단 기억들로 보낸다
또 바보처럼 혼자 그렸던 결말
서로를 향한 끈이 남아있을까봐
한심한 내 뒷 모습에 내가 더 아파질까봐
난 누구보다 오늘 널 사랑하고서
가슴을 비워 낸다
우릴
미칠 듯한 그리움에 눈물로 그려
너무 예뻤던 그 미솔 보이며
괜찮다고 날 위로 하며 돌아선
그 날들처럼 난 울어
마지막 기억들로 너를 지우려"
947,나일,마주하다,"너를 가만히 바라본 내 안에
작은 한 송이 꽃이 피었네
너를 가만히 들여다봤을 때
나도 모르게 눈물이 흘렀네
흐릿해진 기억 한 편의 그 웃음들은
한 번 되새길 틈도 없이
빠르게 흘러 사라져 버렸네
지나갈 시간에 우리 마주 앉아
조용히 다시 또 바라볼 때엔
너를 가만히 바라본 내 안에
조금 쓸쓸한 바람이 불었네
나도 모르게 눈물이 흘렀네
흐릿해진 기억 한편의 그 웃음들은
한 번 되새길 틈도 없이
빠르게 흘러 사라져버렸네
지나갈 시간에 우리 마주 앉아
조용히 다시 또 바라볼 때엔
너를 다시 또 바라볼 때엔"
948,sh,emotionally unavailable,"All I do is pass the time
pass the time
Yeah that’s all I do
I just think about you
And if you ever pass me
by pass me by
Would things be different
Cuz I remember starry
eyed but hollow
The way you left me I was
hanging by a thread
So disoriented and misguided
by your words
Telling me that
you’re unavailable
Emotionally unavailable
I want to misunderstand
your intentions babe
And every time just let myself
fall for you again
Holding me hostage
with the hopes of us together
Well I would rather
Cuz I remember starry
eyed but hollow
The way you left me
I was hanging by a thread
So disoriented and
misguided by your words
Telling me that
you’re unavailable
Emotionally unavailable
So I’ll go ring your doorbell
Show up at the house
so unannounced
Hoping that you’d invite me
Take me to your room
Cuz I could swear you
were falling for me
I was in a dream
where I am yours
and you can’t live without me
Take me to your room
that’s what you said
Do you remember starry
eyed but hollow
The way you left me
I was hanging by a thread
So disoriented and
misguided by your words
Telling me that you’re unavailable
Emotionally unavailable
Emotionally unavailable"
949,수안,Not Free,"It's not free
너의 꿈이
현실에 가려 안 보일 때
It's not free
너의 맘속에
네 이야기를 찾아
누구나 소중한
꿈을 가지고 있지만
꿈 하나를 이루지
못한 채 하루가 또 지나가
너의 세상 너의 하루
돌아오지 않아
가슴을 펴 앞을 보고
나아 가야만 해
It's not free
준비해온
너의 것들이 사라질 때
It's not free
마음의 문을
열어서 찾아봐
누구나 소중한
꿈을 가지고 있지만
꿈 하나를 이루지
못한 채 하루가 또 지나가
너의 세상 너의 하루
돌아오지 않아
가슴을 펴 앞을 보고
나아 가야만 해
너의 세상 너의 하루
돌아오지 않아
오늘 하루 늦더라도
내일로 가는 거야"
950,임도혁,바보같죠,"한참을 너의 흔적이
남아있는 거리를
하염없이 걷고 또 걸었어
니가 떠났던 자리 무거운 발걸음
마음이 무너진다
매일 그대 생각만 하다가
눈물이 흐른다
미안해요 그대를 잡지 못해서
미워해요 멀리 뒷모습만
바라본 나를
그대가 바라봐 주길 바라기만 했던
내가 참 바보 같죠
알아줘요 진심이 아닌 내 마음을
용서해요 너무
감정적이었던 나의 말들
바보 같은 내 모습도
사랑해 줄 순 없나요
참 바보 같죠
우연히 너와 닮은 뒷모습에
눈물만 흐른다
미안해요 그대를 잡지 못해서
미워해요 멀리 뒷모습만 바라본 나를
그대가 바라봐 주길 바라기만 했던
내가 참 바보 같죠
보고 싶어 그럴 자격은 없겠죠
잊지 마요 우리 함께했던 모든 날들을
그대가 바라봐 주길 바라기만 했던
내가 참 바보 같죠
알아줘요 진심이 아닌 내 마음을
용서해요 너무 감정적이었던 나의 말들
바보 같은 내 모습도
사랑해 줄 순 없나요 참 바보 같죠"
951,임동근,흔적,"오늘 같이 좋은 날
너와의 기억이 떠올라
왜 그러냐며 내게 되묻곤 해
오늘 같이 좋은 날
네가 그리워져
너의 빈자리가
채워지지가 않아
네가 좋아하던 카페
아무 생각 없이
문을 열고 들어가
나도 모르게
네가 좋아하던 커피
내 앞에 놓여
식어만 가고
돌아오지 않을
너의 빈자릴 멍하니 바라보다
눈앞이 흐려져
너 없는 여기
너의 흔적만이
오늘 같이 좋은 날
네가 그리워져
너의 빈자리가
채워지지가 않아
네가 좋아하던 카페
문을 열고 들어가 습관처럼
네가 좋아하던 창가
그 자리에 앉아
너를 그린다
다신 오지 않을
너의 빈자릴 멍하니 바라보다
눈앞이 흐려져
너 없는 여기
너의 흔적만이"
952,박규상,영원하길 바라요,"이 세상 예쁜 말은 모두 담아
이 노랠 만들고 싶었어
피어난 꽃 저무는
달 눈부신 햇살과 바다
날 보는 너의 눈빛까지
널 닮은 그 많은 시간들이
이렇게나 가득히 쌓여있어
니가 사랑하는 것은 모두 모아
어느 날 무뚝뚝이 건네줄게
어떤 설렘과 어떤 향기도
한순간도 놓치고 싶지 않죠
그대라는 기적이 함께라는 기억이
지금 우리 영원하길 바라요
아름다운 날들은 모두 담아
이 노랠 만들고 싶었어
지나온 계절 소중한 기억
솔직한 가사와 멜로디
내겐 단 하나뿐인 너의 이름도
널 닮은 그 많은 추억들이
이렇게나 가득히 쌓여있어
특별할 것 없을 오늘도 내일도
빈틈없이 온종일 안고 싶어
어떤 설렘과 어떤 향기도
한순간도 놓치고 싶지 않죠
그대라는 기적이
함께라는 기억이
지금 우리 영원하길 바라요
꿈에도 몰랐던 우리가
꿈처럼 만나
꾸밈없는 마음으로 서로를 보네
영원을 믿은 적이 없지만
영원히 영원할 것처럼
그대를 사랑할게
지금까지의 모든 아픔이
그대에게 닿기 위함이라면
나 이제 망설이지 않을게요
그댄 그곳 그대로 있어줘요
우리 사랑이 어떻게 될지
그 누구도 알 수 없지만
후회 없는 사랑을
다시 없을 그대와
부디 우린 영원하길 바라요"
953,Rabo (라보),잘못했어,"널 사랑하는 게 맞는 거니
널 미워하는 게 맞는 거니
순간 나 앞이 보이질 않아
아무것도
몇 달이면 될 거야
일 년이면 될 까 봐
너를 사랑한 시간들 내가 잊으면돼
그거 면 된거야
우리 금방 사라지니깐
내 잘못인 게 맞잖아
내가 너를 사랑하지
않는단 말야 알잖아
미안해 그만하자
절대 이 말은 먼저 안 하려고 했는데
안되는걸 내가 너를 사랑하지 않아
제발 아프지말고
다치지 좀 말고
좋은 사람만나라고 말은 못 하겠어
내시랑은 너가 마지막
추억이 돼버리겠지
내 잘못인 게 맞잖아
내가 너를 사랑하지
않는단 말야 알잖아
미안해 그만하자
절대 이 말은 먼저 안 하려고 했는데
안되는걸 우리 끝났어
우리 여기까지 하자
우리 다시 마음 졸일 일 없을 걸
행복한 척 웃으며 날 잊고 지내면 돼
그래 솔직히 자신 없었어
너무 고마웠고 잘 지내길 바랄게
내 잘못인 게 맞잖아
내가 너를 사랑하지 않는 단 말야
부탁해 나를 도와줘 미안해
사실 어떤 말로도
위로가 안돼서 미안하고
사랑했고 좋은 추억으로 남기자"
954,오오 (OHOH),If I get old (with 예빛),"When I was young
지금보다 더 한참 전으로
내 기억의 끄트머리쯤 겨우 있는
작았던 나의 모습을
난 떠올리지 못해
If I get old
내가 상상할 수 있는 만큼만
바뀌지 않는 것들에
한숨 쉬지 않고
멀리 볼 수 있는 사람
난 될 수 있을까
아직 멀게만 느껴져
우리의 Hope Dream 사랑
비틀거려도 단단할 수 있게
버티는 힘을 길러야지 우린
내 맘을 흐려지게 만들어
희미하게만 느껴야지
그리 깊게 패이지 않게
결국 아이 같아 난
누가 알아줄 때까지 기다릴래
기다릴래
When I was young
지금보다 더 한참 전으로
내 기억의 끄트머리쯤 겨우 있는
작았던 나의 모습을
난 떠올리질 못해
If I get old
내가 상상할 수 있는 만큼만
바뀌지 않을 것들에
마음 아프지 말고
웃어 볼 수 있는 사람
난 될 수 있을까
아직 멀게만 느껴져
우리의 Hope Dream 사랑
비틀거려도 단단할 수 있게
버티는 힘을 길러야지 우린
내 맘을 흐려지게 만들어
희미하게만 느껴야지
그리 깊게 패이지 않게
결국 아이 같아 난
누가 알아줄 때까지
기다릴래
기다릴래"
955,오오 (OHOH),흘러가도록,"세상 모든 기준에
작은 마음을 주면
하나하나 신경 쓰는
그런 삶이 고단해
기분 좋은 것들이
가끔 부담이 될 때
무리하는 내 자신에
숨이 막혀오겠지
이제 더 이상의
생각은 그만할게
흘러가는 시간에
그만 주저앉고 싶어
내가 느끼는 감정 하나 모른 채
하고 싶지 않아
사실 모든 건 중요하지 않아
절대로 난 변하지 않아
나대로 살아감이
그대로 넘어짐이
이대로 흘러가도록
사실 모든 건 좋은 거야 그냥
싫어도 난 변하지 않아
나대로 살아감이
그대로 넘어짐이
이대로 흘러가도록
내가 하는 것들이
가끔 미워질 때엔
걱정하는 내 자신이
숨이 막혀 오겠지
이제 더 이상의
생각은 그만할게
흘러가는 시간에
그만 주저앉고 싶어
내가 느끼는 감정 하나 모른 채
살고 싶지 않아
사실 모든 건 중요하지 않아
절대로 난 변하지 않아
나대로 살아감이
그대로 넘어짐이
이대로 흘러가도록
사실 모든 건 좋은 거야 그냥
싫어도 난 변하지 않아
나대로 살아감이
그대로 넘어짐이
이대로 흘러가도록
이대로 흘러가도록
이대로 머물 수 있도록
이대로 흘러가도록
이대로 머물 수 있도록
이대로 흘러가도록
이대로 흘러 머물 수 있도록"
956,오현민,사계,"사계 봄 향기 가득 산방산 아래
유채꽃 피어나고
용머리 해안으로 밀려드는
지난겨울 그토록 기다렸던 봄
사계 포구 등대 사이로 멀어지는
배 저기 보이는 형제섬 너머로
따뜻한 햇살아래 잔잔한
파도소리에 잠시 눈을 감고
바람을 느끼네
사계 음 봄바람이 불어오는 곳
노오란 유채꽃 피어나면
나는 봄 길을 걸어간다
사계 무더웠던 날에
스쳐 지나가는 소나기의
향교 처마 끝에서 비를 피하다
무지개를 보았었던 기억
노을 지면 사계포구 해안길에서
송악산 까지 같이 걸었던
친구들의 얼굴이 생각나
나는 다시 추억을 걷는다
사계 음 우리들의 이야기가
모래 위의 그림처럼 그려졌다
지워졌다 보고싶다
사계 가을이 찾아오면
올레길을 자전거 타고
돌담사이 불어오는 시원한 바람
코스모스 향기를 나에게
초등학교 운동장에 자전거 세워
높은 가을하늘 바라보다가
멀어지는 철새들의 날개짓 보다
나도 모르게 안녕이라고
사계 음 가로수 길을 따라
하나둘씩 떨어지는 낙엽 보며
나는 꿈길을 달려간다
사계 온 세상이 하얀 산방산
용머리 형제섬
저 멀리 보이는 교회 지붕에도
거리마다 날리는 함박눈 눈사람
걸어왔던 내 발자국 하얀 눈으로
어느새 사라져버리고
가로등 불빛이 하나둘 켜질 때면
길가에는 캐롤송 노래가
사계 음 크리스마스 성탄절에
사람들의 가슴속에 종이 울리네
메리 메리 메리 크리스마스
나는 다시 봄을 기다린다"
957,동협,장미인가봐,"다가오는 아침햇살 위로
젖어드는 너의 향기
보이지 않아도 내게 온 듯
따스히 내 마음을 반기네
그대 미소 내게 풍길 때
느껴지는 봄냄새
반갑다고 인사하며
사랑인 듯 속삭이며
다가오는 그대 모습이
사랑일까 두근대는 내마음 설레게해
달콤한 향기가 내 마음을
조금씩 유혹하고 있어
한순간 빠져들고 있어
그대의 눈빛 하나로 난
어쩔 수 없어 내게
너는 아름다운 장미인가봐
그대 미소 내게 비출때
불어오는 햇살이
설레이며 속삭일 때
아름다운 그대의 눈빛이
사랑한다 말할 때
숨겨왔던 내 마음이
하나 둘 걸어오면
달콤한 향기가 내 마음을
조금씩 유혹하고 있어
한순간 빠져들고 있어
그대의 눈빛 하나로 난
어쩔 수 없어 내게
너는 사랑스런 장미인가봐
보이지 않아도 내게 온 듯
따스히 내 마음을 안기네"
958,세모샘,선생님으로 산다는 건,"아이들의 웃음 소리로
시작하는 나의 아침
너흴 위해 준비한
오늘 행복했음 좋겠어
기억하니 처음 만난날
긴장했던 너희들
사실 비밀인데
선생님도 많이 떨렸어
유난히도 축 쳐진 어느 날
선생님 걱정해주던 너희들
나보다 날 더 아껴주는 너흴
사랑하지 않을 수 없어
선생님으로 산다는 건
나보단 너흴 빛나게 하는 일
선생님으로 산다는 건
눈을 맞추며 성장하는 일
선생님으로 산다는 건
쉽진 않지만 아름다운 길
너를 위해서 더 좋은
사람 되고 싶은 길
사랑하고 사랑하자 다짐했지만
때론 짝사랑인가
싶어서 외로운 마음
혼을 내고 돌아선 날엔
참 무거운 마음
몰래 두고 간 편지보면
맘이 사르르 풀려
꼬물꼬물 귀여운 손길따라
예쁘게 그려준 선생님 모습
나보다 날 사랑해주는
너흴 사랑하지 않을 수 없어
선생님으로 산다는 건
나보단 너흴 빛나게 하는 일
선생님으로 산다는 건
눈을 맞추며 성장하는 일
선생님으로 산다는 건
쉽진 않지만 아름다운 길
너를 위해서 더 좋은 사람
되고 싶은 길
많고 많은 사람중에
우리 인연되어 만난 걸 감사해
매일 매시간 매분매초
너흴 사랑해 많이 사랑해
때론 지치고 힘들어도
너희 미소에 오늘도 힘내
선생님으로 산다는 건
평생 사랑을 나누며 사는 일
선생님으로 산다는 건 아름다운 일"
959,최문석,함께했던 것만으로도(with 최정욱),"누군가와 얘기하다가
문득 떠오른 우리의 기억
특별하고 소중하다고
자랑하듯 말하지
지금은 어떻게 사는지
모르고 지낼 때도 있지만
잘 지내길 바라는 마음
그곳까지 닿기를
언제나 멋쩍어 꺼내진 못하지만
세월 속에 덤덤히 묻기도 하지만
그 시절을 함께했던 것만으로
그 기억만으로 살아가다
언젠가 예전처럼 널 만나게 되면
금세 찾게 될 어린 시절의 미소
그때처럼 함께 있는 것만으로
그것만으로도 하나 될 우리
제멋대로 흘러간 시간
되돌릴 수 없단 걸 알지만
마치 없었던 일처럼
느껴질까 두려워
그럴 땐 너에게 전화해
이런저런 얘기를 나누며
내게 가장 필요한 걸
새삼 깨닫게 되네
언제나 멋쩍어 꺼내진 못하지만
세월 속에 덤덤히 묻기도 하지만
그 시절을 함께했던 것만으로
그 기억만으로 살아가다
언젠가 예전처럼 널 만나게 되면
금세 찾게 될 어린 시절의 미소
그때처럼 함께 있는 것만으로
그것만으로도 하나 될 우리
어쩌면 더 많은 세월이 지나가고
끝내 모른 채 삶이 끝난다 해도
기억할게 내가 나일 수 있도록
만들어주었던 그때의 우리
우리 우리
언제나 우리 언젠가 우리
우리 우리
어쩌면 우리 언젠가 우리
우리 우리
그때의 우리 그때의 우리
기억해"
960,Starly (스탈리),봄의 끝에서 (The edge of spring),"나랑 같이 가지 않을래
너랑 걷던 이 길로
노랑 분홍 빨강 파랑 꽃들 사이로
살랑살랑 부는 바람
찰랑거리는 물결
너랑 나랑 두 손 잡고 사랑을 했던
우리 같이 가지 않을래
너와 걷던 그 길로
노을 빛 빨개지던 언덕 저 너머로
하늘은 맑고 깨끗한
벚꽃은 눈처럼 내리고
나는 너의 손을 잡고 있네
이렇게 좋은 날
이보다 좋을 수 있나
이렇게 행복해도 되는 걸까
오른손에 너의 한 쪽 손을 잡고
왼손으로 벚꽃 잎을 잡고
소원을 빌어
영원 하길 빌어
혹시라도 이게 꿈이라면
깨지 말게 해달라고
이 행복이
우리의 봄은 영원 할거야
시간이 흐르더라도
찬란한 추억 속에 우릴 기억해
오른손에 너의 한 쪽 손을 잡고
왼손으로 벚꽃 잎을 잡고
소원을 빌어
영원 하길
혹시라도 이게 꿈이라면
깨지 말게 해달라고
이 행복이"
961,오백송이,너의 이름으로 저장하기,"기억은 시간을 만나 추억이 되지만
우리는 알게 되었지
추억이 될 수 없는 기억도 있단 걸
점점 짙어지는 그 날의 기억
점점 옅어지는 너의 이름
눈을 감으면 너의 눈물이 떠올라
완성할 수 없었던 그림을 간직한다
다른 이름으로 저장하기
바탕화면 가장 잘 보이는 자리에
너의 이름으로 저장할게
너의 그림을 너의 편지를
너의 흔적을 담아두고
너의 이름으로 저장할게
절대 잊지 않을게
무수히 많은 시간을 만나도
너의 그 빛나는 이름을
눈을 감으면 너의 눈물이 떠올라
너의 숨결이 담긴 편지를 간직한다
다른 이름으로 저장하기
바탕화면 가장 잘 보이는 자리에
너의 이름으로 저장할게
너의 그림을 너의 편지를
너의 흔적을 담아두고
너의 이름으로 저장할게
절대 잊지 않을게
무수히 많은 시간을 만나도
너의 그 빛나는 이름을
너의 그 빛나는 이름을
너의 그 빛나는 이름을
기억은 시간을 만나 추억이 되지만
우리는 알게 되었지"
962,강이음,아름답지 못한 사랑도 사랑이니까,"만날 수 없다는 걸 알아요
나에겐 어쩔 도리가 없네요
어떤 사랑은 분홍빛으로 물들어가고
어떤 사랑은 흔적도 없이 사라졌네
모든 걸 그대 탓을 하지 말아요
이렇게 된 건
어쩌면 나의 책임일 수도 있어요
아름답지 못한 사랑도 사랑이니까
우리의 사랑이 물들지 못한 건
별 수 없죠
누구의 잘못도 아닌걸요
그렇게 잿빛으로 사라져버린
어떤 이별은 눈물이 모여 입술을 막고
어떤 이별은 미소를 띠네 어설프게
모든 걸 그대 탓을 하지 말아요
이렇게 된 건
어쩌면 나의 책임일 수도 있어요
아름답지 못한 사랑도 사랑이니까
우리의 사랑이 물들지 못한 건
별 수 없죠
누구의 잘못도 아닌걸요
그렇게 잿빛으로 사라져버린
어설펐던 우리의 이별"
963,오뮤직,발걸음 (Feat. 문일환),"시작된 발걸음
끝없는 길 위로
오늘도 걷는다
내 모습 안고서
마주한 희망도
스며든 두렴도
내 맘에 안고서
걷는다
때론 이 한걸음이
무겁게 만 느껴져
멈춰 주저앉아
울기도 하지
나 이 길을 걷다보면
더 좋은 사람으로
가까워 질수 있는 것 일까
내 앞에 이 길은
여전히 놓였고
지금 또 여기서
걷는다"
964,은서,Frame,"아마도 많이 아팠겠지
그때는 나는 너무 어려서
사랑해라는 말의 뜻이
영원해란 줄로만 알았어
그때 참 나는 애를 썼지
끝까지 너를 미워하려고
너없는 그리움마저도 난
너무나 두려웠으니깐
Not forever
그리움도 원망도 없는
무채색 사진처럼
Not together
예쁜 액자속에 꽂혀진
시든 기억이 됐네
It is over 끝이 보이지 않던
그밤의 눈물들도
It is over 시간의
흐름속에 모든게 스쳐가
우우우우 우
사랑은 사랑으로 잊혀지는다는 말
우우우우 우
꼭 그렇진 않지만
언젠간 잊혀지더라
이제는 그저 우스운 얘기
왜그렇게 죽을듯 아팠는지
원래로 돌아온 것뿐인데
모든게 사라진것만 같았어
Not forever
그리움도 원망도 없는
무채색 사진처럼
Not together
예쁜 액자속에 꽂혀진
시든 기억이 됐네
It is over 끝이 보이지 않던
그밤의 눈물들도
It is over 시간의 흐름속에
모든게 스쳐가
우우우우 우
사랑은 사랑으로 잊혀지는다는 말
우우우우 우
꼭 그렇진 않지만
언젠간 잊혀지더라
잠들지 않던 행복한 기억
그 앞에 속아 울던 순간도
스쳐가네 스쳐가네
첨부터 없었던것처럼
우우우우 우
사랑은 사랑으로 잊혀지는다는 말
우우우우 우
꼭 그렇진 않지만 언젠간 잊혀져
우우우우우 우우
언젠가 잊혀져
우우우우우 우우
언젠가 잊혀지더라"
965,이상우,이젠,[가사 준비중]
966,전상근,꽃이 질 때 (Inst.),"느끼지 않나요
우리 서로를 바라보는 눈이
예전 같지 않다는 걸
아프진 않나요
우리 꼭 잡고 안 놔주던 손이
갈 곳이 없어 편하단 게
요즘 서로 눈이 마주칠 때면
아무렇지 않게 고개를 돌리고
자주 했던 사랑한단 말들도
이젠 하지 않고 이별을 바라요
우리 덤덤하게 이별을 준비해요
서로 없어 못 살고 힘들어하는
그런 행동은 하지 마요
피어 오던 꽃이
자연스레 질 수 있도록
서로의 맘에 한발짝 물러나요
요즘 서롤 궁금해하지 않아도
아무렇지 않게 하루를 보내고
잠들 때면 잘 자라는 말들도
이젠 하지 않고 이별을 바라요
우리 덤덤하게 이별을 준비해요
서로 없어 못살고 힘들어 하는
그런 행동은 하지 마요
피어 오던 꽃이
자연스럽게 질 수 있도록
서로의 맘에 한 발짝 물러나요
마주친 눈에
사랑하냐고 묻지 말아요
우리 덤덤하게 이별을 준비해요
서로 없어 못살고 힘들어 하는
그런 행동은 하지마요
피어 오던 꽃이
자연스럽게 질 수 있도록
서로의 맘에 한발짝 물러나요"
