,가수,제목,가사
236,지아,눈물이 툭 (Feat. 박경 Of 블락비),"툭 하고 온종일 눈물이 한없이
주책없이 또 흘러나와
어떻게 멈추는 법을
다 잊었나 봐 오 난
있잖아 사실은 가끔은 남몰래
너를 꺼내어 봐도 되니
나도 사람인데
한번에 잊는 게 말이 되니
바보야 왜 몰라니
앞에선 작아지는데
널 사랑하지만 난 매일 참는데
정말 싫은데 이러기 싫은데
왜 바보처럼 굴지 왜
널 사랑해 눈물이 주르르르륵
혼자만 눈물이 주르르르륵
도무지 멈추지 않나 라라라
왜 그치지가 않을까
너를 너무 밀어서 아니면 당겨서
하루아침에 생각이 바뀌어서
이유조차도 모르는 나이기에
딱히 떠오르는 답이 없어
요새 친구들이
그래 살은 빠졌는데
머릿속이 뚱뚱해 보인대
그래 아직 난 너로 꽉 차있는데
괜찮은 척 또 나를 속이네
Girl where u at
아프고 그리워
두 눈 꼭 감고도
잠 못 들어 널 그리며
말했잖아 우리 사이는 컴퍼스
넌 나의 축
네가 쓰러지면 나까지 쓰러져
여전히 난 여기서
그때 그 마음
그대로 지키고 있으니까
못 이기는 척 다시 기횔 줘
한 번만 더
바보야 왜 몰라니
앞에선 작아지는데
널 사랑하지만 난 매일 참는데
정말 싫은데 이러기 싫은데
왜 바보처럼 굴지 왜
널 사랑해 눈물이 주르르르륵
혼자만 눈물이 주르르르륵
도무지 멈추지 않나 라라라
왜 그치지가 않을까
문득 거리에서
널 닮은 사람 볼 때마다
내 눈가에는 또 네가 맺혀
서럽게 울면서 너만 찾아
네 앞에선 작아지는데
널 사랑하지만 난 매일 참는데
정말 싫은데 이러기 싫은데
왜 바보처럼 굴지 왜
널 사랑해 눈물이 주르르르륵
혼자만 눈물이 주르르르륵
도무지 멈추지 않나 라라라
왜 그치지가 않을까"
237,DK,잊고 있는중 (Ing),"니가 떠난 지 반년이 지났는데
널 아직도 잊고 있는 중
너의 뒷모습이
안 보일 때쯤 알았어
우리가 헤어진 줄
니가 떠난 지
일년이 지났는데
난 아직도 잊고 있는 중
다른 사람이 생겼다는 말을
듣고도 널 기다리는 중
함께했던 너의 모습이 떠올라
또 내 눈물이 차올라
널 많이도 사랑했었나보다
보낼 수가 없잖아
아닐꺼야 다시 너 돌아올꺼야
그래서 난 잊고있는 중
나없이 행복해 보이는 그사람을
난 아직도 잊고있는중
몰랐어 우리가 헤어질 줄
니가 떠난 지 얼마나 지났을까
난 아직도 잊고 있는 중
잘해 주지 못한 기억이
이렇게 오랫동안 아플 줄은
차가웠던 겨울마저도 어느새
봄을 향해만 가는데
난 오늘도 웃지 못하나 보다
눈물이 낫질 않잖아
아닐꺼야 다시 너 돌아올꺼야
그래서 난 잊고있는 중
나없이 행복해 보이는 그사람을
난 아직도 잊고있는중
몰랐어 우리가 헤어질 줄
가슴은 알아 널 잊어야 살아
너 아닌 사랑 할 수 없다는 걸
나도 잘 알아 널 잊어야 한단 걸
하지만 그게 안돼
널 잊을수가 없어서
그래서 난 잊고있는중
날 잊고 곧 결혼한다는 그 사람을
난 아직도 잊고있는중
몰랐어 우리가 헤어 질줄
니가 떠난 지 얼마나 지났을까
널 아직도 잊고 있는 중
너의 뒷모습이
안 보일 때쯤 알았어
우리가 헤어진 줄"
238,"KCM, 지아",말버릇,"미안해 미안해 미안해 미안해
네가 버릇처럼 내게 하는 말
잘할게 잘할게 잘할게 잘할게
네가 밥 먹듯이 내게 하는 말
누가 좀 알아듣게 제발
붙잡고 얘기 좀 해줘요
이런 여자의 마음을
아는 둥 마는 둥
반복되는 말버릇 미안해
몇 번을 말해야
내 말 알아듣겠니 너는
몇 번을 말하면
내 말 들어 주겠니 너는
내가 원하면 밤하늘의
별도 따다 줄 너잖아
내가 좋아하는
표현 하나 못해주는 너
그래도 어떡해
내가 너무 사랑하는데
헤어져 헤어져 헤어져 헤어져
네가 버릇처럼 내게 하는 말
지겨워 지겨워 지겨워 지겨워
네가 밥 먹듯이 내게 하는 말
누가 좀 알아듣게 제발
붙잡고 얘기 좀 해줘요
이런 남자의 마음을
들었다 놨다가
반복되는 말버릇 헤어져
몇 번을 말해야
내 말 알아듣겠니 너는
몇 번을 말하면
내 말 들어 주겠니 너는
네가 원하면 밤하늘의
별도 따다 줄 나잖아
내가 좋아하는
표현 하나 못해주는 너
그래도 어떡해
내가 너무 사랑하는데
그래 단점 없는 사람이 어딨어
어 그래 나도 단점투성인데
그래도 그래 이건 아니잖아
어떻게 말해야
내 맘 알아주겠니 너는
어떻게 말하면
내 맘 들어 주겠니 너는
네가 없으면 내가 못 살걸
너무나 잘 알잖아
네가 없이는 단 하루도
못 사는걸 알잖아
그래도 어떡해
우리 서로 사랑하는데
이제 우리 서로
조금씩 맞춰 나가자"
239,정현욱 (뽀선희),애기야,"지금부터 내 맘을 말할게
오래도록 참아온
자꾸자꾸 커져오는 맘이라서
이미 너에게 들켰을지도 몰라
사실 네가 먼저 얘기해주길
바랐던 적도 있었지만
이제 나도 모르겠어
그냥 고백할 거야
내 말 들어봐
애기야 너 나랑 만날래
오빠가 훨씬 잘해줄게
너답지 않게 놀랐니 정신 차려
더 이상 썸은 질리잖아
한걸음 더 다가가도 될까
손도 잡고 싶어져
자꾸자꾸 욕심이 더 커져와서
결국 내가 먼저 말했는지도 몰라
사실 네가 먼저 얘기해주길
바랐던 적도 있었지만
이젠 나도 모르겠어
그냥 고백할 거야
내 말 들어봐
애기야 너 나랑 만날래
오빠가 훨씬 잘해줄게
너답지 않게 놀랐니 정신 차려
더 이상 썸은 질리잖아
이제 내 여자친구 할래"
240,지아,나의 12월,"눈이 내려요 그날처럼
그대 떠나가던 밤처럼
TV를 켜고 소릴 키우고
거울 앞에 털썩 앉아서
오랜만에 화장을 하죠
술 한잔해요 어제처럼
그대 곁에 있던 그때처럼
땅에 닿아서 녹아버린
눈을 닮은 눈물 떨어져
빈 술잔이 채워지네요
사랑했어요
그대가 없어도 나 혼자서라도
여태 사랑했는데
이제 보내줄래요 그만할래요
기다림도 이 사랑도
멀리 들려오는 발소리
혹시 그대일까 문을 열어보지만
손끝에 닿은 찬바람은
그댈 두고 나를 찾아와
가슴 시린 겨울이네요
사랑했어요
그대가 없어도 나 혼자서라도
여태 사랑했는데
이제 보내줄래요 그만할래요
기다림도 이 사랑도
오늘까지만 해요
덜 아픈 이별은 아예 없는 건가 봐
그런가 봐
흰 눈이 그치면
기나긴 아픔도 차디찬 눈물도
그치면 좋을 텐데
이제 사랑 안 해요 그만할래요
이 술잔을 다 비우고
그대를 잊을게요
사랑했어요"
241,CHEEZE (치즈),달,"닿아요 그 눈빛에
어느덧 나도 몰래
그대를 기다려요
우연인 것처럼
밤 하늘 드리우던 얼굴
자꾸 내 마음에 떠올라
I’ll find the way
우리 처음 만난 그 새벽 끝에서
I’ll always be there
그대 내게로 다시 와요
그대를 기다려요
우연인 것처럼
밤 하늘 드리우던 얼굴
자꾸 내 마음에 떠올라
I’ll find the way
우리 처음 만난 그 새벽 끝에서
I’ll always be there
그대 내게로 다시 와요
눈을 감아봐도
더 선명해지는 걸
그 때로 다시 돌아가
I’ll find the way
우리 처음 만난 그 새벽 그 끝에서
I’ll always be there
그대 내게로 다시 와요"
242,이진이,비가와서 그런가봐,"비가 오면 생각나
슬픈 그 눈빛
우산속에 비친
위태로웠던
우리 지난 사랑
내게로 너 돌아와줘
별의미없는 전화를 하게 되는 밤
행여 네가 다시 마음을 돌릴까
별볼일 없던
너와의 통화가 끝난뒤에는
괜히 우울해진 내맘을 알까
비가 쏟아지는 거리에는 네가 없어
쓸쓸해지고 마니까
비가 오면 생각나
슬픈 그 눈빛
우산속에 비친
위태로웠던
우리 지난 사랑
내게로 너 돌아와줘
횡단보도에 빨간불이 슬퍼보여
다시 내게로 오지 못할것처럼
며칠전 너에게 보낸 편지가
돌아왔을때
세상이 다 끝난것만 같았어
비가 쏟아지는 거리에는 네가 없어
쓸쓸해지고 마니까
비가 오면 생각나
슬픈 그 눈빛
우산속에 비친
위태로웠던
우리 지난 사랑
내게로 너 돌아와줘
슬픈 마음을 위로해
추억이 나에게
꿈에서라도
우연히라도
너를 만날수 있다면
나를 잊지 말아줘
가끔이라도 나를 떠올려줘
괜찮다가도 괜히
눈물이나
비가와서 그런가봐
떠올라서 그런가봐"
243,적재,I′m Coming Home,"계절이 모두 스치는
꿈결만 같은 이 순간에는
세상이 모두 푸르는 삶이 숨 쉬는
이곳에는
봄날엔 산 들 꽃이 피고
여름엔 실바람 가득
내가 사는 세상은
저 햇살만큼 따스해
어린 날 안아주었던
포근한 그대가 떠오르고
언제나 이곳에 또다시 이 곳으로
I'm coming home
가을엔 노을 붉어지고
겨울엔 온기가 가득
내가 사는 세상은
저 햇살만큼 따스해
어린 날 안아주었던
포근한 그대가 떠오르고
언제나 이곳에 또다시 이 곳으로
I'm coming home
고개를 돌리는 동안
뒤바뀌는 낮과 밤
하루의 시작과 끝이
다 보이는 날 그 날 with you
나를 안은 세상은
무엇보다 따스해
어딘가 떠나간대도
돌아올 곳은 난 여기라고
그래 나 이곳에 또다시 이 곳으로
I'm coming home"
244,이해인,사랑인거야,"내 입술엔 너의 눈빛
내 귓가엔 너의 온기
여전히 남아 있는 네 목소리
눈을 감아봐도
난 잠들지 못하고 있어
괜찮아질까 사랑인 걸까
어쩜 이렇게 빠져버렸는지
공기마저도 아름답죠
자연스럽게 내게 온 그댄 봄인가요
아 날씨가 좋네요
아 내 맘을 아는지
그대만 보면 자꾸
웃음이 새어 나오네요
시간이 지나면 괜찮아 지려나요 uh
내 입술엔 너의 눈빛
내 귓가엔 너의 온기
여전히 남아 있는 네 목소리
눈을 감아봐도
난 잠들지 못하고 있어
괜찮아질까 사랑인 걸까
아 햇살이 좋네요
아 내맘을 아는지
그댈 보는 내맘은
왠지 말을 듣질 않죠
시간이 지나면 괜찮아 지려나요 uh
내 입술엔 너의 눈빛
내 귓가엔 너의 온기
여전히 남아 있는 네 목소리
눈을 감아봐도
난 잠들지 못하고 있어
괜찮아질까 사랑인 걸까
거울에 비춰진 내 모습 왠지
행복해 보여 어린아이 처럼
눈을 감아봐도
또 떠오르는 그대 모습
괜찮아 내겐 사랑인거야"
245,태사비애,행복하라고 (Sorrow Ver. Duet 타이푼_우재),"행복하라고 더 행복하라고
행복할 거면 사랑한 날 잊어줘
오 오 우 우우우

머리가 짧아졌네
뭐가 널 변하게 한거니
안 하던 화장하고
술은 또 왜 먹니
왜 그래 넌 안 그랬잖아
있잖아 나도 변하고 싶어
너무나 바보처럼 살아 왔잖아
너만을 사랑하고 또 사랑했는데
아니잖아 네가 떠났잖아
행복하라고 더 행복하라고
행복할 거면 사랑한 날 잊어줘
얼마나 행복하라고
얼마 더 행복하라고
행복을 위해 사랑을
놓을 순 없어
얼마 전 우연히 널 봤는데
너무나 야위어진 너의 모습에
가슴이 아파와서
또 눈물이 났어
한참 동안 그렇게 울었어
행복하라고 더 행복하라고
행복할 거면 사랑한 날 잊어줘
얼마나 행복하라고
얼마 더 행복하라고
행복을 위해 사랑을
놓을 순 없어
미워해도 미워할 수 없잖아
사랑하니까 널 사랑하니까
오 오오오오
행복하라고 더 행복하라고
행복할 거면 사랑한 날 잊어줘
얼마나 행복하라고
얼마 더 행복하라고
행복을 위해 사랑을
놓을 순 없어"
246,빌리어코스티,사랑한다는 한마디,"오랜 시간 내 곁에
나보다 조금 더 가까이
아껴주고 지켜준 너였기에
난 더 망설였나 봐
내겐 너무 소중했던
너를 잃게 될지 몰라
조심스레 너에게
다가서는 날 이해해주기를
사랑한다는 한마디도 못하고
바보처럼 네 곁을 서성이다가
하고픈 말 묻어둔 채
그리워질 너를 보내고
후회마저 늦어버린 지금
난 어떡하나요
혹시나 돌아올 너를
여기에서 기다릴게
날 반기던 미소로 가득한
너로 다시 돌아와 주기를
사랑한다는 한마디도 못하고
바보처럼 네 곁을 서성이다가
하고픈 말 묻어둔 채
그리워질 너를 보내고
후회마저 늦어버린 지금
모진 한마디 할 줄 모르는 너라서
널 잊는 게 너무 힘들지만
이제 나는 그대를 보내야 해요
커져버린 내 맘을 뒤로 숨기고
그대가 나의 곁에
지켜준 시간 그만큼도
여기 남아 그댈 기다려요
사랑한다는 한마디도 못하고
바보처럼 네 곁을 서성이다가
하고픈 말 묻어둔 채
그리워질 너를 보내고
네가 있던 추억 속에 살아"
247,이영현,준비 없는 이별,"지난 시간 내 곁에서 머물러
행복했던 시간들이
고맙다고 다시 또 살게 돼도
당신을 만나겠다고
아 그 말 해야 할 텐데
떠나는 그대라도
편하게 보내줘야 할 텐데
눈을 감아 지워질 수 있다면
잠이 들면 그만인데
보고플 땐 어떡해야 하는지
오는 밤이 두려워져
아 그댈 보낼 오늘이 수월할 수 있도록
미운 기억을 주지 그랬어
하루만 오늘 더 하루만
준비할 수 있도록 시간을 내게 줘
안돼 지금은 이대로 떠나는 널
그냥 볼 수는 없어
차라리 나 차라리 나
기다리라 말을 해
아 그댈 보낼 오늘이 수월할 수 있도록
미운 기억을 주지 그랬어
하루만 오늘 더 하루만
준비할 수 있도록 시간을 내게 줘
안 돼 지금은 이대로 떠나는 널
그냥 볼 수는 없어
차라리 나 차라리 나
기다리라 말을 해
영원토록 바라볼 수 있도록
있도록"
248,김호연,I Will Stay,"그대는 말없이 내 맘속에
다가와 스며들어
지나간 시간들 곁에 남아
언제나 행복을 말해준 사람
기다렸던 모든 날에
그대가 찾아와줘서
잊지 못할 것 같아
이 순간들을
I will stay I will stay
그대 내게 오는 날까지
When you say you love me
나의 마음이 녹아내려
긴 하루하루가
어쩐지 외롭지 않아
내 곁에 영원히 머물러줘
Stay with me always
얼어붙은 내 마음을 안아
따뜻한 말들로 채워준 사람
행복했던 기억 속에
그대가 함께 있어서
잊지 못할 것 같아
이 순간들을
I will stay I will stay
그대 내게 오는 날까지
When you say you love me
나의 마음이 녹아내려
긴 하루하루가
어쩐지 외롭지 않아
내 곁에 영원히 머물러줘
Stay with me always
혹 어떤 일들이
우릴 멀어지게 해도
지금을 기억해 줘
돌아올 수 있게
I will stay I will stay
그대 내게 오는 날까지
When you say you love me
나의 마음이 녹아내려 녹아내려와
긴 하루하루가
어쩐지 외롭지 않아
내 곁에 영원히 머물러줘
Stay with me always"
249,오왠 (O.WHEN),자국,"내게 물었지
뭐가 그리 힘드냐고
내게 말했지
그냥 다 힘들더라고
깊게 그늘진 구석에 파묻은 말들이
보이지 않게
나쁜 말들은
다시 찾아오고
힘든 자국만 보이지 않다가도 보여
바람 부는 곳
거기 서 있어 봐도 내가
기댈 곳 없을 테니까
안녕 그래 다 떠나가도 돼
내가 기억할지도 모를 테니까
저기 저 골목을 지나면 다시
나 다른 나를 봐야 하니까
내겐 없었지
나쁜 것들 말곤
힘든 하루는 누구보다 잘 알고 있어
나의 약한 모습을 넋 놓고 바라봐
다를 건 없을 테니까
안녕
안녕 그래 다 떠나가도 돼
내가 기억할지도 모를 테니까
저기 저 골목을 지나면 다시
나 다른 나를 봐야 하니까
사실 머물러도 돼
여긴 아직 따뜻해
빈자리가 야속해서 자국이 잘 보여
아냐 그냥 가도 돼
아침이 오기 전에
다른 나를 감당 못할 거야"
250,김형섭,사랑해요,"이쯤에서 널 사랑해도 되니
아주 조금의 니품에서
날 남겨두고 떠나간다면
내 맘 아픈거 잘 알잖아

사랑해요 다시 시작해요
힘들게만 했던 그대지만
I love my friend 너 아니면 안돼
우리 사랑은 정해져버린 운명인걸

널 힘들게 한 눈물까지도
이젠 내가 전부 갚을께요
내가 기쁜 건 너의 그 웃음이
지금 날 닮아 있다는 것

사랑해요 다시 시작해요
힘들게만 했던 그대지만
I love my friend 너 아니면 안돼
우리 사랑은 정해져 버린 운명인걸

지금처럼만 사랑해요 다시 시작해요
힘들게만 했던 그대지만
I love my friend 너아니면 안돼
모든 걸 잊고 행복하게만 해줄께

사랑해요 다시 시작해요
힘들게만 했던 그대지만
I love my friend 너 아니면 안돼
우리사랑은 정해져 버린 운명이야 -"
251,조성모,눈물이 나요,"난 눈물이 나요 그대 목소리
아직도 내 귀가 다 잊어 내질 못해서
난 눈물이 나요 그대의 왼손이
익숙한 내 오른손이 안쓰러워

보이나요 눈이 시도록
맘이 닳도록 그립지 않은날 없어
견딜 수 없을 땐 난 미친 듯 달려도 봐요
가슴 찬 슬픔까지 흘려보려고

환하게 웃어본게 언젠지
행복한 날이 있긴 했는지
이젠 기억을 뒤져봐도 생각이 않나
그대가 없던 날에 내가
살기는 했었나요
흘린 눈물만큼 다시 그댈 사랑해요

괜찮나요 그대의 아침
그대의 밤이 나를 찾지나 않나요
그대의 입술과 또 따스한 그대 숨결도
모두 나 없이도 참 잘 지내나요
 
환하게 웃어본 게 언젠지
행복한 날이 있긴 했는지
이젠 기억을 뒤져봐도 생각이 않나
그대가 없던 날에 내가
살기는 했었나요
흘린 눈물만큼 다시
그댈 난 사랑하는데

추억이 같은 우린데
멀어지나요 왜 그대의
눈물은 자꾸 날 지워만 가나요-
왜 늘 미련은 이렇게도 미련한건지
더 많이 사랑한 사람이
벌 받게 되나봐요
오지 않을 그대를 알면서 난 기다려요-

 "
252,숙희,천상 여자 (Feat. PK 헤만),"야 내가 힘들거라고 했잖아
왜 나를 나쁜 사람을 만들어
아무 이유 없어
나 이젠 그냥 니가 싫어
정말 사랑했어 난 너밖에 없어
니가 떠나간 이후로 난 울기만했어
매일 술에 취해 너란 남자
잊으려고 노력했지만
술에 취할수록 니가 더 생각나
나 역시 정말 사랑했어
남들 다 얘기하잖아
너만은 특별하게 해주고 싶었다고
나도 그랬어 그래서 그랬어
아픈거 알면서도
그냥 견디어 주기를 원했어
언젠가는 내가 받은 사랑
돌려줄거니까
이렇게 힘들어도 나
너만은 지켰으니까
알아줄거라 믿었어
알고 있을줄 알았어 이런 날
정말 사랑했어 난 너밖에 없어
니가 떠나간 이후로 난 울기만했어
매일 술에 취해 너란 남자
잊으려고 노력했지만
술에 취할수록 니가 더 생각나
우린 다 끝난거니까
구차해지지 말자
우린 다 끝났으니까
기억하지도 말자
비겁한 술기운으로
연락하지도 말자
유치한 드라마처럼
다시 만나진 말자
내가 시작한 사랑이라서
내가 끝내는거야
헤어질때는 괜찮다더니
지금은 왜 이러는거야
넌 자존심도 없어 제발 그만해
너 자꾸 이럴수록 니가 더 싫어져
남자때문에 사랑때문에
다시는 울지 않을래
너무 아프니까
이렇게 미치게 만드니까 사랑은
너무 보고싶어 미칠것만 같아
너를 잊어야 하는데 그래야 사는데
나도 어쩔 수 없는 여자야
아무리 강한 척 해봐도
사랑에 목메는 그런 여잔가봐
넌 다른 사람의 유치한 얘기에는
미소짓지 못할거야
다른 사람과 입 맞출 때도
넌 날 잊지는 못할거야
누굴 만나도 이만큼
너는 사랑 받지는 못할거야
죽을 만큼 힘들더라도
돌아가지 않을거야"
253,이승철,그런 사람 또 없습니다,"천번이고 다시 태어난데도
그런 사람 또 없을테죠
슬픈 내 삶을 따뜻하게 해준
참 고마운 사람입니다
그런 그댈 위해서
나의 심장쯤이야
얼마든 아파도 좋은데
사랑이란 그 말은 못해도
먼 곳에서 이렇게
바라만 보아도
모든걸 줄 수 있어서
사랑할 수 있어서
난 슬퍼도 행복합니다

나 태어나 처음가슴 떨리는
이런 사랑 또 없을테죠
몰래 감춰둔 오랜 기억속에
단 하나의 사랑입니다
그런 그댈 위해서
아픈 눈물쯤이야
얼마든 참을 수 있는데
사랑이란 그 말은 못해도
먼 곳에서 이렇게 바라만 보아도
모든걸 줄 수 있어서
사랑할 수 있어서
난 슬퍼도 행복합니다
아무것도 바라지 않아도
그대 웃어준다면 난 행복할텐데
사랑은 주는거니까
그저 주는거니까
난 슬퍼도 행복합니다"
254,S.M. THE BALLAD,하루 (A Day Without You) (Sung By 종현 (샤이니) & CHEN (EXO)),"빨리 걸어도 좋아 네게
맞출 필요 없이
날 위한 옷을 사러 가고
너의 사진 대신에 거울
속의 나를 봐
또 너와 반대인 사람 그게
내 조건이 되고
난 네가 싫어했던 내 습관들을
또 다시 꺼내지 네가 싫어하도록
문젠 네가 떠나가고 그 모든
이유가 너란 걸
I can't believe Yes it's true
네가 곁에 없어서 모든 게
너로 끝나버려
벗어나려 할수록 너에게
지배된 하루
친구를 만나도 여자들을
만날 때도
이유는 내 머리 속 너를
비워내려고 딴 생각을 하고
근데 문제는 자꾸만
네 목소리가 듣고 싶어
I can't believe Yes it's true
네가 곁에 없어서 모든 게
너로 끝나버려
벗어나려 할수록 너에게
지배된 하루
너무 오랫동안 익숙한 손길 No
내 손끝에 깊이 베인 네 향기
손을 씻고 향수를 뿌려
벗어나려고 몸부림치고 이젠
넌 다른 너 라고 해
I can't believe Yes it's true
네가 곁에 없어서 모든 게
너로 끝나버려
벗어나려 할수록 너에게
지배된 하루
I can't believe Yes it's true
네가 곁에 없어서 모든 게
너로 끝나버려
벗어나려 할수록 너에게
지배된 하루"
255,빌리어코스티,보통의 겨울,"반가운 인사에
모두 고개를 돌려
넌 여전히 그대로구나
잠시 잊고 있던
익숙한 투정과 변명을
다 받아 주고서
그러지 좀 말자고
굳게 다짐했는데
또 한동안 연락 못 했던
미안한 마음과
반가운 마음들이 서려
우린 여기 남아
잊지 못할 추억들과
다시는 떠올리기 힘든 시절도
한 해가 더해갈수록
그때가 참 좋았더라고
저물어 가는 하루를 아쉬워하며
오늘이 더해진 추억에
고된 날들 우린 버텨 가겠지
기대할 수 없었던
너의 결혼 소식에
축제는 다시 시작되고
어느덧 우리도
어른이 되어버린 걸까
묘한 기분 속에
잊지 못할 추억들과
다시는 떠올리기 힘든 시절들도
한 해가 더 해갈 수록
그때가 참 좋았더라고
저물어 가는 하루를 아쉬워하며
오늘이 더해진 추억에
고된 날들 우린 버텨 가겠지
철없던 시절 함께였던
길고 긴 나날들과
또다시 선명하게 찾아드는
기억 속에
어디를 둘러봐도
환한 너희들의 모습이 보여서
잊지 못할 추억들과
다시는 떠올리기 힘든 시절들도
한 해가 더 해갈 수록
그때가 참 좋았더라고
저물어 가는 하룰 아쉬워하며
오늘이 더해진 추억에
지쳐가는 나를 달래고
고된 내일을 우린 버텨가겠지"
256,"이예준, 지세희",사랑 한 번 쯤은,"웃고있지만 외로웠던 사람
덩그러니 혼자 남은 내가 보여
누굴 만나도 항상 변하는 사랑에
익숙해져버린 매번 아픈 나
끝이 많이 힘들거야 매일 주저앉고
고갤 숙이면 걷는 날도 많겠지
사랑 한 번 쯤은 괜찮을 법 한데
지겹도록 아프기만
또다시 울고만 있어
사랑 한 번 쯤은 좋을 법도 한데
왜 매번 이렇게 아파
내겐 사랑따윈 사치인가봐
니가 지쳐할까 우는 맘을 숨겨
어떡해야 달라질까
이미 상처 받은 니 맘
오래전에 어두워진 마음에
익숙해져버린 가장 아픈 너
끝이 많이 힘들거야 매일 주저앉고
고갤 숙이며 걷는 날도 많겠지
사랑 한 번 쯤은 괜찮을 법 한데
지겹도록 아프기만
또다시 울고만 있어
사랑 한 번 쯤은 좋을 법도 한데
왜 매번 이렇게 아파
사랑따윈 사치인가봐
이렇게 있어줘
미치도록 아파도 니가 있어 살겠지
사랑 하나 갖기가 힘들어
지겹도록 아프기만
또다시 울고만 있어
사랑 한 번 받기가 힘들어
이렇게 아파해
사랑따윈 내겐 없나봐"
257,임연,Lost,"얼마나 지났을까
날 기억 하나요
어지럽게 놓여진
시간 위를 거닐죠
우연이란 순간의
기적을 믿어요
그 안에 웃음들과
아픔들을 끌어안죠
계절들은 바삐지나
풍경들을 바꿔도
기억만은 새겨져서
다시 우릴
나는 알 수 없어요
그대를 마주보면
어느새
난 길을 잃어버리고
긴 꿈에서 깨어나듯
마음이 먹먹해져
그댄 내 눈물로 일렁이죠
우연이란 순간의
기적을 믿어요
그 안에 웃음들과
아픔들을 끌어안죠
계절들은 바삐지나
풍경들을 바꿔도
기억만은 새겨져서
다시 우릴
나는 알 수 없어요
그대를 마주보면
어느새
난 길을 잃어버리고
긴 꿈에서 깨어나듯
마음이 먹먹해져
그댄 내 눈물로 일렁이죠
나는 알 수 없어요
그대를 마주보면
어느새
난 길을 잃어버리고
긴 꿈에서 깨어나듯
마음이 먹먹해져
그댄 내 눈물로 일렁이죠"
258,알라리깡숑,굳이 진부하자면,"친구들이 그래
네 가사는 너무 어려워
그건 나도 알아
진부한 말들을
굳이 하기는 싫었어
그냥 그랬어
뭔가 특별하게 말 하고 싶었어
편지 한 장도 종일 쓰는 걸
사실 특별해서 주저한 걸지도
벌써 진부하다
사랑해 널
사랑해 널
눈을 감아봐
여긴 그때 그 다리야
넌 어딘지 알겠지
눈을 한번 떠봐
여긴 우리의 거리야
자주 커피를 사 마시던
뭔가 특별하던 일들만 우리의
사진첩 속에 둘 순 없는 걸
사실 특별한 건 아 글쎄 그거 있잖아
굳이 진부하자면
사랑해 널
사랑해 널
사랑해 널
사랑해 널"
259,린,알아요,"햇살처럼 눈부시게 다가와
언제나 그렇듯 날 감싸주었죠
그대가 웃어 준다면 나도 웃게 되죠
언제부턴가 그대는 내게 사랑인 거죠
날 기억해 줄래요
혹시 우리가 헤어진다 해도
알아요 나에겐
허락되지 않은 하나가 있죠
가질 수도 없는 사랑
그대인 걸 잘 알아요
알아요 하늘이
세상을 다 준다 해도그대에게
나는 안 되는 걸 나도 알고 있어요
그게 운명이란 걸
우린
나 때문에 아파하진 마요
언제나 그랬듯 날 걱정하겠죠
그대가 힘들어하면 난 죽을 것 같아
언제부턴가 그대는 내게 사랑인 거죠
날 잊지는 말아요
혹시 인연의 끈이 끊어져도
알아요 나에겐
허락되지 않은 하나가 있죠
가질 수도 없는 사랑
그대인 걸 잘 알아요
알아요 하늘이 세상을 다 준다 해도
그대에게 안 된다는 걸
이젠
나 그대의 모든 걸
내 마음에 새겨 둘게요
들려요 나에겐 메아리쳐
돌아온 사랑이죠
혼자서만 하는 사랑
그댄 아마 모르겠죠
보여요 어둠이
내 두 눈을 가려 버려도
그대만은
이런 운명이겠죠
아픈 인연이겠죠
그런 사랑이겠죠
우린"
260,CHEEZE (치즈),Let Me Know,"툭 한마디 내게 던지면
눈물이 터질 것 같아
아무 말 하지 말아요
괜찮다고 생각해 봐도
아무렇지도 않은 듯
태연할 수가 없네요
Someone let me know where I am
Someone tell me how should I do
연기처럼 밀려드는 외로움 속에
난 홀로 서 있죠
이렇게 난
또 오늘도 난
덩그러니 혼자 걷는 길
지쳐간 나의 마음엔
고요한 적막뿐이죠
텅 빈 하늘 아래 남겨져
붙잡을 손길도 없죠
이 맘을 누가 알까요
Someone let me know where I am
Someone tell me how should I do
연기처럼 밀려드는 외로움 속에
난 홀로 서 있죠
이렇게 난
Someone hold me now here I am
Someone show me why here I stay
하루하루 흘러가는 시간들 속에
난 머물러있죠
이렇게 난
또 오늘도 난"
