,가수,제목,가사
24,단칸방 로맨스,너의 집 앞 역,"지하철 타고
버스를 타고
너의 집 앞 역
지나갈 때면
혹시나 네가 있지 않을까
정류장 앞에 있지 않을까
여기 내리면
네가 있는데
내리면 안 돼
생각해 봐도
다시 한번만 볼 수 있을까
지금이라면 볼 수 있을까
짧은 역
하나뿐인데
왜 쉽게
못 지나갈까
너의 집 앞 역 지나갈 때면
네가 없고 나만 남은
이 흔적들을 따라가
너의 집 앞 역 지나갈 때면
우연히라도 마주쳐
널 보게 되지 않을까
우연히 문득 널 마주치면
잘 지냈냐고 난 괜찮다고
웃으며 네게 인사하겠지
난 멍청하게 돌아오겠지
짧은 역
하나뿐인데
왜 쉽게
못 지나갈까
너의 집 앞 역 지나갈 때면
네가 없고 나만 남은
이 흔적들을 따라가
너의 집 앞 역 지나갈 때면
우연히라도 마주쳐
널 보게 되면 좋을 텐데
보고 싶어 단 한 번만
우연이라도 우연이라도
친구들이 위로하고
더 좋은 사람 만날 거라고
괜찮지 않은 난 말하겠지
나 괜찮다고 걱정말라고"
25,김건모,당신만이-Baby I Love You,"잠든 나를 간지럽히는 햇살에 눈을 뜨면

코앞까지 와있는 아침 어제 둘이 나눈속삼임이

꿈이 아닌 듯 곤하게 아직 잠든 그댈 바라보네

제일 먼저 커튼을 젖히고 창문을 활작 열면

넘어져 들어오는 바람과 인사를 나누지

우리 앞에 많고 많은 생이 오늘만 같다면..



눈부신 햇살이 비춰주어도

내게 무슨 소용 있겠어요

그토록 아름다운 당신만이 나에게 빛이 되는걸

수없이 많은 사람중에 너를 만나

이 세상을 사랑할 수 있게 된걸

아주 가끔 투정도 부리고 다투기도 하지만

그건 사랑이란 이름인걸

나의 이야기를 들어주고

나의 눈을 바라봐주고 넌 그렇게

내가 되가 내가 줄 수 있는 건

언제나 변함없는 마음으로 Baby I love you

은은한 달빛이 감싸주어도

내게 무슨 소용 있겠어요

향긋한 그대의 머리결만이 포근히 감싸주는걸

그대여 안녕이란 말은 말아요

사랑의 눈빛만을 주세요

아~ 이대로 영원히 내 사랑 간직하고파!



문 밖에서 떠들고 노는 아이들 소프라노

웃음소리 가까이 들려 놀이터의 아이

하늘까지 그네를 구르고 아이들 바람개비되어

놀고 싶어 진심으로 만나는 사람 모두다에게

오늘도 기분좋은 미소로 행복을 전하며

사랑하는 마음으로 바라보는

세상은 꿈처럼 빛나지



눈부신 햇살이 비춰주어도

내게 무슨 소용 있겠어요

그토록 아름다운 당신만이 나에게 빛이 되는걸

눈뜨지 않고 볼수 있고 손을 뻗지 않아도

넌 언제라도 곁에 있어 나를 보듯

내 작은 행동들 닮아가는 널 보며

입가 가득 번진 사랑있어

온갖 좋은 것을 보게되면 너에게만 사주고 싶고

난 그렇게 널 생각해 내가 줄수 있는건

언제나 변함없는 마음으로 Baby I love you

은은한 달빛이 감싸주어도

내게 무슨 소용 있겠어요

향긋한 그대의 머릿결만이 포근히 감싸주는걸

그대여 안녕이란 말은 말아요

사랑의 눈빛만을 주세요

아~ 이대로 영원히 내 사랑 간직하고파!"
26,변진섭,어떤 이별,"1.그래 내 모습을 볼 순 없지만
더이상 어쩔 수 없는거야
영원한 꿈을 믿기엔 이젠너무 지쳐버렸지
생각하면 우린 많은 날들을
오히려 서로가 아파했어
가슴속 숨겨진 바램을 알기에는
우린 서로 너무도 어렸어
왜그렇게 내마음을 보이긴 싫었을까
사랑할 수 있는길은 가까운데 있는걸
참지못할 외로움을 알아버린 지금
남겨진건 내모습뿐


2.생각하면 우린 많은 날들을
오히려 서로가 아파했어
가슴속 숨겨진 바램을 알기에는
우린 서로 너무도 어렸어
왜그렇게 내마음을 보이긴 싫었을까
사랑할 수 있는길은 가까운데 있는걸
참지못할 외로움을 알아버린 지금
남겨진건 내모습뿐

왜그렇게 내마음을 보이긴 싫었을까
사랑할 수 있는길은 가까운데 있는걸
참지못할 외로움을 알아버린 지금
남겨진건 내모습뿐

왜그렇게 내마음을~"
27,김범수,사랑의 시작은 고백에서부터,"사랑은 소리 없이 찾아와
내 가슴을 떨리게 만들죠
아무런 이유 없이 전화를 그냥
만져 보는 나를 보네요
두근거리는 맘을 달래고
그대에게 전화를 했지만
들을 수 없었던 그 목소리
오늘 따라 너무 그리워져요
나 오늘 너에게 고백할 거야
사랑한다고 세상에 말할 거야
나 비록 가진 건 하나 없지만
행복을 줄 거야
오직 너 하나면 충분해
사랑은 내게 상처 뿐이라
두 번 다신 하기 싫었는데
널 만난 그 순간 알게 됐어
바보처럼 겁이 많았다는 걸
나 오늘 너에게 고백할 거야
사랑한다고 세상에 말할 거야
나 비록 가진 건 하나 없지만
행복을 줄 거야
오직 너 하나면 충분해
저 밝은 별처럼 지켜줄 거야
어디에 있든 너를 비춰 줄 거야
내 가슴 한 쪽이 사라지는 날
그 때는 말할게
나를 받아 줘서 감사해
사랑하게 해 줘서 고마워"
28,로이킴,나도 사랑하고 싶다,"나도 사랑하고 싶다
너와 사랑하고 싶다
아무 생각 없이
너와 방안에 앉아
아무 의미 없는
이야기를 나누며
하루 종일 웃고
떠들고 싶다
나도 사랑하고 싶다
너와 사랑하고 싶다
정한 것 없이 거릴
너와 서성이다
이름 모를 포장마차에 들어가
너의 눈을 보며
한잔 하고 싶다
잘 지내니
너는 날 추억하긴 하니 너는
너를 그리워함에 살아
나도 사랑하고 싶다
너와 사랑하고 싶다
다신 볼 순 없음에
눈물을 흘리다
속옷 차림으로
침대에 들어가
한참 동안
또 울다가 잔다
한참 동안
더 울다가 잔다"
29,정동하,꽃이 핀다 (신명난다 에헤라디오),"바람꽃이 날리고
해가 길어져 가고
이젠 이 길을
밤새 걸어도 걸어도
손 끝이 시리지가 않아
무거운 너의 이름이
바람에 날아오르다
또 다시 내 발끝에 떨궈져
아직 너도 날 떠나지 않는 걸까
아주 가끔은 널 잊고
하루가 지나고
아주 가끔은 너 아닌
다른 사람을 꿈꿔도
나의 마음에선
너란 꽃이 자꾸 핀다
가슴에 no no no no
아픈 니가 핀다
아무도 모를 만큼만
그리워하며 살았어
소리내 울었다면 난 지금
너를 조금 더 잊을 수 있었을까
아주 가끔은 널 잊고
하루가 지나고
아주 가끔은 너 아닌
다른 사람을 꿈꿔도
나의 마음에선
너란 꽃이 자꾸 핀다
가슴에 no no no no
아픈 니가 핀다
나의 입술로
너의 마음을 말하다 운다
우리 사랑이
멀리 흩어져 간다
너 하나쯤은 가슴에
묻을 수 있다고
계절 몇 번을 못 지나
잊을 거라 믿었는데
지금 이 거리엔
너를 닮은 꽃이 핀다
또 다시 no no no no
시린 봄이 온다
아주 가끔은 널 잊고
하루가 지나고
아주 가끔은 너 아닌
다른 사람을 꿈꿔도
나의 마음에선
너란 꽃이 자꾸 핀다
가슴에 no no no no
아픈 니가 핀다"
30,김나영,마음 (Prod. by MAKTUB),"잠깐의 긴 꿈처럼
어제의 바람처럼
어느새 또 찾아온
너의 기억
사랑만으로는
부족한 진심만으로도 안되는
어쩔 수 없는 너와 나
견딜 수 없을 만큼
그리움에 지쳐도
그저 침묵만으로
난 나를 지키네
어떤 이유로도 모자란
간절히 원해도 안되는
닿을 수 없는 너와 나
눈을 감아도
귀를 막아도
마음은 결국
너에게 가는걸
어쩌면 이별은
생각이 낳나봐
마음은 절대
이별을 만들지 못해
스치는 계절처럼
찰나의 인연처럼
언젠간 너도
그렇게 지나갈까
기다릴 수도 잡을 수도
체념할 수도 없는
거처를 잃은 너와 나
눈을 감아도
귀를 막아도
마음은 결국
너에게 가는걸
어쩌면 이별은
생각이 낳나봐
마음은 절대
이별을 만들지 못해
사랑하고 울고 웃던 날들이
꿈결같던 추억이 가슴에 남아
이렇게 흩어지지 않아서
미련을 닮은 욕심은
널 오늘도 내려놓지 못해
눈을 감아도 귀를 막아도
내 맘은 니가 느껴지는데
어쩌면 시간은
모든걸 지울 순 없나봐
마음은 아직 그날에 있나봐
마음은 아직 그길을 걷나봐
마음은"
31,정승환,제자리,"뒤척이며 잠에서 깨어
또 나지막이 너를 불러도
반복되는 이 하루 속에서
너는 없은지 오래됐구나
한참을 욕조 안에 앉아
구부정한 내 등 언저리
네 손이 닿던 따스했던
영원 같던 시간들은 다
이제는 닦아내는데
왜 이렇게 눈물이 나는지
넌 보란 듯이 살아갈 텐데
난 어디쯤에 멈춰버린 기차처럼
녹슨 레일을 바라보다가
앞으로 달려보려 애써도
자석처럼 달라붙어 있어
난 어디도 갈 수 없고 여기 그 자리
지저분해진 컵을 씻다가
이 그림이 재밌다 했잖아
우리 나눠 먹던 컵 안에는
몇 번의 물이 찼을까
이제는 비워졌는데
왜 이렇게 눈물이 나는지
넌 보란 듯이 살아갈 텐데
난 어디쯤에 버려진 신발 짝처럼
한쪽이 없인 의미 없잖아
닳아진 굽을 감싸 쥐고서
두 발이 스친 길에 떨어져
난 어디도 갈 수 없고 여기 그 자리
난 어디도 갈 수 없고 여기 그 자리"
32,#안녕,우리의 밤,"그 곳은 하늘이 참 낮았지
눈을 뜨면 어느새 하늘
구름보다 비행기가 크게 보이는
하늘과 맞닿았던 동네
그 곳에 올라 너를 부르면
금세 너는 마중 나왔지
낮게 깔려오는 저 비행음 소리에
매일 여행을 가자고 졸랐지
우
그 사람은 가고 없지만
우리의 밤은 끝났지만
아직도 그 소리를 들으면
그 동네가 눈앞에 펼쳐져
평생 설렐 시간을
그 곳에 썼나봐
늦게 찾아든 내 첫사랑
우
그 사람은 가고 없지만
우리의 밤도 끝났지만
아직도 그 시간을 떠올리면
스물 하나의 밤을 살아
그 밤
다신 내게 올 수 없는 밤
꿈에라도 그 봄날을
여기 부르면
너는 그 시절로 와줄까
그 밤
찬란했던 내 청춘이여
봄날같이 찬란한 시간이여
기억이여
내게는 목숨같은 첫 사랑이여
뜨겁게 끌어안던 기억은
먼지가 되어 저 하늘로"
33,포맨 (4MEN),You & Me (Feat. 윤민수 of VIBE),"저렴한 선물을 줘도 세상 다 가진 듯
기뻐하고 미소를 지을까
부족하고 모자란 나를
나를 따뜻하게 받아준 너는
평생 네 선택에 후회 없게
내가 너의 자랑이게
사랑보다 사랑해요
나랑 가요 나랑 살아요
닳고 닳아 없어질
사랑 같은 사랑 아니야
찐 사랑 바로 너야 You & Me
뒤돌아보면 날 보고 저렇게 이쁘게
손 꼭 잡고 미소를 지을까
내가 뭐가 좋다고 나를
나를 믿어주는 한 사람 너는
평생 네 선택에 후회 없게
내가 너의 자랑이게
사랑보다 사랑해요
나랑 가요 나랑 살아요
닳고 닳아 없어질
사랑 같은 사랑 아니야
찐 사랑 바로 너야 You & Me
선 하나로 이어진 별자리
늘 네 옆에 I'll be here
평생 아픔이란 것은 없게
눈물이란 것도 없게
영원보다 영원해요
나랑 가요 허락해 줘요
닳고 닳아 없어질
사랑 같은 사랑 아니야
찐 사랑 바로 너야
내 하난 바로 너야
네 남잔 바로 나야 You & Me
You & Me"
34,김현철,비 (Feat. 리듬파워),"그녀의 햇살 같았던 미소도
구름이 돼서 내려
아끼던 펜으로 적어놓은 가사도 번져
갈라진 마음이 무덤덤해
질때쯤 겨우 배웠던 게 포커페이스
but my heart mind & soul debarge
9 to 5 어른스러운 말
혼자서 남아 우두커니 서 있는 밤
이 비가 다 멈추기만을 기다려 난
떨어지는 빗물소리를
눈을 감고 들어 보면은
이내 가슴에 파고 들어와
외로움이 조용
조용히 밀려 오네
밀려오는 외로움 나만 그대로
있는 듯해 넘어진 채로
까진 내 맘 상처 안에
스며드는 빗소리
이 비가 얼른 그치길
쏟아지는 비를 맞으며
정처 없이 걸어 보면은
빗물 내려와 가슴 두드려
너무 많이 아파지네
떠나가 버린 나의 님이
비가 되어
나를 울리네
나의 님이 비가 되어
밀려오는 공허함에 물기를 닦아내고
귓가에 맴돌던 네 목소리가 작아지면
내리는 비 소리는 보랏빛
내 가슴에 든 멍을
비춰주는 거울이지
어울리지 않던 우리가
하나 되던 노랫말
시간을 빛으로 물들여 줄일래 거리감
상처도 결국엔 다 젖어
비가 되어 날 두드린 어젯밤처럼
쏟아지는 비를 맞으며
정처 없이 걸어 보면은
빗물 내려와 가슴 두드려
너무 많이 아파지네
떠나가 버린 나의 님이
비가 되어
나를 울리네
나의 님이 비가 되어
회색빛깔의 도시 젖은 아스팔트 위
난 검은 우산 하나만 들고 나왔지
날씨처럼 무채색인 빛깔의 오후
필터가 껴진 나의 마음
그 마음 안에 넣어뒀던 옅은 미련이
이 비를 맞고 씻겨 내리기를 바라지
날씨처럼 무채색의 빛깔의 오후
필터가 껴버린 내 맘"
35,헤이즈문 (Haze Moon),안녕,"오랜 기억 너머
아물지 않던 맘
잠시 두 눈을 감아
여기 숨죽인채
홀로 서있는
널 위해
잠시 두 귀를 막아
그래 난
조금만 더 있어줄게
금방 사라질
한숨이 되기를
아마도 우린 모를지도 몰라
오랜 시간 돌아온 날들에
알 수 없는 이 밤이 지나가면
어딘가 우린 나아지겠지
그땐 웃으며 만나
안녕
하루 지나가도
끝나지 않던 날
조용히 널 불러봐
모든 순간들은
나란히 우릴 비추네
끝없이 널 그려봐
그래 난
조금만 더 있어줄게
금방 지나갈
단잠이 되기를
아마도 우린 모를지도 몰라
오랜 시간 돌아온 날들에
알 수 없는 이 밤이 지나가면
어딘가 우린 나아지겠지
그땐 웃으며 만나
안녕"
36,엠투엠 (M To M),이름,"꼭 잊을께 하나 남지않게
널 처음 본 그날 기억하지
떠나달라며 흘린 니 눈물에
난 괜찮은척 자신있는척
웃으며 약속 했는데

아무리 세월이 흐르고 흘러도
지워지지 않는 이름
이젠 눈물로 내 가슴에
남은 너를 씻어보려고

오늘도 밤새워 울고 또 울어도
더 커져만 가는 이름
내 눈에 내 두볼에 작은 내 손에
자꾸 번져만 가는 이름

다 잊으면 그 땐 행복할까
널 처음 본 그 날 기억만큼
그저 인사로 받은 네 이름만
모르게 되면 낯설게 되면
네 모든게 잊혀질까

아무리 세월이 흐르고 흘러도
지워지지 않는 이름
이젠 눈물로 내 가슴에
남은 너를 씻어보려고

오늘도 밤새워 울고 또 울어도
더 커져만 가는 이름
내 눈에 내 두볼에 작은 내 손에
자꾸 번지는 네 이름만-

눈을 감으면 그저 숨을 쉬지 않으면-
그토록 소리쳐 부르고 불러도
나 가질수 없는 이름
이젠 차라리 나를 지워
너를 모두 잊을수 있게

이렇게 힘들게 원하고 원해도
나 닿을수 없는 이름
저 하늘 위에서는 떠난 널 만나
다시 사랑을 할수만 있게-

 "
