,가수,제목,가사
357,박새별,노래할게요 (Feat. Christian Kim),"나는 아직 작고 연약한
씨앗일 뿐이죠
지금 내 곁엔 아무도 없어요
하루 하루 시간이 지나면
언젠가 나도 싹을 틔울 거에요
난 이제 믿을 수 있어요
보이진 않지만
내 안엔 누구보다
강한 힘이 있어요
노래할게요 이렇게
언젠가 그대 귓가에
닿을 수 있도록
Let me sing for the hope
난 느낄 수 있어요
Let me sing for the joy
난 믿을게요
언젠가 우리의 노래가
밝은 등불이 되어
세상을 환하게 비출거예요
나는 두렵지 않아요
이제 시작일뿐이죠
모든 힘 다해 나의 길
걸어 갈 거예요
보여줄게요
이렇게 찬란한
아름다운 빛 그대에게로
Let me sing for the faith
난 느낄 수 있어요
Let me sing for the love
난믿을게요
언젠가 그댈 만나
같은 꿈을 꾸면서
기쁨의 노래를
부를거예요
Let me sing for the dream
나 알고 있어요
세상의 빛이 되는 노래
나 살아가는 이유
잊지 않을게요
언제까지나 노래할게요"
358,이승환,비누 Duet With 김예림,"같이 살기 시작할 때 현기증이
날만큼 짜릿했었지
먹는 양이 늘었고
둘 다 살이 좀 올랐지
장도 보러 다니고 인터넷으로
참 많이도 사댔지
평생 써도 될 만큼 많은
비눌 사곤 한 참 웃었지
근데 그 많던게 어제 마침
똑 떨어지더라
아쉽지 않으니 그게 좀 묘하더라
혼자 된 후에 신경 쓸 게 많아
미처 챙기질 못했는데
그깟 비누 또 시키면 되지
익숙하게 구부러진 골목을 지나
혹시 만날까
바뀌지 않은 현관 비밀번호를
누르진 않을까
더 이상 내가 너를 그리워 하지
않는 게 편하기만 해
잠깐 번거로 웠어
유일하다고 특별하다고 믿었단 게
믿기지 않아
이별이 슬픈게 아닌 다시금
혼자라 슬펐지
구질구질하게도 몸은
너를 기억 한다
빨리도 닳고 물러질 거면서
견고한 척을 했네
못됐나봐 내가 사람 싫어지는데
이유 따위 없더라
아무렇지 않은게 잘만 사는 게
그나마 위안인데
유일하다고 특별하다고 믿었던 건
조금 슬프다
아무렇지 않은게 잘만 사는 게
그나마 위안인데
유일하다고 특별하다고 믿었던 건
가끔 쓰리다"
359,메이크라인 (Makeline),Everyday (Feat. 박현일),"Monday 이른 아침
내려오는 햇살
Tuesday 커피보다
진한 내 사랑
Wednesday Thursday Friday
하늘보다 아름다운 그대
Saturday
오늘 어떤 일이 있었나요
Sunday 내가 없어
힘들진 않았나요
매일 아침 눈을 떴을 때
너와 함께였으면
Everyday
너와 눈을 맞추면
Everyday
우린 행복하겠죠
조금 수줍은 내 미소
너의 아름다운 모습
너무도 완벽한 우리
Everyday
하루 종일 그대와
Everyday
꼭 붙어있을래
난 너와 있을 수만 있다면
밥을 안 먹어도 좋아
너도 나와 같다면
Everyday I love you
I need you everyday
I love you so
문득 드는 생각인데 혹시 말야
우리가 그때 거기서
만나지 못했다면
우린 어딘가에서라도
만날 수 있었을까
Everyday
너와 눈을 맞추면
Everyday
우린 행복하겠죠
조금 수줍은 내 미소
너의 아름다운 모습
너무도 완벽한 우리
Everyday
하루 종일 그대와
Everyday
꼭 붙어있을래
난 너와 있을 수만 있다면
밥을 안 먹어도 좋아
너도 나와 같다면
Everyday I love you
I need you everyday
I love you so"
360,god,Smile,"I see you cry
니가 우는 게 싫어
I love the way you smile
오늘 바쁘거나
일 있으면 미뤄
널 위해 웃음 안겨줄게요 난
아마도
니 놀란 가슴 안아줄 나라도
있어 다행이야 알아준다면
Smile for me baby
왜 울어 그대여
누가 너를 괴롭혀
힘든 거 있다면
그것 모두 때려 쳐
너 하나 먹여 살리는 게
내 꿈이야
니가 평생 웃는 거
꿈이며 내 길이야
먹구름 사이로 비치는 햇살
It's you It's you
설레임 가득한 이벤트처럼
That's true That's true
미소를 머금고 날 부를 때면
누구도 부럽지 않을 만큼
행복해 니가 있어
That's you That's you
내 눈엔 보일 듯 말 듯한
니 보조개가 좋아
한쪽만 올라갈 듯 말 듯한
니 입 꼬리마저
너무나 사랑스러운
그 웃음 지을 때마다
나도 모르게 미소 짓게 돼
I'm loving your smile
애교 또 애교
너의 혀 짧은 발음
너의 미소 하나가
시원한 얼음
이 여름에 니가 웃으면 난
클럽보다 낫고
난 담배도 끊어
나 깜해
앞이 보이질 않을 만큼
이 세상적인 삶에 난
아멘 Amen
오늘은 신께 감사해
그대가 있어 감사해
솔직히 너 때문에
내가 더 힘이 돼
꼭 널 지키고 싶은
내 속 알지 이제
힘들고 지쳐
쓰러지고픈 곳이
바로 니 품이라는 걸
감싸줘 내 아픔
우리 둘이 두 손 꼭 잡고
시간이 너와 날 둘러싸고
그렇게 날 유리 같은 눈으로
바라보면 놀라
내가 이렇게 행복해도
되는지 몰라
먹구름 사이로 비치는 햇살
It's you It's you
설레임 가득한 이벤트처럼
That's true That's true
미소를 머금고 날 부를 때면
누구도 부럽지 않을 만큼
행복해 니가 있어
That's you
That's you baby be
내 눈엔 보일 듯 말 듯한
니 보조개가 좋아
한쪽만 올라갈 듯 말 듯한
니 입 꼬리마저
너무나 사랑스러운
그 웃음 지을 때마다
나도 모르게 미소 짓게 돼
I'm loving your smile
웃을 때 가장 예뻐
너무나 완벽할 만큼
한여름 단비처럼
메마른 내 가슴을 적셔줘
이 하루만 울지 마요
내 맘이 아파요
내 눈엔 보일 듯 말 듯한
니 보조개가 좋아
한쪽만 올라갈 듯 말 듯한
니 입 꼬리마저
너무나 사랑스러운
그 웃음 지을 때마다
나도 모르게 미소 짓게 돼
I'm loving your smile"
361,"S (강타, 신혜성, 이지훈)",하고 싶은 거 다 (Without You),"끊었던 담배를 태워도
늦은 밤까지 친구들과
술을 마셔도
눈치 보며 봤던 축구 경기로
밤을 새워도
늦잠을 자도 이젠 괜찮아
투정 부리던 넌 없으니
성가셨던 귀찮았던 잔소리도
너의 목소린 다신 들을 일 없으니
혹시나 네가 없는 날
걱정하고 있다면
그럴 필요 없어 이렇게 난 편안해
주말이면 너의 등쌀에
보기 싫은 영화를 보는 일도
이젠 없으니
네가 싫어하던 옷을 입어도
머릴 길러도 짧게 잘라도
이젠 괜찮아 걱정하던
너는 없으니
성가셨던 귀찮았던 잔소리도
너의 목소린 다신 들을 일 없으니
혹시나 네가 없는 날
걱정하고 있다면
그럴 필요 없어 이렇게 난 편안해
길을 걷다 문득 너의 생각이 나도
술에 취한 어느 밤에
네가 떠올라도
습관처럼 걸던 전화도
버릇처럼 널 찾던 내 모습도
이제는 두 번 다시 허락 안 되죠
성가셨던 귀찮았던 잔소리도
너의 목소린 다신 들을 일 없으니
혹시나 네가 없는 날
걱정하고 있다면
그럴 필요 없어 이렇게 난 편안해
끊었던 담배를 태워도
밤새 술을 마셔도"
362,비투비,비밀 (Insane) (Acoustic Ver.),"Woo woo woo woo woo woo
good bye my girl
Woo woo woo woo woo woo
oh good bye oh good bye
good bye my girl
Listen
고작 원하는 게 이별 이라면 OK
선택은 너의 것
매번 똑같은 말만 되풀이하고
사랑은 혼자만의 만족 같은
지루한 클래식
비겁한 변명은 계속되고
네 감정 없는 진심은
Like a mocking bird
좀 힘들 수도 있겠지
But I can do it
불타는 사진 속 웃고 있는 우리
지난밤과 항상 똑같아 너는 외면하고
나만 매달리는 사이는 Oh 지쳤다고
항상 난 너였기에
너를 믿었던 나기에
매일 밤 외로워 괴로워 지겨워
이젠 떠나줄게 내가 싫어지게
더 이상은 귀찮게 매달리지 않게
I'm gonna be better
차라리 없는 게 더
오늘따라 비밀이 너무 많은 너
You make me go insane
She gives me so much pain
I won't be back again
You make me go insane
She gives me so much pain
I won't be back again
I wanna hate you girl
오늘도 착각했어 네가 옆에 있다고
여전히 난 그대로인데
넌 왜 없느냐고
하나부터 열까지 다 너였어
다 버렸어
다 너만 아는 바보여서
늘 나를 쥐었다 폈다 구겼다 폈다
우습다 종이 접듯 접었다 폈다
참 미련하게도 아직도 너를 원해
제발 멀어지지 마 Girl
내가 다 버릴게 Oh oh
이젠 다 놓을게
다신 날 찾지 마 마음은 아프지만
잊어버릴 수 있게
이젠 떠나줄게 내가 싫어지게
더 이상은 귀찮게 매달리지 않게
I'm gonna be better
차라리 없는 게 더
오늘따라 비밀이 너무 많은 너
You make me go insane
She gives me so much pain
I won't be back again
You make me go insane
She gives me so much pain
I won't be back again
Know this I don’t need you in
my life
Know this I can live a better life
Know this without you
I’m good I’m good
I thought we had it all
but I guess I was wrong
I wanna forget about you"
363,"신지, 앤씨아",얼마나 더..,"잊은 줄 알고 그렇게 지냈는데
우연히 너의 소식을 듣던
그 순간부터 내 맘이 좀 이상해
너란 사람은 다른 사람을 만나
행복하게 지낸다는데
바보처럼 내 맘이 왜 이래
얼마나 더 아파야
얼마나 더 울어야 내가
너의 소식에 웃으며
추억할 수 있을까
아직 나 너처럼
사랑보다 이별 앞에서
너무 겁이 나 못 잊나 봐
사실은 말야 하루에도 몇 번씩
네가 없다는 그 생각에
바보처럼 아파야만 했어
얼마나 더 아파야
얼마나 더 울어야 내가
너의 소식에 웃으며
추억할 수 있을까
아직 나 너처럼
사랑보다 이별 앞에서
너무 겁이 나 못 잊나 봐
자꾸만 더 흩어지는
우리 사랑했던 순간들이
아직 그대론데
언제쯤이면 너처럼
아무렇지 않을 만큼 괜찮을까
시간이 더 흘러서
추억이 더 흩어져 그땐
너의 소식에 웃으며
추억할 수 있을까
언젠가 내 맘에
말없이 다시 들어와도
꼭 한 번쯤은 웃고 싶다"
364,윤건,너만 생각해,"잊어야 할 것 들도
지워야 할 것 들도
우린 나눈게 참 많아
꽤 힘들겠지
여기서 부턴 홀로
혼자 걸어야 한다
두리번 거리지 말고
넘어지지 말길
어둠이 지나갈때
조금더 씩씩하길
이젠 너의 손을 놓을테니까
부디 너만 생각해
다른 사람은 보지 말고
부디 너만 생각해
아무 소리도 듣지 말고
니가 다치면 나도 아파서
니가 아프면 나도 아파서
너만 생각해 너만 행복해 하면
그걸로 돼
눈을 감아도 알고
작은 변화도 느껴
그래 넌 사랑보다 더
소중했으니
물가에 내놓듯 널 멀리
떼어내고 나면
심장이 빠르게 뛰고
숨을 못쉬고
바스러지듯 몸이 아파도
모르는 사람처럼 스쳐가
넌 너만 생각해
다른 사람은 보지 말고
넌 너만 생각해
아무 소리도 듣지 말고
니가 아프면 나도 아파
니가 다치면 나도 아파
넌 너만 생각 해
너만 행복했으면 해
넌 너만 생각해
다른 사람은 보지 말고
부디 너만 생각해
아무 소리도 듣지 말고
니가 다치면 나도 아파서
니가 아프면 나도 아파서
너만 생각해 너만 행복해 하면
그걸로 돼
잊어야 할 것 들도
지워야 할 것 들도
우린 나눈게 참 많아
그치"
365,"김진우, 선율","다시 태어나도 (소울충만 체키라웃, 경국지색 어우동)","그대에게 나 한가지 꼭 묻고
싶은게 있어
그대 나의 어디가 좋아서 날
사랑하는지
넓은 마음 하나로 한 남잘 내가
구제한거지
왜 웃는 거야 이젠 그대가 말할
차례야
날 처음 봤을 때 느낌이 왔던거니
어땠었니
그저 내 사람이라 생각 했어
하늘이 보내 준 사람
누군갈 사랑하는건 이유가
없는건가봐
그대가 그냥 거기 있기 때문이야
그것뿐이야
내 마음 다해 그대를 행복하게 해
줄거야
그대가 다시 태어나도 날 또 다시
만나고 싶게
날 처음 봤을 때 느낌이 왔던거니
어땠었니
그저 내 사람이라 생각 했어
하늘이 보내 준 사람
누군갈 사랑하는건 이유가
없는건가봐
그대가 그냥 거기 있기 때문이야
그것뿐이야
내 마음 다해 그대를 행복하게 해
줄거야
그대가 다시 태어나도 날 또 다시
만나고 싶게"
366,"린, 신용재 (2F)",그런 사람 (Duet Ver.),"혹시 그런 남자 어디 없나요
한 사람만 알고
한 여자를 사랑하는 남자
나는 그런 남자 찾고 있어요
혹시 그런 남자 어디 없나요
여자가 바라는 건 하나죠
오직 나 하나만 사랑해 주는 남자
그게 그렇게도
남자에겐 힘든 건가요
이제 그런 사람 찾고싶어요
혹시 그런 남자 어디 없나요
오직 한 사람만 알고
한 여자를 사랑하는 남자
나는 그런 남자 찾고 있어요
혹시 그런 남자 어디 없나요
남자의 진심은 단 하나죠
오직 한사람을 위한 사랑을 하죠
그게 그렇게도
여자에겐 힘든건가요
이제 그런 사람 찾고싶어요
혹시 그런 여자 어디 없나요
오직 한 사람만 알고
한 남자를 사랑하는 여자
나는 그런 여잘 찾고 있어요
혹시 그런 여자 어디 없나요
내가 찾는 사랑 그대인가요
함께 해줄 사람 그대인가요
나는 평생 기다릴 수 있어요
혹시 그런 사랑 내게온다면
혹시 그런 사랑 그대인가요"
367,나민영,유일한 너,"유일한 너 유일한 너
허물투성인 나를 살게 한 사람
유일한 너
어떡하니 우리
이제와서 어떡하니 우리
너하나로 충분했던 나의 날들도
모두다 흩어지고 있어
유일한 너 유일한 너
허물투성인 나를 살게 한 사람
유일한 너
어떡하니 우리
이제와서 어떡하니 우리
너하나로 충분했던 나의 날들도
모두다 흩어지고
살을에는 고통도
칼날처럼 날카로운 바람도
영원히 내 가슴속에 끝나지 않을
너라는 이 길을
인정할 수 없는 물음만
인정할 수 없는 눈물에
내 가슴만 치고 있어
어떡하니 우리
이제와서 어떡하니 우리
너하나로 충분했던 나의 날들도
모두다 흩어지고
살을에는 고통도
칼날처럼 날카로운 바람도
영원이 내 가슴속에 끝나지 않을
너라는 이 길을 걷고 있어"
368,KCM,오랜나무 (With 나비),"누구는 내게 많이
힘들 거라고 날 말렸고
누구는 내게 많이
아플 거라며 날 말렸어
알아 그게 맞는 말인 걸 잘 알아
그래 그 말이 맞다는 걸 잘 알아
그래도 네가 없으면
나는 살 수 없어
나 언제든 기다릴래요
그게 언제든지 기다릴래요
나 오랜 나무처럼 항상
이 자리에서 그댈
기다리고 있어요
나 아닌 다른 누구를
사랑해도 나 괜찮아요
나 보고 다들 바보 같다
말해도 괜찮아요
아무리 힘이 든대도 상관없어
그 누가 뭐라 한대도 상관없어
그래도 네가 있어서
내가 살 수 있어
나 언제든 기다릴래요
그게 언제든지 기다릴래요
나 오랜 나무처럼 항상
이 자리에서 그댈
기다리고 있어요
힘들면 내게 기대요
걷다 지칠 때면 내게 기대요
나 저 하늘 위에 소리쳐 말합니다
감히 그댈 사랑합니다
나 언제든 기다릴래요
그게 언제든지 기다릴래요
잠시나마 그대 쉴 수 있도록
항상 여기에 있을게요
난 눈물로 하루를 살아도
항상 내 맘은 변하지 않아요
나 오랜 나무처럼 항상
이 자리에서 기다리고 있어요"
