,가수,제목,가사
25,여자친구 (GFRIEND),별 (You are my star),"외로웠겠지 언제까지나
함께라는 약속 뒤엔
허무했겠지 조명이 꺼진
무대 위를 보면서
기다려 왔던 나날들보다
더 많은 시간들을
잠 못 이루며 또 별 헤이는 밤
나도 네 생각에 춤추며 설레
너와 함께 부르던 노래 속에
속에
우리보다 커다란 마음으로
내 노랠 부르던
사랑 가득한 너의 두 눈
어린 내 꿈 속에 날 비추던 그 빛
너의 눈 속에 있었다는 것을
햇살보다 밝게 변하지 않는
눈부심으로 나의 곁에 있어줘
기억나는지 꿈만 같았던
우리들의 첫 만남을
잊을 수 없어 마치 별처럼
가득했던 눈빛을
여태 모든 것이
그 순간을 위해 있던 것처럼
가슴 가득히 울컥했었던 그 날
나도 네 생각에 춤추며 설레
너와 함께 부르던 노래 속에
속에
우리보다 커다란 마음으로
내 노랠 부르던
사랑 가득한 너의 두 눈
어린 내 꿈 속에 날 비추던 그 빛
너의 눈 속에 있었다는 것을
햇살보다 밝게 변하지 않는
눈부심으로 나의 곁에 있어줘
영원히 변하지 않았으면
이 순간을
그대로 간직하고 싶어
시간이 이대로 멈췄으면
지금 이대로
여전히 같은 자리에 서서
넌 언제나 나일 수 있게
이제는 내가 널 비춰줄게
바라고 바랐던 또 내가 꿈꾸던
이 무대 위에 그 어떤 것보다
그 어떤 말로도 표현할 수 없는
내 마음이 너에게 전해지길
어린 내 꿈 속에 날 비추던 그 빛
너의 눈 속에 있었다는 것을
햇살보다 밝게 변하지 않는
눈부심으로 나의 곁에 있어줘
You're my star"
26,고호 (GOHO),오늘의 너,"오늘의 나는
참 많이 울었어
어린애 같은 일이지만
너의 말들은
나에게 커다라니
뭘 해야 할지 몰랐나 봐
코 끝이 닿게 가까웠고
어디를 가도 함께였었는데
오늘의 너는
나의 너는
어딜 가니
어떠한 너도 사랑했던
여전한 나는 여기 서있는데
저만치 멀어진 넌
떠나는 맘을
붙잡을 순 없겠지
너의 감정은 네 거니까
너의 모든 걸 잘 알던 난데
이 길의 끝에선 널 모르겠어
넌 변한 것도 없이
여전히
아름다운데
코 끝이 닿게 가까웠고
어디를 가도 함께였었는데
오늘의 너는
나의 너는
어딜 가니
어떠한 너도 사랑했던
여전한 나는 여기 서있는데
저만치 멀어진
우리 다름이 낯설어서
이렇게 멀어진 난
너 없이 멀어진 난"
27,김호연,Here I Am,"찬 바람이 지나듯
그대 맘도 보이지 않네요
어디쯤 있는지
스쳐가던 느낌도
기다리면 이젠 안되겠죠
울지 말아요 우리 이젠
돌아보지 마요
그러다 가끔씩
그리워지면 여기 있을게요
첨 만난 그때도 설레던 순간도
내겐 그대밖에 없죠
기뻤던 추억도 아팠던 기억도
그대라서 좋았어요
울지 말아요 우리 이젠
돌아보지 마요
그러다 가끔씩 그리워지면
여기 있을게요
첨 만난 그때도 설레던 순간도
내겐 그대밖에 없죠
기뻤던 추억도 아팠던 기억도
그대라서 좋았어요
첨 흘린 눈물도 차갑던 순간도
내겐 그대밖에 없죠
따뜻한 두 손도 걸었던 그 길도
그대라서 좋았어요"
28,SF9,잠시 (On And On),"우리 처음 만난 날을 기억하나요
순수하게 서로 끌리던
운명처럼 내게 오던 그날을
I remember that day
Every single day
함께 울고 웃던 많은 시간들
손을 잡고 걸어가던 거리들
어제처럼 선명해져 가
이제 시간은 멈추겠지
Don’t forget me
사라지는 게 아냐
그저 잠시뿐일 테니
내 생에 가장 표현 안 되는 순간들
우리였기에 가능한 찬란했던 날들
I’ll be back again
잠시 그대 곁을 떠나도
잠시 나를 볼 수 없다 해도
잊지 말아요 내 사랑
조금 멀리 떨어진대도
우리 다시 만날 수 있길
기도할게요 난
두 눈을 감는 날까지
함께 할 수 있을까
어쩌면 혼자가 되는 연습일지도
외로움과 슬픔은 내게는 사치
이젠 우는 게 버거운 나이
아직 실감하지 못하는 바보가
차라리 낫지
사라져 버릴 것 같아서
미리 짐작하고 있었음에도
마음만큼 쉽지가 않아서
물음표로 가득한 요즘이지만
이 꿈에서만큼은
절대 깨고 싶지 않아
Just we are
그때가 담긴 그때의 향기
우리가 남긴 그 모든 것들과
함께한 날들 그리고
지금 이 순간까지
여기 잠시 두고 갈게
여기까지가 우리의 끝이 아니니까
잠시면 될 테니까
잠시 그대 곁을 떠나도
잠시 나를 볼 수 없다 해도
잊지 말아요 내 사랑
조금 멀리 떨어진대도
우리 다시 만날 수 있길
기도할게요 난
아프지 말고 울지 않기
하나만 기억해 소중한 약속
너를 사랑해 부디
내 걱정은 하지 말고
나 없이도 행복한다
약속해 줄래
같은 하늘 아래 사니까
같은 꿈을 꾸며 사니까
슬퍼 말아요 내 사랑
다시 함께 빛을 비출 때
다시 우리 손을 잡을 때
기다릴게요 난
잠시 그때까지만
안녕"
29,안예은,멀리,"상방남중 수평선에
작은 빛 떠오르고 온갖 소리 들려오네
개구리가 눈을 뜨네 신이 나 뜀박질하네

무슨 꿈을 꾸고 있는지
입가에 미소가 내려앉았구나
아이야 깨지 말아라 곤히 잠을 자거라
태양 마차의 바퀴를 내가 빼놓았단다

달려라 달려라 가련한 너의 운명을 향해
한 치 앞 모르니 깨지고 구르고 부딪혀보아라
돌아라 돌아라 사랑스러운 나의 작은 별
언젠가 기어이 만나는 그날까지

시간은 빠르기도 하지
이제는 몰라볼 정도로 컸구나
아이야 울지 말아라 모두 너의 편이다
머리 셋 달린 뱀에게 피리를 불어주리

달려라 달려라 가여운 너의 운명을 향해
행복이 날아들면 크게 소리내어 웃어보아라
돌아라 돌아라 불타오르는 나의 작은 별
언젠가 기어이 만나는 그날까지
언젠가 반드시"
30,알레프 (ALEPH),세레나데,"다 의미 없이 느껴지겠죠
왜 사랑 없이 사랑하나요
그리운 대상도 없는
나날을 보내온 나는요
고요한 하늘
답장이 없는
내 목소리에 담긴 감정과
전할 수 없는 미소의 의미
사랑의 부재도
내 모든 것을
원하는 또 다른 절망과
느슨하게 쥔 손에
행복이 새어나가도
다 의미 없이 느껴지겠죠
왜 사랑 없이 사랑하나요
그리운 대상도 없는
나날을 보내온 나는요
상처 입은 몸으로 안기면
과연 따스함은 느껴질까요
그냥 혼자 쉬고 싶을 뿐야
조금 피곤해요
나도 날 소중히 하고 싶죠
살가운 마음을 보여주고
그리고 그리고나서는
음 잘 모르겠어요
내 모든 것을
원하는 또 다른 절망과
느슨하게 쥔 손에
행복이 새어나가도
다 의미 없이 느껴지겠죠
왜 사랑 없이 사랑하나요
그리운 대상도 없는
나날을 보내온 나는요
상처 입은 몸으로 안기면
과연 따스함은 느껴질까요
그냥 혼자 쉬고 싶을 뿐야
조금 피곤해요
아-"
31,Kep1er (케플러),Another Dream (Kep1er Ver.),"저 멀리 바라만 보던
너무 아득했던 그곳은 어딜까
아무리 닿으려 해도
자꾸만 멀어져 갈 수가 없는걸 Uh
지쳐 쓰러진 내 맘에
선명하게 비춰오는
비춰오는 Starlight
Starlight
다시 일어설 수 있게
나를 잡아줘 Uh
Another Dream 너와 함께
너와 함께
세상 그 무엇도 이제는 두렵지 않아
Another Day 난 길을 잃어도
또 넘어져도
언제나 내 안에 있죠
Another Dream
Take my hand look up the sky
눈 부신 빛을 따라 나와 걸어가
오랫동안 늘 그려왔던 꿈
온 세상 가득 색을 채워봐
우리가 함께한 순간
그곳이 어디든 나의 꿈이겠죠 Uh
지쳐 쓰러진 내 맘에
선명하게 비춰오는
비춰오는 Starlight
Starlight
다시 일어설 수 있게 나를 잡아줘 Uh
Another Dream 너와 함께
너와 함께
세상 그 무엇도 이제는 두렵지 않아
Another Day 난 길을 잃어도
또 넘어져도
언제나 내 안에 있죠
Another Dream
힘겨웠던 시간 나를 지켜준
나를 지켜준
소중했던 너의 마음을 잊지 않을게
기억해 저 구름 위를 꿈꿔왔던 순간
이렇게 서로 같은 곳을 바라보는 지금
이 꿈속을 함께 걸어요
영원히
Another Dream 너와 함께
너와 함께
세상 그 무엇도 이제는 두렵지 않아
Another Day 난 길을 잃어도
Another Day Ah
또 넘어져도
언제나 내 안에 있죠
Another Dream
그대와 내가 그려온
Another Dream"
32,빌리어코스티,Re:start,"이대로 괜찮아 뒤늦게 눈을 떴을 때
아직은 모두 낯설게만 보일 테니까
좀 늦어도 괜찮아
쉼 없이 달려왔잖아
용기 내 걸었던 마지막 걸음까지도
아득히 멀게만 보여
가쁜 숨이 차오르게
깊이 간직했던 모든 꿈마저
다 잃어버린 채
작고 희미하게 보여
더는 걸을 수 없을 때
고개를 돌리면 너의 옆에 있을 테니
다 잊어도 괜찮아
첨으로 돌아갔을 때
보이지 않던 풍경들은 내게 다가와
날 안아도 괜찮아
어쩌면 우리의 마지막
뜨거웠던 서로의 모습을 기억해주길
아득히 멀게만 보여
가쁜 숨이 차오르게
깊이 간직했던 모든 꿈마저
다 잃어버린 채
작고 희미하게 보여
더는 걸을 수 없을 때
고개를 돌리면 너의 옆에 있을 테니
가끔은 어디로 가야 할지
한참을 헤매다
다시 돌아갈 수 없는 그 곳에
덩그러니 홀로 남겨졌을 때
떠올려줘 함께 부르던 노래
아득히 멀게만 보여
가쁜 숨이 차오르게
깊이 간직했던 모든 꿈마저
다 잃어버린 채
작고 희미하게 보여
더는 걸을 수 없을 때
고개를 돌리면 너의 옆에 있을 테니"
33,0140,"그대맘에 꽃을 (Feat. 김용기, 전한별)","사랑하기에 짊어야 했던
무거운 삶의 짐들
나는 아직 어려서 바라볼 수밖에
내가 할 수 있는 건
그대에게 행복을 선물해 주는 것
내가 할 수 있는 건
그저 사랑을 가득 채우는 것
그대 맘에 웃음꽃을 가득 피울래요
어두운 밤이어도 괜찮아
그대 맘에 예쁘게 색을 입혀줄게요
사랑해요 많이 정말 많이
사랑하기에 이겨야 했던
어려운 삶의 날들
철이 없는 나라서 바라기만 했네
내가 할 수 있는 건
그대에게 행복을 선물해 주는 것
내가 할 수 있는 건
그저 사랑을 가득 채우는 것
그대 맘에 웃음꽃을 가득 피울래요
어두운 밤이어도 괜찮아
그대 맘에 예쁘게 색을 입혀줄게요
사랑해요 많이 정말 많이
세상을 선물해 준 그대
이제 당신의 삶을 비출게요
그대에게 아름다운 꽃을 피울게요
그대 맘에 웃음꽃을 가득 피울래요
어두운 밤이어도 괜찮아
그대 맘에 예쁘게 색을 입혀줄게요
고마워요 많이 정말 많이"
34,양파,그녀안의 나,"그대가 원하는 모습으로 바꾸고 싶었죠
여자다운 차림과 맑은 향기까지도
그대를 만나기 위해 온종일 난 상상하고
떨리는 가슴 들켜버릴까 걱정하기도 해요

하지만 그런 내게 왜 그랬나요
그대가 원한 모든 것들은
떠나간 그녀의 모습인걸 알아요
아직은 내 사랑에 눈물이 나요
사랑한다는 그 고백도
내가 아닌 그녀에게 말했던가요

나 혼자 이렇게 그댈 보며 사랑했나봐요
그대 안에 그녀가 함께 있는 줄 모르고
더 이상 그녈 비추는 거울이 되긴 싫어요
하지만 그댈 너무 사랑해 나 어쩌면 좋아요

나에겐 모든 것이 다 처음인데
이대로 포기해야 하나요
왜 아직도 그녀를 간직하고 있나요
이제는 나 하나만 생각해줘요
제발 날 떠나지 말아요
사랑했던 기억으로 기다릴게요

괜찮아요 약속해주세요
그녀를 더는 내게서 찾지마요

나에겐 모든 것이 다 처음인데
이대로 포기해야 해요
왜 아직도 그녀를 간직하고 있나요
이제는 나 하나만 생각해줘요
제발 날 떠나지 말아요
사랑했던 기억으로 기다릴게요 -"
35,김연자,영동부르스,"헤어지기 싫어서
애태우던 그날 밤
피 눈물에 얼룩진
그대의 모습
어차피 떠나야할
인연이기에
미련없이 보냈건만
잊지못할 그 추억
그날 밤 터미날엔
비가 내렸지
아아 영동 아아 영동
영동 부르스

그대와 만나던 곳
서초동 주점에는
들창문을 때리는
밤비 소리 뿐
되돌아 올 수 없는
그대이지만
술잔을 마주잡고
행복만을 빌었소
그 누가 불러주나
추억의 노래
아아 영동 아아 영동
영동 부르스"
36,이승철,사랑하나 봐,"날 기억할까 세월 빠르지
날이 가고 또 해가 이만큼
시간 지난 만큼 내 머릿속
그 아픈 기억도 무색해져
근데 이상해 여기가 아파
아픈 채로 참고 살고 있어
눈물로도 그날 지우지 못해
그 아픈 기억 못 버린 채 난
사랑 따윈 No 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그런데도 널 잡아보려
널 난 몰라 아직
사랑하나 봐 사랑하나 봐
또 이른 새벽 잠에서 깼어
혼자인 내가 익숙한데도
흘린 눈물만큼 더 커져가는
그 아픈 기억 못 버린 채 난
사랑 따윈 No 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그런데도 널 잡아보려
널 난 몰라 아직
사랑하나 봐
문밖의 발걸음 소리 혹시 너야
외치며 달려 나가
이 거리 윈 니가 남겨 논
이 향기가 날 또 울려
이 사랑 따윈 No 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그렇게도 널 잡아보려
널 난 몰라 아직
이 사랑 따윈 눈물 따윈 No
그리움 따윈 No 내겐 안 어울려
난 그런데도 널 잡아보려
널 난 몰라 아직
사랑하나 봐 사랑하나 봐
사랑하나 봐 사랑하나 봐"
37,김태영,혼자만의 사랑,"이젠 너의 모든것을 지워야겠지
더 짙은 어둠의 숲 저 밖으로
지금까지 사는건 너 있는 추억 때문이었지
어느새 난 너의 짐이 되어 있었던 거야
다신 우연히도 만나지 말아
가슴에서 죽어간 끝이 보이지 않았던 그리움
내 지친 이 가슴속을 누가 위로해줄까
혼자만의 사랑으로 남은 나
추억은 이쯤에서 접어야만 하는 거야
아픔은 혼자만의 몫인걸 아픔은
이젠 모두 지난 강에 떠나 보내야 하는
너를 뒤로 한채 돌아선거야
주체할 수 없었던 눈물의 끝을 감추면서
내 지친 이 가슴속을 누가 위로해줄까
혼자만의 사랑으로 남은 나
추억은 이 쯤에서 접어야만 하는 거야
아픔은 혼자만의 몫인걸 아픔은
가슴에서 죽어간 끝이 보이지 않았던 그리움
내 지친 이 가슴속을 누가 위로해줄까
혼자만의 사랑으로 남은 나
추억은 이 쯤에서 접어야만 하는 거야
누구의 가슴으로 기대어 살까
아픔은 혼자만의 몫인걸 아픔은"
38,이안,님의 기도,"기어이
떠나야만 하는지
까닭은 몰라도
보내기 싫은 내 맘
어이하나
가야만
가야만 한다면
잡진 않겠어
언젠간 떠날 님이니까
비야 내려라
바람아 불어서
님의 발길 막아나다오
아니지
우리 님 가시는 곳까지
바람아 불어
님의 눈물 날려나 주려므나

비야 내려라
바람아 불어서
님의 발길 막아나다오

비야 내려라
바람아 불어서
님의 발길 막아나
비야 내려라
바람아 불어서
님의 발길 막아나다오
아니지
우리 님 가시는 곳까지
바람아 불어
님의 눈물 날려나 주려므나"
