,가수,제목,가사
123,이선희,내가 사랑할 사람 (Piano Ver.),"내가 사랑할 사람 나를 바라봐주길
내 모습이 다르게 보여도
같은 맘 이니까
너를 마주보기엔 용기나진 않지만
나를 사랑해줘요 뒤돌아봐 줘요

익숙지 않죠 이런 모습에
나를 보여 주는 게 처음이니까
혼자 견디고 참아 내기엔
너무 외롭고 힘들 다는걸 알았으니까
변명 같아서 널 기다리는 게
부담주기 싫은데 자꾸만 붙잡게 돼
내가 사랑할 사람 나를 바라봐주길
내 모습이 다르게 보여도
같은 맘 이니까
너를 마주보기엔 용기나진 않지만
나를 사랑해줘요 뒤돌아봐 줘요

욕심 같아서 널 가지려는 게
감추려고 해봐도 자꾸만 그렇게 돼
내가 기다린 사람 그게 바로 너이길
혼자서는 애를 써보아도
꿈인걸 아니까
너를 사랑하기엔 부족한걸 알지만
나를 사랑해줘요 고개 돌려 봐요
나 혼자 말 못하면 후회될까봐
네 마음을 이제는 보고 싶은데
내가 사랑할 사람 나를 바라봐주길
내 모습이 다르게 보여도
같은 맘 이니까
너를 마주보기엔 용기나진 않지만
나를 사랑해줘요 뒤돌아봐 줘요"
124,플라워,You Are My Everything,"참 아프죠 그대를 품고 사는 건

그댄 모르죠 나 항상 웃고 있어서

사랑한 이유로

나는 그대만 꿈꾸며 살고 있어요

괜찮아요

참 웃기죠 나 혼자 사랑하는거

기특하게도 잘 견뎌내고 있어요

온통 그대로 채워진 가슴을

비우고 또 비워봐도 소용없죠

You are my everything

You are my everything

나의 마음이

다 그대에게 전해지기를

You are my everything

You are my everything

나의 노래가 그대 가슴에 닿기를

오늘도 기도하고 있죠

You're my everything



나즈막히 불러본 그대 이름이

자꾸 맴돌아 그 모습 떠오르네요

너무나 보고싶어서

그대를 그리고 또 그려봐도

눈물이 나

You are my everything

You are my everything

나의 마음이

다 그대에게 전해지기를

You are my everything

You are my everything

나의 노래가 그대 가슴에 닿기를

오늘도 기도하고 있죠

You're my everything

잊으려 해봐도 지우려 해봐도

그게 내 맘처럼 안되죠

You are my everything

You are my everything

그대 없이는

단 하루라도 살지 못해요

You are my everything

You are my everything

이젠 그대가 내 삶의 전부라는걸

아직도 모르고 있나요

You're my everything

You're my everything"
125,태사비애,내가 사랑한 너 너를 사랑한 나 (Duet 비비안),"여전히 아무도 모르게
혼자서 하루를 보내고
또다시 이 밤이오면
눈을 감고 그댈그리죠
아마도 그댄 나를 잊었겠죠
이제는 예전모습 그대로 웃겠죠
그대와 함께한 수많은 기억들
아직도 날 울려도 그대가 행복하다면
그 모습도 사랑할수만있다면
난 행복할텐데 내맘은 더 아파와요
나를 지워버릴까봐
차라리 그대가 힘이들어
날 찾으면 내가그대 곁으로 돌아갈텐데
그댄 지금 행복해보여요
나는 갈곳이 없죠 이곳에서
아마도 그댄 나를 잊었겠죠
이제는 예전모습 그대로 웃겠죠
날 아프게하는 수많은 약속들
모두 지워야하는데
그대가 행복하다면 그모습도
사랑할수만있다면
난 행복할텐데 내맘은 더 아파와요
나를 지워버릴까봐
차라리 그대가 힘이들어 날 찾으면
내가 그대 곁으로 돌아갈텐데
그댄 지금 행복해보여요
나는 갈곳이없죠 이곳에서
의미없는 눈물만 아무것도
이젠 바뀔게 없는걸 알아
그댈 보내야 하는데
왜 망설이고 있는지
죽도록 그댈 그리고 그려보아도
이젠모두 끝나버린
이사랑 앞에나 바보처럼 울고있죠
어떻게 해야하나요 차라리
그대가 힘이들어 날 찾으면
내가 그대 곁으로 돌아갈텐데
그댄 지금 행복해보여요 나는
갈곳이 없죠
나는 갈곳이 없죠 이곳에서"
126,이문세,그녀가 온다 (Duet. 규현),"그녀가 온다 향기가 온다
사랑인가보다
그녀가 온다 가슴이 뛴다
행복인가보다
찬바람이 쌩했던 인생
그 사람 내게 온단다
백 년 동안 날 지켜봤던
그녀도 좋았단다
그녀가 온다 향기가 온다
사랑인가보다
그녀가 온다 가슴이 뛴다
행복인가보다
난 그녈 꼭 안고 바람따라
끝없이 훨훨 나는 파랑새
뒷모습이 가을 같다며
안아 주고프다던 너
백 년 만에 찾아온 사랑
놓치지 않을 거야
그녀가 온다 향기가 온다
사랑인가보다
햇살이 온다 눈부셔 온다
사랑인가보다
난 그녈 꼭 안고 바람따라
끝없이 훨훨 날아가
그녀가 온다 향기가 온다
사랑인가보다
그녀가 온다 가슴이 뛴다
행복인가보다
난 그녈 꼭 안고 저 하늘 위
별되어 끝없이 나는 파랑새"
127,허각,그들만은 아름답도록,"그래 헤어지길 잘한 것 같아
그래 지금이 적당한 것 같아
맞아 좋은 기억
아직 남아 있을 때
웃는 모습으로 보내주자던
너의 말이 다 맞아
우리 서로가 전부였던 시절
그래 참 많이도 사랑했었지
맞아 행복했었던
기억만이라도
아름답게 살아있도록
지금 헤어지는 게 맞아
서툴게 시작한 처음의
서툴게 사랑한 날들의
때 묻지 않았던
그 시절의 우리가
너무 그립지만
억지스레 막으려 말자
소란스레 돌리려 말자
더는 방해하지 말자
그들만은 아름답도록
가끔 무심히 흘렸던
너의 말
그땐 그런가 보다 지나쳤지
네가 아주 조금씩
달라져 갈 때도
그게 나 때문일 거라는
생각은 꿈에도 안 했어
서툴게 시작한 처음의
서툴게 사랑한 날들의
때 묻지 않았던
그 시절의 우리가
너무 그립지만
억지스레 막으려 말자
소란스레 돌리려 말자
더는 방해하지 말자
그들만은 아름답도록
시간이 흐르고
많은 것이 변해도
우리의 그 시절만큼은
그때 그대로 기억되길
희미해지지 않길
애써 지우려고 않을게
열심히 떠올리며 살게
그리움만으로
내 삶의 힘이 돼줄
아름다운 날들
살아가다 힘든 날이면
사랑하다 힘든 날이면
너도 가끔 떠올려줘
아름다웠던 그 시절을"
128,다비치,그래도 우리,"아마도 그때쯤 일 거야
헤어짐을 느꼈던 거
우리 같은 일로 매번 싸우던 그 즈음
항상 똑같은 그 자리 두 사람
뭐가 이렇게 다른 걸까
넌 거기 난 여기
더 이상 좁혀지지 않는 우리 사이
같은 날이 반복될 걸 알 것 같아서
선뜻 얘기하지 못해
그래도 함께 있자고
입가에 맴돌지만 참게 되는 말
이대로는 더 이상 행복할 수 없을까
아마도 이때쯤일 거야
사랑을 느꼈던 게
서로 생각하며 매일 그립던 그 즈음
항상 같을 줄 알았어 우리 둘
뭐가 그렇게 좋았을까
넌 이게 난 그게
더 이상 그때로
돌아갈 수 없단 걸 알아
같은 날이 반복될 걸 알 것 같아서
선뜻 얘기하지 못해
그래도 함께 있자고
입가에 맴돌지만 참게 되는 말
이대로는 더 이상 행복할 수 없을까
보고 싶어 듣고 싶어
아무 일 없던 것처럼
다시 사랑한다고 말하고 싶어져
같은 날이 반복돼도 함께 있자고
매번 서로 기대하고 상처받지만
네가 옆에 없는 게
나에겐 더 아플 테니까
불안한 마음 가지고 너에게 갈게
아무 말 없이 그냥
나를 꼭 안아줘"
129,강민희,기억해줘요,"그래요 다 알겠어요
나에 대한 남은 감정이 없단 걸
이미 많은 감정들을 거친
너란 걸
언제든 기다릴게요
내게 닫힌 마음 살며시 열리길
조용히 가만히 기다릴게요
내 미래에는 너 없는 곳을
찾을 수가 없는데
내가 어떻게
너 없이 하루를 살아갈까요
지나가는 곳마다 너와 함께한
추억이 빼곡한데
자신이 없어요 난 못 하겠어요
너를 잊고 살아갈
나를 기억해줘요
그댈 그 누구보다 사랑한
나에 대한 추억만이라도
잊지 말아줘요
내게 돌아와 줘요
언제가 됐든 기다릴게요
이런 나를 한 번만 바라봐줘요
알아요 힘들었단 걸
나 때문에 편치 않았단 걸
이미 오래전부터 마음을
굳혔단 것도 알아
소중한 사람을 몰라봤던
그런 사람에게 부족했던
나를 용서해요 너무 미안해요
다신 그런 일 없을 테죠
나를 기억해줘요
그댈 그 누구보다 사랑한
나에 대한 추억만이라도
잊지 말아줘요
내게 돌아와 줘요
언제가 됐든 기다릴게요
이런 나를 한 번만 바라봐줘요
Na Na Na Na
Na Na Na Na Na
Na Na Na Na Na
나를 사랑해줘요
이런 말 할 자격은 없지만
그댈 사랑하는 마음만은
이기적이어도 되죠
나를 돌아봐 줘요
언제든 그대뿐인 나였죠
이런 나를 한 번 더 바라봐줘요
이런 나를 한 번 더 바라봐줘요"
130,백그림,변해가 (Feat. 양다일),"I’m sorry
미안해
하루에 수백 번도 더
아무리 노력해 봐도
쌓여간 추억도
더 이상 위로가 안 돼
이렇게 끝인 거겠지
이젠 널 생각하지 않아
더는 그리워하지 않아
오늘이 힘들 뿐인걸
오로지 너뿐이던 내가
변해가
I’m sorry
미안해
변명만 늘어놓고서
이해를 바란 건 아냐
오늘도 너에게
차마 하지 못 했던
그 말을 전해야겠지
이젠 널 생각하지 않아
더는 그리워하지 않아
오늘이 힘들 뿐인걸
오로지 너뿐이던 내가
변해가
사실 그 누구보다 너라서
분명 후회할 걸 잘 알아
하지만 이미 그녀의 품 안에서
널 지웠는걸
이젠 널 생각하지 않아
더는 그리워하지 않아
오늘이 힘들 뿐인걸
오로지 너뿐이던 내가
변해가"
131,지진석,Good Night,"오늘처럼 차가운 내 마음에
늘 까맣던 나의 밤하늘에
조금씩 그대가
꿈꾸듯 스쳐갈 때
봄바람에 날려 날아가듯
어느샌가 살며시 나를 하얗게
비춰주는 그대
우 집에 돌아가는 길
지친 하루가
우 우우 잠시 그대 하나로 인해
물끄러미 날
바라봐 주던 순간
눈 마주치며 미소 짓던 순간
그 순간들이 모여서
힘들었던 오늘을 위로해
참 길었던 하루 끝이
작은 그대로 가득 채워지면
오늘도
그대 품을 닮은 꿈속으로
무사히 Good Night
나도 몰래 들을 수 없는 노래를
깊은 밤 잠들어 있을 네 꿈에
혹시나 그대도
나를 떠올리고 있을까
말도 안 되는 짧은 상상만으로
한가득 미소를 머금은 채
늘어진 새벽은
아직 밝게 빛나는 듯
이토록 작은 내 방에
보잘것 없었던 내 삶에
그대가
머무르는 것 그 하나만으로
의미 없던 삶을 다시 꿈을 꾸게 해
그래 날 바라봐 주던 순간
눈 마주치며 미소 짓던 순간
그 순간들이 모여서
힘들었던 오늘을 위로해
참 길었던 하루 끝이
작은 그대로 가득 채워지면
언젠가
그대 곁에 잠이 들 그날을
그리며 Good Night"
132,길구봉구,아파,"욕심이었던 걸까
나와는 다른 널 사랑한다는 게
언제나 환하게 웃던
사랑스럽던 그런 너를
착각이었던 걸까
내가 널 행복하게 만들 거란 게
어딘지 모를 아픔을
헤아릴 수 있을 것만 같은데
한 걸음에 그대에게 달려가
사랑한다고 단 한 번만 내게 와달라고
오지 않을 거란 걸 알면서 소리쳐봐도
아파 아파 아파
잊을 순 없을 거야
너와 함께했던 모든 순간들을
아무리 지우려 해도 몸부림쳐도
널 잊을 순 없을 거야
한 걸음에 그대에게 달려가
사랑한다고 단 한 번만 내게 와달라고
오지 않을 거란 걸 알면서 소리쳐봐도
아파 아파 아파
하염없이 같은 자리에 서서
나는 여전히 그곳에 서 있어
앞으로 나아갈 수도
뒤돌아 갈 수도 없이
하루 종일 너를 기다려
내 품 안에 널 꼭 안고서
사랑한다고 단 한 번만 내게 와달라고
오지 않을 거란 걸 알면서 소리쳐봐도
아파 아파"
133,투앤비 (2NB),왜 또 눈물이 나는지,"왜 이렇게 마음이 또 허전한지
창문을 열어도 답답한지
깊게 내쉰 한숨 속에 빈자리는
도무지 채워지지가 않네요
아침이면 언제나 날 불러주던 목소리
익숙해져서 소중한 줄을 몰랐죠
왜 또 눈물이 나는지 난
왜 또 널 그리워하는지 난
돌이킬 수 없이 멀어져 가버린
너란 걸 알면서도
왜 또 눈물이 나는지
돌아서면 그 자리에 서 있을까
마음을 졸이며 살고 있어요
하루 종일 내 곁에 있어주었던 그대가
한순간 나를 떠나갈 줄은 몰랐죠
왜 또 눈물이 나는지 난
왜 또 널 그리워하는지 난
돌이킬 수 없이 멀어져 가버린
너란 걸 알면서도
왜 또 눈물이 나는지
너무 소중했던 단 한사람 너였었는데
후회해도 너무 늦어버린 걸 알죠
왜 또 눈물이 나는지 난
왜 또 널 그리워하는지 난
돌이킬 수 없이 멀어져 가버린
너란 걸 알면서도
왜 또 눈물이 나는지"
134,JAMIE (제이미),EX,"We went from 2 am
calls to zero communication yeah
We spent too long in heaven
that We felt the elevation
Just 'cause it's different
and we're not the same
Doesn't mean things have to change
I got no trouble with my pride
got trouble cutting ties
I don't wanna be your ex
We way too good at being friends
Can we still hangout
on the low get wild
I don't wanna be your
I don't wanna be your
Hit ya girl up with a text
when you're alone
and feeling stressed
I don't gotta be in love
with you to love you
I don't wanna be your
so don't treat me like your
E e e e e e ex
I don't want to be your
E e e e e e ex
Don't act like I don't care for ya
'Cause you know
I'd always be there for ya
Don't act like I don't care for ya
'Cause you know
I'd always be there for ya
I don't want to be your ex
We're way too good
at being friends
Can we still hangout
on the low get wild
I don't want to be your
I don't want to be your
Hit ya girl up with a text
when you're alone
and feeling stressed
I don't gotta be in love
with you to love you
I don't wanna be your
so don't treat me like your
E e e e e e ex
E e e e e e ex
I don't want to be your
I don't want to be your
E e e e e e ex"
135,임지안 (LIM ZIAN),우리 다시는 사랑하지 마요,"조금만 나를 기억해 줘요
조금만 더 곁에 있어줘요
어쩌면 그대도 나와 같은 마음일까요
이별이 못내 아쉬운 가요
우리 다시는 사랑하지 마요
이렇게 아픈 사랑하지 마요
그대밖에 모르던 내가
나밖에 모르던 그대가
이렇게도 많이 울었으니
이제 그만해요
우연히 그댈 만난다면
물어보고 싶은 말이 있겠죠
그때 나보다 그대 날 더 사랑했는데
어떻게 잊고 지냈었냐고
우리 다시는 사랑하지 마요
이렇게 아픈 사랑하지 마요
그대밖에 모르던 내가
나밖에 모르던 그대가
이렇게도 많이 울었으니
끝났다고 말하기가 못내 아쉬워서
한참을 울었던 나였으니까
이렇게 아픈 사랑하지 마요
행복하기만 바랬던 우리인데
그저 혼자라는 생각에
자꾸 두려워만 지네요
그대와 나 서로만 바라봤던
그때가 그리워요"
136,이혜린,잊은 건 아닌가 봐요,"잘 가라는 말은 했었나요
잘 지내 잔 말은 했던가요
그땐 너무 정신없이 그냥 돌아섰죠
매일매일 생각나서 울던
문득 그냥 주저앉아 울던 나는
이제는 안 그래요 이제는 잊은 건가요
시간은 한 칸 한 칸
텅 빈 마음을 토닥이며 흘러
잊는 것도 잊은 채 그렇게 나는 지냈죠 음
이젠 잊은 줄 알았는데 그랬는데
실컷 아파 울었는데
남들보다 더 밝게 웃어 나를 감췄는데
길을 걷다 밥을 먹다 잘 살다가
울컥하는 날 보며
잊은 줄 알았는데 음
잊은 건 아닌가 봐요
우리 항상 함께 했던 날들
잊고 있다 기억나는 것들
그땐 이별을 왜 그리 쉽게 했는지
기억은 한 장 한 장
마른 가슴을 채워가며 또 난
아픈 건 한잔 술로 버티려고 했나 봐요
이젠 잊은 줄 알았는데 그랬는데
실컷 아파 울었는데
남들보다 더 밝게 웃어 나를 감췄는데
길을 걷다 밥을 먹다 잘 살다가
울컥하는 날 보며
다시 이별을 하나 봐요
마법처럼 사랑에 빠져 있던 날들
그 모든 일들이 꿈처럼
사라진 것만 같아
맨 정신엔 못 살았죠
실컷 아파 울었었죠 그랬었죠
남들도 다 나처럼 울고
아파할 거겠죠
길을 걷다 밥을 먹다 잘 살다가
울컥하는 날 보며
잊은 줄 알았는데 음
잊은 건 아닌가 봐요"
137,가원,나만나만 사랑해줘,"나만나만 사랑해줘
나만나만 예쁘다해줘
oh baby 누구보다
평생토록 사랑할게
이런 나 변하지 않을거야
이상하죠 요즘의 난 자꾸
너만 기다리게 돼
널 못보면 하루가 속상해
그렇게 너만 생각이 나
나만나만 사랑해줘
나만나만 예쁘다해줘
oh baby 누구보다
평생토록 사랑할게
이런 나 변하지 않을거야
하루하루 더 커져가
너를 향한 내 마음 사랑
날 따스히 감싸주는
너와 언제나 행복하길 바래
나만나만 사랑해줘
나만나만 예쁘다해줘
oh baby 누구보다
평생토록 사랑할게
이런 나 변하지 않을거야
손을 잡고 걸어갈래
어디든 둘이면 다 좋은걸
나만나만 사랑해줘
나만나만 예쁘다해줘
oh baby 누구보다
평생토록 사랑할게
이런 나 변하지 않을거야"
138,박찬민,향기,"잊을 수 없는 향기와
지울 수 없는 기억들
다가 가기엔 모자란
내 모습들이 보여
사랑하기에는 너무도
다르던 우리의 시간
힘든 시간들 속에서
지쳐버린 우리
잊을 수 없는 향기와
지울 수 없는 기억들
다가 가기엔 모자란
내 모습들이 보여
사랑하기에는 너무도
다르던 우리의 시간
힘든 시간들 속에서
지쳐버린 우리
잊을 수 없는 향기와
지울 수 없는 기억들
다가 가기엔 모자란
내 모습들이 보여
사랑하기에는 너무도
다르던 우리의 시간
힘든 시간들 속에서
지쳐버린 우리
니 향기와
니 모습도
다시 어루만져 줄 수 있길
니 향기와
니 호흡도
이젠
잊을 수 없는 향기와
지울 수 없는 기억들
다가 가기엔 모자란
내 모습들이 보여"
139,munencozy(무넨코지),so fine,"또 반복돼 나의 daytime
버티고 버텨내 매일 타인
오늘도 그랬듯 anytime
어제가 오늘 같아
Oh 난 언제나 클레멘타인
Oh God 난 꿈 꿔 every time
갈 길은 멀기만 해
아직은 버틸만해
아쉬움만 남아 지난 시간 속에서
아물지도 못한 남은 상처 속에서도
한숨으로 뱉어보는 내 속의 말은
no way go way
Fine I’m so fine
I’m so fine I’m so fine but
Why why I’m not fine
I’m not fine I’m not fine 왜
다시 시작돼 Brand new day
거울에 비춰진 날 마주해
어제와 달라진 눈빛에
오늘 날 담아 내 본다
잊혀져 가겠지 모두 다
잊은 듯 그렇게 살아가
그리 어렵 지도 않을 거래
그럭저럭 다들 지나간 대
지울 수 없는 아픈 시간 속에서
한숨마저 삼켜보는
이 순간에도 Now
더 이상 무심하게 숨기지 말고
말해 not fine
Fine I’m so fine I’m so fine
I’m so fine but
Why why I’m not fine
I’m not fine I’m not fine 왜
또 어디로 갈까 헤메이다 지쳐
no way out no way out
더 나아질 거라 믿을 수밖에
someday I’ll someday how
Why why I’m not fine
I’m not fine I’m not fine 왜
Fine I’m so fine
I’m so fine I’m so fine yeah
Now I’m so fine so fine so fine
Someday I’ll be Fine"
140,브라더수,It Was You,"시간은 나와 흘러
걸음이 빨라 가끔은
느린 나를 울려도
가면을 쓴 사람들 가득찬
이곳에서 손 내민건
Woo 그렁그렁 매달린
눈물을 닦아준건 It was You
Woo Could You Be My Darling
이젠 내가 널 안아줄게
You're Not Alone
I'll Be Here Your Side
Don't be scared
혼자가 아니란걸 알게 해준 너에게
I Just wanna thank you
I appreciate it
부끄러워 전하는 노래
왜 아무도 없어 따뜻함이 남은건
내 방구석에 남은
내 이불뿐이라고 생각했던 내게
MJ처럼 You're Not Alone
나도 모르는 사이
내게로 다가와 손내민건
Woo 하루일에 지친
날 일으켜줬던 건 It was You
Woo Baby Are You Listenin
이젠 내가 널 안아줄게
You're Not Alone
I'll Be Here Your Side
Don't be scared
혼자가 아니란걸 알게 해준 너에게
I Just wanna thank you
I appreciate it
부끄러워 전하는 노래
길거리에서 마주치건
지하철에서 마주치건
버스 정류장에서 마주치건
밤에 일기를 쓸 때도
추워서 커피를 살 때도
혼자 시트콤을 볼 때도
길거리에서 마주치건
지하철에서 마주치건
버스 정류장에서 마주치건
밤에 일기를 쓸 때도
추워서 커피를 살 때도
혼자 시트콤을 볼 때도
You're Not Alone
I'll Be Here Your Side
Don't be scared
혼자가 아니란걸 알게 해준 너에게
I Just wanna thank you
I appreciate it
부끄러워 전하는 노래"
141,여정인,이사람을 지켜주세요,"하늘이여 제기도를 들어주세요
이사람을 지켜주세요
사랑이여 제발
떠나가지 말아주세요
하늘이여 제발
이사람을 지켜주세요
나보다도 더많이 사랑한사람
날위해 기도한 사람
이사람을 위해서 살고싶어요
이사람을 지켜주세요
같은 하늘아래 있어줘서
너무나 고마워요
하늘이여 제기도를 들어주세요
이사람을 지켜주세요
나보다도 더많이 사랑한사람
날위해 기도한 사람
이사람을 위해서 살고싶어요
이사람을 지켜주세요
같은 하늘아래 있어줘서
너무나 고마워요
하늘이여 제기도를 들어주세요
이사람을 지켜주세요
하늘이여 제기도를 들어주세요
이사람을 지켜주세요
이사람을 지켜주세요"
142,정동하,되돌려 놔줘,"또 밀어냈어 너를
차마 뱉기 힘들던 말
가라고 가라고 우는 널 뒤로한 채
난 괜찮은 척 널 보내
잊어볼게 아파도 또 참아볼게
시간이 지나면 잊혀질 테니까
가지 말아줘 뒤돌아 봐줘
시간을 돌려줘
난 아직 그때 그대로인데
사랑한다고 수백 번 뱉었던 그
쉬운 말도 이젠 다시 할 수 없니
되돌려 놔줘
또 너를 찾고 있어
바보 같은 거 알지만
가라고 가라고 짓궂은 말했었던
그 기억이 날 괴롭혀
잊어볼게 그렇게 지나면 우리
예전의 그때로 되돌아갈 테니
가지 말아줘 뒤돌아 봐줘
시간을 돌려줘
난 아직 그때 그대로인데
사랑한다고 수백 번 뱉었던 그
쉬운 말도 이젠 다시 할 수 없니
되돌려 놔줘
Oh 나
너를 스쳐 가는 사랑 만들기는 싫어
내 인생에서 제일 소중한 널
곁에 있어줘 내게 머물러줘
이토록 아픈 걸
왜 널 가볍게 그래왔는지
사랑한다고 수백 번 뱉었던 그
쉬운 말도 이젠 다시 할 수 없니
되돌려 놔줘"
143,오존 (O3ohn),Shine Your Star (Prod. by ZICO),"What got this fire burning
Lit up my heart so bright
Should’ve been a little careful
from the start yeah
I smile in my heart when I see you
Gotta say it’s way too hard
To hide the truth
Can I call your name
inside my dreams
When I close my eyes
that’s when we’re free
Can I be your star
Be your light
Be your everything
Every night I’m falling
in a deeper longing for you
Can I be your star
Be your light
Shine your lonely night
I will guide your dark
and lonely night
I know that it’s impossible to
hold you close in my arms
be true
Tell you that you’re in my heart
you make me smile
But fate stands in between us
Our end and our beginning
Like frost in an endless storm
Beautiful but cold
Can I call your name outside
my dreams
When I close my eyes
that's when we're free
Can I be your star
Be your light
Be your everything
Every night I’m falling
in a deeper longing for you
Can I be your star
Be your light
Shine your lonely night
I will guide your dark
and lonely night
In a world without distortion
In a land that only shines
There I could be myself
there we could begin without pain
Can I be your star
Be your light
Be your everything
Every night I’m falling
in a deeper longing for you
Can I be your star
Be your light
Shine your lonely night
I will guide your dark
and lonely night
In a world without distortion
In a land that only shines
There I could be myself"
144,김희원,Friend,"아마도 네가 웃는건
조금 슬퍼서 일까
전부를 알 수 없음에
비어 버린듯한 마음
언젠가 문득 또 다시
나를 찾아온다면
서투른 편지를 여기 적어둘테니
두 손을 잡고서
어디든 눈길 닿는 곳으로
세상 반대편의 길을 따라
가자 우리 음
come walk with me
어두운 발자국 남겨두고
매일 밤 꿈꾸던 그 곳에서 만나
with you my friend
너에게 모든 마음을 설명할 수 없는건
수많은 별을 셀 수 없는 이유
그런거야
come walk with me
어디든 눈길 닿는 곳으로
세상 반대편의 길을 따라
가자 우리 음
so walk with me
어두운 발자국 남겨두고
매일 밤 꿈꾸던 그 곳에서 만나
with you with you
도망치듯 떠난 어제들에
슬퍼하지 않아
가지런히 흩어진 마음을
언제든 떠나 줄 수 있어
promise I will always be your friend"
145,윤성,부디,"오랜만에 전화도 목소리도
그리웠나 봐
애써 참아왔던 내 눈물이 새잖아
너만 모르던 간절했던 사랑도
바램도 숨긴 채
그래야만 버려야만 하는 건지
안녕이라는 말도
쉽게 눈물 감춰 꺼내고
알아도 차라리 나 모른 채로 하니까
후회된다는 말도
천 번 만 번을 더 삼키고
나 들킬까 봐 너 울까 봐 운다
좋아하던 그곳도
그 거리도 이제는 못 가
내가 알아왔던 그 모든 게 너잖아
네가 미칠 듯 생각날까
기억도 추억도 묻은 채
그래야만 피해야만 하는 건지
안녕이라는 말도
쉽게 눈물 감춰 꺼내고
알아도 차라리 나 모른 채로 하니까
후회된다는 말도
천 번 만 번을 더 삼키고
나 들킬까 봐 너 울까 봐 운다
멀리서 봐 그대가 나를 볼까 봐
뒤돌아 뛰어 봐도
다시는 돌아갈 수 없어
돌아오라는 말도
차마 입에 담지 못하고
사랑은 왜 그리 늘 이별 앞에 약한지
마지막으로 안녕
부디 행복해야 한다고
다 끝날까 봐 못 볼까 봐 운다
알아도 차라리 나 모른 채로 하니까
후회된다는 말도
천 번 만 번을 더 삼키고
나 들킬까 봐 너 울까 봐 운다
운다
운다
운다"
146,캔,내일 또 생각이 나겠지,"Tonight 그대가
아무런 말도 없이
나를 떠나가요
혼자 사랑했던
내 마음이 그대에겐
괴로움인가요
Tonight 그대가
우는 모습을 난
다시 보고 말았어
울지 마 이젠 됐잖아
내가 싫다면 나 이제
떠나 줄테니
지나가는
바람만이 알아요
떠나 보내는 이 마음
그댈 보면 가슴이 아파
불쌍한 그대 미안해요
마지막 해줄수 있는건
Goodbye

Tonight 그대의
눈물이 나의 입술에
닿았을 때에
다시는 볼 수 없는
마지막 입맞춤인걸
알수가 있어
지나가는
세월만이 알아요
다시 후회하지 마요
행복했던 아름다웠던
그때 그 날이
다시 올 수
없다는 걸 알면서도 난
그대 보면 가슴이 아파
불쌍한 그대
미안해요 정말
마지막 해줄수 있는건
Goodbye

미안해요
내일 또 생각이 나겠죠
Goodbye"
147,신승훈,라디오를 켜봐요,"그렇게 슬픈 표정 지을 때
그 마음 알아챘었더라면
얼마나 좋을까
오늘도 그대와 함께겠지

동전의 앞면과 뒷면처럼
영원히 바라볼 순 없지만
이렇게 그대와
똑같은 공기를 마실래요

지금 라디오를 켜봐요
이 세상 모든 아름다운 노래가
그대를 향해 울리는 내 사랑 대신
말해주고 있다는 것을 아나요
1분이 아쉬웠었던 그대와 내가
함께 했던 날들이
날 살아가게 하지만 날 슬픔 속에
가둔다는 사실을 아나요

그 때 난 아무것도 몰라서
그렇게 그댈 떠나보냈죠
서툰 내 사랑이
그대 힘든 것도 몰랐었죠

지금 라디오를 켜봐요
이 세상 모든 아름다운 노래가
그대를 향해 울리는 내 슬픔 대신
말해주고 있다는것을 아나요
1분이 아쉬웠었던 그대와 내가
함께 했던 날들이
날 살아가게 하지만 날 슬픔 속에
가둔다는 사실을 아나요

그대여 라디오를 켜봐요"
148,에스프레소,"잊을 때도 된듯한데 (Feat. 수빈, 스피드모션)","이제는 잊을 때도 된듯한데
조금씩은 지워져도 될듯한데
가슴 안에 자리잡고
떠날 줄 모르는
니가 미워 눈물이 흐르네
참 많은 시간들이 흘러갔는데
참 많은 눈물들을 흘렸었는데
아직도 난 널 잊을 수 없어 널
가슴엔 아직도 넌 분명살아있는데
아파서 잠도 못자
난 아파 아파서 울고 있어
난 아파 이런 날 알고 있니
널 잊지 못하는 바보 같은 날
이제는 잊을 때도 된듯한데
조금씩은 지워져도 될듯한데
가슴 안에 자리잡고
떠날 줄 모르는
니가 미워 눈물이 흐르네
거리곳곳마다 함께했던 기억들
내 삶 모든곳에
우리 추억들
모든게 너를 놓지 않아
모든게 너만 찾아
니가 돌아오기를
내쉬는 숨 만큼 잊어 내기를
돌아와
흘린 눈물 만큼 지워지기를
돌아와
바라고 더 바래
길어진 하루 속에
오늘도 울다 잠들어
이제는 잊을 때도 된듯한데
조금씩은 지워져도 될듯한데
가슴 안에 자리잡고
떠날줄 모르는
니가 미워 눈물이 흐르네
다시 돌아 올 수 없는 걸까요
지금 널 부르는데
넌 들리지 않니
다신 함께 할 수 없는 건가요
내가슴 너만찾아
넌 어디에 있는지
당장에 눈뜨면나
그대 모습 생각나
아프지는 않는지
잘지내고 있는지
I don't wanna let you go away
I don't wanna let you go away
정말 잊을 때도 된듯한데
이제는 잊을 때도 된듯한데
조금씩은 지워져도 될듯한데
가슴 안에 자리잡고
떠날줄 모르는
니가 미워져서 눈물만이 흐르죠
한번은 생각하긴 하는거니
가끔씩은 그리워져 떠올리니
나는 추억들이 날 놓지 않아서
하루 하루 너만 기다려
니가 미워"
