,가수,제목,가사
1375,황치열,내가 누굴 사랑할 수 있겠어요,"이미 그대를 봐버렸는데
내가 누굴 사랑할 수 있겠어요
내 전부를 다 줘버렸는데
내가 누굴 사랑할 수 있겠어요
다른 사람이 나를 찾아도
단 한 번의 눈길조차 안 줄게요
외로움의 날들이 쌓여만 가도
난 사랑하지 않겠어요
그댈 만나서 사랑한다는 말은
다시는 입가에
담을 일 없는 말이에요
외로움 가득한 이 밤에도
그대 아니면
사랑을 말하지 않겠어요
이미 그대를 봐버렸는데
내가 누굴 사랑할 수 있겠어요
그댈 만나서 사랑한다는 말은
다시는 입가에
담을 일 없는 말이에요
외로움 가득한 이 밤에도
그대 아니면
사랑을 말하지 않겠어요
내가 알고 있던 사랑이라 하기엔
너무나도 다른 한 사람
다신 없을 것 같은데
이미 그대를 봐버렸는데
내가 누굴 사랑할 수 있겠어요
내 전부를 다 줘버렸는데
내가 누굴 사랑할 수 있겠어요
내가 누굴 사랑할 수 있겠어요
그대 아니면 사랑하지 않겠어요."
1376,소향,I Have Nothing (Whitney Houston),"Share my life
Take me for what I am
Cause I'll never change all my
colors for you
Take my love
I'll never ask for too much
Just all that you are
And everything that you do
I don't really need to look very
much further
I don't want to have to go
Where you don't follow
I won't hold it back again this
passion inside
Can't run from myself
There's nowhere to hide
Don't make me close one more door
I don't want to hurt anymore
Stay in my arms If you dare
Must I imagine you there
Don't walk away from me
I have nothing, nothing, nothing
If I don't have you
You see through right to the
heart of me
You break down my walls
With the strength of your love
I don't really need to look very
much further
I don't want to have to go
Where you don't follow
I won't hold it back again this
passion inside
Can't run from myself
There's nowhere to hide
Your love I remember forever
Don't make me close one more door
I don't want to hurt anymore
Stay in my arms If you dare
Must I imagine you there
Don't walk away from me
I have nothing, nothing, nothing
Don't make me close one more door
I don't want to hurt anymore
Stay in my arms If you dare
Must I imagine you there
Don't walk away from me
Don't walk away from me
Don't walk away from me
I have nothing, nothing, nothing
If I don't have you"
1377,전우성 (노을),내가 그댈,"벌써 눈물이 차오르네요
가슴 한 곳이 구멍 난 것처럼
커져버린 사랑에 아파도
그대 눈을 바라만 보네요
나 때문에 그대도 아플까 봐
부디 눈으로만 말해도
가슴이 다 듣기를
가까이 더 가까이
들려주고 싶은 말
내가 그댈 사랑하니까
이미 내 전부는 그대이니까
나만이 아프게 살아도
잠시 눈물로 지쳐도
같은 자리에서 기다릴게요
그대니까
끝내 숨길 수가 없어서
가슴 터질 거라면
한 번만 단 한 번만
들려줄 수 있나요
내가 그댈 사랑하니까
이미 내 전부는 그대이니까
나만이 아프게 살아도
잠시 눈물로 지쳐도
같은 자리에서 기다릴게요
그대니까
이젠 웃을 수가 있죠
그대 곁에만 있다면
세상 행복한 난 바보이니까
내가 그댈 사랑하니까
그대라서 사랑하니까
이미 내 전부는 그대이니까
나만이 아프게 살아도
잠시 눈물로 지쳐도
영원토록 그댈 사랑할게요
그대니까"
1378,양정승,"밤하늘의 별을 8 (With 은가은, 소울크라이, Solhee, K)","우리 다시 돌아갈 수는 없을까
서로 안긴 품속에서
빠르던 시간의 흐름도
그대 입술 틈 사이에
살았던 내 이름도
함께 사라지고 안녕이란 말이
귀에 맴돌다가
손끝에 남아 다만 잊지 않게
그때의 기억들을 담아
힘든 건 나만 할 테니
그댄 마냥 행복해 I’m not okay
나와 같은 온통 까만
해가 없는 밤 또 생각해
정말 끝이면 난 이제 어떡해
그대 없는 난 이제 어떡해
사랑이 떠나가는 날
네 모습도 사라지고 없어
자꾸만 눈물이 나오고
숨도 잘 못 쉬고 가슴이 아려와
이별을 상상도 못해
헤어진 이유조차 기억이 안나
그대 나를 떠났나요
날 잊고 살 수 있나요
이렇게 물거품이 되는 건가요
나를 떠나서 행복하길 바래요
사랑했던 순간은 가슴에 남겠죠
밤이 새도록 술을 마셔도 허전해
기억이나 할까요
그댈 많이 좋아했던 걸
밤 하늘 별을 보면서 웃어도
눈물이 마르질 않네요
이제 어떡하면 되죠
헤어지면 끝인가요
이렇게 물거품이 되는 건가요
나를 떠나서 행복하길 바래요
사랑했던 순간은 가슴에 남겠죠
밤이 새도록 술을 마셔도 허전해
기억이나 할까요
그댈 많이 좋아했던 걸
눈물아 이젠 너를 떠나 보낸다
상처야 조금 참아 다 낫게 해줄게
시간이 가면 모두 잊고 산다지만
이것만 기억해줘요
사랑했던 그대와 나를
사랑했던 시간은
절대 지울 수가 없는 것
보고 싶은 마음은
절대 억지로 안 되는 것
운명의 끈으로 엮여
사랑의 굴레를 벗어나 너와나
결국엔 행복을 위해
웃을 수 있다고 말했지
사랑이라고 아픈 사랑이라고
그건 너 사랑해준 너
날 밟고 지나가주길
그러지 못한다면
다시 나를 안아주길
그럴 수 없다면
다시 내게로 돌아와 주길"
1379,정준일,하루만큼 하루만 더,"나 어제 오늘 내일도
별일 없이 잘 지내는 걸요
혹시 나 맘에 걸린 거라면
괜찮아요 나는 정말 괜찮아요
날 바라봐주지 않아도
나를 사랑하지 않는대도
나 아닌 사람 곁에 있어도
언제나 난 여기 있어요
하루만 더 그리워할게
하루 빨리 잊혀지면 안돼요
이렇게 나만 아픈 거라고
누구도 말해주지 않았어요
끝이 없는 기다림이
끝내 사랑이 아니라 해도
결국 혼자 남겨진다 해도
끝내 멈추지 못할 나잖아
하루만 더 그리워할게
하루 빨리 잊혀지면 안돼요
이렇게 나만 아픈 거라면
사랑하지 말 것을 그랬네요
비워낼수록 무거워지고
밀어내려 할수록
가까워지기만 한 너
모든 건 결국 네 탓인 거라
매일 다그치며 화내도
끝내 돌아오지 않을 너인데
하루만 더 그리워할게
하루 빨리 잊혀지면 안돼요
이렇게 나만 아프고 힘든데
왜 난 그댈 사랑하나요
하루만큼 내게 오기를
하루만 더 내게 잘 해주기를
그대의 등 뒤 어두운 방 한 켠이
내가 있어야 할 나의 집이죠
이젠 떠나야 할 나의 집이죠"
1380,이석훈,Your smile,"da da da da da da
da da da da da da
da da da da da da
da da da da da da
da da da da da da
da da da da da da
숨이 막히듯 답답한 오늘 밤
소파에 기대 누워
폰만 들여다보는 내 모습을 봐
너의 미소는
just like the moon light
just like the blue sky
음 언제나 빛나
da da da da da da
da da da da da da
da da da da da da
da da da da da da
da da da da da da
da da da da da da
쉽게 잠들지 못하고 있는 나
뒤척이다 눈을 감아
복잡한 내 머릿속에
머물러 있는 네 모습을 봐
너의 미소는
just like the moon light
just like the blue sky
음 언제나 빛나
저 별들이 그렇듯
내게 빛나고 있는 너의 눈과
your smile
파란 하늘처럼 내게
바람 불어주는 너의 맘oh
So sweet
So nice"
1381,성시경,날 위한 이별,"난 알고 있는데 다 알고 있는데
니가 있는 그 곳 어딘지
너도 가끔씩은 내 생각 날거야
술이 취한 어느날 밤에
누구를 위한 이별이었는지
그래서 우린 행복해졌는지
그렇다면은 아픔의 시간들은
난 어떻게 설명해야만 하는지
돌아와 니가 있어야 할 곳은
바로 여긴데 나의 곁인데
돌아와 지금이라도 날 부르면
그 어디라도 나는 달려나갈텐데
돌아와 우리 우연한 만남이
아직도 내겐 사치인가봐
돌아와 나를 위한 이별이었다면
다시 되돌려야해
나는 충분히 불행하니까
누구를 위한 이별이었는지
그래서 우린 행복해졌는지
그렇다면은 아픔의 시간들은
난 어떻게 설명해야만 하는지
돌아와 니가 있어야 할 곳은
바로 여긴데 나의 곁인데
돌아와 지금이라도 날 부르면
그 어디라도 나는 달려나갈텐데
돌아와 우리 우연한 만남이
아직도 내겐 사치인가봐
돌아와 나를 위한 이별이었다면
다시 되돌려야해
나는 충분히 불행하니까"
1382,보이스원,안녕 내 사랑아,"안녕 내 사랑아 그댈 잊을게요
그대없인 단 하루라도 살 수 없지만
지우고 또 지워서 나 웃어 볼게요
맨 처음 그 미소로 웃어요
그댄 눈물이 잘 안 어울려요
조금만 지나면 너를 잊겠지
다신 못 본다고 말 해야겠지
참 보내기가 힘들다
어느 새 내 안 전부인 너를
마지막 너의 얼굴을 보면서
행복하라고 잘 지내달라고 부탁하는
내가 미운지 젖은 너의 눈물만
안녕 내 사랑아 그댈 잊을게요
그대없인 단 하루라도 살 수 없지만
지우고 또 지워서 나 웃어 볼게요
맨 처음 그 미소로 웃어요
그댄 눈물이 잘 안 어울려요
안녕 내 사랑아
자꾸 왜냐고 날 부뜨는 여자
점점 모질게 널 떠미는 남자 왜
어쩌다 우리 우리가 슬픈 우린 눈물만
안녕 내 사랑아 그댈 잊을게요
그대없인 단 하루라도 살 수 없지만
지우고 또 지워서 나 웃어 볼게요
맨 처음 그 미소로 웃어요
그댄 눈물이 잘 안 어울려요
붙잡을 것 같아서 붙잡을 것 같아서
안녕 내 사랑아 나 달려 갈게요
혹시라도 내 맘 약해져 주저 앉을까
더욱 더 늦지 않게 또 달려 갈께요
초라한 내 뒷모습 들리는
내 이름 부르는 그댈 안으며
안녕 내 사랑아 그댈 잊을게요
그대없인 단 하루도 못 견디겠지만
지우고 또 지워서 나 웃어 볼게요
맨 처음 그 미소로 웃어요
그댄 눈물이 잘 안 어울려요"
1383,담소네공방,밤하늘에,"나의 부족함을 마주할 때에
어떻게 할지 모르겠을 때
밀려오는 속상함에 눈물이 날 때
집에 가고 싶어질 때에
작아지는 나를 볼 때에
그 어떤 것도 할 수 없을 때
어렵게 버텨온 게 무너질 때에
아무 말도 할 수 없었네
무얼 해야 하는지 나조차도 몰라서
공허해진 마음을 헤아릴 수 없어서
희미해진 나에게 사랑하라 말하네
밤하늘에 흘려보낸 내 마음을
누군가 말없이 듣고서 위로해 주길
먼 훗날에 아무렇지 않은 듯이
이렇게 힘들었던 순간도 지나가겠지
무얼 해야 하는지 나조차도 몰라서
공허해진 마음을 헤아릴 수 없어서
희미해진 나에게 사랑하라 말하네
그 누구보다 더 나를
밤하늘에 흘려보낸 내 마음을
누군가 말없이 듣고서 위로해 주길
먼 훗날에 아무렇지 않은 듯이
이렇게 힘들었던 순간도 지나가겠지
오늘 밤엔 숨겨왔던 내 마음을
나 혼자 멍하니 앉아서
얘기하는 이 순간
살다 보면 버텨낼 수 없는 일이
누구나 한 번쯤은 있기에
견뎌내본다
다시"
1384,새봄 (saevom),자전거 탈래? (With 경모 of 슬로디 Slou.D),"어느새 말야 잔버릇처럼
너의 매일이 궁금했었나 봐
하루 온종일 꿈속에 마저
내 머릿속 가득 뒤엉켜 있잖아
길어지는 그림자처럼
점점 커지는 내 마음을
숨겨보려 해도
온갖 핑계로 또 보고 싶어
나는 자꾸만 너의 길로
함께 걷고 싶어져
우리 자전거 탈래
아님 좀 걸어도 좋고
나는 이맘때쯤 밤하늘이 정말 좋더라
한가한 얘기만 늘어놓다 보면
나 오늘은 너에게
꼭 해야 할 말이 있어
좋아할수록 더 어색해져
나 자연스럽지 못한 모습으로
애써 숨겨온 숱한 고백들
내 머릿속 가득 뒤엉켜 있는데
오늘은 꼭 말하고 싶어
좀 어설퍼도 네가 웃어준다면 좋겠다
너라는 안개비에 푹 젖어
나도 모르게 온 세상이
전부 너뿐이라고
자전거 탈래 아님 좀 걸어도 좋고
나는 이맘때쯤 밤공기가 정말 좋더라
허무한 얘기만 늘어놓다 보면
나 오늘은 너에게
꼭 해야 할 말이 있어
아무래도 나 널 많이 좋아하나 봐
맘은 커다란데 이것밖에 표현이 안돼
조심히 다가갈게 차츰 열어줄래
네 맘의 온도가 올라갈 때
살며시 나의 손을
꼭 잡아 줄 수 있니"
1385,수안,"똑같은 이별인데, 너도 참 아플 텐데","하루가 끝나가는 짙은 오늘 밤
희미한 가로등만 밝히는 이 밤
탁자 위 놓인 우릴 바라보다가
아름답던 그날을 떠올려
너의 미소가 떠나지 않는
그 시간 속에 여전히 난 머물러
똑같은 이별인데
너도 참 아플 텐데
혼자만 어려운 이별을 하나 봐
다시는 오지 않을
우리의 멋진 날들
잊을 수 없어
아픈 마음도 슬픈 마음도
이제는 나도 익숙해져야겠지
똑같은 이별인데
너도 참 아플 텐데
혼자만 어려운 이별을 하나 봐
다시는 오지 않을
우리의 멋진 날들
잊을 수 없어
조금씩 잊혀지는 너의 모습들을
지나간 시간 속에서 난
억지로 붙잡으려 해
좋았던 기억들만
간직하며 지내볼게
마지막 모습은
아름다웠길 바라
잊을 수 없을 만큼
사랑했던 우리라서
보낼 수가 없어
하루가 끝나가는
짙은 오늘 밤
아름답던 그날을 떠올려"
1386,백지영,IF I,"IF I IF I 사랑이면
이제 난 어떡해야 해
기다리다 후회해도
다시 난 너여야만 해
멀리 구름 뒤에 숨어도
내 맘속에 밤이 찾아오면
IF I IF I IF I IF I IF I
저 달빛이 나를 비추면
내 맘 알아볼까요
저 별빛이 나를 울리면
그대가 내게 올까요
넌 몰라 왜 몰라
IF I IF I IF I
이 모든 게 사랑이 맞다면
아냐 이건 내가 아냐
너는 알 수 없겠지만
애써 내 마음을 감춰도
다시 슬픈 밤이 찾아오면
IF I IF I IF I IF I IF I
저 달빛이 나를 비추면
내 맘 알아볼까요
저 별빛이 나를 울리면
그대가 내게 올까요
넌 몰라 왜 몰라
IF I IF I IF I IF I
내가 나를 버린다면
우린 사랑이 될 수 있을까
저 바람에 나를 날리면
내 맘이 들릴까요
저 비처럼 눈물 흐르면
그대가 안아 줄까요
넌 몰라 왜 몰라
IF I IF I IF I
이 모든 게 사랑이 맞다면"
1387,양정승,넌 가끔 내 생각 하지 나는 가끔가다 딴 생각 해,"자다 얼핏 눈을 뜨고
나도 몰래 불러보는 이름
목소리를 가다듬고
괜히 핸드폰을 껐다 켰다
너 땜에 졸려 죽겠어
네가 깨웠잖아 네가 재워줘
월 화 수 목 금 토 일요일 밤
밤이면 밤마다 졸려 죽겠어
넌 가끔 가다가 내 생각 하지
나는 가끔가다 딴 생각 해
아침에 눈뜨고 양치를 할 때부터
꿈속에 네 이름 부를 때까지
그 어느 날 느닷없이
불쑥 내 앞에 서 있었던 너
난 이름을 묻기도 전에
사랑에 빠졌지
사랑은 거꾸로 들고
한 줄 한 줄 한 줄 읽어가는 책
월 화 수 목 금 토 일요일도
너랑 나 둘이서 같이 읽는 책
넌 가끔 가다가 내 생각 하지
나는 가끔가다 딴 생각 해
아침에 눈뜨고 양치를 할 때부터
꿈속에 네 이름 부를 때까지
동전이 되길 기도해요
나는 앞면 너는 뒷면
마주 볼 수는 없겠지만
영원히 너와 함께 할 수 있다면
사랑은 거꾸로 들고
한 줄 한 줄 한 줄
읽어가는 책 YOU & I
I wish I could be with you
Forever
영원히 널 사랑하는 날까지"
1388,더 넛츠 (The NuTs),쩜쩜쩜 (Pop Ver.),"그대 앞에만 서면
왠지 목이 메어서
초라한 내 모습에
눈물부터 고여서
밤새 되풀이 연습한 말
결국 한마디도
한 글자도 꺼내지 못한 바보

그토록 흔하고 쉬운 말
사랑한단 한마디
그토록 해보고 싶은 말
보고 싶단 한마디
그 말을 못하고 난
어쩌다 그대 날 보아도
그저 여린 웃음만
어쩌다 그대 날 스쳐도
뒤돌아서 한숨만
또 아픈 혼잣말만
있잖아요 쩜쩜쩜 아니에요
쩜쩜쩜 뒤에 숨겨진 그 말
눈물방울 같은 말
그댄 들리지 않나 봐요
그댈 사랑해요 사랑해요
내 가슴 속의 그 말

너무도 내게는 힘든 말
사랑한단 한마디
너무도 가슴에 맺힌 말
보고 싶단 한마디
그 말을 못하고 난
그대의 사랑을 보던 날
그저 여린 웃음만
그대의 행복을 보던 날
뒤돌아서 한숨만
또 슬픈 거짓말만
축하해요 쩜쩜쩜 잘됐네요
쩜쩜쩜 뒤에 가려진 그 말
눈물 방울 같은 말
그댄 들리지 않나 봐요
사랑하지마요
가지마요 내 가슴속의 그 말"
1389,JK 김동욱,오늘 그댈 사랑 합니다,"오늘 그댈 사랑합니다
이제서야 알았습니다
곁에 있어서 알지 못했던
그대 얼굴을 다시 보았습니다
왜 그랬을까 왜 몰랐었을까
이 사람이 내 사람이란 걸
친구처럼만 편했던 당신이
내 곁을 떠날 줄 그땐 왜 몰랐을까
기다렸는데 잡아주지 못해 아쉬웠다던
그대 말에 가슴이 무너져 가네요
사랑하지 않았습니다
상상조차 못했습니다
이런 내가 너무 싫어서
말을 할 수도 없고
숨을 쉴 수도 없어
이제서야 고백합니다
내가 그댈 사랑합니다
바람 같았던 내 여린 마음을
머물게 해주는 당신입니다

기다렸는데 잡아주지 못해 아쉬웠다던
그대 말에 가슴이 무너져 가네요
사랑하지 않았습니다
상상조차 못했습니다
그런 내가 너무 싫어서
말을 할 수도 없고
숨을 쉴 수도 없어
오늘 그댈 사랑합니다
이제서야 알았습니다
곁에 있어서 알지 못했던
그대 얼굴을 다시 보았습니다

오늘 그댈 사랑합니다"
1390,럼블피쉬,사랑의 계절,"그대와 나 손 꼭 잡고
이 길을 걷는다
시린 날들 모두 잊혀져 간다
다신 찾아오지 않을 것만 같던
이 계절은 그대있어 더 따스하고
따스하다
언젠가 잠시 멀어질 그런
날이 와도
지금 이 순간들을 꼭 잊지마
그댈 만나 내 가슴에
새 살이 돋는다
다시 수줍은 듯 꽃을 피운다
마치 단 한 번도 상처받지
않았던 것처럼
널 사랑하고 사랑하고 사랑한다
그대와 나 손 꼭 잡고
이 길을 걷는다
시린 날들 모두 잊혀져 간다
다신 찾아오지 않을 것만 같던
이 계절은 그대있어 더
따스하고 따스하다
언젠가 잠시 멀어질
그런 날이 와도
지금 이 순간들을 꼭 잊지마
그댈 만나 내 가슴에
새 살이 돋는다
다시 수줍은 듯 꽃을 피운다
마치 단 한 번도 상처받지
않았던 것처럼
널 사랑하고 사랑하고 사랑한다
어쩌면 이보다 더 좋을 수 있을까
이렇게 그대가 눈물나게 고마워
이제는 기억조차 힘든
많은 날들을
너없이 내가 어떻게 살았을까
그댈 만나 내 가슴에
새 살이 돋아나
다시 눈부시게 꽃을 피운다
마치 단 한 번도 상처받지
않았던 것처럼
널 사랑하고 사랑하고 사랑한다
눈부시게 아름답다 이 계절은"
1391,김동현,마지막 사랑,"몰랐었어 너의 그바램들을
모두 이해한다 믿고만 싶었던거야
너무 힘들다고 말하는 널 보며
잠시 헤어지자고 말을 했던 나였어
미안했어 나의 이기심들에
상처입어가는 널 보지 못했던거야
마지막이라고 믿었던 사랑을
바보처럼 보내고
사진속에 웃고 있는 너를봐
어디 있니 넌 지금 점점 바래져가는
니 모습 그려보고 있어
단한번이라도 내 모습 떠올라
긴 한숨짓고 있다면 다시 돌아와
너를 위해 비워둔 내 맘속 그곳에
마지막 사랑이라 믿는 내게로
미안했어 나의 이기심들에
상처입어가는 널 보지 못했던거야
마지막이라고 믿었던 사랑을
바보처럼 보내고
사진속에 웃고 있는 너를봐
어디있니 넌 지금 점점 바래져가는
니 모습 그려보고 있어
단한번이라도 내 모습 떠올라
긴 한숨 짓고 있다면 다시 돌아와
너를 위해 비워둔 내 맘속 그곳에
영원히 나를 지켜줘
단한번이라도 내 모습 떠올라
긴 한숨짓고 있다면 다시 돌아와
너를 위해 비워둔 내 맘속 그곳에
마지막 사랑이라 믿는 내게로"
1392,루그,삭제,"안녕이란 인사만 내게 남기고서
멀어져 가는 널 미워했었는데
차디차게 식어만 가는 커피잔에
우리가 사랑한 추억들이
떠오르는걸
잊을래 사랑했던
널 조금씩 나는 잊을래
가슴에 남은 한 조각도 지울래
슬픈 영화의 우리 사랑얘기
모두다 다 남김없이 나 잊을래

함께했던 그 많은 날을 잊지 못해
아직 내 손엔 반지의 흔적 남아
행복하란 마지막 말도 못 해준 게
마음에 걸려서
다시 한번 널 찾아봤어
잊을래 사랑했던 널
조금씩 나는 잊을래
가슴에 남은 한 조각도 지울래
슬픈 영화의 우리 사랑얘기
모두다 다 남김없이 나 지울래
자꾸만 니 손을 붙잡고 싶어져
널 내 품에 안고
다시 아껴주고 싶었는데
하지만 이제는 작은 추억까지
모두 지워 가야 해 잊을래
기억해 사랑했던걸
나에겐 너뿐이란 걸
이렇게 너를 보내지마
사랑해 나를 떠나는 너의 모습까지
모두다 나의 두 눈에 널 담을게
부탁해 다신 우연히
널 마주치지 않도록
다른 하늘 아래 살아줘
미안해 가끔 떠오른
너의 마지막 미소까지
또 남김없이 나 지울래"
1393,박효신,이름 모를 새,"어느 늦은 밤 버릇처럼
나 고갤 들고서 저 하늘에 울어
달이 밝아서 눈이 부셔서
오늘따라 유난히 슬퍼
어슴푸레 찾아온 새벽에
조심스레 우는 이름 모를 새처럼
지저귀듯 그대를 부르다
기억으로 날갯짓을 해
하나도 버릴게 없는 우리의 사랑
아까워도 끝내 잊혀진다는 이별
하지만 못 다한 말이
너무나 내 안에 남아서
걸음을 묶어 기다려
그대 사진에 그때 웃음에 얼룩이 늘어
내 눈물 때문에 너무 흘러서
또 닦고 닦아서 해져버린 그대 그리워
선명하게 모두 다 생각나
세상 어떤 것보다 더 예쁜 기억들
시간 속에 먼지가 되는 날
사라질까 봐 두려워져
정말 하나도 버릴게 없는 우리의 사랑
아까워도 끝내 잊혀진다는 이별
하지만 못 다한 말이
너무나 내 안에 남아서 걸음을 묶어

하나도 버릴게 없는 우리의 사랑
아까워도 끝내 잊혀진다는 이별
하지만 못 다한 말이
너무나 내 안에 남아서
걸음을 묶어 기다려"
1394,길구봉구,미칠 것 같아,"어쩐지 이상했어 예고도
없던비가
내가 싫어하던 옷을 왠지
입고 나온너
도대체 왜이래 무슨말이야
난 정말 이해가 안돼
oh come on lady 뭔가
잘못된것 같아
you make me crazy
거짓말이야 날 떠난단 그말
이대로 널 보내긴 싫어
아무리 말을 해도 아닌것 같아
I said No 미칠것 같아
가녀린 너의 그손엔
내가 준 반지도 없어
갑자기 왜이래 어제까지 날
사랑한다 했잖아
oh come on lady 내가
잘못한게 뭐야
you make me crazy
거짓말이야 날 떠난단 그말
이대로 널 보내긴 싫어
아무리 말을 해도 아닌것 같아
I said No 미칠것 같아
사랑해 너를 차가운 네 눈빛까지
내가 잘할게 내가 고칠게
제발 다시 한번 빨리 내게 말해
사랑한다고 오 날 떠나가지마
거짓말이야 날 떠난단 그말
이대로 널 보내긴 싫어
아무리 말을 해도 아닌것 같아
I said No Come on No
미칠것 같아 떠나가지마"
1395,Various Artists,칵테일 사랑,[가사 준비중]
1396,솔지,못해 (나한테 걸리면 마이아파~ 동막골소녀),"이제는 밥을 먹어도
눈물 없이는 삼키지 못해
억지로 먹고 먹어도 속이 늘 허전해
노랠 들어도 흥얼대지도 못해
영화를 봐도 내가 뭘 본건지
기억 못해
밥도 잘 먹지 못해
니가 생각날까봐
니 생각에 체할까봐
니가 떠난 후로
오늘도 눈물로 하루를 먹고 살아
버스도 타지못해 누가 날 욕할까봐
우는 날 놀려댈까봐
아무것도 못해
너없이 나혼자 살지못해
이제는 술을 마셔도
눈물없이는 마시질못해
아무리 병을 비워도 너만 더 생각해
살아서 뭐해 넌 내곁에 없는데
혼자 뭘 어째
아무것도 할 수 없는 난데
밥도 잘 먹지 못해 니가 생각날까봐
니생각에 체할까봐 니가 떠난후로
오늘도 눈물로 하루를 먹고 살아
버스도 타지못해 누가 날 욕할까봐
우는 날 놀려댈까봐 아무것도 못해
너없인 나 혼자 살지못해
너없이 웃는 것도 난 못해
너없이 걷는것도 난 못해
아무것도 아무것도 못해
내겐 니 사랑이 필요해
혼자 살아서 뭐해 니가 더 잘알잖아
너없이 나 안되잖아
너밖에 몰라서
너없이 밥조차 먹지못하는 난데
차마 죽지도 못해 니가 돌아올까봐
언젠간 날 찾을 까봐 아무것도 못해
오늘도 내일도 너만 원해"
1397,민수,괜히,"괜히 한번 걸어봤어
이 새벽에 널 흔드려는 건 아니고
내 맘을 주체할 수가 없어서
차분했다가 벅차 올랐다가
괜히 한번 불러봤어
네 목소리 좀 들으면
나아질까 해서
근데 나 잘못 걸었나 봐
알 수 없는 마음이 날 괴롭게 해
며칠 전까지만 해도
네 생각을 전부 다 알았는데
이젠 무슨 말을 해도
무슨 생각을 하는지 알 수 없네
나는 너를 궁금해 해 널 그리워해
며칠 전까지만 해도
네 생각을 전부 다 알았는데
이젠 무슨 말을 해도
무슨 생각을 하는지 알 수 없네
너도 날 궁금해 했니 날 그리워했니
나는 너를 못 벗어나
내 주위는 아직 너로 가득해
반복되던 하루들 중
오늘에서야 전화해 무뚝뚝하게
그냥 걸어봤다 말해
내 맘을 숨기려고
괜히 자꾸 삐딱하게
내 맘이 아닌 걸 너에게 말하게 돼
사실 난 네가 보고 싶고
나 없이 행복해지지 않았으면 해"
1398,이병찬,중독된 사랑,"다시 너를 볼 수 있을까
이렇게 너의 집까지 오고만 거야
넌 나를 떠나도 매일 널
바래다 준 습관 눈물로 남아서
소리없이 끊는 전화에
몸서리치게 네 모습 더욱 그리워
너의 그 따뜻한 목소리
이젠 더 이상은 내 것이 아닌데
잊었니 너와 나 사랑했던 날 모두
이젠 너의 기억 저멀리 잠든 추억인 거니
아직도 널 잊지 못해 견딜 수 없어
눈물로 하루를 삼키는 내게
제발 다시 돌아올 수 없겠니
너 없는 세상 어디에서도
숨쉴수 없는 날 위해
들어줄 넌 곁에 없지만
가만히 너의 이름을 혼자 불러봐
어쩌면 예전에 그랬던
네가 대답해 줄까 하는 미련에
잊었니 너와 나 사랑했던 날 모두
이젠 너의 기억 저멀리 잠든 추억인 거니
아직도 널 잊지 못해 견딜 수 없어
눈물로 하루를 삼키는 내게
제발 다시 돌아올 수 없겠니
너 없는 세상 어디에서도
숨쉴수 없는 날 위해
날 위해 날위해 날위해 돌아와"
1399,재연,Here We Are,"Here we are
Wherever
Here we are
Only you
그날부터 너를 볼 때면
I can’t stop fall to you
멍하니 그대를 보다
깊어져만 가는
내 맘을 꼭 안아주는
너를
저 별을 따라 손 내밀어 너에게
저 빛은 돌고 돌아 우리
맞잡은 손끝에
닿을 때 긴 시간을 돌아
Here we are
Here we are
우리 여기에 있어
Here we are
Whenever
Here we are
With you
널 향한 노랠 부를게
I can’t stop fall to you
저 별을 따라 손 내밀어 너에게
저 빛은 돌고 돌아 우리
맞잡은 손끝에
닿을 때 긴 시간을 돌아
Here we are
Here we are
우리 여기에 있어
처음처럼 그렇게 곁에 있어줘
힘든 세상 속 서로를
꼭 안을 수 있게
나의 오늘을 함께 하는 그대와
너의 내일에 함께 있는 날 바라볼 때면
나 우리의 세상에 서 있을게
Here we are
Here we are
우리 여기에 있어"
1400,백영규,슬픈계절에 만나요,"귀뚜라미 울음소리에
가슴깊이 파고드는데
들리지 않는 그목소리에
스쳐가는 바람소리뿐
바람결에 보일것 같아
그님 모습 기다렸지만
남기고간 뒹구는 낙엽에
난 그만 울어버렸네
사랑인줄은 알았지만
헤어질줄 몰랐어요
나 이렇게도 슬픈 노래를
간직할 줄 몰랐어요
내마음에 고향을 따라
병든 가슴 지워버리고
슬픈계절에 우리 만나요
해 맑은 모습으로

사랑인줄은 알았지만
헤어질줄 몰랐어요
나 이렇게도 슬픈 노래를
간직할 줄 몰랐어요
내마음에 고향을 따라
병든 가슴 지워버리고
슬픈계절에 우리 만나요
해 맑은 모습으로
해 맑은 모습으로
해 맑은 모습으로"
1401,어쿠스틱 콜라보,그러지마요,"자꾸 다가오지 말아요
미소 짓지도 말아요
그댈 바라게 되면 많이 아플 테니
나를 꿈꾸지 마요
나도 이렇게 그댈
밀어내고 있잖아요
제발 다가오지 말아요
그 따뜻함에 분명 흔들릴 테니
내가 그대를 참아내는 만큼
아파와도 난 그대를 참아야겠죠
나를 잊어도 돼요
내가 다시는 그댈
바라지도 못할 만큼
제발 아파하지 말아요
그대 눈물에 다시 흔들릴 테니
내가 그대를 밀어내는 만큼
아파해도 난 그대를 참아야겠죠
왈칵 눈물이 흐르네요
밀어내 봐도
참아 보려 애를 써 봐도
전부 거짓말이죠
제발 떠나가지는 말아요
나도 이렇게 그대를 사랑하죠
내가 그대를 밀어냈던 만큼
처음부터 난 그대를 사랑한 거죠"
