,가수,제목,가사
186,스카이,그때까지만,"이대로 날 떠나가도 괜찮아
나는 할말이 없잖아
눈물밖에 더는 보여줄수 없는
한심한 사람이지만 사랑해서
왜 힘들때 그댈 만나서
아픔만 남겨줬는지
너무 미안해서 내가 미워져서
마지막 인사도 해줄수 없는 나
그대 날 떠나도 내곁에 없어도
영원히 난 변하지 않아
삶이 날 지치게 해도 다시 살게해준
한사람 그대자나
먼훗날 언젠가 다시 만날꺼야
지금은 비록 초라해도
안녕 그때까지만 기다려줘
돌아올때는 그때까지만 안녕

또 하루를 겨우 견뎠어
그대 그리워 하다가
고마운 일들만 가슴에 남아서
또 한잔 비우고 쓸어내리는나
그래 날 떠나도 내곁에 없어도
영원히 난변하지않아
삶이 날지치게해도
다시살게해준 한사람 그대자나
먼훗날 언젠가 다시 만날꺼야
지금은 비록 초라해도
안녕 그때까지만 기다려줘
돌아올때는 그때까지만 안녕"
187,양희은,아침이슬,"긴 밤 지새우고
풀잎마다 맺힌
진주보다 더 고운
아침이슬처럼
내 맘에 설움이
알알이 맺힐 때
아침동산에 올라
작은 미소를 배운다
태양은 묘지위에
붉게 떠오르고
한낮에 찌는 더위는
나의 시련일지라
나 이제 가노라
저 거친 광야에
서러움 모두 버리고
나 이제 가노라

내 맘에 설움이
알알이 맺힐 때
아침동산에 올라
작은 미소를 배운다
태양은 묘지위에
붉게 떠오르고
한낮에 찌는 더위는
나의 시련일지라
나 이제 가노라
저 거친 광야에
서러움 모두 버리고
나 이제 가노라"
188,V.One,그대가 살아요,"볼수도 없는 사람에게
긴 눈물만큼 하고픈 말이 많아서
잠들기 전까지 들리던
목소릴 향해 한참을 말하죠

손내어 가슴을 만져보면
그대가 여기있는데 또 웃고 있는데
발끝만 보면 울고있던 그대가
전부는 아니겠죠

괜찮아요 가슴에 그대가 살아요
술에 취해 맘을 가려도 알아요
그저 내 두 눈이 그대 잃은것 뿐인데
걱정 말아요 그대 내 맘속에 있으니

그대가 나를 보며 했던말
일기장 처럼 내 안에 다 적혀있는데
날 두고 떠나 미안하단 그 말이
전부는 아니겠죠

들리나요 가슴에 그대가 말해요
귀를 막고 눈을 감아도 알아요
내 품에 안기어 사랑한다던 그대가
걱정말아요 나는 그말 밖에 모르죠

괜찮아요 가슴에 그대가 살아요
술에 취해 맘을 가려도 알아요
그저 내 두눈이 그댈 잃은것 뿐인데
걱정 말아요 그댈 가진것을 마음이 -"
189,구정현,오죽했으면,"한마디가 줄어서
지금 뒤돌아서는
니 이름을 난 부르지 못해
한걸음이 줄어서
이제 내 품에서 멀어지는 널
끝내 잡지도 못해
제발 돌아 보지마
애써 너를 놓치는
나의 심장이 안을지 몰라
세상을 다 줬던 너에게
아픔밖에 더 준 게 없어
오늘 이별까지도
잘가라 잘가라 나의 사람아
평생을 보내도 안될 내 사랑아
절대 살아서는 내가 너를
떠날 수 없어
오죽했으면
떠나게 널 만들었겠니
처음부터 잃을게
하나 없던 나지만
널 잃고 나도 잃어버렸어
그늘진 내 삶의 한 순간
니가 있어 눈부셨으니
그거면 난 된거야
잘가라 잘가라 나의 사람아
평생을 보내도 안될 내 사랑아
절대 살아서는 내가 너를
떠날 수 없어
오죽했으면
떠나게 널 만들었겠니
나를 무릎 꿇게 하는 건
후회도 미련도 아닌
오직 너의 행복뿐

죽어도 못잊을 나의 사람아
그래도 괜찮아 난 사랑하니까
넌 내 가슴속에 추억으로
세 들어 살다
그저 이렇게
그리움만 내게 주면 돼"
190,민경훈,하루,"눈물로 밤을 지새우고
슬픔에 잠들었죠
눈물로 또 흐른 눈물로
베개를 적시고 내맘을 적셔요
바람이 날 토닥여 주죠
내 눈물을 씻겨 주고 있죠
살며시 난 그에게 기대어
내 닫힌 마음을 내 아픈 가슴을
바람에게 속삭여 나의 마음을
널 사랑 합니다 널 사랑 합니다
보고 싶어 눈물이 흐르는 내 마음을
바람이 전해주기를

바람이 날 토닥여 주죠
내 눈물을 씻겨 주고 있죠
살며시 난 그에게 기대어
내 닫힌 마음을 내 아픈 가슴을
바람에게 속삭여 나의 마음을
널 사랑 합니다 널 사랑 합니다
보고 싶어 눈물이 흐르는 내 마음이
그에게 닿기를 제발 들어주길
한번만 제발 한번만
내 얘길 귀 기울여줘요
제발 들어줘요
이세상 어디에도 너의 향기가 없어
난 슬퍼요 울부짖고 있죠
보고 싶어 눈물이 흐르는 내 마음을
바람이 전해 주기를
또 하루를 보냅니다"
191,The One (더원),별처럼 (Duet With 태연 Of 소녀시대),"세상 어느 곳에 그대 숨더라도
나는 그댈 찾아낼 수가 있어요
그대가 없다면 그대가 없다면
내 심장은 뛰지 않으니까
사랑이라 굳이 말하지 않아도
마음으로 나는 알 수가 있죠
그대만 있다면 그대만 있다면
아무것도 난 필요없는데
You are my everything to me
You are my everything to me
하늘의 별처럼 환하게 비춰주리
그대는 나만의 사랑
영원한 나만의 사랑
우리 사랑해요
그대 하나면 난 충분해요

그 무엇과 비교할 수 있을까요
그 무엇과 바꿀 수가 있나요
그대의 사랑을 그대의 마음을
그 누가 대신할 수 있나요
You are my everything to me
You are my everything to me
하늘의 별처럼 환하게 비춰주리
그대는 나만의 사랑
영원한 나만의 사랑
우리 사랑해요
그대 하나면 난 충분해요
이별하는 일 없을 꺼예요
그대에게 상처주는 일
눈물 흘리게 할 일 나 없도록
You are my everything to me
You are my everything to me
우리 변치마요 세월이 흐른대도
그대는 나만의 사랑
영원한 나만의 사랑
우리 사랑해요
슬픔없는 세상에서 우리"
192,"백지영, 나원주",니가 내리는 날,"믿지 않았어 니 가슴 속에
내가 없는 날이 온 걸
서툴게 난 말할 수 없기에
조금 기다린 것 뿐인데
아무렇지도 않다고 한 건
너를 위해서였는데
내 모자란 생각이 너를
더 멀어지게 한 건 아니니
어제는 니가 촉촉히 왔어
저 비와 같이
내 멀어진 기억 속에
언제나 그랬던 것처럼
이렇게 니가 내리는 날엔
늘 참아왔던 내 눈물이
비가 되어 항상
함께 할 수 있을 거야
내가 너에게 내딘 사랑이
그렇게 어설펐는지
너를 향한 내 맘은 언제나
곁에 머물고 싶었는데
너를 사랑한 그 만큼
많이 미워해보려 했어
그렇게 나 널 잊을 수
있을 것 같았는데
어제는 니가 촉촉히 왔어
저 비와 같이
내 멀어진 기억 속에
언제나 그랬던 것처럼
이렇게 니가 내리는 날엔
늘 참아왔던 내 눈물이
비가 되어 항상
함께 할 수 있을 거야"
193,포맨 (4MEN),못해,"이제는 밥을 먹어도
눈물 없이는 삼키지 못해
억지로 먹고 먹어도
속이 늘 허전해
노래를 들어도
흥얼대지도 못해
영화를 봐도
내가 뭘 본 건지 기억 못해
밥도 잘 먹지 못해
네가 생각날까 봐
니 생각에 체할까 봐
네가 떠난 후로 오늘도
눈물로 하루를 먹고 살아
버스도 타지 못해
누가 날 욕할까 봐
우는 날 놀려댈까 봐
아무 것도 못해
너 없인 나 혼자 살지 못해
이제는 술을 마셔도
눈물 없이는 마시질 못해
아무리 병을 비워도
너만 더 생각해
살아서 뭐 해 넌 내 곁에 없는데
혼자 뭘 어째
아무 것도 할 수 없는 난데
밥도 잘 먹지 못해
네가 생각날까 봐
니 생각에 체할까 봐
네가 떠난 후로 오늘도
눈물로 하루를 먹고 살아
버스도 타지 못해
누가 날 욕할까 봐
우는 날 놀려댈까 봐
아무 것도 못해
너 없인 나 혼자 살지 못해
너 없이 웃는 것도 난 못해
너 없이 걷는 것도 난 못해
아무 것도 아무 것도 못해
내겐 니 사랑이 필요해
혼자 살아서 뭐 해
네가 더 잘 알잖아
너 없인 나 안 되잖아
너 밖에 몰라서 너 없인
밥조차 먹지 못하는 나인데
차마 죽지도 못해
네가 돌아올까 봐
언젠간 날 찾을까 봐
아무 것도 못해
오늘도 내일도 너만 원해"
194,god,웃픈 하루,"아무에게도 못한 내 이야기
혼자 몰래 숨겨둔 그 이야기
이젠 꺼내 놓으려 해
잠시만 들어줄래
사랑하나 못 지킨 내 자신이
내 맘처럼 안 되는 이 세상이
날 작아지게 해
이런 내가 싫어질 만큼
난 늘 외롭기만 했던 아이
나야
뭐 하나 딱 히 잘 하는 것 없던 아이
나야
이 열등감에 매일 머리를 싸매
재능 없는 예능 매니저가 전화 오네
물어 뜯고 뜯기는 세상에 나는 약해
훔치고 뺏고 뺏기는
이 열등감에 쩔어
웃다가 슬픈 노래
웃프고 지친 시에
오늘 하루를 보내
내게 용기부여를 주게
다 괜찮을 거야 오늘이 지나면
하늘의 별처럼 빛날 거야
사는 게 그래
우린 험한 언덕에
위태롭게 서 있는 듯
울고 웃는 웃픈 하루
웃프고 웃픈 이야기는
절대로 듣지도 마
사랑한단 말에 쉽게 속기도 하지만
슬프고 지친 이야기에
눈물도 흘리지마
이별하는 것이 더 아름답기도 하니깐
complex complex complex
돈과 명예 중 하나를 고르래
complex complex complex
일과 사랑 다 가질 순 없는데
내 손이 바람보다 차게 느껴질 때쯤
사랑도 지쳐가 저 멀리 사라질 때쯤
웃다가 슬픈 노래
웃프고 지친 시에
오늘 하루를 보내
내게 용기부여를 주게
다 괜찮을 거야 오늘이 지나면
하늘의 별처럼 빛날 거야
사는 게 그래
우린 험한 언덕에
위태롭게 서 있는 듯
울고 웃는 웃픈 하루
아무에게도 못한 내 이야기
혼자 몰래 숨겨둔 그 이야기
이젠 꺼내 놓으려 해
잠시만 들어줄래
사랑하나 못 지킨 내 자신이
내 맘처럼 안 되는 이 세상이
날 작아지게 해
이런 내가 싫어질 만큼
오늘이 가면 괜찮을 거야 그래
하늘의 별처럼 빛날 거야 이젠
사는 게 그래
우린 험한 언덕에
위태롭게 서 있는 듯
울고 웃는 웃픈 하루
웃프고 웃픈 이야기는
절대로 듣지도 마
사랑한단 말에 쉽게 속기도 하지만
슬프고 지친 이야기에
눈물도 흘리지마
이별하는 것이 더 아름답기도 하니깐"
195,태민 (TAEMIN),Soldier,"돌아가려 하는 길은 미로
뺨에 스치는 바람은 위로
두 팔을 벌리고 It doesn't matter
I need an angel's hand
Cause a devil kissed me kissed me
Why'd you never miss me miss me
Yeah the devil kissed me
kissed me kissed me
죄를 씻을 수 있다면
지금 두 무릎을 굽혀
나의 목을 조여도
나의 몸을 망쳐도
하늘에 맹세해 한 손을 올려
I just wanna be a Soldier
I just wanna be a Soldier
내 안에 너를 놓아주려 해
이제 너를 정리하려고 해
풀지 못했어 오해를 여태
I need your forgiveness
Yeah I know you miss me miss me
Baby give you kiss me kiss me
Yeah I know you miss me
miss me miss me
죄를 씻을 수 있다면
지금 두 무릎을 굽혀
나의 목을 조여도
나의 몸을 망쳐도
하늘에 맹세해 한 손을 올려
I just wanna be a Soldier
I just wanna be a Soldier
잊지 못할 가슴의 아픈 추억들
외로움 속의 마지막 너의 모습은
너무 아름다웠어
I wanna be a Soldier
마지막까지 함께하기를
너의 입술을 맞춰
숨이 멎을 때까지
세상 해 뜰 때까지
내 옆에 있는 널 지키려 했어
I was born to be a Soldier"
196,김영근(지리산소울),바보처럼 살았군요,"어느날 난 낙엽지는 소리에
갑자기 텅 빈 내 마음을 보았죠
그냥 덧 없이 흘러버린
그런 세월을 느낀거죠
잃어버린 것이 아닐까
늦어 버린 것이 아닐까
흘러버린 세월을
찾을 수만 있다면
얼마나 좋을까 좋을까
난 참 바보처럼 살았군요
난 참
난 참 바보처럼 살았군요
바보처럼 바보처럼 바보처럼
잃어버린 것이 아닐까
늦어 버린 것이 아닐까
흘러버린 세월
찾을 수만 있다면
얼마나 좋을까 좋을까
난 참 바보처럼 살았군요
난 참
난 참 바보처럼 살았군요
바보처럼 바보처럼 바보처럼
난 참 바보처럼 살았군요
난 참
난 참 바보처럼 살았군요
바보처럼 바보처럼
바보처럼 바보처럼 살았군요"
197,가비엔제이,꼭 너 같던,"꽁해 날씬 왜 또 좋은 건데
바쁜 내 폰도 조용해
너 없는 아침 모든 게 허전해
어젠 괜히 막 서운한 맘에
이별이 낫단 거짓말
내 맘 좀 알아달란 작은 투정이었는데
꼭 너 같던 노래가 미워지고
꼭 너 같던 하늘이 너무 아파
괜찮아질 거라
더 안아줄 거라 생각했어
또 올 것 같지 않던 이별은 오고
매일 밤 내 눈은 흐려지고
뻔하게 흔하게 내게
또 채워진 지난 이야기
이상해 참 다정했던 미소가
함께 걸었던 거리가
유난히 생각이 나
니가 너무 보고 싶어
꼭 너 같던 노래가 미워지고
꼭 너 같던 하늘이 너무 아파
괜찮아질 거라
더 안아줄 거라 생각했어
또 올 것 같지 않던 이별은 오고
매일 밤 내 눈은 흐려지고
뻔하게 흔하게 내게
또 채워진 지난 이야기
많은 걸 바라지 않아
여자의 맘도 어렵지만
시도 때도 없던 첫 만남
두근대던 니가 그리웠던 거야
꼭 너 같던 노래를 흥얼대고
꼭 너 같던 하늘을 눈에 담아
돌아올 거라고
웃어줄 거라고 기대했어
데려다주며 항상 날 보고서서
손 흔들어주며 잘 자라고
너무나 그리운 내가
잊어야 할 지난 이야기"
198,바이브,쉬고 싶다,"오늘 일은 내일로 미루자
막연한 미래도 이 불안한 현실도
하루만 더 뒤로 미루자
나 하나만 바라보는
미안한 내 가족도
쉬고 싶다 지친 내 맘을 다 내려놓고
쉬고 싶다 하던 일들은
다 던져버리고
성공이건 실패이건 필요 없어
다 집어치우고
오늘만큼 난 쉬고 싶다
내일 일은 내일 생각하자
못다 한 사랑도 못다 한 이별도
하루만 더 뒤로 미루자
그 누군가 남기고 간
잊어야 할 추억도
쉬고 싶다 지친 내 맘을 다 내려놓고
쉬고 싶다 하던 일들은
다 던져버리고
사랑이건 이별이건 이것저것
다 집어치우고
이젠 나를 위해 쉬고 싶다
잠시 멈춘다는 건 절대 끝이 아니야
그건 새로운 시작인 거야
난 웃고 싶다
아무것도 모르던 때처럼
웃고 싶다 철이 없던 예전의 나처럼
단 하루만 잠시만 내 모든 걸
다 던져버리고
오늘만큼 날 안아주고 싶다
다 잊어버리고 오늘만큼
난 쉬고 싶다"
199,정세운,나의 바다,"여기 그대 눈빛 속에
내가 웃고 있네요
그대도 웃음 짓네요
그댄 어떨까 겁이 나
닿기에도 조심스럽던 그 두 손
이젠 꼭 잡고 있네요
메마른 땅에 단비 같아
내 겨울을 채운 봄꽃 같아
그대여 아픔이 남았다면
이 종이배에 실어서
나의 바다에 띄워버려요
그 아픔 날 가득 채운대도 괜찮아
내 마음 내 바다 너로 가득할 테니까
석양에 비친 노을 같아
어두운 밤하늘 별빛 같아
그대여 아픔이 남았다면
이 종이배에 실어서
나의 바다에 띄워버려요
그 아픔 날 가득 채운대도 괜찮아
내 마음 내 바다 너로 가득할 테니까
아무 말 없이 바라만 봐도
그대 지난날을 느낄 수가 있어요
그대와 함께 같은 꿈속을
나란히 걷고 싶어요
안아주고 싶어요
사랑해요
여기 그대 눈빛 속에
내가 웃고 있네요
그대도 웃음 짓네요"
200,"015B, FIL (필)",325km,"너 아직도 기억이 나는지
멀리 있어 애틋했던 우리
밤이 새도록
전활 붙잡고
이번 주엔 어디를 갈까
만나고 돌아온 날은
가슴 한쪽이
뚫어진 것만 같아
익숙해질 줄 만 알았는데
날이 갈수록
힘들었어
내가 살던 그곳보다도
딱 일주일 한번
만나던 중간 그 도시
훨씬 더 많은 추억이
거기는 잘 있겠지
너 살던 그곳으로
처음 갔던 날
그날이 마지막이었지
웃으며 보내줬지만
얼마나 아팠는지 넌 아직도 모를걸
그날이 금요일이었다면
너를 설득할 시간이 많았을까
평일의 짧은 점심시간에
널 붙잡기엔
미안했어
내가 살던 그곳보다도
딱 일주일 한번
만나던 중간 그 도시
훨씬 더 많은 추억이
거기는 잘 있겠지
너 살던 그곳으로
처음 갔던 날
그날이 마지막이었지
쿨하게 보내줬지만
내 맘은 솔직하게 너를 잡고 싶었어
요즘도 SNS에 뜨는
그 대전의 빵집
아직도 유명한가 봐
우리만 거기 없을 뿐
모든 건 그대로야
우리 그 먼 거리가
좀 가까웠다면
결과는 달라졌을까
웃으며 보내줬지만
조금은 후회가 돼
나 살던 그곳보다
딱 일주일 한 번
만나던 중간 그 도시
훨씬 더 많은 추억이
거기는 잘 있겠지
너 살던 그곳에
처음 갔던 날
그날이 마지막이었지
웃으며 보내줬지만
내 맘을 솔직하게 말해주진 못했어"
201,루브르젠스키,내 마음에 비친 내 모습,"붙들 수 없는 꿈의 조각들은
하나 둘 사라져 가고
쳇바퀴 돌 듯 끝이 없는 방황에
오늘도 매달려 가네
거짓인 줄 알면서도 겉으론 감추며
한숨 섞인 말 한마디에
나만의 진실 담겨 있는 듯
이제와 뒤늦게 무엇을 더 보태려 하나
귀 기울여 듣지 않고
달리 보면 그만인 것을
못 그린 내 빈 곳 무엇으로 채워지려나
차라리 내 마음에 비친 내 모습
그려 가리
엇갈림 속에 긴 잠에서 깨면
주위엔 아무도 없고
묻진 않아도 나는 알고 있는 곳
그 곳에 가려고 하네
근심 쌓인 순간들을 힘겹게 보내며
지워버린 그 기억들을
생각해 내곤 또 잊어버리고
이제와 뒤늦게 무엇을 더 보태려 하나
귀 기울여 듣지 않고
달리 보면 그만인 것을
못 그린 내 빈 곳 무엇으로 채워지려나
차라리 내 마음에 비친 내 모습
그려 가리
이제와 뒤늦게 무엇을 더 보태려 하나
귀 기울여 듣지 않고
달리 보면 그만인 것을
못 그린 내 빈 곳 무엇으로 채워지려나
차라리 내 마음에 비친 내 모습
그려
이제와 뒤늦게 무엇을 더 보태려 하나
귀 기울여 듣지 않고
달리 보면 그만인 것을
못 그린 내 빈 곳 무엇으로 채워지려나
차라리 내 마음에 비친 내 모습
그려 가리"
202,최재훈,우울증,"내 안의 모든 것이 서러웠어
지금까지 살아왔던 내 과거가
너무나도 초라해 불쌍해서
난 살기 싫었어
아침에 눈 뜨기가 두려웠어
이유없이 불안하고 초조해서
어제처럼 오늘을 산다는게
난 숨이 막혀 왔어
난 견딜 수 없었어
어둠이 나를
위험한 벼랑 끝에 몰고 가는데
알 수 없는 빛은 나를 붙잡고
이러면 안된다고 소리쳤어
차라리 소리내
울고 싶은 만큼 울어버려
자신을 사랑하는 울음소리는
더 큰 법이라며
어차피 세상은 어느 누구나
다 혼자일 뿐
나를 위해 울어 줄
사람은 없어

주위에 사람들은 많았지만
나의 맘을 열어 놓기
겁이 났어
왠지 나를 비웃을 것 같아서
말하기 싫었어
한밤에 잠자기가 두려웠어
살아가는 이유마저 희미한데
오늘처럼 내일이 온다는 게
난 숨이 막혀 왔어
난 견딜 수 없었어
어둠이 나를
위험한 벼랑 끝에 몰고 가는데
알 수 없는 빛은 나를 붙잡고
이러면 안된다고 소리쳤어
차라리 소리내
울고 싶은 만큼 울어버려
자신을 사랑하는 울음소리는
더 큰 법이라며
어차피 세상은 어느 누구나
다 혼자일 뿐
나를 위해 울어 줄
사람은 없어

난 견딜 수 없었어
어둠이 나를
위험한 벼랑 끝에
몰고 가는데
알 수 없는 빛은 나를 붙잡고
이러면 안된다고 소리쳤어
차라리 소리내
울고 싶은 만큼 울어버려
자신을 사랑하는 울음소리는
더 큰 법이라며
어차피 세상은 어느 누구나
다 혼자일 뿐
나를 위해
울어 줄 사람은 없어"
203,전람회,꿈속에서,"하얀 꿈을 꾸고 있네
어디인지도 모른 채
어둔 세상은 모두 잠들고
나의 숨소리뿐

난 취해가는데
깨워주는 사람은 없네
몸을 뒤척여 너를 부르네
소리도 없는 나의 슬픈 노래는
까만 허공을 채우고

울먹이는 날 위해 무심한 밤은
다시 나를 재우고
눈물로 젖은 내 술잔 속엔
나의 웃음이 또 한숨이
출렁이는 달빛에 흘러가네
날 깨워줘
네가 없는 꿈 속은 난싫어
아무도 없는 하얀 꿈 속에
너를 한없이 부르네 루루루

울먹이는 날 위해 무심한 밤은
다시 나를 재우고
눈물로 젖은 내 술잔 속엔
나의 웃음이 또 한숨이
출렁이는 달빛에 흘러가네
날 깨워줘
네가 없는 꿈 속은 난싫어
아무도 없는 하얀 꿈 속에
너를 한없이 부르네 루루루

하얀 꿈을 꾸고 있네
어디인지도 모른 채
어둔 세상은 모두 잠들고
나의 숨소리뿐

라라라라"
204,문명진,하루하루,"혼자 있어도 난 슬프지 않아
그대와의 추억이 있으니
하지만 깊은 허전함은
추억이 채울 수 없는걸
나 혼자 있어도 기다리지 않아
이미 그대 나를 지웠을 테니
마지막 이별 그 시간도
그대는 태연했었는 걸
언젠간 나 없이도
살아갈 수 있을 거야
차가운 그대 이별의 말에
할 말은 눈물 뿐이라서
바라볼 수 없던 나의 그대
하루하루 지나가면 익숙해질까
눈을 감아야만
그댈 볼 수 있다는 것에
더 이상 그대에
기쁨이 될 수 없음에
나는 또 슬퍼하게 될거야
하루하루 지나가면
잊을 수 있을까
그대의 모습과 사랑했던 기억들을
끝내 이룰 수 없었던 약속들을
나는 또 슬퍼하고 말거야

언젠간 나 없이도
살아갈 수 있을 거야
차가운 그대 이별의 말에
할 말은 눈물 뿐이라서
바라볼 수 없던 나의 그대
하루하루 지나가면 익숙해질까
눈을 감아야만
그댈 볼 수 있다는 것에
더 이상 그대에
기쁨이 될 수 없음에
나는 또 슬퍼하게 될거야
하루하루 지나가면
잊을 수 있을까
그대의 모습과 사랑했던 기억들을
끝내 이룰 수 없었던 약속들을
나는 또 슬퍼하고 말거야"
205,세븐틴,아낀다 (Vocal Team Ver.),"내가 좀 이상해 말수가 적어져
친구들이 다 걱정해
네 앞에만 서면 심장이 뛰어서
행동이 서툴러서 미안해
아직도 조절이 안 돼
나 갖고 놀지 좀 말래
왜 자꾸 front 하는건데
그니까 내 말은 너를 다 알고 싶어
너를 노래해 U Hoo 너를 노래해 U Hoo
입술이 말라도 할말은 해야겠어 Baby
아껴 널 현기증 날 정도로
아낀다
어쩌다 눈이 마주치면
애써 고개를 돌려
혼자서 고민만 하고
이럼 안될 것 같아
그니까 내 말은 너를 다 알고 싶어
너를 노래해 U Hoo 너를 노래해 U Hoo
입술이 말라도 할 말은 해야겠어 Baby
아껴 널 현기증 날 정도로
아낀다
너 여기 기대도 돼
너의 아픔 나로 덮어도 돼
네 속 마음 다 얘기해줘
널 볼 수 있게
나도 이젠 널 불러보고 싶어
Baby you’re my angel
그니까 내 말은 너를 다 알고 싶어
너를 노래해 U Hoo 너를 노래해 U Hoo
입술이 말라도 할말은 해야겠어 Baby
아껴 널 현기증 날 정도로
아낀다
아낀다"
206,이문세,오래된 이야기,"이젠 바람이 불어도
흔들지도 흔들리지도
무엇도 애타지 않는
눈물조차 마른
내가 되었지만
오늘처럼 이런 하늘이면
멀리서 불러보는 이름
다시 만날 수는 없다 해도
들리지 않아도 말하고 싶어
넌 혼자 울지 않길
넌 나를 잊기를
뒤돌아보지 않기를
이 마음 사랑이라 해도
사랑이 아니라 해도
끝내 변하지 않을 얘기
쏟아지던 비가 그치고
쌓였던 눈이 녹아도
나는 변하지 않네
나의 사랑은 고인 물처럼
계절을 모두 녹이며
그 자릴 맴돌아
희미해도 사라지지 않아
손끝에 남아 있는 기억
다시 만날 수는 없다 해도
들리지 않아도 말하고 싶어
넌 혼자 울지 않길
넌 나를 잊기를
뒤돌아보지 않기를
이 마음 사랑이라 해도
사랑이 아니라 해도
끝내 변하지 않을 얘기"
207,임정희,Black Diamond (Prod.Takers),"모든 게 무너져가는 밤
I never go there
아무일 없었던 것처럼
You came to my dream
Fly away
지독한 욕망이 가득 찬
이곳을 벗어나
우리의 Paradise
Black Diamond
너와나의 그곳으로
Black Diamond
우리 둘만의 Paradise
먼지 덮인 이 도시위로
비추는 Sunrise
저곳으로 가면 모두다
이루어질까
Fly away
오늘밤 나를 데려가줘
이대로 날아가
우리의 Paradise
Black Diamond
너와나의 그곳으로
Black Diamond
우리 둘만의 Paradise"
208,윤언니,습관,"밤을 더듬어 너를 찾고
아파하는 게 익숙해지고
나도 모르게 네 이름을 부르다가
잠들지 못하고 아침이 되었어
바쁘게 살면 좀 나아질까
의미 없는 약속들을 잡고서
어딜 가도 눈에 밟히는 추억에
사실은 말야
모든 습관들 속에 네가 있어
이런저런 거짓말에 날 속이려 해봐도
문득 떠오른 그때
그날의 우릴 만나면
습관처럼 또 널 사랑할 텐데
백 번은 지웠던 번호를 누르고
전화를 걸어보면 넌 받을까
나만 이러는 것 같아
억울한 마음에
너무 밉다가도
모든 습관들 속에 네가 있어
이런저런 거짓말에 날 속이려 해봐도
문득 떠오른 그때
그날의 우릴 만나면
나의 다짐들이 무너져 내리네
아주 오랜 버릇인 것처럼
나에게는 숨을 쉬듯이 네가 필요해
오 살아가겠지 살아지겠지
어떤 의미조차 없겠지만
그 아무 말도 못 하고 울고 있던
나를 차갑게 돌아서던
널 아직 사랑해
이유 하나 없이 원하고 원하는 내게
습관처럼 넌 돌아오면 돼"
209,더 씨야,Tell Me,"이별을 말하지마
난 너 없이 못살아
못된 기억 속에 웃고 있는 너와 나
너 하나 바라보는 나는 어떡하라고
추억 속에 갇혀버려
죽을 것만 같은데
너라면 영원토록 아껴 줄꺼라고
다른 남자와는 다를 거라고
그렇게 믿었는데 영원을 바랬는데
네가 날 안던 그 날밤부터
오늘따라 슬퍼 보이는 눈빛
슬픈 예감이 드는 건 왜일까
사랑을 말하던 너의 입술이
지금 내게 이별을 말해
가지마 제발 떠나지마
네가 나쁘다고 얘기하지마
너만큼 좋은 사람 없어
다른 사람 찾으란 말 하지마
Please don't tell me baby
Don't say goodbye
죽도록 너만 사랑하는데
나는 네가 필요해 또 너만을 원해
네가 없인 난 불행해
가지마 제발 떠나지마
너를 잡고 싶은 내 맘 아는지
너만큼 좋은 사람 없어
네가 날 안았던 그 날밤부터
Please don't tell me baby
Don't say goodbye
죽도록 너만 사랑하는데
나는 네가 필요해 또 너만을 원해
네가 없인 난 불행해
왜 나만 아파야 해
날 사랑하긴 했니
네가 날 안던 그 날밤부터
이미 넌 Goodbye
Please don't tell me baby
Don't say goodbye
하루 종일 난 울고만 있어
넌 다를 줄 알았어
널 굳게 믿었어
Please don't tell me
Don't say goodbye
내 꿈속에 너를 잊고
죽은 채로 살아
내 품속에 숨쉬었던 단 하나의 사람
내 맘속을 찢어놓고 떠나버린 사람
내 전부를 다 걸었던
내 마지막 사랑
내 꿈속에 너를 잊고 죽은 채로 살아
내 품속에 숨쉬었던 단 하나의 사람
내 맘속을 찢어놓고 떠나버린 사람
내 전부를 다 걸었던
내 마지막 사랑"
210,박혜수,슬픈인연,"멀어져 가는
저 뒷모습을 바라보면서
난 아직도 이 순간을
이별이라 하지 않겠네
달콤했었지
그 수많았던 추억 속에서
흠뻑 젖은 두 마음을
우린 어떻게 잊을까
아 다시 올 거야
너는 외로움을 견딜 수 없어
아 나의 곁으로 다시 돌아올 거야
그러나 그 시절에 너를
또 만나서 사랑 할 수 있을까
흐르는 그 세월에 나는
또 얼마나 많은 눈물을 흘리려나
달콤했었지
그 수많았던 추억 속에서
흠뻑 젖은 두 마음을
우린 어떻게 잊을까
아 다시 올 거야
너는 외로움을 견딜 수 없어
아 나의 곁으로 다시 돌아올 거야
그러나 그 시절에 나를
또 만나서 사랑 할 수 있을까
흐르는 그 세월에 나는
또 얼마나 많은 눈물을 흘리려나
그러나 그 시절에 나를
또 만나서 사랑 할 수 있을까
흐르는 그 세월에 나는
또 얼마나 많은 눈물을 흘리려나"
