,가수,제목,가사
2527,길구봉구,어떤 기적,"시답지 않은 나의 서투른 표현에도
누구보다 더 많이 밝게 웃어주던 너
어른스럽지도 못하고 꽉 막힌 내게
어느새 작은 틈새로 바라봐 주는 너
고맙다는 흔한 말보다
함께여서 행복하다는 그 말
내 마음 깊은 곳에 담아 두기만 했죠
기적이 별게 있나요
그대가 내 곁에 있다는 게
이미 그것만으로 내겐 기적인 거죠
그대 있는 그대로를 안아 줄 수 있는
그런 내가 될게요 내가 지켜줄게요
어색해하는 나의 작은 모습 보여도
언제나 늘 그렇게 두손 잡아 주던 너
고집스럽기만 한 꽉 막힌 내게
어느새 작은 틈새로 바라봐 주는 너
고맙다는 흔한 말보다
함께여서 행복하다는 그 말
내 마음 깊은 곳에 담아 두기만 했죠
기적이 별게 있나요
그대가 내 곁에 있다는 게
이미 그것만으로 내겐 기적인 거죠
그대 있는 그대로를 안아 줄 수 있는
그런 내가 될게요 내가 지켜줄게요
세상은 매일이
나의 마음과 다르지만
그대의 사랑 하나면
그걸로 충분해요
기적이 별게 있나요
그대가 내 곁에 있다는 게
이미 그것만으로 내겐 기적인 거죠
언젠가는 이 노래가 잊혀져 간대도
우리의 마음속엔 영원히 함께하길
우리의 마음속에 영원히 함께하길"
2528,정용화 (CNBLUE),키스해볼까?,"나 왜 이럴까 너를 만나면
내 기분이 잘 조절이 안돼
너의 작은 행동 말투에
자꾸 헷갈려 Up & Down
널 안 보는 척 듣지 못한 척
딴청 부리는 내가 어색해
그럴수록 티가 날 텐데
한 뼘 자라난 Oh 내 사랑
하나 둘 셋 세보면
너를 좋아할 이유가 넘쳐
Oh It’s my love 자꾸 보고 싶고
손잡고 싶고 안고 싶은 이 맘
두근거리면 그건 love
그게 맞을 거야
매일 어제보다 오늘이
더 예뻐 보이는 너를 사랑하지만
아직 말도 못 하는 그 이유는
I I don’t know
두 눈 감아도 눈을 떠봐도
내 세상엔 어디를 봐도
너란 그림이 그려 있어
하나 둘 셋 걸으면
어디로 가도 결국 니 앞에
Oh It’s my love 자꾸 보고 싶고
손잡고 싶고 안고 싶은 이 맘
두근거리면 그건 love
그게 맞을 거야
매일 어제보다 오늘이
더 예뻐 보이는 너를 사랑하지만
아직 말도 못 하는 그 이유는
I don’t know
늘 연습만 했던 말
오늘은 꼭 하고 싶어
지금 너에게 가고 있어
Oh It’s my love 자꾸 보고 싶고
손잡고 싶고 안고 싶은 이 맘
나와 같다면 우린 love
그게 맞을 거야
매일 어제보다 조금씩
더 커져만 가는 사랑 알게 될 거야
나와 함께한다면
이 사랑을 I give to you
Tik Tok Tik Tok 시간만 가는데
Yeah 더 늦기 전에 그래
우리 키스해볼까"
2529,임도혁,1007-1,"널 바래다주던
빨간 버스
내 세상에서
그 1시간은 늘
짧았고 아쉬웠고 행복했지
코가 닿을 듯
붙어 앉아
웃으면 안기던
버스 뒷 자리에서
달리는 차 안에서
내 옆에 잠들던
니 모습을 만나곤 해
니가 깰까 봐
어깨도 못 들던
내 작은 행복과 떨림이
그리워져
오늘도 난 여기서
많은 사람 속에서
턱 끝을 들곤 해
혹시 니가 보일까 봐
문이 열리고
저 얼굴 사이로
그토록 바란
니가 탈 것 같아
입김 불며
창가에 써 내려가던
니 이름과 사랑해
꼭 숨이 닿았던
나의 옆자리에
니가 그리워
멈춰선 차 안에서 너를
내게 손 흔들던
뒷모습을 만나곤 해
가서 전화해
내리기 아쉬워
떨리던 눈빛과 목소리
다신 들을 수 없지만
나 한참을 달리고
내릴 곳을 지나도
움직이지 못해
혹시 너를 마주칠까
너도 한 번은
나를 찾을까 봐
난 오늘도 여기서
보이지 않는 널 기다려"
2530,권영찬,그렇게 우리는 (Feat. 프롬),"기울어진 오늘 하루
실없는 생각에 잠겨
불빛 속을 걷고 있네

뜨거웠던 여름이 가면
모두들 어디로 가나
내버려 뒀던 꿈을 줍나

있잖아 우리
눈 감으면 어제 같던 어린 꿈에
서로가 서로를 향해
걷고 있는진 몰랐나봐

있잖아 우리
멍청하게도 손 내밀면 닿을 거리에
서로를 잃어버리고
식어버린 오후에 혼자 남겨졌나

사라져간 사람들은
지금은 어디에 있나
어떤 이름을 부르며

있잖아 우리
눈 감으면 어제 같던 어린 꿈에
서로가 서로를 향해
걷고 있는진 몰랐나봐

있잖아 우리
멍청하게도 손 내밀면 닿을 거리에
서로를 잃어버리고
식어버린 오후에 혼자 남겨졌나

짧았던 우리의 밤
흔들리는 불빛 속으로 걸어간다

그렇게
우리는"
2531,범진,무제 (無題),"멀어져만 가는 네 뒷모습 보며
돌이킬 순 없단 걸 알아
뜨겁기만 했던 우리의 그 밤도
어느새 다 식어버린 걸 알아
한 번만 더 기회를 준다면
우리는 달라져 있을까
조금만 널 사랑했었다면
이렇게 아프지는 않을 텐데
결국 그대도 떠나가네요
다를 것만 같던 우리 둘인데
영원 하자던 우리 모습도
꿈을 꾼 것 같고 믿겨지지 않죠
돌이킬 순 없어 영화는 끝났어
현실로 다 돌아가야 해
다를 것만 같던 우리의 사랑도
결국엔 다 같았을 뿐이야
한 번만 더 기회가 온다면
우리는 달라져 있을까
조금만 더 사랑했었다면
이렇게 끝나지는 않을 텐데
결국 그대도 떠나가네요
다를 것만 같던 우리들인데
영원 하자던 우리 모습도
꿈을 꾼 것 같고 믿겨지지 않죠
그렇죠"
2532,한경일,보고싶어 다 미안해,"어제와 같은 힘든 하루야
달라진 것도 없어
이상해 더 점점 아프기만 해
보고싶어 다 미안해
이제와서 다 후회돼
사랑해 아직 널 잊지못해
난 널 이제 나는 어떡해야 해
나의 하루는 너하나 없어
그런데 왜 이럴까
모든게 다 내겐 아프기만 해
보고싶어 다 미안해
이제와서 다 후회돼
사랑해 아직 널 잊지못해
난 널 이제 나는 어떡해야 해
보고싶어 다 미안해
이제와서 다 후회돼
사랑해 아직 널 잊지못해
난 널 이제 나는 어떡해야 해"
2533,장필순,연대기,"하얀 벚꽃 너의 눈썹 위에
내려앉던 봄을 기억해
작은 우산 우리 어깨 흠뻑
비에 젖던 밤도 생각나
멀리 웃고 있는 너
그래 난 그게 좋아
너답게 사는 모습
가지지 않아도
충분히 행복해 나는
언젠가 이유 없이 외로운 밤
달빛에 아침까지 뒤척일 때
꿈처럼 스며드는 사람이길
아무런 슬픔 없이 말야
기억 속에 점을 찍듯
자리마다 남은 우리 사랑의 기록
멀리 반짝이는 너
그래 난 그게 좋아
그 빛을 잃지 않게
우리를 보낸다
모든 게 아름다울 때
이별은 시간이 던져준 질문
그 답을 이제는 찾은 것 일뿐
지난날 우린 모두 살아있어
그대로 그날 그곳 그 시간에
언젠가 이유 없이 외로운 밤
달빛에 아침까지 뒤척일 때
꿈처럼 스며드는 사람이길
아무런 슬픔 없이 말야
하얀 벚꽃 너의 눈썹 위에
내려앉던 봄은 저 멀리 가도"
2534,려욱 (RYEOWOOK),찬란한 나의 그대 (Everlasting Love),"알고 있어 그날의 햇살
찬란히 빛이 났었지
그보다 더 빛나던 그댄 My light
난 오색 빛이 모두 담긴 널
모든 숨을 담아 안아줄 거야
거센 파도가 와도
세상이 뒤엉켜도
내가
널 지켜줄 거야 My angel
영원이란 시간을 품에 안을 거야
시린 계절까지 전부
감싸 안아 줄 테니까
언제나 네 삶을 비출게
그대가 나를 비추듯
수많은 날 그 안에 번진
소중한 너의 모습들
내가 지금 숨 쉬는 이유
길을 잃었다 널 찾아
날 찬란하게 만들어준 건
다른 누구도 아닌 너야
거센 계절이 오면
내 모든 숨을 담아 다시
널 지켜줄 거야 My angel
영원이란 시간을 품에 안을 거야
시린 계절까지 전부
감싸 안아 줄 테니까
언제나 네 삶을 비출게
그대가 나를 비추듯
언제나 네 곁에서
영원한 사랑을 말해
어둔 내 세상을 밝혀준
그대가 나의 빛이야
My love 내 삶을 밝힌
My love 찬란한 나의 그대
여기 내 숨을 나눠 줄게 For you"
2535,김희석,서울의 달,"오늘 밤 바라본
저 달이 너무 처량해
너도 나처럼 외로운
텅 빈 가슴 안고 사는구나
텅 빈 방 안에 누워
이 생각 저런 생각에
기나긴 한숨 담배 연기
또 하루가 지나고
하나 되는 게 없고
사랑도 떠나가 버리고
술 잔에 비친 저 하늘의 달과
한 잔 주거니 받거니
이 밤이 가는구나
오늘 밤 바라본
저 달이 너무 처량해
너도 나처럼 외로운
텅 빈 가슴 안고 사는구나
가끔 비가 내리면
구름에 니 모습이 가려
어두운 거리 또 쓸쓸해지네
텅 빈 이 거리 오늘도
혼자서 걸어가네
오늘 밤 바라본
저 달이 너무 처량해
너도 나처럼 외로운
텅 빈 가슴 안고 사는구나
오늘 밤 바라본
저 달이 너무 처량해
너도 나처럼 외로운
텅 빈 가슴 안고 사는구나
슬픈 추억 안고 사는구나
텅 빈 가슴 안고"
2536,"박수주, 김서영",망우삼림 (feat. 장수현),"버려야 하는 마음은 모두 던지고
잊어야 하는 생각은 지워 버리고
하아얀 안개로 나를 감춰
빛 한 줄기 들지 못하게
사라지고 싶어라
날 맘대로 하지 못하게
풀어헤치고 싶어라
수많은 번뇌와 굴레를
벗어나게 하소서
버려야 하는 마음은 모두 던지고
잊어야 하는 생각은 지워 버리고
하아얀 안개로 나를 감춰
빛 한 줄기 들지 못하게
사라지고 싶어라
날 맘대로 하지 못하게
풀어헤치고 싶어라
수많은 번뇌와 굴레를
벗어나게 하소서"
2537,페이지,마지막 너를 보내며...,"너의 창백한 하얀 얼굴 위로
흐르는 네 눈물의 의미를 알기에
보내줘야 해
생각하면서 마지막일 것 같은 널 붙잡고 있어
날 위해 울지마 너는 내게 잘못하지는 않았어
너를 사랑했어 아무 것도 지켜주지 못한 날 용서해
얘기해봐 왜 나의 곁을 떠나려는지
사랑했기 때문이라는 말은 하지마
살아있는 동안에 너를 잊을 수는 없어
내 기억 속에서 넌 언제나 부디 행복해야해

날 위해 울지마 너는 내게 잘못하지는 않았어
너를 사랑했어 아무 것도 지켜주지 못한 날 용서해
이젠 너의 환한 웃음을 다신 볼 수 없겠지
행복했던 그 순간들을 쉽게 잊지는 마
너와 함께 할 수 없었던 우리의 슬픈 이별이
우리의 운명이라 해도 널 사랑할거야
아냐 네가 원한 그 자리에 내가 서 있을께
아직 늦지 않았어
다시 내게 돌아와
이젠 혼자 걸어 가야 할
낯익은 거리도 내겐 이겨내기 힘든 슬픔이야
얘기해봐 왜 나의 곁을 떠나려는지
사랑했기 때문이라는 말은 하지마
살아있는 동안에 너를 잊을 수는 없어
내 기억 속에서 넌 언제나 부디 행복해야해"
2538,유리상자,널 사랑하겠어 (Feat. 이소은),"우- 널 사랑하겠어
우- 널 사랑하겠어

내 뜨거운 입술이
너의 부드러운 입술에 닿길 원해
내 사랑이 너의 가슴에 전해지도록
아직도 나의 마음을 모르고 있었다면은
이 세상 그 누구보다 널 사랑하겠어

(널 사랑하겠어) 언제까지나
(널 사랑하겠어) 지금 이 순간처럼
이 세상 그 누구보다 널 사랑하겠어

어려운 얘기로 너의
호기심을 자극할 수도 있어
그 흔한 유희로
이 밤을 보낼 수도 있어

하지만 나의 마음을 (이제는)
그대가 알아줬으면 해
이 세상 그 누구보다 널 사랑하겠어

(널 사랑하겠어) 언제까지나
(널 사랑하겠어) 지금 이 순간처럼
이 세상 그 누구보다 널 사랑하겠어

(널 사랑하겠어) 언제까지나
(널 사랑하겠어) 지금 이 순간처럼
이 세상 그 누구보다 널 사랑하겠어

(널 사랑하겠어) 언제까지나
(널 사랑하겠어) 지금 이 순간처럼
이 세상 그 누구보다
(사랑하겠어)

음-널 사랑하겠어-


 "
2539,"바로, 진영",하얀 겨울,"언제부터인지
그댈 멀게 느낀 건
다른 누군가와 함께 있는 걸 본 후
하얀 눈이 내린 겨울 밤에
그의 품에 안긴 모습이
나의 가슴 속에
깊이 남아있기 때문에
힘든 이별이란 말을 전할 수 밖에
아무 생각 할 수 없어
그저 돌아설 뿐
내가 하고 싶어 하는 말이 아냐
그냥 우리 둘의 다음이
없는 것 같아 내 마음이
차가운 겨울처럼 추워
떨어진 눈 속에
우리 사랑을 다시 주워
조금 기다려줘 나를
아직 내겐 너무나
가슴 벅찬 일인걸
다시 사랑할 수 있을 때까지
그대 생각해줘 나를
지난 겨울 어느 날
함께 지내왔던 날들을
그리움에 눈물 흘러 내릴 때까지
같이 있는 1분 1초가 아까워서
떨어지기 싫어
하루도 안 보면서 지내기 힘들어
그댈 만나고 매일 매일이 벅차
두 눈을 감아도 보여
너무나 숨차 그댈 만나러 가는 길
눈이 와도 안 미끄러져
녹아 흐르지 내 마음에
그대가 지펴놓은 불
절대 꺼지지 않아 난 그저 기다릴 뿐
그 날 그 모습을
잊을 수가 없기에
아무 생각할 수 없어
그저 돌아설 뿐
조금 기다려줘 나를
아직 내겐 너무나
가슴 벅찬 일인걸
다시 사랑할 수 있을 때까지
그대 생각해줘
나를 지난 겨울 어느 날
함께 지내왔던 날들을
그리움에 눈물 흘러내릴 때까지
기다려줘 나를
나를 기다려줘
나 지금 달려가고 있어
그대 생각하면 나 너무 빨라
발이 안 보여
주체할 수 없는 이 기쁨
그대 생각해줘 나를
오늘도 내일도
앞으로 쭉 내 맘에 가득
함께 지내왔던 날들을
그리움에 눈물 흘러내릴 때까지"
2540,젝스키스,세 단어,"다신 볼 수 없을 것만 같던
그대가 내 앞에 서 있네요
지킬 수 있을지 모르며 약속했던
그 언젠가가 지금인 거군요
단 하루도 널
널 잊었던 적
없다는 말은 거짓말이겠지만
그대가 곁에 있지 않을 때
외로웠죠
한 순간도 널
널 잊었던 적
없다는 말이 무슨 의미겠어요
지금
여기
우리
세 단어면 돼요
I just wanna be with you
내가 사는 이유
다시는 멀리 가지 않을게요
I'll always be here for you
세월이 지난 후
세상이 다시 우릴 갈라놔도
떠나야만 해도
멀리 있진 않을게요
참 멀리 멀리 멀리도
돌아왔네요
지독한 세월과 세상에게
수없이 꺾이고
발 밑엔 낙엽이 뒤덮이고
이 야윈 모습이지만
여기 여전히
그대 곁에 서있죠
I missed you
한 순간도 편히 잠든 적 없어
잘 지낸 것 같겠지만
I missed you
한 순간도 진짜 웃은 적 없어
한 순간도 널
널 잊었던 적
없다는 말이 무슨 의미겠어요
지금
여기
우리
세 단어면 돼요
I just wanna be with you
내가 사는 이유
다시는 멀리 가지 않을게요
I'll always be here for you
세월이 지난 후
세상이 다시 우릴 갈라놔도
떠나야만 해도
멀리 있진 않을게요
시간은 참 무섭게도 가네요
붙잡으려 해도
잡히지 않을 거예요
언젠가
다시 헤어지게 되어도
여기
가까이 서있을게
지금
여기
우리
I just wanna be with you
내가 사는 이유
다시는 멀리 가지 않을게요
I'll always be here for you
세월이 지난 후
세상이 다시 우릴 갈라놔도
떠나야만 해도
멀리 있진 않을게요
멀리 있진 않을게"
2541,한동근,북극 태양,"그대의 모진 그 말들이
사랑을 뜻함을 알기까지
각자의 사랑 또 생각들
이렇게 다름을 알기까지
너무 오래 걸려 미안해요
이젠 그걸 알지만
그댄 곁에 없네요
나는 참 쉽게 상처 주고도
미안하단 말보단
그댈 바꾸려 노력했네요
내 사랑은 북극 태양처럼
지지 않고 내리쬐려다
밤이 없이 사랑하려다
조금 더 조금 더 하며 다가서다
그대 말라갈 때
이내 사라질 때 그때 알았죠
너무 과했던 내 사랑
그대를 아껴 한 말들이
상처가 됐음을 알기까지
오롯이 예쁜 그 마음을
다치게 했음을 알기까지
너무 오래 걸려 미안해요
이젠 그걸 알지만
그댄 곁에 없네요
말이 통하지 않는 사랑에
우린 그저 입 맞춰
그 많은 말을 대신했네요
내 사랑은 북극 태양처럼
지지 않고 내리쬐려다
밤이 없이 사랑하려다
조금 더 조금 더 하며 다가서다
그대 말라갈 때
이내 사라질 때 그때 알았죠
너무 과했던 내 사랑
너무 내리쬐어 미안해요
그저 끊임없이
비춰주려 했었던 건데
이제 난 조금 사랑하는 법을 알아요
집착 가득한 내 햇빛들을
구름 뒤에 숨기는 법을
미안해요
내 사랑은 북극 태양처럼
지지 않고 내리쬐려다
밤이 없이 사랑하려다
조금 더 조금 더 하며 다가서다
그대 말라갈 때
이내 사라질 때 그때 알았죠
너무 과했던 내 사랑"
2542,HeyJin (헤이진),그대는 어디에 (Feat. 윤정),"문득 그대가 떠오를 때면
마른 줄 알았던 눈물이
굳어진 가슴 적시고
함께 했던 그 많은 시간들 추억들
오래된 기억들이
날 흔들어
그대는 나를 떠나도
바보 같은 난 그 자리에
그대가 있던 시간에
그대는 어디에
그대 지금 어디에
제발 돌아와요
너무 그리워
숨쉴 수 없어
내 눈물이
무뎌진 가슴 적시고
행복했던 그 많은 사랑의 조각들
아련한 추억들이
날 흔들어
그대는 나를 떠나도
바보 같은 난 그 자리에
그대가 있던 시간에
그대는 어디에
그대 지금 어디에
제발 돌아와요
너무 그리워
숨쉴 수 없어
그댈 잊을 수가 없어요
그댈 지울 수 없어"
2543,마틴스미스,Stupid Love,"하늘 위 바라 본 너의 모습에
괜히 웃음만 또 내가 더
몇 일이고 널 잊어보려 했는데
아직 그대로 oh never
마음은 I love you
입은 아직 아닌걸
내색하지 않으려 해도
다들 아는걸
아마 I love you
난 겁내지 않아 더
널 옆에 두고 싶은 마음
여전한걸
But Stupid love oh
Stupid love oh
내가 왜 이렇게 됐는지
너는 아니
Stupid love oh
Stupid love oh
아마 넌 모른 척 하고 있는지
I know you my baby
Bad bad bad bad girl
넌 정말 bad bad bad bad girl
Love you
넌 기다리라며 더 밀었고
난 믿었어
언젠가 내게 온다는 듯이
보고싶다는 말도
더 이상 나오지가 않아
근데 왜 난 네 집 앞에서
널 기다리고 있는지
마음은 I love you
입은 아직 아닌걸
내색하지 않으려 해도
다들 아는걸
아마 I love you
난 겁내지 않아 더
널 옆에 두고 싶은 마음
여전한걸
But Stupid love oh
Stupid love oh
내가 왜 이렇게 됐는지
너는 아니
Stupid love oh
Stupid love oh
아마 넌 모른 척 하고 있는지
I know you my baby
Bad bad bad bad girl
넌 정말
Bad bad bad bad
Love you
넌 정말
Bad bad bad bad girl
I know you my baby
I know you my baby
마음은 I love you
입은 아직 아닌걸
내색하지 않으려 해도
금방 들통이 나고
아마 I love you
I'm just not afraid anymore
널 옆에 두고 싶은 마음
여전한걸
But stupid love oh
But stupid love oh
내가 왜 이렇게 됐는지
이런 날 알고 있는지
Oh stupid love oh
Oh Stupid love
아마 넌 모른척하고 있는지
But stupid love oh
But stupid love oh
내가 왜 이렇게 됐는지 너는 아니
Stupid love oh
Stupid love oh
아마 넌 모른 척 하고 있는지
I know you my baby
Bad bad bad bad girl
넌 정말
Bad bad bad bad love you
넌 정말
Bad bad bad bad girl
I know you my baby
I know you my baby"
2544,프리티브라운,가을 문턱에 서서 그댈 다시 보기를 바래요,"아직 내가 겁이 많은
아이 같은 사람인가 봐
그댈 지우기엔 눈물이 많아
밤새워 비우고 있죠
그땐 내가 속이 좁아
그대에 말들을 듣지 못했죠
날 사랑한다 그랬던걸 알지 못하고
괜시리 이기심만 보였죠
세상이 다 내 맘 같지 않아요
그대 맘도 알 수가 없잖아요
먼 훗날 아름다운 가을이 오면
우리 다시 만나요 헤어지지 말아요
찬바람이 손님처럼 온다면
다시 얼어붙은 우리겠지만
언젠가 봄은 오고 여름이 지나
가을 문턱에 서서
그댈 다시 보기를 바래요
이제서야 사랑한다
말하지 못한 걸 후회하나 봐
알아줄 거라 생각했던 지난날들이
얼마나 바보인지 알아요
세상이 다 내 맘 같지 않아요
그대 맘도 알 수가 없잖아요
먼 훗날 아름다운 가을이 오면
우리 다시 만나요 헤어지지 말아요
그대도 아파 우나요
매일이 지옥인가요
아직
그대로 멈춰버린 가을 앞에서
그댈 기다리면 만날 수 있을까
세상이 다 내 맘 같지 않아요
그대 맘도 알 수가 없잖아요
먼 훗날 아름다운 가을이 오면
우리 다시 만나요 헤어지지 말아요
찬바람이 손님처럼 온다면
다시 얼어붙은 우리겠지만
언젠가 봄은 오고 여름이 지나
가을 문턱에 서서
그댈 다시 보기를 바래요"
2545,김윤아,물들어간다,"깊어진 내 그림자
그대 꽃잎이 스친다
숨이 멎을 듯 시린 통증이
잿빛 하늘에 붉게 물들어간다
라리라리 라리라라라
라리라리 라리라라라
거친 바람 속에 홀로 버려져
시들어 버린 꽃잎들을
내 품 안에 재운다
낙엽이 춤을 춘다
바람 속에 몸을 맡긴다
헝클어진 채로 모두 끝난 듯
잿빛 하늘로 점점 사라져간다
라리라리 라리라라라
라리라리 라리라라라
거친 바람 속에 홀로 버려져
시들어 버린 꽃잎들을
내 품 안에
너를 담고 잠들어간다
세상은 더 붉게 물든다
어둠 속 깊이 너의 한숨이
어느새 점점 번져
시들어 버린 꽃잎들에
물든다"
2546,짙은,할 말이 있어요,"할말이 있어요 우리 이제 헤어져요
당신은 다 잊었겠지만 음
할말이 있어요 우리 이제 그만해요
내 몫은 내가 가져갈게요
언젠가 우리 다시 만나면
너무나 많이 변해서
서로 놀랄 지도 몰라요
영원히 변치 않을거라던
내 마음이 날 먼저 떠나 가겠죠
아름다울 때 그댈 보내줄게요
녹슨 삶 속에 그댈 두는게 위험하니까
시든 꽃은 말라버려
기억들은 부서져버려
다 그렇게 흘러가니까
이젠 우리도
할말이 있어요 우리 이제 그만해요
좋은 일들도 꽤 많았으니까
언젠가 그대 내게 온대도
저물어버린 계절을
다시 돌릴 수는 없어요
영원히 멀어지는 선처럼
서로 다른 곳을 바라봤기 때문에
아름다울 때 그댈 보내줄게요
녹슨 삶 속에 그댈 두는게 위험하니까
시든 꽃은 말라버려 기억들은
부서져버려 다 그렇게 흘러가니까
이젠 우리도
할말이 있어요 우리 이제 그만해요
이 노래가 마지막이길
남아있는 슬픔도
들키지 못한 미움들도
이제 다 털어놓아요
희망이란 허울 속에
눌러두었던 욕망들도
이제 다 안아주어요
남아있는 슬픔도
들키지 못한 미움들도
이제 다 털어놓아요
희망이란 허울 속에
눌러두었던 욕망들도
이제 다 안아주어요"
2547,김동률,2년만에,"생각이 잘 안나요 마지막 목소리

아마 나는 대수롭지 않게 그냥 전활 끊었죠

그리고 다음날 단지 글 몇줄로

그렇게 나를 영영 떠나 갔어요

2년만에 다시 이렇게 돌아왔는데

이만큼만 기다리면 됐는데

곁에 없다는게 그렇게 그대 힘들었나요

이히 이히 이히 이히히히힝

그럼 나는 쉬웠을까요

생각이 잘 안나요 마지막 모습이

내 눈물이 마중 나온 사람들을

모두 가려서 아무말 못하고

괜히 어색하게 서둘러 돌아선게 마지막이죠

2년만에 다시이렇게 돌아왔는데

이만큼만 기다리면 됐는데

우리의 미래가 그렇게 그대 두려웠나요

사랑했단 말도 못하고 미안하단 말도 못하고

그저 멀리서 홀로 남을 날 생각이나 했나요

나 이제 떠나요 다시는 안 올께요

마지막 그자리 혹시 그대

어디선가 나를 보고 있진 않은지 얼굴도 못보고

돌아가는 맘은 차라리 안온만도 못할 뿐이죠

걱정은 말아요 혹시라도

길을 걷다 마주칠 일조차 없어요

할말은 많아도 단지 그 어디에

잘 살고 있는지만 알면 족해요"
2548,이문세,안개꽃 추억으로,"얼마나 많은 생각이
그대를 찾으려 꿈길만 헤맸는지
그대 저 산 멀리 점되어 날으는
새들같이 떠났지
상념에 휩싸인 채로
나 지난날처럼 그 꽃집을 찾았지
하얀 안개꽃잎 입맞춤에 떨려
지난 모두 기억하는데
내 맘을 쉬게 하여줘
창가에 비치는 너의 모습
흩날리는 빗자락에 쌓여
어리운 빗물인 것을
내 맘을 쉬게 하여줘
하얀 꽃잎 가득 너의 눈길
잃어버린 추억 속에 쌓여
어리운 환상인 것을
상념에 휩싸인 채로
나 지난날처럼 그 꽃집을 찾았지
하얀 안개꽃잎 입맞춤에 떨려
지난 모두 기억하는데
내 맘을 쉬게 하여줘
창가에 비치는 너의 모습
흩날리는 빗자락에 쌓여
어리운 빗물인 것을
내 맘을 쉬게 하여줘
하얀 꽃잎 가득 너의 눈길
잃어버린 추억 속에 쌓여
어리운 환상인 것을
내 맘을 쉬게 하여줘
하얀 꽃잎 가득 너의 눈길
잃어버린 추억 속에 쌓여
어리운 환상인 것을"
2549,유영석,어두운 하늘 아래서,"우리 서로 말이 없어도
서로 바라만 보아도

이밤이 가면 헤어져야 하기에
나의 맘 이리도 아파 오는 걸
이젠 슬픈 표정 싫은데
항상 그 눈빛으로 봐

떠나가면서 왜 눈물 지어야 해
나는 그대 맘을 아직도 몰라
나의 가슴 속에 묻어둔 사랑도
이젠 하늘 높이 던져야지

하지만 내맘에 간직된
그대의 미소
짙은 그리움으로 쌓인 뒤
나를 태우네
이 어두운 밤 이 어둔 맘
이 어둔 하늘 아래서
그대 떠나가야 한다면
나의 슬픈 마음도
못다한 내 사랑도
모두다 함께 가져가주오

나의 가슴 속에 묻어둔 사랑도
이젠 하늘 높이 던져야지

하지만 내맘에 간직된
그대의 미소
짙은 그리움으로 쌓인 뒤
나를 태우네
이 어두운 밤 이 어둔 맘
이 어둔 하늘 아래서
그대 떠나가야 한다면
나의 슬픈 마음도
못다한 내 사랑도
모두다 함께 가져가주오
이 어두운 밤 이 어둔 맘
이 어둔 하늘 아래서
그대 떠나가야 한다면
나의 슬픈 마음도
못다한 내 사랑도
모두다 함께 가져가주오
이 어두운 밤"
2550,장혜진,영원으로,"아무 걱정하지 말라고 내게
거짓말들로 위로하려 했어
니가 나를 다른 이유로 피하려
하는 줄로만 착각했는데
널 보낼수 없는 날
하얀 숨결로 나를 안아줘
짧은 방황의 끝
침묵의 시간이 흐른뒤
네게 갈 준비가 됐어
이젠 제발 다시 날 데려가줘
잠시 하늘 아래 홀로 남겨질 나를
텅빈 너의 방 한구석에 놓인
바래진 사진첩 외면하려 해도
터질것 같은 너의 그리움들
이젠 그대의 영원속으로
문을 열고 들어 올거라는
서툰 기대로 밤을 지샜지
널 그렇게 그리며
바랜 사진의 나의 입맞춤
떨려 오는 손길
침묵의 시간이 흐른뒤
네게 갈 준비가 됐어
이젠 제발 다시 날 데려가 줘
잠시 하늘 아래 홀로 남겨질 나를
텅빈 너의 방 한구석에 놓인
바래진 사진첩 외면하려 해도
터질것 같은 너의 그리움들
이젠 그대의 영원속으로"
2551,정재욱,어떤 작별,"언제였던가 스치듯 말했지
만일 우리가 헤어질지라도
다시 생각나 못견디게 보고 싶을때
나는 해마다 처음 만난 그 날
그 곳에 가 있겠다고
허나 끝내 넌 오지 않았지 여러해가 지나도
그 날이 다시 돌아왔지만
어제는 난 가지않은거야
혼자 돌아올 길인 걸 알기에
밤새 널 지워보려 기억저편으로
애써 너를 밀어두었다가
새벽녘에 찾은 그 곳엔 니가 남기고간 슬픈 글
아마 영원히 이글이 그대에게
닿지 않을지도 모르지만
지난 추억이라도 만나기 위해 다녀간다고

어쩌면 난 해마다 돌아 올
쓸쓸한 이 단 하루를 위해
나머지 날을 사는건지 몰라
밤새 널 지워보려 기억저편으로
애써 너를 밀어두었다가
새벽녘에 찾은 그곳엔 니가 남기고 간 슬픈글
아마 영원히 이 글이 그대에게
닿지 않을지도 모르지만
지난 추억이라도 만나기 위해
비록 지금쯤 그댄 다 잊은 채로
다른 누굴위해 살겠지만
지난 추억이라도 만나기 위해 다녀간다고"
