,가수,제목,가사
113,박지윤,내 눈에 슬픈 비,"눈이 부신 아침 햇살도
눈물겨운 우리사랑도
여기서 끝내자고 미안해 하지마
나는 아무렇지 않아
먼저 얘기해줘서 고마울뿐야
왜 그렇게 쉬운 이별을
힘들게 돌려서 말하니
예상하고 있었어
이쯤일 거라고
날 사랑하지 않는다면
당연한 걸 너를 보내줄께
이제는 잊을께
이제는 모두 잊을께
눈물겨운 오늘의 이별까지 잊어줄께
조금만 천천히 돌아서줄래
나는 괜찮은데 내 눈에는
왜 눈물이 어허
잠시 엇갈린 건 아닌지
잠시 보내준 건 아닌지
내가 미련 있다면 왜 떠나려 하니
날 걱정스런 눈빛으로
보내야 하지만 좀 편한 거니 사랑한
날들을 조금씩 지우다 보면 눈물겨운
오늘의 이별까지
지워질까 조금만
천천히 돌아서줄래
나는 괜찮은데 내 눈에는
왜 눈물이 어허
내 눈에 슬픈 비가 흘러내려
온 세상을 적시면 그땐 다시
찾아올께
나의 눈물 비속에 묻혀
볼 수 없을 때
이제는 잊을께
이제는 모두 잊을께
눈물겨운
오늘의 이별까지
잊어줄께 조금만
천천히 돌아서줄래 나는
괜찮은데 내눈엔 왜 눈물이 어허
잊을께 이제는
모두 잊을께 눈물 겨운
오늘의 이별까지 잊어줄께
조금만 천천히 돌아서줄래
나는 괜찮은데 내 눈엔
왜 눈물이 어허"
114,김나영,마음 (Prod. by MAKTUB),"잠깐의 긴 꿈처럼
어제의 바람처럼
어느새 또 찾아온
너의 기억
사랑만으로는
부족한 진심만으로도 안되는
어쩔 수 없는 너와 나
견딜 수 없을 만큼
그리움에 지쳐도
그저 침묵만으로
난 나를 지키네
어떤 이유로도 모자란
간절히 원해도 안되는
닿을 수 없는 너와 나
눈을 감아도
귀를 막아도
마음은 결국
너에게 가는걸
어쩌면 이별은
생각이 낳나봐
마음은 절대
이별을 만들지 못해
스치는 계절처럼
찰나의 인연처럼
언젠간 너도
그렇게 지나갈까
기다릴 수도 잡을 수도
체념할 수도 없는
거처를 잃은 너와 나
눈을 감아도
귀를 막아도
마음은 결국
너에게 가는걸
어쩌면 이별은
생각이 낳나봐
마음은 절대
이별을 만들지 못해
사랑하고 울고 웃던 날들이
꿈결같던 추억이 가슴에 남아
이렇게 흩어지지 않아서
미련을 닮은 욕심은
널 오늘도 내려놓지 못해
눈을 감아도 귀를 막아도
내 맘은 니가 느껴지는데
어쩌면 시간은
모든걸 지울 순 없나봐
마음은 아직 그날에 있나봐
마음은 아직 그길을 걷나봐
마음은"
115,양요섭,남자라 울지 못했어,"남자라 울지 못했어

가만히 바라보고 있네요
그대가 뒤돌아서는 모습
잡으려 내 손끝은 그댈 향해도
얼어붙은 내 발걸음
내 초라함은 내 발목을 붙들고
널 향한 내 두 눈은 외친다
멈추지 마 널 잡을지 몰라
니가 싫어 보내는 게 아냐
너 없이도 잘 살아갈 수 있으니
뒤돌아보지 마
내 맘이 변하기 전에
내 비겁함은 내 눈물을 가리고
널 향한 내 욕심은 외친다
멈추지 마 널 잡을지 몰라
니가 싫어 보내는 게 아냐
너 없이도 잘 살아갈 수 있으니
뒤돌아보지 마
내 맘이 변하기 전에
남자라 잡지 못했어
그게 널 위한 거라며
겉멋든 어린놈처럼
울지는 마 날 사랑했다면
난 괜찮아 사랑이었다면
널 모른 척 잊은 척 살아 갈 테니
어서 넌 떠나가
남자라 울지 못했어"
116,어반자카파,Moai,"네온사인 덫을 뒤로 등진 건
내가 벗어두고 온 날의 저항 같았어
떠나오는 내내
숱한 변명의 노를 저어
내 속된 마음을 해체시켜 본다
때론 달콤한 내 거짓으로도
때론 아이 같은 응석에
두 손을 벌려도
이젠 All I Need 저 모아이들에게
나의 욕심을 말해볼까
이젠
내 가슴 속에 남은 건
이 낯선 시간들
내 눈에 눈물도 이 바다 속으로
이 낯선 길 위로 조각난 풍경들
이런 내 맘을 담아서
네게 주고 싶은걸
In The Easter Island
이제 세상은 이 어둠을
내게 허락했고
비로소 작은 별빛이
희미한 나를 비출 때
차가운 바다 속에 내 몸을 담그니
내 가슴을 흔드는 잔잔한 물결 뿐
해맑게 웃을 때 나른한 걸까
세상에 찌든 내 시크함을
조롱한 걸까
나는 멍하니 이 산들바람 속에
성난 파도를 바라보고 있어
내 가슴 속에 남은 건
이 낯선 시간들
내 눈에 눈물도 이 바다 속으로
이 낯선 길 위로 조각난 풍경들
이런 내 맘을 담아서
네게 주고 싶은걸
In The Easter Island
내가 돌아갔을 땐
너는 맨발로 날 기다리겠지
무릎을 세우고 초조하게 있지는 마
이 달이 질 무렵 돌아가니까
내 가슴 속에 남은 건
이 낯선 시간들
내 눈에 눈물도 이 바다 속으로
이 낯선 길 위로 조각난 풍경들
이런 내 맘을 담아서
네게 주고 싶은걸
In The Easter Island"
117,홍아,벙어리,"말하려 해도 할 수 없는
그대 향기에 붙은 내 맘이
떨어지지 않아
보여줄 수가 없어서 나는
어떡해야
내 말 들어봐요 너무 아름다운 사람
아무도 모르게
그대 뒤에 꼭 숨겨둔 내 맘
말하지 않아도 알아줬으면
가슴 깊이 또 묻어두죠
그대 두 눈에 마주칠 때
쓸데없는 자존심이 커져
내 모습을 가려
그대는 정말 한번쯤 나를
기억할까요
내 말 들어봐요 너무 아름다운 사람
아무도 모르게
그대 뒤에 꼭 숨겨둔 내 맘
말하지 않아도 알아줬으면
그녀는 찾을 수 있나요
가슴 깊히 묻어둔 채
사실 난 들킬까 봐 겁이나
도대체 난 어떻게
할 수 없어서 난 또 벙어리가 되어
내 안의 그대 너무 커져버린 만큼
할말은 많아도
오히려 다 표현하지 못해
벙어리가 될 수 밖에 없어서
오늘도 그대에게 오늘도 그대에게
할말 있어요 그대와는 상관 없는
내 꿈속이지만
그대가 있어 만족하려 해
그대에게
말할 수 없는 나의 사랑"
118,송하예,틈,"알고 있었죠 우리 두 사람 사이
언제부턴가 작은 틈이 생겼죠
차가운 바람이 자꾸 스며와
우릴 갈라 놓았죠
조심스럽게 그댈 지켜보면서
내 마음에도 작은 틈이 생겼죠
견딜 수 없이 조여오는 생각이
우릴 멀게만 했죠
누구나 아픈
그런 사랑은 하기 싫어요
멀어진 그 맘
되돌릴 수는 없나요 이젠
사랑할수록
지쳐가는 날 붙잡아줘요
그대만이 나를 살게 하니까
사랑은 항상 나만의 몫이었죠
내가 그대를 더 많이 사랑해서
아프다 너무 버틸 수 없어
눈물로 하룰 보내죠
누구나 아픈
그런 사랑은 하기 싫어요
멀어진 그 맘
되돌릴 수는 없나요 이젠
사랑할수록
지쳐가는 날 붙잡아줘요
그대만이 나를 살게 하니까
왜 나만 아픈건가요
그대란 사람 너무 나빠요
사랑한다는
그런 말은 나 듣기 싫어요
더 좋은 사람
찾아가란 말 하지 말아요
어차피 아픈
그런 사랑을 해야한다면
그대 뒤에서 나 사랑할래요"
119,밤에,그만큼 사랑해 (Vocal. 희형제),"집 앞 골목길을 함께 걸을 때
이런 소소함에 행복하다며
내 옆에 꼭 붙어 너무 예쁜 미소로
사랑의 의미를 배우게 해준
그런 네 모습들이 좋았어
넉넉하지 못한 내 지갑 사정에
비싼 저녁 한 끼 사주려 하면
괜찮다고 내 손 끌고 들어간
낡고 허름한 식당
너와 나눈 술잔에
고마움을 마셨어
언젠가는 꼭 더 잘해줄 거야
행복보다 더 행복할 수 있도록
다음 생 다시 누군가를 사랑한다면
다시 너이길 기도할 만큼
그만큼 사랑해
세상에 치여 맘에 여유가 없어
책임 못질 이별까지 말해도
잡아주며 날 달래준 그 모습
평생 잊지 않을게
어떤 고난 속에도
너와 동행할 거야
언젠가는 꼭 더 잘해줄 거야
행복보다 더 행복할 수 있도록
다음 생 다시 누군가를 사랑한다면
다시 너이길 기도할 만큼
그만큼
누구보다 더 널 사랑할 거야
아무에게도 절대 지지 않을게
지친 날이면 내게 기대 쉴 수 있게
너만의 나무가 되어줄게 널
그만큼 사랑해"
120,Jessica (제시카),잠이 오지 않아,"잠이 오지 않아
네 생각이 나서 그래
나 홀로 남은 방안에 앉아
네가 남기고 간 흔적들이 너무 많아
잠 못 드는 긴 밤이 난 싫어
함께 있던 방안엔
차가운 공기만 남아서
너의 빈자릴 누구도 채울 수 없어
너여야만 하니까
다정했던 눈빛 따스했던 온기
잘 자라는 말이 오늘따라 그리워져
나도 너처럼 뭐든지 쉬웠으면 해
나만 아픈 것 같아
잠이 오지 않아
네 생각이 나서 그래
나 홀로 남은 방안에 앉아
네가 남기고 간 흔적들이 너무 많아
잠 못 드는 긴 밤이 난 싫어
함께 듣던 노래가
오늘따라 너무 슬펐어
내 얘기 같아 계속 틀어놓은 영화도
전부 이별 얘긴 걸
네가 앉던 소파 함께 눕던 침대
너의 흔적 가득 오늘따라 그리워져
너의 빈자릴 누구도 채울 수 없어
너여야만 하니까
잠이 오지 않아
네가 없는 밤은 그래
편히 나도 잠들고 싶어
너 없는 이 밤이 너무나 외롭고 길어
내 곁으로 다시 돌아와 줘
잠이 오지 않아
네 생각이 나서 그래
나 홀로 남은 방안에 앉아
네가 남기고 간 흔적들이 너무 많아
잠 못 드는 긴 밤이 난 싫어"
121,마인드유,아침,"아침이 결국 오긴 왔어
밤이 지나가긴 했나 봐
내 방에 침대에 베개도 다 그대론데
달라진 건 단 하나 밖에
혼자서 일어난 아침은
어색해 이상해 다 부서질 것만 같아
다시 네게 연락해
아무렇지 않게 말할까
난 너 없이 안 될 거 같다고
너는 내게 말했지
미안하단 말도 싫다고
그래도 나는 미안하단 말 밖에 못해
뿌리치던 널
차마 잡지 못했어
어차피 다시
내게 올 것 같아서
후회돼 나 그때로
돌아갈 수 있다면
널 꼭 안을래
긴 밤을 버티고
아침 오면
아침 오면
소파 누워 폰을 봤었지
뭐 먹을지 고민했었지
소소한 일상들 그냥 이런 게 생각나
혼자 집에 와서 불을 켜
원래 이렇게 조용했나
미안해 모든 게 도대체
어떡해야 해
뿌리치던 널
차마 잡지 못했어
어차피 다시
내게 올 것 같아서
후회돼 나 그때로
돌아갈 수 있다면
널 꼭 안을래
긴 밤을 버티고
아침 오면
불이 꺼진 내 집
혼자 TV를 켜
옆을 보면 네가 있을 것 같아
너무 보고 싶어서
늘 함께인 게
너무 당연했는데
이제 후회돼
다시 돌아와 줄래
미안해 너보다 더
소중한 건 없는데
너를 잡을게
긴 밤을 버티고
아침 오면
아침 오면"
122,비타민,Dear Me,"긴 하루 끝
작은 거울 앞에 서서
다 지나간 오늘을 떠올려
이제야 겨우 마주한 나
웃고 있어도 눈물이 흘러
울고 싶은 날엔
울어버려도 된다고
풀 죽은 내 맘을 보듬어
지치고 힘든 날이면
쉬어가도 괜찮다고
거울 속 날 위로해
너를 사랑해 지금 그대로
안아줄거야
완벽하지는 않아도
소중한 널 알잖아
단 하나 뿐인 너잖아
나를 사랑해
지금 이대로
다시 웃을거야
이 세상 그 누구보다
행복한 나라고
더 사랑한다고
내 모습 이대로
마음 아픈 날엔 웃지 않아도 된다고
버거운 내 맘을 다독여
때론 넘어지더라도
천천히 가면 된다고
거울 속 날 위로해
너를 사랑해
지금 그대로
안아 줄거야
완벽하지는 않아도
소중한 널 알잖아
단 하나 뿐인 너잖아
나를 사랑해
지금 이대로
다시 웃을거야
이 세상 그 누구보다
행복한 나라고
더 사랑한다고
내 모습 이대로
수 많은 생각들과
차곡히 모아온 내 맘 또 내 안의 나
이제는 숨기지 말라고
단 하나 뿐인 나에게
너를 사랑해
지금 그대로
나를 사랑해
지금 이대로
다시 웃을거야
이 세상 그 누구보다
행복한 나라고
더 사랑한다고
내 모습 이대로"
123,제휘,Looks like a real thing,"툭 떨어진 맘은 혹 사랑이었나
따스한 눈빛 너를 비추던
모든 순간은
어두운 눈동자 일렁이는 마음
어김없이 떠오르는 너
다만 모든건 밤새
잠시 다녀가버리는 꿈같아
오 그대는
잠이 든 새벽 내게로
바람 스치듯 문득 찾아와줘요
길을 따라 걸어요
멀리 멀리 우리만 있는 곳으로
아득하도록 깊은 사랑의
분명한 마음을 후회하지 않아
사랑은 늘 그러하겠죠 oh love
잠든 새벽 내게로
달빛 스미듯 문득 찾아와줘요
마음 따라 걸어요
멀리 멀리 그대가 있는 곳으로"
124,한혜리,다시 꿈(Spring Day),"그런 날
어릴적 꿈꾸던 나의 시간 맴돌아
나만 홀로 아직 제자리 걸음
괜찮은 줄 알았는데
음음
그런 날
숨이 차올라서 주저 앉고 싶을 때
손잡을 누군가 생각나지 않아
sometimes I cry
오 그럴땐 생각해
바다 보러가기
한강 물멍하기
사랑하는 너와의 오래된 수다
길 가다 문득 올려다 본 파란 하늘
Happy things
woo I'm telling you
이제 웃으면서 노래할래
라라라라 라라라라라
woo I'm telling you
이제 행복한 노래를 부를래
라라라라 라라라라라
언젠가
손을 뻗어 높은 곳을 담아보곤 해
살랑살랑 닿을 것만 같은 느낌
oh shining day
나 이렇게 노래해
따스한 햇살에
향긋한 바람에
사랑하는 너와의 수줍은 산책
길 가다 문득 올려다 본 파란 하늘
happy day
woo I'm telling you
이제 웃으면서 노래할래
라라라라 라라라라라
woo I'm telling you
이제 행복한 노래를 부를래
라라라라 라라라라라
네가 나를 꼭 안아줬을때
말랑말랑 지키고 싶은 마음
네 손을 맞잡고 나갈래
내 꿈을 미루지 않을래
woo I'm telling you
이제 웃으면서 노래할래
라라라라 라라라라라
woo I'm telling you
이제 행복한 노래를 부를래
라라라라 라라라라라
Yeah I'm telling me
기분 좋은 봄 온기를 느끼며
yeah I'm telling me
it's gonna be a perfect spring day"
125,이주혁,눈을 보고 말해요,"오늘 하루는 바쁠 것 같아요
혼자 지내는 연습을 해야죠
내일이면 괜찮아질 것도 같은데
언제쯤 만나서 얘기할까요
아니에요 당장이라도 보고 싶은데
헤어지잔 말 할까 자꾸만 두려워
눈을 보고 내게 말해요
내가 싫어졌다 말해요
왜 자꾸만 나를 못 봐요
거짓말이죠
우린 사랑하고 있는데
그것만으론 안 되나요
그래요 그렇게 말 안 해도
잘 알고 있죠 나는
오늘 하루는 아플 것 같아요
평소 않던 이별을 해야 하죠
내일이면 괜찮아질 것도 같은데
언제쯤 웃으며 얘기할까요
그대 만나러 가는 길은 행복했는데
지금 이 순간만은 시간이 멈추길
이런 사랑 다신 못할 것 같아
묻고 싶은 게 하나 있죠
나를 사랑하긴 했나요
잘해주진 못했었나요
그건 아니죠
몇 걸음만 더 걸어가면
뒤를 돌아보지 않으면
더 이상 미련 없이 그대를
보내야 겠죠
Good Bye"
126,신우 (B1A4),Heigh-ho,"무덤덤한 하루에 웃을 일 없던
너와 나 기대란 없었지
두근대는 설렘 같은 건 없을 거라고
당연하게 잊고 지냈지
오 날 믿어줬던
네가 이제야 보여
익숙함에 가렸었지만
오 난 찾은 거야 이미 찾았던 거야
함께라서 행복한 우린걸
하이 호 하이 호 떠나보내자
지난날의 슬픔이여 안녕
하이 호 하이 호 노래 부르자
해 뜰 날이 우릴 찾아온 거야
곁에 있는 소중한 널 지나쳤었어
언제부터인가 무뎌졌었지
이제는 알아 모두 너의
사랑이었다는 걸
너로 다시 난 미소 짓게 돼
오 날 믿어줬던 네가 이제야 보여
익숙함에 가렸었지만
오 난 찾은 거야 이미 찾았던 거야
함께라서 행복한 우린걸
하이 호 하이 호 떠나보내자
지난날의 슬픔이여 안녕
하이 호 하이 호 노래 부르자
해 뜰 날이 우릴 찾아온 거야
지금껏 이해할 수 없던 것들
더이상은 문제 되지 않아
오 네 세상이면 난 충분한 걸
또 이렇게 해가 뜨네
나를 믿어줬던 네가 이제야 보여
외로움은 무색해지고
오 난 찾았던 거야 이미 알았던 거야
너 하나면 바랄 게
없던 나
하이 호 하이 호 떠나가보자
중요한 건 다 여기있던걸
모두 하이 호 하이 호 노래 부르자
함께라서 행복한 우린걸
오 파랑새는 여기 있던 거야"
127,이수영,단발머리,"오랜만이죠 조금 야위었네요
짧은 머리도 어느새 길었네요
우연히 보게 되니 살짝 어색해요
누구보다 가깝던 우린데

처음보다는 견딜만 해졌어요
당신 때문에 울지만은 않아요
이제는 괜찮아요 밥도 잘 먹어요
하루하루 당신을 지워갈거예요

왜 그랬어요 내가 지겨웠나요
그럼 그렇다고 속 시원히 말하지
나를 속여가면서 그래 즐겁던가요
아름다운 추억마저 더럽힌 네가 싫어

스치듯이 지나가줘요
oh 사랑의 걸었던 내 마음도 털어
아낌없이 잊어버려요
oh 믿었던 사랑의 끝인가요 잊어요

많이 변했죠 나도 야위었어요
길던 머리도 짧게 잘라버렸죠
우연히 보게 되면 그대 날 모르게
내가 아닌 것처럼 변하고 싶었죠

울기만 하다 때론 웃기만 하다
한때는 정말 사람이 아니었어요
잠도 잘 수 없었고 아무 일도 못했죠
당신과 헤어진게 대체 뭐라고 내가 싫어

스치듯이 지나가줘요
oh 사랑의 걸었던 내 마음도 털어
아낌없이 잊어버려요
oh 믿었던 사랑의 끝인가요

매일 쓰던 일기와 우릴 담았었던 사진들
아무 흔적없이 버려요
그녀가 보지 못하게 네가 싫어

(내가 너무 미안해) 그만해 정말 미워
(미안하다고) 믿지 않아
(사랑했었어) 너의 거짓말 믿지 않아

스치듯이 지나가줘요
oh 사랑의 걸었던 내 마음도 털어
아낌없이 잊어버려요
oh 믿었던 사랑의 끝인건가요"
128,어반자카파,니가 싫어,"나는 너에게 사랑을
구걸하지 않았어
진심을 원했어
마지막으로 널 봤던 날도
널 원하지 않았어
진심을 원했어
상처받은 내 마음과
더럽혀진 그때 추억
날 바라보던 니 표정
다 너무 싫어
난 니가 싫어
불안했던 우리 모습
지켜 내려던 내 모습
다 너무 후회가 돼
잘 몰랐던 나
난 니가 싫어
나는 너에게 사랑을
구걸하지 않았어
진심을 원했어
마지막으로 우리 만난 날도
넌 진심이 없었어
진심을 원했어
상처받은 내 마음과
더럽혀진 그때 추억
날 바라보던 니 표정
다 너무 싫어
난 니가 싫어
불안했던 우리 모습
지켜 내려던 내 모습
다 너무 후회가 돼
굳게 닫힌 나의 맘과
돌이킬 수 없는 우리
서로를 아프게 했던
그 때가 싫어
난 내가 싫어
시간이 더 흐른다면
서로를 이해할 수 있을까
하지만 그때도 우리 만나지 말자
이런 내가 싫어
나는 너에게 늘 진심이었고
너도 그때만큼은
그랬을거라 믿어"
129,서인국,행복했을까 (Feat. 구혜선),"우리가 지내온 시간이 모두
하늘에 기억이 될까
먼 훗날 저버린 우리는 또
다른 인연이 또 생길까
나에겐 내일이 없다고 오늘도
사랑한다 말했지
나에겐 오늘만 있어서 마음이
너무너무 조급해졌지
그때 내가 너에게 사랑한다
말하지 않았다면
우리는 행복했을까
그때 내가 너에게 사랑한다
말하지 않았다면
우리는 행복했을까
나에겐 내일이 없다고 오늘도
사랑한다 말했지
나에겐 오늘만 있어서 마음이
너무너무 조급해졌지
그때 내가 너에게 사랑한다
말하지 않았다면
우리는 행복했을까
그때 내가 너에게 사랑한다
말하지 않았다면
우리는 행복했을까
그때 내가 너에게 사랑한다
말하지 않았다면
우린 정말 행복했을까
그때 내가 너에게 사랑한다
말하지 않았다면
우리는 행복했을까
이제와 이제서야 내가 또
다른 인생을 살게 됐고
우리가 아닌 우리를 우리라
말하는 것도 이젠 안돼요"
130,김성규,끌림,"우리 분명 같은 하늘
아래 살고 있는 거 맞지
마음만 먹으면 언제든지
만나질 수 있는 거 맞지
사무치게 네가 그리워
뜬눈으로 밤을 새워
아침이 오는 그 소리에
정신 차려 보면
내 맘은 또 너에게로 달려가고 있어
우리 분명 같은 하늘
아래 살고 있는 거 맞지
마음만 먹으면 언제든지
만나질 수 있는 거 맞지
소름 끼칠 만큼 그리워
나도 내가 왜 이러는지
이유라도 좀 알고 싶어
이런 와중에도
내 맘은 또 너에게로 달려가고 있어
한 순간도 너에게서
자유로워질 수가 없어
그럴 수 없어
내 마음은 또 너에게로
이 순간도 너에게로 달려가고 있어
단 일분도 너에게서
자유로워질 수가 없어
그럴 수 없어"
131,안예은,Loop,"그대를 만난 후에
지새우지 않은 밤이 없고
그대를 만난 후에
세어보지 않은 별 없네
짙은 어둠 사이사이에
전하지 못한 이야기들
새벽별 하나하나에
닿을 수 없었던 마음들
다가오는 그것이
그 어떤 아픔이어도
내가 함께 해 함께 해 그대와
그대를 위해 천 번을 죽고
다시 태어나도 그대에게로
떠나지 않아 같은 자리에
언제나 그대 곁에
다가오는 그것이
그 어떤 두려움이어도
내가 함께 해 함께 해 그대와
그대를 위해 천 번을 죽고
다시 태어나도 그대에게로
떠나지 않아 같은 자리에
언제나 그대 언제나 그대
그대를 위해 천 번을 죽고
다시 태어나도 그대에게로
떠나지 않아 같은 자리에
언제나 그대 곁에
언제나 그대 곁에
언제나 그대 곁에"
132,윤종신,이별의 온도,"또 하나의 계절이 가고

찬 바람은 그때 그 바람

잘 살아가고 있냐고

다 잊은 거냐고

내게 묻는 거라면

내 대답은 정말로

아직 사랑한다고

아직까지 이별하고 있다고

그 하루에 끝나는 게

아니란 걸 이별이란 게

넌 어때 떠난 사람아



주머니를 찌른 두 손은

맞잡을 누가 없는 건데

추워서 그런 것처럼

그냥 무심하게 잘 사는 것처럼

날 그렇게 가려줘



요즘 더 부쩍 추워졌어

떠나갈 때의 너처럼

잘 살아가고 있다고

다 잊은 것 같다는

너의 안부 뒤에

내 미소는 거짓말

아직 사랑한다고

아직까지 이별하고 있다고

그 하루에 끝나는 게

아니란 걸 이별이란 게

넌 어때 모진 사람아

이제 더 그립다고

너무 더디게 이별하고 있다고

계절이 바뀔 때마다

그 온도는 추억이 되어

바람은 너를 데려와



이 계절이 가면 따뜻한 바람

내 곁에 머물던 너처럼

그 바람 날 몰라보게

다 잊었으면 돌아오지 않을

먼 길을 떠난 너



떠난 너

떠난 너"
133,2am,나타나 주라,"바람에 흩날리는
그대의 머릿결을
바라만 보는 걸로
더 바랄게 없었네
꿈처럼 다가온 너
이별만 남겨준 너
내 생에 그댈 만나
그저 감사할 뿐야
그때 그때 그댈 만나고
헤일 수 없는 밤들을
그리며 반기며
우연히 다시 나타나 주라
그리움 전하지 못했던
바보 같은 내게로 다시 돌아와줘
우연히 다시 나타나 주라
잊혀져 갈 그대 모습
가득히 담을 수 있게
따스한 봄볕처럼
처음처럼 다시 내게
꿈처럼 다가온 너
이별만 남겨준 너
내 생에 그댈 만나
그저 감사할 뿐야
그때 그때 그때 그때
그댈 보내고
헤일 수 없는 밤들을
눈물로 그리며
우연히 다시 나타나 주라
그리움 전하지 못했던
바보 같은 내게로 다시 돌아와줘
우연히 다시 나타나 주라
잊혀져 갈 그대 모습
가득히 담을 수 있게
따스한 봄볕처럼
처음처럼 다시
다시 돌아와줘
우연히 다시 나타나 주라
잊혀져 갈 그대 모습
가득히 담을 수 있게
따스한 봄볕처럼
처음처럼 다시 내게"
134,신용재 (2F),너일까,"so beautiful so beautiful
so beautiful so beautiful
사진보다 훨씬 예쁜 것 같아
기대도 안 했는데
어색한 듯 웃는 묘한 표정이
빠질 것만 같아
몇 마디 안 해도
너와 난 말이 통하는 걸
원래 알았던 것 같이
몸에 맞는 옷같이
너일까 기다려온 사람
내일 또 만나고 싶어
맛있는 거 사주고 싶어
그게 정말 너일까 왠진 모르지만
맞는 것 같아
만나보면 좋을 것 같아
입술을 깨무는
너의 버릇이 나를 미치게 해
다릴 꼬고 있는 모습
yeah 터질 것만 같아
혀 짧은 발음이 꽃사슴
왜 난 달콤한지
머리부터 발끝까지
하나부터 열까지 좋아
너일까 기다려온 사람
내일 또 만나고 싶어
예쁜 옷도 사주고 싶어
그게 정말 너일까 왠진 모르지만
맞는 것 같아 만나보면 좋을 것 같아
oh 난 내 눈앞에 널 놓친다면
oh 난 그냥 이렇게 널 보낸다면
정말 후회할 것 같은데
넌 이런 나를 알까
또 나만 이런 걸까
지금 넌 잠들었을까
너야 그래 나는 너야
질리도록 만나고 싶어
당장이라도 안고 싶어
내일부턴 내가 달라질 테니까
시작해볼까
우린 잘 어울릴 것 같아"
135,최성은,버스 창문에 기대어,"너와 헤어진 뒤
나는 버스 정류장
웬일인지 일찍 오는 저 버스
자연스레 둘이 앉은 자리에 앉아
음악을 들으며 창문에 기대지
무심결에 창 밖을 보고 있으니
너와 함께 했던 추억거리를 지나
생각 없이 생각 없이
예전 그 역 앞에서
나도 몰래 내리려고 하지
버스 창문에 기대어서
그리운 네 사진 본다
버스 창문에 기대어서
지나가는 추억들을 보낸다
어느샌가 눈물이 나
네 생각을 하니
서로 안아주던 그 역
혼자만 남아
사랑한다 사랑한다
이렇게 외쳐 보지만
들어 주던 넌 여기에 없어
버스 창문에 기대어서
그리운 네 사진 본다
버스 창문에 기대어서
지나가는 추억들을 보낸다
지나가는 추억들을 보낸다"
136,한올,깊이 잠들어요,"오늘 하루도 고생했어요
뭐가 그리 힘들었나요
그대 마음속 어두운 그늘에
내가 작은 빛을 줄게요
내가 토닥여줄게요
쓰다듬어줄게요
그댄 내 품 안에서
깊이 잠들어요
그대 지친 하루에
내가 힘이 될게요
내게 기대어 잠들어요
깊이 잠들어요
그대 하루는 어땠나요
누군가 힘들게 했나요
이미 캄캄한 그대 하늘을
내가 환히 비춰줄게요
토닥여줄게요
쓰다듬어줄게요
그댄 내 품 안에서
깊이 잠들어요
그대 지친 하루에
내가 힘이 될게요
내게 기대어
잠들어요
깊이 잠들어요"
137,보이스메모리,부탁해요 (Piano Ver.) (Feat. 지현),"우리 이별한 지 벌써 1년이에요
아직도 난 온종일
그대 생각만해요
아침에도 늦은밤도
잠이 드는 순간까지
그리운 그댈 애타게도 찾는 나죠
언젠간 다시 만날 날이 올거라고
행복을 줄 사람
오직 너 하나뿐인데
그리워서 그리워서
그댈 찾아봤지만
이미 다른 사랑하며 웃고 있네요
따뜻한 기억이라 참 고마웠어요
너와 나눈 추억들
모든게 참 아름다웠죠
결국엔 나의 곁을
떠나버린 너지만
괜찮다면 괜찮다면
그 기억을 다시 돌아봐 줘요
사랑은 다른 사랑으로
잊는거라고 누군가 말했죠
그 말 믿어보고서
억지웃음 지어보며
누굴 만나보아도
안되네요 난 너여야만 하는가봐
따뜻한 기억이라 참 고마웠어요
너와 나눈 추억들
모든게 참아름다웠죠
결국엔 나의 곁을
떠나버린 너지만
괜찮다면 괜찮다면
그 기억을 다시 돌아봐 줘요
참 못났네요 많은 시간 흘러도
여전히 그대만 기다리는 나죠
참 어렵네요 그댈
잊어야 한다는게
기다리면 올까요
그댄 내 전부니까
잘가요 고마웠어요 사랑해줘서
세상 어떤 그 누구보다
더 아름다운 사람
결국엔 나의 곁을
떠나버린 너지만
딱 하나만 약속해요
날 위해서라도 부디 행복해요
당신도 약속해요
내 사랑을 아껴주세요 부탁해요"
