,가수,제목,가사
2674,김동완,"삼총사 (Feat. MC몽, 허인창)","도시의 모서리에 부딪혀
나는 멍든 영혼으로
어두운 하늘엔
비구름도 아닌 것이

세상이 우리에게 주는 건
어쩌면 병든 희망
영원한 것들과 맞바꾼
차갑고 깊은 중독들에
정신을 잃었네
어지러운 세상의 돈과 전쟁
푸른하늘 잃고 노래할 수 있나

지구 어딘가의 숲이
고향의 어머니처럼
우릴 안아주고 있어 잠이 드네
엄마처럼 부드러운 하늘
공기 마음 노래 바다
숲으로 돌아가
옛날처럼 부드러운 하늘 공기
마음을 잃고 노래할 수 있나
아가처럼 깨끗한 하늘
바람 노래 풀잎 바다 숲
신의 몸 안에서
사람들은 무엇일까
성스럽던 숲의 깊은 숨
새와 열매와 물고기
잃어버리기 전에
다시 노래해 보네
잊어버리기 전에
다시 한번 불러보네
잊어버리기 전에
다시 노래해 보네
잃어버리기 전에
다시 한번 불러보네

잃어버리기 전에

잊어버리기 전에

잃어버리기 전에"
2675,이상은 (=Lee-tzsche),에코 송 (Eco Song),"별들은 무슨 말들을 하고
있는걸까 지금
아무 소리도 들리지 않지만
무언가를
말하고 있는 것 같아
내가 찾아왔던 것들
삶의 어떤 암호를
저기 먼 곳에서
우우 나는 나인 나
우우 모든게 변해가도
우우 붙들지 않아
우우 모든게 흘러
가 버린다 해도
깨어질수록 강해져
깨어질수록 빛이나
생각해봐도
알수 없는 것도 있어
깊고 깊은 바다
높디 높은 하늘
우우 놓아버려
우우 창 밖으로 날으는 새

우우 그대는 그대
우우 검은 비 맞으며
울지말고
더 높은 곳으로 올라
더 높은 곳으로 날아
그래야 모든 것 보이게 되지
구름 아랜 계속
비가 오고 있지만
우우 나는 나인나
우우 별들이 소곤거려

풀벌레들의
여린 오케스트라와
시간이 갈수록 침묵
파도 소리
투명해진 눈빛
소금기 어린 눈물
시간이 갈수록 침묵
그래야 들리는 걸

우우 어른이 되네
우우 조용히 걸어가리
그대와 함께
라라라라라라라라라라
라라라라라라라라라라"
2676,이상은 (=Lee-tzsche),나는 나인 나,"금요일 밤 세상은 사라져요
행복한 아나키스트가 되세요
우리 영혼은
저 별까지 갈 수 있죠
아주 먼 머나먼 곳까지
마음을 열어요
우울해 말고 울지 말고
믿어봐요
기도는 이루어 지니까
잃어버린건 잊어버리고
찾아봐요
마음의 열쇠를
체리 블로썸 일랑일랑
향기로운 여름 밤 하늘
영원에 가까운
우주를 바라봐요
색색깔의 싱싱한 꿈들을

금요일 밤 아름다운 색전구와
피아노와 웃음꽃 핀
보트로 오세요
우리 영혼은
저 달까지 갈 수 있죠
아주 먼 머나먼 곳까지
마음을 열어요
우울해 말고
울지 말고 믿어봐요
기도는 이루어지니
잃어버린 건 잊어버리고
체리 블로썸 일랑일랑
향기로운 여름 밤 하늘
영원에 가까운
우주를 바라봐요
색색깔의 기도 같은 별들
라라라
라라라
라라라
걱정말아요 길은 있어
과일과 꽃내음에 섞여
인생을 찬미하는 노래소리
날아올라요
머나먼 저 별 사이
샤갈의 그림 속처럼
라라라
라라라
라라라
라라라라라"
2677,이상은 (=Lee-tzsche),야상곡,"1. 어리석은 마음만이 오가는
이별의 빈터에 서서
끝내 믿어보고 싶던
나의 마음마저 버린
냉정한 그대가 미워

내게 사랑한단 말을 하였을 때는
너무나 좋았었는데
이젠 두 번 다시는, 이젠 두 번 다시는
만날 수 없는 사랑이여

2. 가슴 아픈 사연만을 남기고
떠나간 그대가 미워
지금까지 나는 그댈
잊지 못해 나는, 나는
덧없이 몸부림쳐요

그댄, 그댄 정녕 아무 슬픔도 없이
아무런 미련도 없이
너무 당연한 듯이, 너무 당연한 듯이
그렇게 떠나 버렸어요"
2678,장은아,덧없는 마음 (Empty Heart),"너 없이 산다는 건
숨을 쉬고 있을 뿐
눈을 뜨고 있을 뿐
살아있는 게 아니었어
사람답게 살 때쯤
눈에서 멀어져서
마음이 닳아져서
모두 잊었다고 믿었어
시간이 너를 데려갔다고
널 지웠다고 착각했었어
우연히 너의 모습을 보고
서로를 보며 스쳐가기 전엔
우리 다시 마주치지 않았다면
볼 수 없었다면
모른 채 살았을 걸
나의 가슴 깊은 곳에 묻어뒀던
우리 기억들이
또 살아나서 날 울려

무엇도 잊혀지지 않았어
잊고 싶다고 생각했을 뿐
이렇게 잊혀지는 거라며
내 맘을 내가 속여 왔던 거야
우리 다시 마주치지 않았다면
볼 수 없었다면
모른 채 살았을 걸
나의 가슴 깊은 곳에 묻어뒀던
우리 기억들이
또 살아나서 날 울려
너와 마주친 순간
익숙했던 너의 향기가
나의 가슴으로 다시 들어와
눈물을 만들어
너와 마주치길 바랬는지 몰라
기다린 지 몰라
널 찾아 온 지 몰라
나처럼 돌아선 채 울고 있다면
제발 돌아서 줘
난 너 여야만 하나 봐
너 여야만 사나 봐"
2679,강균성 (노을),다시 마주치지 않았다면,"oh my lover
춤을 추는 피아노
아련한 그 멜로디
붉어진 두 눈에 눈물 흘러
그 곳에 함께 했던 멜로디
지금 어디인지 이 노래와
함께한 곳 어딘지
더는 알 수 없지만
니가 난 그리워져
거리마다 너를 찾아서
나의 사랑 너의 기억에
난 노래 부르네"
2680,메이비 (Maybee),Blue Bridge에서,"다신 돌아올 수 없겠죠
다신 되돌릴 수 없겠죠
내 사랑이 너무 가여워 너를 놓지 못해
다신 만날 수도 없겠죠
다신 추억할 수 없겠죠
너를 이제 다시 보내며 내 사랑을 속여
다른 추억 속에서
너의 눈물이 되어 가는
바보처럼 울고 있는 나를
떠나가 버리지는 마
사랑한다는 말도 기다린다는 말도 못해
너를 위해서 모두 포기해도
아깝지 않았던 사랑
다신 없겠죠

긴 하루가 지나갈 때면
그만큼 지우겠죠 그댄
이젠 난 남이 되었겠죠
벌써 지웠겠지
나를 버려야 하는거면
그래야 하는 거였다면
이렇게 나를 버려두고 다른 사랑 찾아
다른 시간 속에서
나의 미련이 되어 버린
내겐 가장 소중 했었던 너
너를 보낼 수 없는 나
사랑한다는 말도 기다린다는 말도 못해
너를 위해서 모두 포기해도
아깝지 않았던 사랑
나 너에게만은 하루가 백번이 지나도
가장 사랑했던 사람인걸
그거 하나만 알아줘
사랑한다는 말도 기다린다는 말도 못해
너를 위해서 모두 포기해도
아깝지 않았던 사랑
다신 없겠죠"
2681,유영민,다신 없겠죠,"멋지게 남자답게
난 돌아섰지
소리쳐 부르지만
들리지 않는 척
입술로 차갑게 웃어주고
반지도 가볍게 건네주고
내가 준 그 모든 건
알아서 버려야지 니 맘껏
누가 그래 아플 거라고
이별은 이렇게 쉬운건데
원래 그래 뒤돌아서면
우습게 식어 갈 사랑인데
먼지가 내 두 눈에
들어갔겠지
먼지가 따가워서
눈물이 난거지
간만에 말끔히 차려입고
어디든 무작정 떠나볼까
간섭할 니가 없어
이렇게 편할 줄은 몰랐어
누가 그래 아플 거라고
이별은 이렇게 쉬운건데
원래 그래 뒤돌아서면
우습게 식어 갈 사랑인데
Oh babe
Never gonna fallin' down
Oh no
I will be I will be alright
넌 이별도 막지 못한
사랑이라면
사랑이 아닌 걸
날 적당히 머물다 떠났을 뿐
왜 그런데 가슴 한 쪽
깊은 곳에서 두려운 건지
혹 너 없는 내 아침이
눈물로 눈 뜰까 봐
누가 그래 시간이 가면
추억도 저절로 지운다고
그럼 뭘 해 다 사라져도
사랑한 흔적은 남을 텐데
누가 그래 아플 거라고
이별은 이렇게 쉬운건데
원래 그래 뒤돌아서면
우습게 식어 갈 사랑인데
누가 그래"
2682,최재훈,누가 그래,"참 오래 사랑했었나봐
헤어져도 훤히 보여
이 순간 널 따라하고
그 습관에 울고웃어
좋았던 기억만 남나봐
내 위안은 아직 너야
취한날엔 지난일만
용기내 떠들어
괜찮아 정말 괜찮아
난 혼자가 아니야
일생을 두고 친구할
추억이 생겼으니
행복해 부디 행복해
긴 이별도 안을게
눈물도 지친 사랑이
내 안에 사니까

떠나도 인연이 맞나봐
꿈에 봐도 걱정이 돼
잊자는 약속
너마저도 어길까 두려워
괜찮아 정말 괜찮아
난 혼자가 아니야
일생을 두고 친구할
추억이 생겼으니
행복해 부디 행복해
긴 이별도 안을게
눈물도 지친 사랑이
내 안에 사니까"
2683,최재훈,이별의 친구,"내 상자 속에 그댈 담아요
사랑했던 기억을
매일 그대만 기다린 전화기
손 때 묻은 사진
눈물에 빛을 잃어간 편지도
함께 나눈 편지도 나와서
기억에 상자를
버리려고 길을 떠나요
어디로 가야 해요
나 당신을 잊으러 가려면
돌아보면 모든 게 그대 같아서
이 하늘 아래
내가 있을 곳 없네요

아파도 오늘은
그댈 잊어야만 하는데
오 오오오 오오
어디로 가야 해요
내 당신을 잊으러 가려면
돌아보면 모든 게 그대 같아서
이 하늘 아래
내가 있을 곳 없네요
나 어떡해야 하는 걸까요
걸음마다 그리움이
나를 따라오는데
눈물 나면 어쩌죠
내가 너무 사랑한 사람
그런 사람 잊는 게 안 되나요

나에게로 돌아와요
그대 곁에 나 숨 쉴 수 있게
보이나요
눈물도 그댈 찾고 있어요
내 기억 상자 안고 울어요
사랑해요"
2684,린애,기억상자,"너를 사랑하지 못한
나를 미워하진 말아줘
아무래도 넌 내겐 아직
스쳐가는 사랑일 뿐야
누구나 사랑을 원하지만
또 누구나 갖고 싶어 하지만
사랑은 쉽게 가지려하면 할수록
상처로만 남겨질 뿐
매일 밤 너를 위한
Part Time Love
오늘도 너를 위한
Part Time Lover
다 함께 오늘 밤을 위한
Part Time Lover
Everyday party to love
흠뻑 젖은 내 몸에
너의 향기가 내 안에
흐려진 두 눈에 비친
Everybody Part Time Lover Ye
어쨌거나 오늘 밤은
Part Time Love Just Gonna
오늘만은 확 날러
이 한잔 술에 취하면 족해
네게 반했건 말건 신경 꺼
오늘 밤에 사랑이란
의미 없는 족쇄
필요한 건 네 마음의 열쇠
모두 맘의 문을 열어
Rump Shake Everybody
Party Time Lover
너를 위한 오늘 밤에
다시 널 안고 싶은 오늘 밤엔
아무리 생각해도 난 너의
Part Time Lover
Everyday make to love
너를 위한 Part Time Lover
매일 밤 너에게
Everyday Part Time Lover
너를 사랑하지 못한
나를 미워하지 말아줘

너를 위한 Part Time Love
널 안고 싶은 밤
Everyday Part Time Lover
너를 사랑하지 못한
나를 미워하진 말아줘
너를 위한 Part Time Love
널 안고 싶은 밤
Everyday Part Time Lover
너를 사랑하지 못한
나를 미워하진 말아줘
너를 위한 Part Time Love
널 안고 싶은 밤
Everyday Part Time Lover
너를 사랑하지 못한
나를 미워하진 말아줘
Let's go party Hollywood"
2685,이승철,Part Time Lover,"몰랐었죠 어둠이 내리면
왜 눈물이 날까
그리워서 떠오른 니 모습
나 바라보다가
수줍던 너의 모습
수줍게 사랑했던
그 날 기억들이
나를 울리게 해
조금씩 잊혀지며
멀어지는 니 모습
내게 안아달라며 부른 멜로디
라라 라라 라라라
메아리처럼 사라져
Day I found your love
다시 돌아와 줘
모를 거야
왜 널 사랑하고
널 기억하는지
잠이 들면
네 모습 떠올라
나 뒤척이다가
문득 눈을 떠보면
저 하늘 멀리 너의
눈물이 내려와
나를 힘들게 해
조금씩 잊으려면
다가오는 네 모습
나를 사랑한다며 부른 멜로디
라라 라라 라라라
메아리처럼 사라져
Day I found your love
내게 돌아와 줘
오늘도 널 바라보며
다시 널 불러 보지만
아름답던 넌
사랑하면 안 될
사랑이었다며
날 더 힘들게 해
조금씩 잊으려면
다가오는 네 모습
나를 사랑한다며 부른 멜로디
라라 라라 라라라
메아리처럼 사라져
Day I found your love
Day I found your love
Day I found your love
내게 돌아와 줘
조금씩 잊혀지며
멀어지는 니 모습

조금씩 잊으려면
다가오는 네 모습

조금씩 잊혀지며
멀어지는 니 모습

조금씩 잊으려면
다가오는 네 모습"
2686,이승철,그날... 그 기억,"오래 기다렸죠
지금 그대의 앞에 내가 있어요
아직도 꿈인것 같아
깨어나지 않게 되길 빌어요
이제 난 알아요 오
그대를 주려고
많이 외로웠다는걸
혼자 비워둔 가슴은
이순간 그댈 위해라는 걸
난 느낄수 있어요
우린 저 하늘이 정한
운명이란 걸
사랑해요 사랑해요
난 그대의 행복만큼
자신 있어요
약속해요 마지막 날까지
그대여 영원히 함께해

말하지 않아도
오 내맘을 알겠죠
기쁜 눈물이 나는 날
가진 전부를 주어도
여전히 부족하기만한 날
자 내손을 잡아요
다시 태어나도
그댈 만날 수 있게
사랑해요 사랑해요
난 그대의 행복만큼
자신 있어요
약속해요 마지막 날까지
그대여 영원히 함께해
하나뿐인 사랑을 위해"
2687,얀,하나뿐인 사랑을 위해,"모든 게 다 너야
모든 게 다 너야
지나가는 많은 사람 속에서
뒷머리를 묶고 친구와 얘기하며
걸어오는 한 소녀도
모든 게 다 너야
모든 게 다 너야
우리가 자주 가던 찻집에서
가끔 흘러나오면
니가 자주 흥얼거리던
그 노래도 그 노래도
닮았잖아 우리 둘 얼굴도
똑같잖아 우리 둘 웃음도
아니라고 사진을 찢어도
어쩔 수 없잖아
너와 내가 정말 닮은 걸
모든 게 우리야
모든 게 우리야
사람이 많은 저기 거리에서
두 손을 꼭 붙잡고
서로 장난치며 환하게
웃고 있는 저 연인도
닮았잖아 우리 둘 얼굴도
똑같잖아 우리 둘 웃음도
아니라고 사진을 찢어도
어쩔 수 없잖아
너와 내가 정말 닮은 걸
하나씩 잊어가야지
그대가 어떤 사람이었는지
사진을 버리고
전화번홀 지우면
그대가 모두 다 지워 질까요

미워해도 밉지가 않은데
떨쳐내도 자꾸 떠오르는데
우리 사랑 없던 일이라고
생각하려해도
모든 게 너무 선명해서
내겐 모든 게 다 너니까"
2688,신혜성,모든게 다 너야,"널 가질 수 없어
끝내 널 보냈었는데
편한 친구처럼 지내
그 한마디로
넌 나의 곁을 자꾸 맴돌고
난 그런 너를 미워 못하고
또 다시 안되는 줄 알면서
널 가슴에 담으려해
I luv you 바보같은 나
I luv you 입술에 가득한
I luv you 그 한마디도
난 건넬 수가 없어
I luv you oh I luv you
널 보내고
아무 말 없이 눈물 흘려

또 다른 사랑에 아파
날 찾아왔지만
그 사람 얘기에
끝내 울고 있는 넌
내 어깨위로 다시 기대고
난 이런 너를 이해해주고
날 보며 웃는 너를 보면서
내 가슴은 너무 아파
I luv you 바보같은 나
I luv you 입술에 가득한
I luv you 그 한마디도
난 건넬 수가 없어
I luv you oh I luv you
널 보내고 아무
말 없이 눈물 흘려
나 어떡해야해 너만을 알고
살아온 날 이젠 어떡해
다른 누구와도
사랑 할 수 없어
이렇게 아직도
너를 사랑해

I luv you I luv you
I luv you
I luv you 미칠 것 같아
I luv you 너무 사랑해
I luv you 그 한마디도
난 건 낼 수가 없어
I luv you oh I luv you
I luv you I luv you
너를 닮은 나
너 밖에
I luv you oh I luv you
난 오늘도 너를
그리며 눈물 흘려
I luv you I luv you
I luv you"
2689,신혜성,I Luv You,"걷고 있었어
눈을 감고 천천히
처음 날 떨리게 했던
너의 미소와 속삭이던 추억들

눈이 부신 너의 모습은
손을 대는 순간
사라질 것 같아서
너를 위한 노래도
애가 타는 마음도
모두 묻었었지만
떠나고 싶어
혼자 꿈에서라도
다시 그때 그 자리
그 바다에서 날 기다릴까

빨간 와인과 흰 모래알
바라보면 왠지
눈물날 것 같았어
작은 방안에서도
회색 거리에서도
파도소리가 들려
떠나고 싶어
혼자 꿈에서라도
다시 그때 그 자리
그 바다에서 날 기다릴까"
2690,캐스커,7월의 이파네마소녀,"이대로 꿈이 끝나버릴까
이대로 멈춰 버리는건 아닐까
아니 난 해낼 수 있다고
아직 난 어리다고
나 주문을 걸어
할 수 있다고
어렵지 않은 길이 있다고
이미 난 잘해내고 있는거라고
달콤한 얘기가 들려와
자꾸 돌아보게 해
또 나른해지는
나를 깨워보고 싶어
모두 다 아니라고 해도
헛된 꿈이래도
다시 나 피하지 않아
이젠 나 시작하고 싶어
이 길 끝에 혼자 뿐 이라해도
눈물 뿐 이라해도
누구도 말할 순 없잖아
내게 아니라 말할 순 없잖아
내 삶은 내거니까

힘들고 지친밤이 오면은
가끔 내 볼에 눈물이 흘러
내 자신에게 난 다독여
아직은 아니라고
또 내일이 오면
좀 더 멀리 갈꺼라고
모두 다 아니라고 해도
헛된 꿈이래도
다시 나 피하지 않아
이젠 나 시작하고 싶어
이 길 끝에 혼자 뿐 이라해도
눈물 뿐 이라해도
누구도 말할 순 없잖아
내게 아니라 말할 순 없잖아
내 삶은 내거니까
그래도 달콤한 내인생
난 꿈이 있기에
아름다운 거잖아
내일 또 내일
내게 주어진 선물들
날아갈래 시작할래 저 하늘위로
it's a Beautiful Life
모두 다 아니라고 해도
헛된 꿈이래도
내삶의 마지막 위해
이제 나 시작 하고 싶어
이 길 끝에 혼자 뿐 이라해도
눈물 뿐 이라해도
아무도 말할 순 없잖아
내게 안된다 말할 순 없잖아
내 삶은 내거니까"
2691,김미려,달콤한 인생,"이제 그만 너를 잊어볼게
안 되지만 노력해볼게
내 지갑 속에 숨겨논
마지막 너의 사진까지
나 버릴 수 있게
나 그럴 수 있게
이제 정말 너를 보내줄게
넌 이미 아무 상관 없겠지만
니가 나를 떠나버린
그 오랜 시간속에 난
내 마음 속 깊이
너를 잡고 있어
I'm Sorry I'm Sorry I'm Sorry
I'm Sorry I'm Sorry
너무 늦었단 걸 알면서도
I'm Sorry I'm Sorry
사랑한다는 흔한 말조차
해 주지 못한 게 미안해

그땐 내가 너무 어렸다고
니가 힘들어 하는 것 조차도
몰랐다고 음 음음음
아무리 후회해봐도
이제 소용없단 걸
난 알고 있는데 다 알고 있는데
I'm Sorry I'm Sorry I'm Sorry
I'm Sorry I'm Sorry
너무 늦었단 걸 알면서도
I'm Sorry I'm Sorry
사랑한다는 흔한 말조차
해 주지 못한 게 미안해
이젠 니가 없는데
정말 나 혼자인데
아직 널 사랑하는데
I'm Sorry I'm Sorry I'm Sorry
I'm Sorry I'm Sorry I'm Sorry
I'm Sorry I'm Sorry
너무 늦었단 걸 알면서도
I'm Sorry I'm Sorry
사랑한다는 흔한 말조차
해 주지 못한 게 미안해"
2692,플라이 투 더 스카이,I'm Sorry,"편하게 생각해
한번 웃어 버리면
이별에도 그늘 따윈 없어
네 손길이 닿았던
모든걸 다 버리면
처음으로 돌아갈 수 있으니
이런 내 가슴에
걸려 있는 기억한줌
사라져 줘야 하지만 no
내 마지막 짐으로
남겨둔 채 견뎌야
너를 끝내 잊을 수가 있는지
그런 나였지 보내서
아파서 미쳐서 외쳐서
널 불러보며 그리워할지 몰라
아직 내 마음 한편에
넌 살아가고 있기에
문득 내 가슴에
막혀 있는 기억한줌
아직도 너를 붙잡고 oh
늘 모든걸 받고도 너의 손에
무엇도 주지 못한
나를 믿어줬는데
그런 너였지 떠나서
멀리서 품에서 꺼내서
날 생각하며 행복을 빌지 몰라
아직 네 마음 한편에
날 담아두고 있다면
어느새 나의 엷은 미소는
눈물로 변해 숨이
막힐 듯 미어져와
그 동안 너와 나눈 추억에
발길을 돌려 서게 해
네 곁에 갈 때까지
그런 나였지 보내서
아파서 미쳐서 외쳐서
널 불러보며 그리워할지 몰라
아직 내 마음 한편에
넌 살아가고 있기에
그런 너였지 떠나서
멀리서 품에서 꺼내서
날 생각하며 행복을 빌지 몰라
아직 네 마음 한편에
날 담아두고 있다면"
2693,플라이 투 더 스카이,기억한줌,"한다고 했는데 이렇게
떨어지는 이유는 뭘까
결과보단 과정이라는
말도 아무 위로가 안돼
언제쯤 성적과 나는 이별할수 있나
남들은 공불 못하면 다른길이 있지
음악과 미술 또는 뛰어난체력
연예인을 꿈꾸는 외모
하지만 난 아무것도 발견한게 없어
고민만 많고 소극적인 성격과
즐기는건 오로지 사색
이세상에 너혼자만 그런건 아니지
널 비롯한 많은 사람들의 얘기
그 속에서 뭔가 다른것이 또 있겠지
모두 그걸찾아 헤메는걸꺼야
밤마다 난 별 생각 다해
얘기하긴 유치하지만
전교일등 농구선수
때로는 가수와 배우
갑자기 깨어나 느끼게되는 그 허무함
그래도난 발견하고 말래
나만의 무엇을
다른 사람이 가진걸 많이 부러워해
어쩌면 작은 생각의 차이인데
이런얘기 많이 듣잖아
난 한번만 예뻐봤으면 좋겠어 정말
우유빛의 피부 군살없는 몸매
제벌2세로 태어나 외국어 능통
멋진여자들과 어울리고싶어
하고싶고 또 되고싶은게
어디 한 두가지 뿐일까
그냥 즐거운 상상의 시간
그래 그런거지
한다고 했는데
안되는일도 많을거야
그래도 난 발견하고 말래
나만의 무엇을
한다고 했는데 이렇게
떨어지는 이유는 뭘까
결과보단 과정이라는 말도
아무 위로가 안돼
언제쯤 나는 그냥 만족할까"
2694,화이트,한다고 했는데,"저기 저 멀리서 들리는 원치않는
소리들 누굴 위해 우린 이렇게
피를 흘려야 하나 나의 꿈들과
너의 꿈들이 조금씩 이루어 진다고
해도 어느 한순간 무너져 내려
돌이킬수 없는 절망으로 빠져들때
아무 의미없는 희생 원치않아
마음속 깊이 우리 바라는건 평화뿐
모두의 미래를 위해

많아도 뺏고 적어도 뺏는 누군가의
끝이없는 욕심에 수많은 어린 아이가
죽고 소중한 우리꿈들 사라져
자 이제 그만 아무 의미없는 희생
원치않아 마음속 깊이 우리 바라는건
평화뿐 모두의 미래를 위해
아무 의미없는 희생 원치않아
마음속 깊이 우리 바라는건 평화뿐
모두의 미래를 위해
아무 의미없는 희생 원치않아
마음속 깊이 우리 바라는건 평화뿐
모두의 미래를 위해
우리 바라는건 평화뿐
모두의 미래를 위해
모두의 미래를 위해"
2695,화이트,모두의 미래를 위해,"꼭꼭 걸어둔 손가락
돌아올 거라던 그 약속
무엇 하나 잊은 것 없는 마음은
오늘도 그댈 기다리죠
꼬깃 거리는 일기장
더 적을 곳도 눈물
젖을 곳도 없죠
생각 보다는 조금은
견뎌내기 힘드네요
수천번 잠들고 깨어나도
다 지우지 못할 기억들
늘 속닥속닥 거리던 입술과
날 토닥토닥 대주던 그 손
한번만 더 내 곁에서
느껴 보고 싶어
함께 눈 뜨고 눈 감던
그 날을 살고 싶어
눈물이 씻어간
웃음과 행복 찾고 싶어
다시 떠나가도

촉촉히 젖은 눈 위로
매일 까맣게 화장이 번지는
못난 내 모습 그게 싫어서
돌아오지 않는 건지
수천번 잠들고 깨어나도
다 지우지 못할 기억들
늘 속닥속닥 거리던 입술과
날 토닥토닥 대주던 그 손
한번만 더 내 곁에서
느껴 보고 싶어
함께 눈 뜨고 눈 감던
그 날을 살고 싶어
눈물이 씻어간
웃음과 행복 찾고 싶어
다시 떠나가도
얼어 붙은 듯 다른 사람은
닿지 못할 차가운 가슴
나 언제까지 간직하고 살아야
그대 와 줄까요
수천번 부르고 불러봐도
짧은 대답도 못 줄 만큼
그대 그렇게 멀어져 있나봐
영원히 나를 안 볼건가봐
한번만 더 온 맘으로
그댈 떠올리고
기다린 시간보다
더 기나긴 시간들을
친해진 슬픔과
아픔 나누며 잊을게요
그대라는 사람
날 진심으로 아껴주던
사랑했던 사람"
2696,제이,수천번 잠들고 깨어나도,"사랑이 내 곁에 머물던 날
나는 마치 다시 태어난 것처럼
아주 달콤한 설램에 모든 것들이
아름답게만 보였었죠
솔직히 말해서 그대는 내가
바라던 이상형은 아니었죠
동그란 얼굴에 크지않은 키
내게 그리 매력없어 보였죠
하지만 그댄 보면 볼수록 더
나를 끌어당기는 매력있죠
웃을 때면 드러나는 덧니와
편안하게 만들어 주는 눈빛
점점 더 빠져드는 내 모습이
행복해 보이지 않나요
이제는 나도 사랑하는 사람
생겼다 말할 수 있는 걸

사랑이 내 곁에 머물던 날
나는 마치 다시 태어난 것처럼
아주 달콤한 설램에 모든 것들이
아름답게만 보였었죠
운명적인 만남 기대도 했죠
첫 눈에 반해버리는 사랑을
하지만 이젠 생각 달라졌죠
내게 그댄 진정한 운명이니
지금 내 눈엔 그대의 얼굴이
세상에서 제일 예뻐 보여요
하루만 보지 못한다고 해도
왠지 불안함을 느끼게 되죠
점점 더 빠져드는
내 모습이 행복해 보이지 않나요
이제는 나도 사랑하는 사람
생겼다 말할 수 있는 걸"
2697,화이트,사랑이 머물던 날,"미치도록 하고 싶은
말이 있었지
너를 바라 볼 때면
네 옆에 있는 그 사람과
행복해 할 때마다 난
애써 미소 지며 참아야만 했어
Huh
미치도록 하고 싶은
말이 있었지
너의 눈물 볼 때면
자꾸 힘들어 하는
너의 그 사랑을 미워하며
다시 한 번 참아야만 했었어
사랑한다
사랑한다는 말을 못했어
바보 같은 내 입술이
떨어지질 않잖아
미치도록 하고 싶은 말
내게 꺼내고 싶지만
이렇게 난 그저 웃고만 있잖아

처음부터 내가 먼저
널 사랑했어
모른 척 하겠지만
쉽게 말해 버리면
혹시 더 멀어질까 두려워
오늘도 참고 있잖아
사랑한다
사랑한다는 말을 못했어
바보 같은 내 입술이
떨어지질 않잖아
미치도록 하고 싶은 말
내게 꺼내고 싶지만
이렇게 난 그저 웃고만 있잖아
네가 들을까 숨죽여 하는 말
이건 알아주겠니
너의 그 사람 보다 너를
사랑할 나인데

나는 어떡해야 하는 거니
사랑한다는 말을 못했어
바보 같은 내 입술이
떨어지질 않잖아
미치도록 하고 싶은 말
내게 꺼내고 싶지만
이렇게 난 그저 웃고만 있잖아
오오 오우워어어어
처음부터 너는 나의 사랑이었어
이토록 사랑한다 말하지 못했어
처음부터 너는 나의 사랑이었어
이토록 사랑한단 말
오오 오우워어어어
처음부터 너는 나의 사랑이었어
이토록 사랑한다 말하지"
2698,이승기,미치도록,"누구에게
말해볼까요
하늘마저도
고갤 돌릴텐데
내가 욕심이 많았나요
바래선 안될 사람인데
그대 내앞에
웃고 있어도
닿을 수 없이 멀죠
내게 가장 슬픈건
그댈 사랑하면서
다가오는 그댈
또 밀어내는 일
그대 뒷모습 보며
혼자 말을 걸죠
그댈 사랑해요

힘든 사랑도
안되나요
내겐 시작된
눈물뿐인가요
내가 욕심이 많았나요
바래선 안될 사람인데
그대 웃고 있는
그 모습은
매일 슬퍼 보이죠
내게 가장 슬픈건
그댈 사랑하면서
다가오는 그댈
또 밀어내는 일
그대 뒷모습 보며
혼자 말을 걸죠
그댈 사랑해요
그저 단 하루라도
그대를 잊을 수 있길
하늘도 모르겠죠
이해할 수 없겠죠
왜 이리 아픈 사랑
하고 있는지
더 한 슬픔이 와도
그대 함께라면
행복할 수 있죠
내게 가장 슬픈건
그댈 사랑하면서
다가오는 그댈
또 밀어내는 일
그대 뒷모습 보며
혼자 말을 걸죠
그댈 사랑해요"
2699,KCM,그래요,"누군가 지금 내 곁에서
내 이야길 들어 줄 사람
보낸 후에 내가 한 여자를
사랑하고 이별한 슬픈 날들이
그래 난 언젠가 단 한번의 사랑
그녈 보냈지
언제까지라도 잊지 않을거야
그녀의 까만 눈을 기억해
촉촉한 그 빨간 입술도
갈색 머리 향기도
작은 두 어깨 여린 떨림까지도
모두 기억하는 나인걸
그녀를 만약 꼭 한번만
다시 만날 수가 있다면
나의 연인 그댈 향한 나의 사랑
오해하고 미워한 지난 옛 일들
나의 욕심이라 용서빌고 싶어
소유아닌 사랑
시린 겨울 하늘 그리움만 남아
그녀의 까만 눈을 기억해
촉촉한 그 빨간 입술도
갈색 머리 향기도
작은 두 어깨 여린 떨림까지도
모두 기억하는 나인걸
얼마나 소중한 그대 다시 돌아와 줘
다시 지치게 하는 사랑은 안할거야
너를 보낸 나의 방황
그 외로움을 난 모두 이겨왔는데
다시 내게로 돌아와만 준다면
진짜 사랑 난 할 수 있어"
